Iteration	Posterior	Likelihood	Prior	branch_rate[1]	branch_rate[2]	branch_rate[3]	branch_rate[4]	branch_rate[5]	branch_rate[6]	branch_rate[7]	branch_rate[8]	branch_rate[9]	branch_rate[10]	branch_rate[11]	branch_rate[12]	branch_rate[13]	branch_rate[14]	branch_rate[15]	branch_rate[16]	branch_rate[17]	branch_rate[18]	branch_rate[19]	branch_rate[20]	branch_rate[21]	branch_rate[22]	branch_rate[23]	branch_rate[24]	branch_rate[25]	branch_rate[26]	branch_rate[27]	branch_rate[28]	branch_rate[29]	branch_rate[30]	branch_rate[31]	branch_rate[32]	branch_rate[33]	branch_rate[34]	branch_rate[35]	branch_rate[36]	branch_rate[37]	branch_rate[38]	branch_rate[39]	branch_rate[40]	branch_rate[41]	branch_rate[42]	branch_rate[43]	branch_rate[44]	branch_rate[45]	branch_rate[46]	branch_rate[47]	branch_rate[48]	branch_rate[49]	branch_rate[50]	branch_rate[51]	branch_rate[52]	branch_rate[53]	branch_rate[54]	branch_rate[55]	branch_rate[56]	branch_rate[57]	branch_rate[58]	branch_rate[59]	branch_rate[60]	branch_rate[61]	branch_rate[62]	branch_rate[63]	branch_rate[64]	branch_rate[65]	branch_rate[66]	branch_rate[67]	branch_rate[68]	branch_rate[69]	branch_rate[70]	branch_rate[71]	branch_rate[72]	branch_rate[73]	branch_rate[74]	branch_rate[75]	branch_rate[76]	branch_rate[77]	branch_rate[78]	branch_rate[79]	branch_rate[80]	branch_rate[81]	branch_rate[82]	branch_rate[83]	branch_rate[84]	branch_rate[85]	branch_rate[86]	branch_rate[87]	branch_rate[88]	branch_rate[89]	branch_rate[90]	branch_rate[91]	branch_rate[92]	branch_rate[93]	branch_rate[94]	branch_rate[95]	branch_rate[96]	branch_rate[97]	branch_rate[98]	clock_rate	event_rate	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_mean	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_mean	speciation_sd
0	-61654.8	-61277.1	-377.672	0.798369	2.18448	1.66214	3.37992	1.47287	2.14139	1.86949	1.73723	1.04002	1.43055	1.86551	2.49468	1.71669	1.98707	1.8863	1.89777	1.87394	1.40436	2.68018	1.56408	1.72484	1.86039	2.2587	1.20878	1.20301	1.07521	1.64371	1.32051	1.34834	1.65447	1.65253	3.09299	1.17525	2.11703	1.44127	1.18038	2.57678	1.08197	1.46884	1.30983	1.36237	2.24573	2.88768	1.51049	2.98116	1.42989	1.32248	2.83402	2.80483	2.5855	1.65007	1.32501	3.58061	1.56273	3.6848	1.31584	2.24388	2.83368	1.66819	1.90783	1.48117	1.79201	2.09666	1.10603	1.39827	2.53089	1.65969	1.37923	2.09668	2.02797	1.0134	1.95246	1.64066	1.80127	1.90456	1.84799	2.07614	1.87123	1.43881	1.95055	1.11594	3.07653	2.12041	1.58273	1.62909	2.16088	1.19522	1.30195	1.40588	1.43009	1.28769	1.60833	1.19841	1.37579	1.04442	1.68497	1.89398	1.49047	1.848775	0.2078325	0.0527463	0.0527463	0.0527463	0.0527463	0.05274635	0.00640381	0.0485491	0.229226	1.73783	0.1054927	2.435564
100	-16258.9	-16231.3	-27.5105	0.080484	0.0885129	0.0970559	0.0627215	0.0467677	0.0498249	0.0703042	0.0244431	0.0989377	0.0931607	0.122737	0.075947	0.0506881	0.0793878	0.0723534	0.0882606	0.0910783	0.0928574	0.086746	0.0866358	0.0558026	0.078214	0.0865909	0.0649207	0.11162	0.0708914	0.0611726	0.157218	0.0907406	0.0901199	0.0386293	0.0651214	0.0910345	0.0551114	0.0822233	0.0901638	0.0469689	0.0481746	0.0769652	0.0607243	0.0636459	0.061185	0.0676305	0.0565777	0.209644	0.0727217	0.0757808	0.0510072	0.0621142	0.199901	0.0890809	0.0427897	0.0617685	0.078764	0.0502879	0.0628424	0.0348856	0.00571229	0.0916554	0.0726367	0.0778842	0.065442	0.0416475	0.0477165	0.0802638	0.0942284	0.157565	0.0948466	0.0543539	0.101647	0.0653764	0.0498396	0.0623294	0.0230134	0.0646417	0.10894	0.0637104	0.00499328	0.1043	0.145255	0.120036	0.051676	0.043865	0.0944979	0.131235	0.0298757	0.0375089	0.0658803	0.0470734	0.0633175	0.0741945	0.0973701	0.0646311	0.0750573	0.0713628	0.0534954	0.0769221	0.102126	0.07234005	0.06039261	1.14698	1.14698	1.14698	1.14698	1.146978	0.206118	0.370573	0.580866	1.04432	0.4639542	0.7052959
200	-16141	-16159.2	18.1061	0.0817545	0.0551965	0.0667682	0.0447285	0.0383896	0.0508832	0.0410686	0.065869	0.0832829	0.0655776	0.0764057	0.0550411	0.0387059	0.0572175	0.030485	0.093062	0.0454846	0.0856358	0.0859594	0.039909	0.0606269	0.0571112	0.081693	0.038051	0.119313	0.0586522	0.0382151	0.11879	0.0715694	0.0846186	0.0659398	0.0366155	0.0798002	0.048104	0.0674263	0.0708738	0.0590313	0.0671284	0.090189	0.0340322	0.0854654	0.0462183	0.0883627	0.0536623	0.13996	0.0380814	0.105343	0.0474551	0.0575392	0.0520875	0.0836987	0.055117	0.0703962	0.0680251	0.0753218	0.0521523	0.056238	0.00396085	0.0442555	0.0823211	0.0361768	0.0559467	0.0503556	0.0399462	0.0690079	0.074244	0.0576164	0.0784127	0.0546693	0.0653098	0.0653929	0.0451276	0.0815972	0.052482	0.0692533	0.0835874	0.0510032	0.00729556	0.0853476	0.103014	0.0523628	0.0415679	0.0386223	0.0898868	0.125563	0.0587151	0.0658882	0.0503498	0.0670019	0.0481921	0.0773647	0.060352	0.064279	0.124873	0.0595471	0.0474872	0.074658	0.0862302	0.06047545	0.07056604	2.20951	2.20951	2.20951	2.20951	2.209507	0.594749	0.931712	1.31418	2.05875	1.106544	0.5397114
300	-16146.9	-16169.3	22.3635	0.0677696	0.0569509	0.0689306	0.0197715	0.0624652	0.0549332	0.0377453	0.039414	0.0700094	0.0740365	0.0561482	0.0806022	0.0492259	0.0504345	0.0416993	0.0736774	0.0434179	0.0927696	0.0534628	0.0663621	0.0674551	0.0493866	0.0842663	0.0814737	0.126881	0.0789248	0.0528725	0.0828479	0.0578612	0.0529394	0.049274	0.0453363	0.0748161	0.0426983	0.0607329	0.0562969	0.0617674	0.0514376	0.0508855	0.0985892	0.0664924	0.050055	0.120624	0.0726776	0.106384	0.0361594	0.06437	0.0738652	0.0539443	0.061188	0.0612141	0.0599566	0.0555576	0.0488841	0.0538431	0.0590816	0.0493377	0.00484452	0.068424	0.0726357	0.0688425	0.0924843	0.0492703	0.076399	0.10329	0.0777093	0.0792767	0.0647952	0.0619401	0.0796042	0.0391676	0.0448464	0.0542825	0.0667088	0.0473845	0.0567279	0.0645509	0.00605416	0.0691033	0.0992104	0.0487221	0.03638	0.0304234	0.0806442	0.0898775	0.0374791	0.0709661	0.0531426	0.0547067	0.0403709	0.0824198	0.0602878	0.0871536	0.107258	0.0376346	0.0476741	0.0762536	0.10093	0.06195386	0.1001756	1.84013	1.84013	1.84013	1.84013	1.840127	0.505847	0.77332	1.07055	1.63662	0.9098772	0.5103461
400	-16144.3	-16169.6	25.2467	0.0525394	0.0572047	0.0442228	0.0308533	0.0763177	0.0522936	0.0556683	0.0389965	0.0614479	0.0769525	0.113435	0.0454382	0.0393618	0.0559327	0.0362226	0.0812386	0.0545644	0.0865981	0.0374629	0.0630095	0.0405933	0.0416555	0.0661758	0.0505178	0.0625213	0.0667282	0.0418252	0.0846291	0.0565123	0.0796561	0.0396775	0.0602982	0.0861188	0.0278712	0.066003	0.0604427	0.0418368	0.0851697	0.0950723	0.0408435	0.0487046	0.0525029	0.0414184	0.0580448	0.113665	0.0358596	0.0669218	0.0812729	0.0617371	0.0516633	0.0639263	0.0651793	0.0548642	0.0297862	0.0544462	0.0468244	0.0780666	0.00436642	0.0359107	0.0734267	0.0530171	0.0590807	0.050218	0.0379583	0.111802	0.0761324	0.0553433	0.0797935	0.0737433	0.05033	0.0463907	0.0524575	0.0629263	0.0243931	0.0389795	0.0641105	0.0811632	0.00659303	0.0690811	0.0886384	0.0708695	0.0268404	0.051565	0.0730651	0.0662883	0.0639761	0.0424456	0.0825344	0.0499683	0.0419652	0.0796264	0.0931122	0.0353664	0.0548433	0.0337365	0.0318992	0.0615846	0.103509	0.05626131	0.05984135	2.71215	2.71215	2.71215	2.71215	2.712145	0.616475	1.04854	1.57517	2.67915	1.285157	0.6386047
500	-16149.1	-16167.3	18.149	0.0491296	0.062762	0.0653692	0.0361657	0.0824536	0.0847119	0.0436959	0.0506754	0.100371	0.0796718	0.106935	0.0681392	0.0580601	0.0546737	0.0547955	0.0745879	0.0369613	0.0635738	0.0848346	0.116976	0.0562581	0.0543764	0.0649083	0.0274619	0.0849151	0.0813646	0.0665808	0.0699633	0.0414558	0.0468277	0.0347904	0.0508665	0.0575281	0.0395769	0.0849874	0.0766827	0.0557532	0.0566094	0.0442548	0.0308002	0.104404	0.0462526	0.0414326	0.0288487	0.102064	0.0420193	0.0645391	0.0547428	0.0247155	0.0551026	0.0654621	0.0706088	0.0426806	0.0744106	0.0446385	0.0698748	0.0386809	0.00581308	0.0827108	0.0669387	0.105675	0.0683262	0.0644906	0.0497701	0.114362	0.063637	0.0702486	0.0798378	0.0854872	0.0681281	0.0355712	0.105217	0.0545071	0.0504037	0.0525655	0.059031	0.0618381	0.00582045	0.0813768	0.0911186	0.0700053	0.0330277	0.0383043	0.05543	0.0734437	0.064382	0.0369967	0.0649627	0.0306919	0.0785945	0.0996293	0.0352259	0.0740365	0.0790251	0.0620549	0.0531243	0.0655099	0.07344	0.05710379	0.1978731	2.56115	2.56115	2.56115	2.56115	2.561148	0.533912	0.937225	1.44241	2.532	1.162697	0.6765485
600	-16156.7	-16169.3	12.648	0.0931165	0.0654803	0.0625758	0.0430449	0.0447375	0.0341251	0.0483247	0.0411273	0.0835447	0.0759291	0.0937141	0.0943044	0.0483588	0.066611	0.0497621	0.0609885	0.0275139	0.0837971	0.0512279	0.0779856	0.0579413	0.0375203	0.0594789	0.0424965	0.0566319	0.0518912	0.054677	0.107329	0.0819195	0.0527965	0.0641622	0.0472698	0.0831783	0.0331639	0.0599413	0.0850072	0.0452305	0.0923866	0.126701	0.0447546	0.0701575	0.0394977	0.0654945	0.113458	0.113908	0.0178639	0.0690978	0.0882377	0.040341	0.0594766	0.0566286	0.0486078	0.0349009	0.0814583	0.0697948	0.0614663	0.0708283	0.00560478	0.0511761	0.0446886	0.0441714	0.0460481	0.066729	0.0341618	0.0890331	0.113324	0.0953245	0.0822188	0.0529483	0.0629943	0.0427046	0.0352783	0.0703896	0.0357133	0.0582209	0.0512642	0.0711143	0.00600143	0.0836305	0.0727619	0.0512399	0.035043	0.0360257	0.0610817	0.0747992	0.0877426	0.051242	0.0378502	0.0520299	0.0586918	0.0874563	0.0775098	0.0462159	0.0923731	0.0339988	0.0516856	0.0717258	0.0865219	0.05587502	0.01453773	2.60564	2.60564	2.60564	2.60564	2.605637	0.828432	1.22536	1.65398	2.44647	1.423633	0.4706681
700	-16139	-16152.5	13.417	0.0357149	0.0378084	0.0659135	0.0410599	0.0453601	0.0569207	0.043125	0.03205	0.0780656	0.0799171	0.0653162	0.0325619	0.0444451	0.0549769	0.0324917	0.0733279	0.0346113	0.0725045	0.044493	0.073235	0.0428627	0.0480799	0.0529411	0.03949	0.0718597	0.0902938	0.044865	0.1165	0.0654059	0.0733409	0.0485533	0.0552927	0.0863855	0.0581646	0.0701206	0.0510902	0.0225959	0.025163	0.0593556	0.0531824	0.0438672	0.0687096	0.0520656	0.0553712	0.132811	0.0304288	0.0874088	0.0550472	0.0506204	0.0463669	0.0631874	0.0357637	0.0509038	0.0334737	0.0636379	0.04965	0.0317537	0.00487841	0.0671578	0.0461474	0.0492229	0.0508812	0.0432722	0.0441045	0.104185	0.071615	0.0433016	0.0638761	0.123056	0.0418041	0.0360748	0.06315	0.117197	0.101127	0.0573483	0.0329271	0.0602587	0.00542143	0.0589494	0.089418	0.0452936	0.0630858	0.0421347	0.0634209	0.0827754	0.0399549	0.0478871	0.0640317	0.0843213	0.0436922	0.11011	0.0523217	0.050373	0.105155	0.0575481	0.08525	0.0812049	0.0745536	0.05643971	0.2146181	2.25961	2.25961	2.25961	2.25961	2.259606	1.79716	1.98283	2.13798	2.35886	2.058942	0.118213
800	-16132.6	-16161.5	28.905	0.0563463	0.0456356	0.0467127	0.0288334	0.058428	0.0226549	0.0537313	0.0530482	0.0703707	0.0844402	0.0504936	0.0834091	0.0402023	0.0536398	0.042318	0.0873586	0.0463951	0.0638963	0.0461298	0.0680801	0.0390411	0.0675051	0.0644795	0.0369237	0.0825071	0.0646328	0.0375508	0.1126	0.0588502	0.0768712	0.0805246	0.0370789	0.0386993	0.0298554	0.0442003	0.0609562	0.0481133	0.0398944	0.0566217	0.067506	0.0652671	0.0471726	0.0332304	0.0583469	0.0962742	0.0270759	0.0697984	0.0446947	0.0438237	0.0554004	0.0572818	0.0484946	0.0655925	0.079666	0.049465	0.0349789	0.0669723	0.00490817	0.0477137	0.0412538	0.0629016	0.0550491	0.0764409	0.0311935	0.0669685	0.0731766	0.0516184	0.0640544	0.0427821	0.0519099	0.040918	0.0586847	0.0976683	0.0664988	0.0317541	0.104566	0.0575688	0.00518636	0.0912663	0.06895	0.0651681	0.0286006	0.0335107	0.0677356	0.0733735	0.0514268	0.0535959	0.0576386	0.0505235	0.0425363	0.0907772	0.0566544	0.0393401	0.106564	0.0509993	0.0403657	0.0473039	0.0709083	0.05515825	0.01574542	2.4624	2.4624	2.4624	2.4624	2.462401	1.63264	1.86262	2.06053	2.35079	1.959079	0.158453
900	-16127.5	-16174.3	46.8384	0.0322957	0.033563	0.0551233	0.042921	0.0257775	0.0632064	0.0400288	0.0494194	0.0750798	0.0790825	0.0865639	0.0386181	0.0772755	0.0495774	0.0446339	0.0590424	0.0491334	0.0581086	0.0483932	0.0824945	0.0387233	0.0470463	0.0612398	0.0602013	0.0906642	0.0361866	0.0426096	0.0919493	0.0419941	0.0865229	0.0413021	0.0467732	0.0926863	0.0356054	0.0568906	0.0749511	0.0472547	0.0483457	0.0342592	0.0436853	0.0403216	0.0386274	0.045484	0.029087	0.0814599	0.0279159	0.0450111	0.0515024	0.0481638	0.0482539	0.0615821	0.0433265	0.0465124	0.066274	0.0528746	0.0425765	0.0419028	0.00449519	0.0608445	0.0484788	0.101212	0.0506565	0.0522907	0.0415483	0.079677	0.0553346	0.0707546	0.0696228	0.0247062	0.0588699	0.0454931	0.037469	0.0547854	0.0374964	0.0535061	0.0578014	0.0680618	0.00684644	0.0903277	0.0711755	0.0437488	0.0386543	0.0315514	0.0574513	0.0606929	0.0460631	0.0776483	0.0350572	0.0422769	0.0390217	0.0660849	0.0457557	0.073751	0.0606215	0.037259	0.0560067	0.0503943	0.0460609	0.05113035	0.002044857	1.93996	1.93996	1.93996	1.93996	1.939961	0.791243	1.07341	1.35599	1.83956	1.206456	0.3667035
