Iteration	Posterior	Likelihood	Prior	branch_rate[1]	branch_rate[2]	branch_rate[3]	branch_rate[4]	branch_rate[5]	branch_rate[6]	branch_rate[7]	branch_rate[8]	branch_rate[9]	branch_rate[10]	branch_rate[11]	branch_rate[12]	branch_rate[13]	branch_rate[14]	branch_rate[15]	branch_rate[16]	branch_rate[17]	branch_rate[18]	branch_rate[19]	branch_rate[20]	branch_rate[21]	branch_rate[22]	branch_rate[23]	branch_rate[24]	branch_rate[25]	branch_rate[26]	branch_rate[27]	branch_rate[28]	branch_rate[29]	branch_rate[30]	branch_rate[31]	branch_rate[32]	branch_rate[33]	branch_rate[34]	branch_rate[35]	branch_rate[36]	branch_rate[37]	branch_rate[38]	branch_rate[39]	branch_rate[40]	branch_rate[41]	branch_rate[42]	branch_rate[43]	branch_rate[44]	branch_rate[45]	branch_rate[46]	branch_rate[47]	branch_rate[48]	branch_rate[49]	branch_rate[50]	branch_rate[51]	branch_rate[52]	branch_rate[53]	branch_rate[54]	branch_rate[55]	branch_rate[56]	branch_rate[57]	branch_rate[58]	branch_rate[59]	branch_rate[60]	branch_rate[61]	branch_rate[62]	branch_rate[63]	branch_rate[64]	branch_rate[65]	branch_rate[66]	branch_rate[67]	branch_rate[68]	branch_rate[69]	branch_rate[70]	branch_rate[71]	branch_rate[72]	branch_rate[73]	branch_rate[74]	branch_rate[75]	branch_rate[76]	branch_rate[77]	branch_rate[78]	branch_rate[79]	branch_rate[80]	branch_rate[81]	branch_rate[82]	branch_rate[83]	branch_rate[84]	branch_rate[85]	branch_rate[86]	branch_rate[87]	branch_rate[88]	branch_rate[89]	branch_rate[90]	branch_rate[91]	branch_rate[92]	branch_rate[93]	branch_rate[94]	branch_rate[95]	branch_rate[96]	branch_rate[97]	branch_rate[98]	clock_rate	event_rate	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_mean	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_mean	speciation_sd
0	-63481.5	-63176.8	-304.728	1.18523	0.933403	1.23369	0.691412	1.00226	0.770667	1.08175	1.24696	1.57357	2.5803	1.1087	1.85085	1.31358	1.12068	1.79069	1.04526	1.06317	1.82848	0.819246	0.819919	0.930436	1.04902	1.45797	1.83948	1.24337	0.922794	0.918631	1.3979	0.906047	1.26632	0.962586	1.46972	0.71327	0.875571	1.14987	1.23222	1.10133	1.10354	1.00007	0.950014	0.781694	0.659475	1.34132	0.517949	0.723316	1.68394	0.887951	1.192	0.616043	1.3107	1.26407	0.909408	0.839972	0.901873	1.40648	0.983339	1.30085	1.01897	1.19681	1.45094	0.993157	0.81595	0.919762	0.993845	1.10599	1.05873	1.30292	0.712859	1.43439	0.791565	0.946748	0.554162	1.10619	2.56075	1.57921	0.701966	0.882447	0.865679	1.32534	0.724022	1.17767	0.914855	1.03709	1.02341	0.6975	1.37547	1.25375	0.91622	1.12383	1.30698	0.955859	0.689636	1.68922	1.47696	1.13859	0.526465	0.605605	0.847514	1.051754	0.1686547	0.0488604	0.0488604	0.0488604	0.0488604	0.04886042	0.0851612	0.0940672	0.101516	0.112133	0.09772083	0.1195893
100	-16517.5	-16514.5	-3.01071	0.0222803	0.0446705	0.0485338	0.0286638	0.018613	0.0309652	0.04463	0.026475	0.0159746	0.0384957	0.0245976	0.0337337	0.0430966	0.0203852	0.0261658	0.00284056	0.0333543	0.0283348	0.027168	0.0463789	0.0296019	0.04061	0.0439743	0.0293356	0.0363385	0.0400584	0.0173831	0.0179359	0.0365263	0.0300553	0.0289161	0.0418074	0.0223083	0.0447332	0.0215036	0.0251374	0.0266105	0.0217403	0.0476147	0.0332969	0.0610736	0.085712	0.088148	0.057582	0.0204855	0.0259097	0.0156795	0.0499902	0.0365639	0.0225263	0.0160897	0.0188942	0.030224	0.0569256	0.00174353	0.0263804	0.0154087	0.0295771	0.0163653	0.0214444	0.0299104	0.0337162	0.0362613	0.037624	0.0247912	0.0321462	0.0284164	0.0214459	0.0159482	0.0130978	0.0272834	0.0268442	0.0242003	0.0328185	0.0219682	0.0369374	0.0235555	0.0252928	0.0104835	0.0152765	0.0176538	0.0368633	0.0153247	0.020867	0.0314057	0.0243388	0.0196125	0.00502187	0.0288569	0.0195186	0.0320257	0.0359593	0.0271802	0.0327465	0.0371079	0.0552058	0.0202411	0.0682781	0.02875388	0.1346176	0.636964	0.636964	0.636964	0.636964	0.6369643	0.515612	0.608208	0.69026	0.814221	0.6479366	0.1985819
200	-16153.5	-16233.6	80.0435	0.0320415	0.0349706	0.0309532	0.0255542	0.0256498	0.0193217	0.0354422	0.0255966	0.0165972	0.0118678	0.0203964	0.0213497	0.0171942	0.0138659	0.0298333	0.0116167	0.0145013	0.0141445	0.0217672	0.0293602	0.0255996	0.0301303	0.0284042	0.0300172	0.0333044	0.0195191	0.0208724	0.0251842	0.0159476	0.0280654	0.021645	0.0229586	0.0179749	0.0302503	0.0194239	0.0228035	0.0272025	0.0169556	0.0404421	0.0199229	0.0310072	0.0388504	0.0503256	0.0322016	0.0149196	0.0156606	0.0121942	0.0134257	0.0163616	0.0238493	0.0215661	0.0168988	0.0164384	0.0257949	0.0141826	0.0131405	0.0153225	0.0121929	0.0189926	0.0257938	0.0396188	0.024018	0.0113996	0.0260248	0.016377	0.0217899	0.0182214	0.0198236	0.020197	0.0174017	0.027171	0.0260254	0.0173106	0.0288852	0.013156	0.0388813	0.0182308	0.0182868	0.018	0.0209883	0.0298458	0.021793	0.0192413	0.0125798	0.0270274	0.0234474	0.0271645	0.00233813	0.0185927	0.00214906	0.019443	0.0149606	0.0247973	0.0179659	0.0266285	0.0306838	0.0197653	0.0254524	0.02185013	0.0001595558	0.610186	0.610186	0.610186	0.610186	0.6101858	0.1055	0.206807	0.346371	0.678972	0.267641	0.8092611
300	-16141.7	-16228.5	86.8225	0.0291303	0.0299672	0.0339632	0.0177726	0.0221494	0.0121304	0.0270393	0.022949	0.0232225	0.0147616	0.0224679	0.0154458	0.0306063	0.0209347	0.0194383	0.0146883	0.0159166	0.025316	0.0228038	0.0295276	0.0223872	0.0181615	0.0187785	0.0224862	0.0244991	0.0259908	0.0135877	0.0157962	0.0192567	0.0230537	0.0254027	0.0278709	0.0212497	0.0202727	0.0210855	0.0168527	0.037424	0.0160881	0.0166216	0.0196204	0.0239141	0.0422851	0.0397512	0.0232855	0.0169878	0.0291686	0.0217811	0.0337037	0.0163527	0.0324366	0.0205578	0.0117026	0.0264367	0.0195663	0.0153595	0.0129519	0.0157711	0.0270858	0.0115643	0.0229489	0.0393316	0.0279293	0.0164777	0.024618	0.026465	0.0185454	0.0190037	0.0212431	0.0297859	0.0181427	0.0277023	0.0172854	0.0167799	0.0170398	0.0170686	0.0369436	0.0187325	0.0122819	0.0201604	0.0228816	0.0233392	0.0244872	0.0149724	0.0130591	0.0361592	0.0228096	0.0217067	0.00178916	0.0183348	0.00250036	0.0226839	0.0168276	0.0181156	0.0195076	0.0259076	0.0364352	0.0202973	0.0254475	0.02139849	0.05473203	0.449203	0.449203	0.449203	0.449203	0.4492026	0.238498	0.317715	0.395799	0.527263	0.3546144	0.3448252
400	-16148.2	-16239.4	91.2024	0.0168642	0.0289939	0.0342374	0.0141587	0.0190796	0.0217525	0.025763	0.0198273	0.0149289	0.0155118	0.0182832	0.0247427	0.0230758	0.0141714	0.0161698	0.0184782	0.0222554	0.0205831	0.0247412	0.0239557	0.0196155	0.0242437	0.0306335	0.0232574	0.0353904	0.022959	0.0129858	0.0286236	0.0204192	0.0270419	0.0185505	0.0170813	0.0248342	0.0247545	0.0137537	0.024768	0.0364453	0.0166224	0.0271256	0.0144373	0.019658	0.0287508	0.0352233	0.0249345	0.0160598	0.039802	0.0216419	0.0248207	0.0117614	0.0308553	0.0194204	0.0169185	0.0193681	0.0288991	0.0247707	0.0189764	0.0182961	0.0171187	0.0326563	0.0236233	0.028248	0.0225318	0.0150614	0.0241916	0.0132585	0.0221928	0.0298536	0.0148047	0.0161996	0.0160113	0.030495	0.0213813	0.0256821	0.0262292	0.016422	0.0309211	0.015597	0.0196585	0.0124498	0.0220989	0.0170188	0.0179154	0.0115977	0.0251515	0.0241179	0.0201674	0.0207674	0.00261398	0.0219034	0.00222144	0.0245372	0.0209899	0.0128836	0.0144866	0.0255978	0.0463151	0.0148427	0.0262975	0.0206829	0.1971272	0.658914	0.658914	0.658914	0.658914	0.6589141	0.0313898	0.104455	0.262425	0.873262	0.1655641	1.445541
500	-16143.4	-16246.9	103.468	0.0159568	0.0241433	0.0271434	0.0130483	0.0242205	0.0224266	0.0293815	0.0164414	0.0174382	0.0168387	0.018619	0.0247758	0.0398855	0.0296736	0.0165696	0.00913874	0.0159931	0.0187357	0.0170915	0.0242225	0.0173861	0.0164104	0.023425	0.0149857	0.023113	0.0230893	0.0177561	0.0172153	0.0187792	0.0369997	0.0218536	0.0240403	0.0105408	0.0192938	0.0173932	0.0159649	0.0248547	0.0172957	0.0184884	0.0186211	0.0185773	0.033213	0.0339085	0.0256702	0.0163926	0.0204392	0.0190127	0.0302059	0.0151614	0.0264112	0.0161031	0.0186236	0.019598	0.0224929	0.020254	0.0208697	0.0167923	0.0239071	0.019729	0.0233967	0.0244216	0.0198375	0.0130016	0.0285042	0.0119931	0.02006	0.0286344	0.0187176	0.0152726	0.0129479	0.0329227	0.0133807	0.0195193	0.0224569	0.0167346	0.0294903	0.0277802	0.0183135	0.00969849	0.0127117	0.0211541	0.0110472	0.0125119	0.0220316	0.0315273	0.0230386	0.0220166	0.00283143	0.0190104	0.00298436	0.011691	0.0137565	0.0207691	0.0186283	0.0228508	0.0320897	0.0207844	0.0305088	0.01841899	0.01322109	0.44574	0.44574	0.44574	0.44574	0.4457401	0.0180944	0.061116	0.155307	0.524569	0.09742557	1.463458
600	-16142.2	-16244.6	102.42	0.0231688	0.0229276	0.0205582	0.0164267	0.0162667	0.0194336	0.0244236	0.0180673	0.0146913	0.0131502	0.0259232	0.0129013	0.0262492	0.0125577	0.0165495	0.0121894	0.015988	0.0156187	0.0163962	0.0342038	0.0283352	0.019557	0.0381392	0.0178641	0.0245991	0.0211468	0.0128798	0.0212775	0.021646	0.0309912	0.0161387	0.0305666	0.0124409	0.0278882	0.0138966	0.0148267	0.0149713	0.0165838	0.0264338	0.019147	0.0175298	0.027692	0.0309423	0.01858	0.0147922	0.0230281	0.0145863	0.0140854	0.0170362	0.0302178	0.0146429	0.0164744	0.0174173	0.0217491	0.0147412	0.0262602	0.0146112	0.0179486	0.0180137	0.0211061	0.0235557	0.0236736	0.020931	0.017418	0.0212305	0.0243299	0.0225183	0.0173368	0.0264499	0.0218758	0.0236368	0.0144916	0.0170926	0.0113244	0.0168801	0.0332754	0.0133277	0.0169947	0.0287352	0.0199149	0.0186993	0.0123288	0.0220265	0.015143	0.0325324	0.031295	0.0171864	0.00331882	0.029977	0.00192562	0.0172164	0.0282919	0.0278882	0.0187133	0.0202457	0.0240384	0.0215447	0.0319034	0.02007195	0.1603742	0.0476291	0.0476291	0.0476291	0.0476291	0.0476291	0.190321	0.24692	0.301435	0.391078	0.2728192	0.313034
700	-16131.8	-16236.4	104.652	0.0182982	0.0219622	0.0278539	0.0145619	0.0178685	0.0282568	0.0229023	0.0147045	0.015182	0.0144135	0.03414	0.0122393	0.0199012	0.0216148	0.0154934	0.0105083	0.0175092	0.0160099	0.0135004	0.0220512	0.0219168	0.0160497	0.0227414	0.0249082	0.0218058	0.0211357	0.0165403	0.0218965	0.0141564	0.025135	0.0116288	0.016325	0.0174768	0.0270655	0.0255564	0.0208353	0.0220309	0.0164695	0.0245088	0.0160307	0.0247968	0.0290618	0.037615	0.0179221	0.0182773	0.0139089	0.020711	0.0250382	0.0225255	0.0272987	0.0136805	0.0153728	0.016375	0.0155668	0.0296006	0.0160295	0.014668	0.0136973	0.0185177	0.028011	0.0247608	0.0208046	0.0132551	0.0191066	0.0151652	0.0285978	0.0360948	0.0121334	0.0144463	0.0183919	0.0277858	0.0167566	0.0202806	0.00959412	0.0163503	0.0291037	0.0212912	0.0156746	0.0187873	0.0152003	0.0168403	0.0242122	0.0162242	0.0121249	0.0220935	0.0177386	0.00877013	0.00237464	0.0111652	0.00237622	0.0191598	0.0155571	0.0217255	0.0168594	0.0193987	0.0288055	0.0180079	0.0237768	0.01849497	0.1383601	0.260609	0.260609	0.260609	0.260609	0.2606087	0.060941	0.123471	0.212096	0.429721	0.1618259	0.8489725
800	-16134.6	-16234.8	100.282	0.0200992	0.0267167	0.0235756	0.0109714	0.0179338	0.0126467	0.0185137	0.0137125	0.0130415	0.0276481	0.012931	0.0345654	0.0190904	0.0307231	0.0177919	0.0081266	0.0188632	0.0179876	0.016781	0.0179904	0.014525	0.0215509	0.0248344	0.0209882	0.0212059	0.023553	0.0145588	0.0188434	0.0219732	0.0292208	0.0220395	0.0271614	0.0123198	0.0213547	0.0214545	0.0161279	0.0151602	0.0196496	0.0255668	0.026151	0.0189781	0.0252033	0.0255108	0.0225916	0.0193199	0.0224507	0.0222718	0.01541	0.0163388	0.0308281	0.0151001	0.0234305	0.0148243	0.0193559	0.0175896	0.0301432	0.0195459	0.0132108	0.0137728	0.0228422	0.0228509	0.0192287	0.0262178	0.0195802	0.0148679	0.0189711	0.036247	0.0125262	0.0309664	0.0254834	0.0284181	0.0145209	0.0173447	0.0214095	0.0184885	0.0237177	0.0132113	0.0230225	0.0128166	0.0133465	0.017937	0.0208628	0.0146711	0.0106973	0.0184135	0.0313206	0.0301741	0.00364141	0.00902332	0.00190006	0.0149537	0.0172665	0.0151682	0.0175882	0.0156899	0.032564	0.0204521	0.0219613	0.01878488	0.006123351	0.361042	0.361042	0.361042	0.361042	0.3610422	0.0279446	0.0711002	0.145423	0.370004	0.1016838	1.122828
900	-16119.8	-16227.5	107.7	0.0191685	0.0284662	0.0242037	0.0228788	0.0161782	0.0181794	0.0146956	0.0181271	0.0182695	0.0175922	0.0130636	0.0178842	0.0205599	0.0143678	0.0144037	0.0108841	0.0208014	0.0147632	0.016991	0.026574	0.0161974	0.0181906	0.0257006	0.0191512	0.0253953	0.0208706	0.0129699	0.0193861	0.0269597	0.0226175	0.0168881	0.0164494	0.0128145	0.0209071	0.0135209	0.00782081	0.0148492	0.00749503	0.0292204	0.0184807	0.0190503	0.0274043	0.0224543	0.0144217	0.017346	0.0222694	0.015443	0.0291746	0.019652	0.027836	0.0150708	0.0157867	0.0148778	0.0209823	0.0338669	0.020278	0.0176863	0.0123193	0.0119504	0.0211208	0.0253926	0.0193554	0.0209273	0.0176049	0.0218769	0.0167026	0.0248423	0.0109536	0.016347	0.0245549	0.0272519	0.030066	0.0214672	0.0190852	0.0200789	0.0284212	0.0166743	0.0183272	0.0196132	0.01637	0.0222346	0.0133952	0.0174463	0.0126263	0.0268668	0.0346938	0.0175416	0.0023468	0.0178289	0.00283035	0.0214617	0.0151242	0.0170536	0.0198367	0.0197398	0.0243876	0.0141487	0.0257464	0.01920349	0.07398843	0.502285	0.502285	0.502285	0.502285	0.5022849	0.0648713	0.137845	0.245589	0.521853	0.1839926	0.9062381
