Iteration	Posterior	Likelihood	Prior	branch_rate[1]	branch_rate[2]	branch_rate[3]	branch_rate[4]	branch_rate[5]	branch_rate[6]	branch_rate[7]	branch_rate[8]	branch_rate[9]	branch_rate[10]	branch_rate[11]	branch_rate[12]	branch_rate[13]	branch_rate[14]	branch_rate[15]	branch_rate[16]	branch_rate[17]	branch_rate[18]	branch_rate[19]	branch_rate[20]	branch_rate[21]	branch_rate[22]	branch_rate[23]	branch_rate[24]	branch_rate[25]	branch_rate[26]	branch_rate[27]	branch_rate[28]	branch_rate[29]	branch_rate[30]	branch_rate[31]	branch_rate[32]	branch_rate[33]	branch_rate[34]	branch_rate[35]	branch_rate[36]	branch_rate[37]	branch_rate[38]	branch_rate[39]	branch_rate[40]	branch_rate[41]	branch_rate[42]	branch_rate[43]	branch_rate[44]	branch_rate[45]	branch_rate[46]	branch_rate[47]	branch_rate[48]	branch_rate[49]	branch_rate[50]	branch_rate[51]	branch_rate[52]	branch_rate[53]	branch_rate[54]	branch_rate[55]	branch_rate[56]	branch_rate[57]	branch_rate[58]	branch_rate[59]	branch_rate[60]	branch_rate[61]	branch_rate[62]	branch_rate[63]	branch_rate[64]	branch_rate[65]	branch_rate[66]	branch_rate[67]	branch_rate[68]	branch_rate[69]	branch_rate[70]	branch_rate[71]	branch_rate[72]	branch_rate[73]	branch_rate[74]	branch_rate[75]	branch_rate[76]	branch_rate[77]	branch_rate[78]	branch_rate[79]	branch_rate[80]	branch_rate[81]	branch_rate[82]	branch_rate[83]	branch_rate[84]	branch_rate[85]	branch_rate[86]	branch_rate[87]	branch_rate[88]	branch_rate[89]	branch_rate[90]	branch_rate[91]	branch_rate[92]	branch_rate[93]	branch_rate[94]	branch_rate[95]	branch_rate[96]	branch_rate[97]	branch_rate[98]	clock_rate	event_rate	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_mean	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_mean	speciation_sd
0	-66922.3	-66551.3	-371.07	4.67614	1.9722	1.84929	2.84246	2.60217	1.90988	1.21721	1.89704	2.59603	3.03997	3.85019	2.39209	2.21121	2.77502	3.10532	1.0985	1.96638	2.5494	2.34816	2.26482	2.64358	3.18167	1.75042	2.37729	1.22746	4.19821	1.76596	1.83896	2.09411	1.61817	1.91007	2.49425	2.09681	2.40437	1.69125	2.09583	2.20576	3.5604	3.60493	2.21089	1.89637	1.81511	2.80162	1.92765	2.78742	2.53299	0.879709	2.64161	2.72169	2.07752	2.78162	2.22519	2.26152	1.88425	2.3826	2.06193	2.55087	3.30955	1.76649	2.03415	2.6459	1.60431	1.91273	1.95903	2.59012	3.2662	2.47913	1.65593	2.40607	2.07685	2.06326	1.54744	1.54542	1.98016	2.69586	2.7941	1.72974	1.92904	1.02066	1.61515	2.30496	2.35755	1.55044	3.0657	2.21356	1.56563	1.42256	1.71123	2.79158	1.7886	3.07667	2.09899	1.45812	2.68738	1.82542	1.98287	1.83466	3.46224	2.12473	0.1559152	0.0526083	0.0526083	0.0526083	0.0526083	0.05260827	0.0486028	0.0849521	0.130315	0.227775	0.1052165	0.6713958
100	-18743	-18539.2	-203.852	0.0963568	0.0125658	0.0526256	0.0300264	0.0111339	0.143235	0.077694	0.0726281	0.0356892	0.0875908	0.0681655	0.0637415	0.0617628	0.0614288	0.0541683	0.0431979	0.0446142	0.0164946	0.0527948	0.144379	0.0389611	0.0789762	0.0834418	0.0841901	0.0490078	0.0841099	0.0653429	0.0761386	0.0521711	0.0907247	0.0719176	0.0697135	0.0901784	0.0605083	0.00600094	0.136124	0.120204	0.0804502	0.0776573	0.066606	0.0707971	0.0646273	0.0408019	0.0626782	0.0489719	0.03654	0.0578278	0.0556756	0.0692032	0.214168	0.126654	0.0441375	0.0714911	0.0491395	0.0757429	0.0865517	0.0570871	0.103676	0.126505	0.00529892	0.0667992	0.066724	0.075823	0.0676167	0.0268001	0.00576531	0.015158	0.0428676	0.00668885	0.00718944	0.0344385	0.111582	0.0682392	0.0429141	0.0641058	0.0824184	0.00966606	0.125673	0.0644159	0.0561622	0.0950719	0.0488317	0.116088	0.0311806	0.0623421	0.0572963	0.0556419	0.521277	0.0488032	0.0568817	0.0637852	0.0350682	0.104823	0.0422493	0.0124127	0.0656356	0.04228	0.0227257	0.05547407	0.1730689	0.115101	0.115101	0.115101	0.115101	0.115101	0.0367962	0.103082	0.226976	0.635859	0.1529613	1.238573
200	-17660.7	-17621.6	-39.0482	0.0420536	0.0125593	0.0286085	0.0238853	0.0101406	0.0502025	0.03102	0.0556978	0.0308401	0.0335715	0.0361692	0.0363466	0.0509758	0.0364268	0.0679256	0.0465066	0.0401126	0.0344584	0.0334388	0.0554567	0.0336084	0.0294029	0.0440955	0.0480503	0.0381487	0.0533006	0.0348997	0.0437329	0.0386537	0.0586754	0.062738	0.0510571	0.0461269	0.0313613	0.00485125	0.0740276	0.0608186	0.0874159	0.0502788	0.0520449	0.0398676	0.0740596	0.0489187	0.0793972	0.0587912	0.0497767	0.04293	0.041625	0.0436345	0.041691	0.0331286	0.0443544	0.0407831	0.0271892	0.0532558	0.0415578	0.0354363	0.0436206	0.0827397	0.00665432	0.0367937	0.0281147	0.0490019	0.0351664	0.0645408	0.00601179	0.0729891	0.0517956	0.0839826	0.00467595	0.0499024	0.0732091	0.0618281	0.0419358	0.061836	0.0427524	0.0379287	0.0709149	0.041216	0.064073	0.0546906	0.047882	0.0451771	0.00816786	0.0450299	0.139479	0.0446671	0.0568673	0.0364859	0.070229	0.0244674	0.0385714	0.0386687	0.0246898	0.054697	0.0297595	0.0323615	0.0332914	0.04199746	0.1541394	1.04268	1.04268	1.04268	1.04268	1.042681	0.0797656	0.21088	0.444172	1.17428	0.3060503	1.168912
300	-17434.3	-17423.9	-10.4079	0.0260376	0.0154704	0.028006	0.0347737	0.032097	0.0546459	0.0394256	0.0566228	0.0314131	0.0594439	0.0471777	0.0435845	0.0462308	0.0511085	0.0623886	0.0342297	0.0355418	0.0253574	0.0191717	0.0476477	0.053126	0.0233664	0.0471247	0.048648	0.0314563	0.0600337	0.0324124	0.056421	0.0218943	0.0503717	0.0357525	0.0366148	0.0364206	0.0287602	0.00450552	0.04793	0.0525962	0.0365249	0.0406341	0.0424812	0.0312113	0.0386201	0.0337199	0.0482013	0.030795	0.021482	0.0372101	0.0519843	0.0425867	0.0480559	0.0425629	0.0384734	0.0597268	0.0467547	0.0473079	0.0427256	0.034857	0.0273698	0.0717535	0.00582835	0.00997246	0.0191672	0.0405003	0.0133436	0.0321313	0.00557673	0.0336152	0.0315003	0.0641263	0.00721172	0.0487572	0.0698479	0.0335862	0.048011	0.0527844	0.0331078	0.0277692	0.054898	0.0470977	0.0259562	0.0515927	0.0322209	0.012027	0.0344208	0.0304281	0.0844352	0.0465721	0.0673074	0.0250548	0.0241956	0.0316712	0.0359687	0.0686139	0.0145335	0.0339786	0.0281947	0.05573	0.0279854	0.03591854	0.116906	0.553689	0.553689	0.553689	0.553689	0.5536893	0.526127	0.663895	0.793405	1.00116	0.725767	0.2796428
400	-17312.8	-17365.9	53.0958	0.0372859	0.0199315	0.0171562	0.0228499	0.0307136	0.0231565	0.0163397	0.0525441	0.0210407	0.0444594	0.0231844	0.0353729	0.0435378	0.0337714	0.0449021	0.0452197	0.0633478	0.0322894	0.0199876	0.0643525	0.0279068	0.0335126	0.0488203	0.0383028	0.0307284	0.0546985	0.0310895	0.023065	0.0378843	0.039634	0.0421825	0.0454003	0.0334382	0.0238029	0.00425345	0.037745	0.0470049	0.0349174	0.0300397	0.0358021	0.0235748	0.0418632	0.0259917	0.0316469	0.0405248	0.033513	0.0373213	0.0314332	0.0316999	0.034018	0.0313501	0.0318576	0.0401289	0.02482	0.0417433	0.0322683	0.0301087	0.033152	0.0629901	0.00684636	0.0163954	0.040218	0.0402802	0.0166131	0.0421667	0.00665064	0.0240487	0.027938	0.0471742	0.0298955	0.0230372	0.069204	0.0303884	0.0440523	0.0464177	0.0416589	0.0326232	0.0437249	0.0263324	0.0345503	0.0410929	0.0239708	0.0135091	0.0235126	0.0285366	0.0390623	0.0362538	0.0295495	0.0359788	0.0394348	0.0263483	0.0198612	0.0311039	0.0229195	0.0214191	0.0222584	0.0478297	0.0209455	0.03402174	0.1521377	0.288654	0.288654	0.288654	0.288654	0.2886536	0.160943	0.258356	0.37129	0.596018	0.3097174	0.569054
500	-17300.1	-17359.5	59.3937	0.0472625	0.0224266	0.025717	0.0208157	0.0241505	0.0375498	0.0228481	0.0402993	0.0251146	0.020731	0.0280007	0.0246047	0.0256772	0.0202409	0.0446328	0.0378561	0.040015	0.033225	0.0199602	0.0624908	0.0227914	0.0294869	0.0456618	0.034413	0.0224306	0.0391919	0.038598	0.0217716	0.0284842	0.0308533	0.0341795	0.0241098	0.0407033	0.0226088	0.00372745	0.0477432	0.0545107	0.0457468	0.0362227	0.0614331	0.022171	0.0347982	0.0210917	0.0362861	0.0189914	0.0323333	0.0245457	0.022124	0.0238479	0.0361244	0.0320732	0.0282225	0.0433785	0.0291619	0.073197	0.0296278	0.0283678	0.0244602	0.0704119	0.00845361	0.0245039	0.0301593	0.0302494	0.0198138	0.0273766	0.00657239	0.0173231	0.0294901	0.0341536	0.0337024	0.0243661	0.0456141	0.0317441	0.0449436	0.0344638	0.0394769	0.0177844	0.0533955	0.0270274	0.0272412	0.0387652	0.0190048	0.0146915	0.0414711	0.0279906	0.0253257	0.0292154	0.0274544	0.0419942	0.0162472	0.0166601	0.0303062	0.0381851	0.0276003	0.0499341	0.0148325	0.0339337	0.0259173	0.03059808	0.1046758	0.328223	0.328223	0.328223	0.328223	0.328223	0.289357	0.35184	0.408701	0.496955	0.3792061	0.2350756
600	-17242.3	-17314.1	71.7906	0.0528148	0.0221407	0.024159	0.0215503	0.0319852	0.0382045	0.0196251	0.0400864	0.0333636	0.0247945	0.0188107	0.0220702	0.0391699	0.0238182	0.0232272	0.0400703	0.041343	0.0239416	0.0189361	0.0489854	0.0260564	0.0427508	0.0349195	0.0263863	0.0207596	0.0368322	0.0301094	0.0339869	0.0382763	0.0457761	0.0319977	0.0233164	0.028689	0.0214744	0.0041756	0.0412774	0.0385089	0.0378092	0.0398146	0.0247546	0.0289251	0.0319535	0.0231435	0.0373881	0.0415913	0.031721	0.0212478	0.0201713	0.0158051	0.0207057	0.0241446	0.0163844	0.0368183	0.0384074	0.0480183	0.0244972	0.0379373	0.0380957	0.0603042	0.0244088	0.0202241	0.0176302	0.021932	0.0282533	0.0365863	0.00451493	0.028225	0.0280676	0.0419599	0.0223497	0.0361647	0.0618655	0.02183	0.0233097	0.0417404	0.0291825	0.024866	0.0299432	0.0331803	0.0315279	0.0291695	0.0312563	0.0187173	0.0425472	0.0246612	0.0275818	0.0195492	0.0299042	0.0206574	0.0249338	0.0191363	0.0381008	0.039168	0.0458481	0.0315742	0.0240787	0.0341884	0.00565431	0.02824492	0.02776329	0.0017081	0.0017081	0.0017081	0.0017081	0.001708101	0.0217293	0.0650122	0.15055	0.450433	0.09893216	1.317664
700	-17239.9	-17304.3	64.3825	0.0627515	0.0258291	0.0247977	0.0203351	0.0366146	0.0453491	0.0242365	0.0309975	0.0182335	0.0238373	0.017541	0.0343262	0.0330924	0.0159294	0.028154	0.0377055	0.0451636	0.0269991	0.0178825	0.0472221	0.0183027	0.0235529	0.0357511	0.0329177	0.0206926	0.0382088	0.0270121	0.0225507	0.0189053	0.028691	0.0320027	0.0245156	0.0236531	0.016926	0.00499052	0.0463652	0.0365076	0.0270543	0.0295956	0.0397192	0.0296803	0.0418809	0.0379826	0.0248054	0.0715572	0.0302999	0.0159676	0.0331227	0.0364386	0.0192151	0.0324643	0.0175022	0.0394699	0.0136309	0.027134	0.0202734	0.0227516	0.0471193	0.0460092	0.0364042	0.0203413	0.0262248	0.0239845	0.0262959	0.0287034	0.00477122	0.0352959	0.0221342	0.0288657	0.0268741	0.0215178	0.0510771	0.0371315	0.0212028	0.0342066	0.0234692	0.027812	0.0307305	0.0259766	0.0498444	0.0432487	0.0367521	0.0254977	0.0400172	0.0219346	0.026051	0.0282848	0.0348107	0.0270654	0.0271612	0.0234676	0.0380419	0.0192802	0.0411007	0.0321218	0.0262007	0.0381103	0.00466353	0.02773262	0.1315453	0.021163	0.021163	0.021163	0.021163	0.02116305	0.00997763	0.0403672	0.117796	0.476575	0.06895716	1.68048
800	-17249.8	-17327.9	78.0262	0.0440094	0.0384459	0.0231901	0.0272813	0.0426024	0.0371179	0.0294802	0.0318717	0.0289723	0.0245436	0.0324056	0.020252	0.0246455	0.0147982	0.0149944	0.0248616	0.02863	0.0254759	0.0174321	0.0501057	0.0274953	0.0216865	0.0235177	0.0412156	0.0228129	0.0207668	0.0222341	0.0102394	0.0172777	0.0424066	0.0393049	0.0351288	0.0246787	0.0205295	0.0051158	0.0350302	0.0246553	0.0253987	0.0359499	0.0422687	0.0220169	0.0316675	0.0294294	0.0171355	0.0207319	0.0200642	0.0196307	0.024377	0.0288846	0.0207758	0.0234973	0.0202324	0.0367461	0.0120191	0.0302019	0.0160336	0.0265469	0.0399931	0.0624784	0.0308496	0.0213276	0.0159458	0.0205583	0.0290478	0.042954	0.00503496	0.0331919	0.0351669	0.0422135	0.0291655	0.023282	0.0515085	0.0288957	0.0300821	0.0295057	0.0253843	0.0159456	0.0281971	0.0266703	0.0310451	0.0208056	0.0335324	0.0305008	0.034054	0.0220065	0.0296922	0.0275997	0.0196415	0.0148753	0.0206356	0.0318763	0.0167913	0.0244929	0.0383127	0.0339489	0.0181882	0.0247864	0.00870576	0.02669709	0.1063874	0.313966	0.313966	0.313966	0.313966	0.3139658	0.00669506	0.031476	0.103052	0.484488	0.05695327	1.861053
900	-17202.8	-17284.8	81.9396	0.0484476	0.021921	0.0230272	0.0339399	0.0424218	0.0341243	0.0206984	0.0346128	0.0269222	0.02783	0.0247415	0.022653	0.0291311	0.0230688	0.0510537	0.0302204	0.0346379	0.0280078	0.0151873	0.0516287	0.0185501	0.0178327	0.0314129	0.031102	0.0184153	0.0325477	0.0186695	0.0222717	0.0334249	0.0378057	0.032564	0.0331752	0.0255369	0.0134318	0.00339461	0.0323577	0.0332721	0.0294668	0.0205121	0.0208957	0.0226922	0.0352043	0.0252806	0.0249108	0.0272693	0.0188515	0.0242481	0.0215572	0.0278014	0.0217704	0.0195368	0.0218724	0.0300148	0.0172231	0.0276238	0.0135144	0.0259112	0.0243918	0.0447589	0.035597	0.0181473	0.0289378	0.0215113	0.0306527	0.0222351	0.00451055	0.0246487	0.0228331	0.0354353	0.0379627	0.0210718	0.0444688	0.0258118	0.0288444	0.0282366	0.0257666	0.0333621	0.0498355	0.0238893	0.0242168	0.0201704	0.0226246	0.0365023	0.0418251	0.0179823	0.0309467	0.0343931	0.0257783	0.0257358	0.0225551	0.00832167	0.0234277	0.0258003	0.0388463	0.0171223	0.0121223	0.0278337	0.0395753	0.02720819	0.01317304	0.000501444	0.000501444	0.000501444	0.000501444	0.0005014436	0.00655538	0.0691651	0.420687	4.43862	0.1705779	2.83297
