Iteration	Replicate_ID	Posterior	Likelihood	Prior	branch_rate[1]	branch_rate[2]	branch_rate[3]	branch_rate[4]	branch_rate[5]	branch_rate[6]	branch_rate[7]	branch_rate[8]	branch_rate[9]	branch_rate[10]	branch_rate[11]	branch_rate[12]	branch_rate[13]	branch_rate[14]	branch_rate[15]	branch_rate[16]	branch_rate[17]	branch_rate[18]	branch_rate[19]	branch_rate[20]	branch_rate[21]	branch_rate[22]	branch_rate[23]	branch_rate[24]	branch_rate[25]	branch_rate[26]	branch_rate[27]	branch_rate[28]	branch_rate[29]	branch_rate[30]	branch_rate[31]	branch_rate[32]	branch_rate[33]	branch_rate[34]	branch_rate[35]	branch_rate[36]	branch_rate[37]	branch_rate[38]	branch_rate[39]	branch_rate[40]	branch_rate[41]	branch_rate[42]	branch_rate[43]	branch_rate[44]	branch_rate[45]	branch_rate[46]	branch_rate[47]	branch_rate[48]	branch_rate[49]	branch_rate[50]	branch_rate[51]	branch_rate[52]	branch_rate[53]	branch_rate[54]	branch_rate[55]	branch_rate[56]	branch_rate[57]	branch_rate[58]	branch_rate[59]	branch_rate[60]	branch_rate[61]	branch_rate[62]	branch_rate[63]	branch_rate[64]	branch_rate[65]	branch_rate[66]	branch_rate[67]	branch_rate[68]	branch_rate[69]	branch_rate[70]	branch_rate[71]	branch_rate[72]	branch_rate[73]	branch_rate[74]	branch_rate[75]	branch_rate[76]	branch_rate[77]	branch_rate[78]	branch_rate[79]	branch_rate[80]	branch_rate[81]	branch_rate[82]	branch_rate[83]	branch_rate[84]	branch_rate[85]	branch_rate[86]	branch_rate[87]	branch_rate[88]	branch_rate[89]	branch_rate[90]	branch_rate[91]	branch_rate[92]	branch_rate[93]	branch_rate[94]	branch_rate[95]	branch_rate[96]	branch_rate[97]	branch_rate[98]	clock_rate	event_rate	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_mean	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_mean	speciation_sd
0	0	-42266.4	-42171.1	-95.3236	0.200064	0.118756	0.28418	0.161594	0.138566	0.133438	0.11154	0.126014	0.163648	0.165396	0.126722	0.148694	0.0822122	0.127329	0.160606	0.130399	0.0875341	0.162076	0.0813218	0.14742	0.203274	0.261023	0.172989	0.124812	0.173696	0.193356	0.126086	0.138829	0.162161	0.218882	0.140764	0.0957473	0.190826	0.197272	0.144692	0.0896032	0.118064	0.158578	0.0850509	0.168223	0.233364	0.102685	0.11976	0.193966	0.142432	0.105096	0.0984225	0.158012	0.135935	0.178867	0.0930388	0.10714	0.151204	0.186068	0.0993853	0.107962	0.144858	0.142224	0.170556	0.129201	0.144248	0.173501	0.104501	0.140413	0.186831	0.134759	0.124599	0.119955	0.0923247	0.176127	0.0968156	0.133943	0.142258	0.138256	0.173928	0.222072	0.112694	0.226191	0.175787	0.238078	0.103598	0.148519	0.138449	0.189536	0.109243	0.226288	0.129246	0.151767	0.147802	0.221177	0.0944199	0.190775	0.195721	0.105847	0.2271	0.15525	0.0669174	0.162905	0.1591788	0.2036714	0.0547978	0.0547978	0.0547978	0.0547978	0.05479784	0.0955579	0.105513	0.113837	0.125696	0.1095957	0.1191513
1	1	-36296.4	-36243.1	-53.3555	0.103957	0.0809977	0.153904	0.0877255	0.0502135	0.164494	0.0718604	0.102141	0.0739179	0.056224	0.143359	0.105551	0.166839	0.116707	0.100026	0.0859274	0.114029	0.120799	0.0994039	0.066986	0.0560343	0.0842976	0.0675339	0.157283	0.136449	0.0838124	0.0904967	0.076381	0.199906	0.11157	0.0584089	0.0705104	0.111575	0.099299	0.0855777	0.119522	0.0883242	0.117165	0.0729883	0.124925	0.0598659	0.0708872	0.150913	0.0859111	0.0837159	0.0774948	0.139773	0.100584	0.133659	0.101923	0.0866457	0.109204	0.0843048	0.0820403	0.101853	0.0709093	0.0640243	0.0826189	0.100598	0.0910571	0.148153	0.0714655	0.109979	0.114497	0.0665725	0.10365	0.0898321	0.0821707	0.0908726	0.148763	0.123312	0.085406	0.0993791	0.114225	0.109274	0.0744479	0.0956764	0.107798	0.0690263	0.0742133	0.124667	0.149726	0.0792554	0.0954662	0.10655	0.0882918	0.0831286	0.070372	0.0732022	0.0715239	0.179355	0.086238	0.0858673	0.132825	0.0653129	0.0777293	0.0656467	0.117786	0.1012308	0.05543683	0.0547978	0.0547978	0.0547978	0.0547978	0.05479784	0.0470029	0.0866865	0.138559	0.255542	0.1095957	0.7359411
2	0	-15636.7	-15794.7	158.005	0.00759592	0.0145571	0.014545	0.00816841	0.0255338	0.0136648	0.0245957	0.0106116	0.0140348	0.0153639	0.0110214	0.00873357	0.00656029	0.0207515	0.0117132	0.0216233	0.0132085	0.00950825	0.011136	0.0100692	0.0172544	0.0131148	0.0149337	0.0100372	0.0113812	0.0139117	0.0117509	0.0189805	0.0185302	0.00797372	0.0115239	0.0133667	0.0153782	0.016024	0.00843345	0.0153773	0.0110037	0.0101738	0.0127518	0.00919531	0.00980859	0.00818336	0.011718	0.0193916	0.0221058	0.0119357	0.013276	0.0112839	0.012062	0.0316669	0.0129077	0.0137365	0.0131206	0.0110957	0.0144682	0.0106545	0.00753597	0.0126454	0.0108744	0.0123004	0.0163503	0.0121276	0.0107534	0.0102251	0.0140299	0.0156149	0.0116557	0.0177594	0.0112792	0.0177461	0.0106447	0.0101678	0.0166574	0.0235549	0.0152868	0.00875352	0.0108467	0.0116469	0.0113937	0.0211254	0.0157108	0.0147742	0.0146684	0.00795453	0.00665848	0.0106675	0.00559839	0.0234692	0.0147778	0.0115431	0.00958825	0.0169573	0.0137492	0.017708	0.0122318	0.0113887	0.0197015	0.00785078	0.01384446	0.03725442	0.39178	0.39178	0.39178	0.39178	0.3917801	0.3389	0.362211	0.381152	0.407369	0.3715604	0.07998236
3	1	-15713.2	-15814.8	101.572	0.0152109	0.0116141	0.00777807	0.00711486	0.00950796	0.0128014	0.0200634	0.0188066	0.0123797	0.0133004	0.0153659	0.0109801	0.0298405	0.00819972	0.00595559	0.0150632	0.0065749	0.00584155	0.00462048	0.0117168	0.0175421	0.0163404	0.0206013	0.00853045	0.008635	0.0110875	0.00970709	0.0124069	0.0144823	0.0104571	0.00901104	0.011963	0.0156227	0.0265746	0.0185767	0.00916514	0.0110877	0.0366349	0.00919948	0.0099	0.0234365	0.00960861	0.013817	0.0106704	0.00850707	0.0161077	0.0140443	0.0127561	0.0107163	0.0212792	0.0116203	0.0059806	0.00797194	0.0147383	0.00689114	0.0151404	0.0107335	0.00946288	0.00568223	0.0142542	0.00209673	0.0260187	0.0180378	0.0589225	0.00547135	0.0154074	0.0165397	0.0158183	0.019505	0.0163127	0.00709663	0.0129923	0.015034	0.0221883	0.0107631	0.0107905	0.0067419	0.00753593	0.00922146	0.0177614	0.00826823	0.00805033	0.00626619	0.00928392	0.0111874	0.00670214	0.00846163	0.0066299	0.0143848	0.0100784	0.0111487	0.0111386	0.00767877	0.00897622	0.00778149	0.0113896	0.00910261	0.00627744	0.01242242	0.07828315	2.76988e-05	2.76988e-05	2.76988e-05	2.76988e-05	2.769877e-05	0.0259318	0.0839074	0.206325	0.667607	0.1315759	1.411846
4	0	-15617.9	-15778.2	160.282	0.00917933	0.0107598	0.0115013	0.0118302	0.0245009	0.0171315	0.0244933	0.00862267	0.00991421	0.0153122	0.0171515	0.0105424	0.00616926	0.0171932	0.00945559	0.0162829	0.00962933	0.00884121	0.0143207	0.0140405	0.0213869	0.0136984	0.00742843	0.0112633	0.0107236	0.0115971	0.0101113	0.0166414	0.00810364	0.0118842	0.0119913	0.0161962	0.00822222	0.0184506	0.0100256	0.0149941	0.0120359	0.00756251	0.0152365	0.00788767	0.01299	0.00939004	0.0118493	0.00851492	0.0161901	0.0144067	0.0137527	0.0191918	0.0175902	0.0284448	0.00904625	0.00771389	0.010449	0.00715937	0.00785322	0.0112318	0.0160887	0.0142711	0.0144115	0.0103931	0.0104355	0.0121328	0.00819641	0.00869235	0.0150389	0.00959089	0.0105407	0.0203095	0.0109366	0.0144217	0.00856062	0.0108586	0.016384	0.0139602	0.0101675	0.0102266	0.00524704	0.0121439	0.00953008	0.0101023	0.0156308	0.0103752	0.0157367	0.00695352	0.00453309	0.0093919	0.0124629	0.013322	0.0134758	0.00665742	0.00958131	0.0103646	0.0141042	0.0113121	0.0150741	0.0106052	0.0260328	0.00997796	0.01234032	0.2093543	0.488589	0.488589	0.488589	0.488589	0.4885894	0.0841715	0.172753	0.299701	0.615104	0.2275395	0.8644915
5	1	-15599.5	-15775	175.521	0.0113522	0.00762215	0.00891956	0.00660816	0.0110753	0.0131335	0.0156297	0.009721	0.0108171	0.0111562	0.0134462	0.0112403	0.0237342	0.0178353	0.00962181	0.0101547	0.00788174	0.00616001	0.00381795	0.0132538	0.0138201	0.0185205	0.0152455	0.00770581	0.0119709	0.00990165	0.0102616	0.0121492	0.0126483	0.00967906	0.0178081	0.0138619	0.00909047	0.016625	0.0158863	0.0106128	0.0114368	0.00857015	0.016009	0.00840301	0.00679408	0.00987174	0.00826067	0.0110206	0.0137709	0.00497243	0.00661556	0.00956377	0.0103689	0.0225789	0.0097088	0.00889176	0.0146186	0.0108833	0.0118126	0.0142228	0.00974903	0.0163906	0.00788731	0.0127884	0.0149791	0.0171797	0.0137394	0.0111839	0.00933355	0.0160358	0.0131139	0.0131132	0.0149242	0.0148677	0.0112289	0.0116714	0.0163365	0.0188989	0.0117326	0.00933395	0.00802452	0.00858729	0.00762177	0.00551906	0.0125554	0.0148211	0.0118812	0.00717635	0.00690466	0.00866783	0.0110721	0.00893184	0.00931398	0.00665272	0.0097783	0.0130562	0.0123551	0.00858622	0.0112755	0.0101765	0.0149493	0.00949376	0.0119481	0.2161631	6.84281e-06	6.84281e-06	6.84281e-06	6.84281e-06	6.84281e-06	0.0339815	0.0706874	0.123902	0.257738	0.09358591	0.8806579
6	0	-15621.2	-15781.1	159.912	0.0151533	0.013114	0.0118023	0.0114001	0.0273965	0.020729	0.0280941	0.0111134	0.0165179	0.0191169	0.0126865	0.00884873	0.00623839	0.01078	0.0124471	0.0121123	0.00998312	0.0088669	0.0124506	0.0110751	0.0134454	0.00925123	0.0102912	0.0139216	0.0142105	0.0092865	0.00767428	0.00860658	0.00973531	0.00852155	0.00998844	0.00757964	0.0202926	0.0117094	0.011641	0.00950457	0.0139296	0.00942807	0.017925	0.01664	0.0131657	0.00960139	0.00967974	0.0121225	0.012488	0.0144658	0.012827	0.00885891	0.0117084	0.0236662	0.0148899	0.0127382	0.0123217	0.00978618	0.0103888	0.0157984	0.00723058	0.0101501	0.0138032	0.00980578	0.00709713	0.0120966	0.0182482	0.0122975	0.0116977	0.0120629	0.0112607	0.014368	0.0186406	0.0134964	0.0117657	0.00950602	0.0170249	0.0115293	0.0145898	0.00742718	0.0161767	0.00655732	0.0148411	0.0172341	0.0116066	0.0128164	0.013041	0.00837573	0.00397613	0.014711	0.0191868	0.0205472	0.0161528	0.0121199	0.0247508	0.00809374	0.0126868	0.011394	0.0134511	0.0110495	0.0157293	0.00687349	0.01317149	0.08615458	0.288654	0.288654	0.288654	0.288654	0.2886537	0.00734282	0.0313592	0.0953833	0.407356	0.05469134	1.745541
7	1	-15595.3	-15769.6	174.297	0.0112479	0.00981646	0.00982637	0.00530342	0.00839502	0.0149314	0.0166818	0.009474	0.00845169	0.0102813	0.0114592	0.0103609	0.0258187	0.0155672	0.0122896	0.014994	0.00788831	0.00768615	0.00416608	0.00708845	0.0137241	0.0110134	0.00951337	0.00735374	0.0118102	0.00935453	0.0109125	0.0103276	0.00979352	0.0133525	0.00638011	0.00877502	0.0142828	0.0133978	0.0105668	0.0118123	0.00872854	0.00796094	0.0134163	0.0113715	0.00794365	0.00838871	0.0139592	0.00741762	0.00938354	0.00936814	0.00816326	0.00592642	0.0109679	0.0188211	0.00888214	0.00875425	0.0128599	0.00634929	0.00886332	0.0121179	0.0151952	0.00987318	0.00752434	0.014349	0.0139805	0.00596472	0.00814333	0.0125934	0.00815481	0.00557763	0.00684285	0.0167759	0.0139239	0.0161169	0.00929897	0.00834941	0.0109336	0.0128349	0.00887843	0.0095924	0.00792311	0.0162655	0.011627	0.017573	0.0110528	0.0175068	0.00687224	0.00585536	0.00932117	0.00845729	0.00766473	0.0114404	0.00953454	0.0127894	0.0082407	0.0147418	0.00755433	0.0104333	0.0067786	0.00874236	0.00840739	0.00518771	0.01075609	0.1756409	0.00933327	0.00933327	0.00933327	0.00933327	0.009333273	0.00594831	0.0261417	0.081278	0.357202	0.04609499	1.779979
8	0	-15626.6	-15779.2	152.63	0.0155924	0.0121155	0.0124591	0.00689045	0.0173564	0.0128894	0.0269933	0.0178135	0.0159027	0.017428	0.00939813	0.00852153	0.0066146	0.0104234	0.00542363	0.00980749	0.00798151	0.00766447	0.013762	0.00621032	0.0153937	0.0125796	0.0139986	0.00740497	0.0170754	0.0116281	0.0117165	0.00829416	0.0124807	0.00797493	0.00787427	0.00775551	0.00820677	0.0189496	0.0115733	0.0100998	0.00917027	0.00964408	0.0152291	0.00820531	0.0142322	0.00929958	0.0131767	0.00700359	0.00882315	0.00970405	0.0146725	0.014205	0.0166912	0.0275953	0.01026	0.00848135	0.0138665	0.0101024	0.0114754	0.0218937	0.00982628	0.0146308	0.0131749	0.00874611	0.0113678	0.0102635	0.010703	0.00953003	0.0132001	0.0101633	0.0263383	0.0128267	0.0137744	0.0149452	0.0179347	0.0155168	0.0144536	0.00978398	0.0137069	0.00955147	0.0118306	0.00737455	0.0137683	0.00904436	0.0197122	0.00987932	0.00605857	0.008082	0.00343966	0.0109878	0.0131993	0.0100326	0.0232895	0.0110462	0.00887547	0.00927247	0.00840618	0.00964193	0.0108368	0.0117691	0.0192572	0.00856113	0.01251024	0.1683304	0.379111	0.379111	0.379111	0.379111	0.3791108	0.0141771	0.0524935	0.143127	0.529955	0.0866788	1.573941
9	1	-15584.8	-15767.6	182.812	0.00773879	0.0105037	0.0102688	0.00789353	0.0168538	0.0103019	0.0191016	0.00925084	0.0121366	0.0106094	0.0111721	0.00815075	0.0262918	0.0130412	0.00799809	0.00807386	0.0124767	0.00676812	0.00496107	0.0102074	0.0108654	0.0085026	0.00676033	0.0107315	0.0104398	0.0109101	0.00937013	0.016774	0.0143086	0.0103024	0.00854383	0.00538421	0.0123528	0.00906166	0.0070389	0.00966887	0.0117471	0.00823712	0.0158101	0.00908904	0.00929309	0.00661954	0.01083	0.00783665	0.0114387	0.00911501	0.0105172	0.00912393	0.00976939	0.0162186	0.0098879	0.0106969	0.00857492	0.0102268	0.0134039	0.0110603	0.00754238	0.00943437	0.00780865	0.0111859	0.007216	0.00772175	0.00863432	0.0104439	0.0076097	0.010543	0.011646	0.0135336	0.010184	0.0167177	0.00867857	0.00792748	0.0111368	0.0163949	0.0106795	0.00699989	0.0115155	0.0145565	0.0104839	0.0105884	0.00752136	0.0116669	0.00678429	0.0072341	0.00900005	0.00994562	0.0129253	0.00500315	0.0190017	0.0099216	0.00703707	0.0101015	0.0114093	0.0104293	0.00960436	0.0104441	0.0147355	0.00521831	0.01024143	0.0001229654	0.0736222	0.0736222	0.0736222	0.0736222	0.07362216	0.137048	0.163154	0.186474	0.221994	0.1744246	0.2096388
