Iteration	Posterior	Likelihood	Prior	branch_rate[1]	branch_rate[2]	branch_rate[3]	branch_rate[4]	branch_rate[5]	branch_rate[6]	branch_rate[7]	branch_rate[8]	branch_rate[9]	branch_rate[10]	branch_rate[11]	branch_rate[12]	branch_rate[13]	branch_rate[14]	branch_rate[15]	branch_rate[16]	branch_rate[17]	branch_rate[18]	branch_rate[19]	branch_rate[20]	branch_rate[21]	branch_rate[22]	branch_rate[23]	branch_rate[24]	branch_rate[25]	branch_rate[26]	branch_rate[27]	branch_rate[28]	branch_rate[29]	branch_rate[30]	branch_rate[31]	branch_rate[32]	branch_rate[33]	branch_rate[34]	branch_rate[35]	branch_rate[36]	branch_rate[37]	branch_rate[38]	branch_rate[39]	branch_rate[40]	branch_rate[41]	branch_rate[42]	branch_rate[43]	branch_rate[44]	branch_rate[45]	branch_rate[46]	branch_rate[47]	branch_rate[48]	branch_rate[49]	branch_rate[50]	branch_rate[51]	branch_rate[52]	branch_rate[53]	branch_rate[54]	branch_rate[55]	branch_rate[56]	branch_rate[57]	branch_rate[58]	branch_rate[59]	branch_rate[60]	branch_rate[61]	branch_rate[62]	branch_rate[63]	branch_rate[64]	branch_rate[65]	branch_rate[66]	branch_rate[67]	branch_rate[68]	branch_rate[69]	branch_rate[70]	branch_rate[71]	branch_rate[72]	branch_rate[73]	branch_rate[74]	branch_rate[75]	branch_rate[76]	branch_rate[77]	branch_rate[78]	branch_rate[79]	branch_rate[80]	branch_rate[81]	branch_rate[82]	branch_rate[83]	branch_rate[84]	branch_rate[85]	branch_rate[86]	branch_rate[87]	branch_rate[88]	branch_rate[89]	branch_rate[90]	branch_rate[91]	branch_rate[92]	branch_rate[93]	branch_rate[94]	branch_rate[95]	branch_rate[96]	branch_rate[97]	branch_rate[98]	clock_rate	event_rate	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_mean	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_mean	speciation_sd
0	-65196	-64850.1	-345.911	1.09885	2.19568	1.72642	2.78539	1.48285	1.41154	2.20761	3.00521	1.7335	2.16196	2.1144	1.73928	2.68117	1.3866	1.39049	0.866454	1.91114	1.40989	2.52195	1.25239	1.6138	2.14932	1.96889	2.79084	3.1867	1.19288	0.770741	1.59884	1.59228	1.68202	1.34623	1.51828	2.22658	2.02211	1.8891	2.51469	1.86442	0.992932	1.34361	1.60974	2.58169	2.25122	1.72705	2.12067	1.52528	3.528	1.54407	1.86651	1.98229	1.6593	1.97023	1.93576	1.3847	2.23195	2.38048	1.34863	1.57157	2.66276	3.12856	1.33901	2.42448	1.43875	2.2179	1.98932	1.97076	1.30258	2.42854	1.29392	2.15245	1.50896	1.63192	2.03462	2.27017	3.27548	2.14659	1.89473	1.77111	1.69164	1.51563	3.102	1.99878	1.25879	1.0618	0.972109	2.36033	1.31987	1.9495	1.34796	1.56397	1.55219	1.27288	2.36416	1.45986	1.09623	1.1942	1.65278	2.66692	1.56911	1.847733	0.1271215	0.0568417	0.0568417	0.0568417	0.0568417	0.05684167	0.104877	0.111173	0.116251	0.123229	0.1136833	0.07008818
100	-17450.4	-17413.9	-36.5318	0.0564608	0.0872472	0.0579302	0.0658503	0.0797716	0.0416136	0.0584928	0.0407209	0.0733913	0.0492093	0.0804595	0.0314457	0.0298636	0.0520629	0.0502133	0.059276	0.0467941	0.0371648	0.0405356	0.0494958	0.0354708	0.038669	0.0683223	0.0536204	0.0617922	0.048445	0.0727997	0.0623383	0.0638202	0.0379968	0.0449634	0.0535011	0.0421042	0.0363507	0.0471617	0.0328901	0.0362947	0.0292587	0.178139	0.0464061	0.0238978	0.0490202	0.0705432	0.0816196	0.0398021	0.0282134	0.0336938	0.0425724	0.0459413	0.041594	0.0301896	0.122478	0.0762698	0.0627627	0.0652494	0.0618217	0.0613606	0.0367061	0.0714763	0.0696616	0.0210468	0.0551926	0.130448	0.00608386	0.0796209	0.0834292	0.0346697	0.0423131	0.0538715	0.0235245	0.0313027	0.0301985	0.0615474	0.0337209	0.0479166	0.0328807	0.0363737	0.0449446	0.0647825	0.033161	0.0835512	0.0923073	0.0486846	0.0276904	0.0281454	0.00496165	0.053054	0.00481429	0.0234289	0.0952308	0.0421944	0.0419042	0.115981	0.0746864	0.0397123	0.0312471	0.0298808	0.0130777	0.05045595	0.2264098	1.08094	1.08094	1.08094	1.08094	1.080943	0.75633	0.873277	0.974979	1.12573	0.9227279	0.1728662
200	-16377.9	-16407.5	29.5673	0.0472765	0.0722688	0.0332971	0.0578776	0.0365238	0.0483575	0.0413567	0.0371055	0.0383551	0.0383405	0.0220272	0.0613729	0.0359634	0.0422072	0.0535382	0.0477501	0.0679894	0.0371014	0.0398524	0.0456414	0.0543455	0.0236442	0.0525247	0.0689437	0.0503239	0.0406307	0.0963349	0.0168613	0.0395008	0.0227002	0.0352538	0.0511187	0.0325094	0.0436066	0.0506536	0.0421174	0.027475	0.0199414	0.0694644	0.0416909	0.0377748	0.0493427	0.0368397	0.0405791	0.0419963	0.0285162	0.0368138	0.0359869	0.0408028	0.044327	0.0295086	0.0343597	0.0563	0.0430532	0.0549291	0.0875919	0.0605157	0.0261712	0.0319905	0.039628	0.0206009	0.0294713	0.042224	0.00610021	0.0371039	0.0678353	0.0393955	0.0344086	0.0310676	0.0530479	0.0444198	0.0287705	0.0288417	0.0346325	0.0311371	0.021741	0.064425	0.0647032	0.043696	0.0379359	0.056535	0.0694225	0.0407153	0.0196983	0.0457401	0.0167419	0.0406495	0.00428238	0.0238165	0.0516401	0.0621794	0.0635682	0.081219	0.083421	0.0363871	0.096727	0.0187459	0.0256063	0.03999167	0.01337771	1.45947	1.45947	1.45947	1.45947	1.459471	0.514778	0.731524	0.957551	1.36073	0.8369418	0.422497
300	-16352.6	-16398.4	45.7925	0.0386934	0.0551025	0.0357522	0.0504633	0.0452618	0.0241772	0.0395206	0.0339953	0.0391793	0.0297696	0.0136637	0.0518916	0.0346943	0.0292038	0.0383181	0.0450903	0.082642	0.0316983	0.0420374	0.0509003	0.0337116	0.0226111	0.0371848	0.048345	0.0415585	0.0279158	0.0854732	0.0225789	0.0278936	0.0275535	0.0241508	0.037557	0.0393892	0.0244628	0.0407767	0.0210584	0.0450653	0.0153569	0.0566619	0.0289662	0.0328377	0.0411951	0.0173829	0.0262396	0.0352679	0.0323338	0.028923	0.0184874	0.0321428	0.050728	0.033604	0.0431015	0.0400147	0.022676	0.0588312	0.0565476	0.0449699	0.0355528	0.0304822	0.0324158	0.0271672	0.0311426	0.0290667	0.00465878	0.0432808	0.0416529	0.0267733	0.0251922	0.0428986	0.035649	0.0455013	0.0464732	0.0363247	0.0416242	0.0321561	0.035301	0.0189625	0.0591106	0.0307362	0.0243675	0.0330434	0.021128	0.018361	0.0177235	0.0310323	0.0156242	0.0326527	0.00456535	0.0188205	0.0306683	0.0511439	0.049115	0.0673987	0.034893	0.0818614	0.0310409	0.0306166	0.0324091	0.03531158	0.136546	1.99635	1.99635	1.99635	1.99635	1.996351	0.238452	0.509151	0.910496	1.94413	0.6808675	0.9120721
400	-16328.5	-16403.1	74.6326	0.0472361	0.0423833	0.0433166	0.0414225	0.0392556	0.0228926	0.0297928	0.0406319	0.0236523	0.0185843	0.0187367	0.0351283	0.0194648	0.032546	0.0423887	0.0404261	0.0669575	0.037618	0.033895	0.0330033	0.035093	0.0137179	0.0235309	0.0399588	0.0275601	0.0281591	0.0578221	0.0179212	0.0362735	0.0175878	0.0232649	0.0291362	0.0241222	0.0259642	0.0387198	0.0278746	0.0430536	0.0298469	0.0322022	0.0311374	0.0277534	0.0343232	0.0224061	0.0337203	0.0227044	0.0268106	0.0326321	0.0452822	0.0305041	0.0465718	0.0262562	0.0204898	0.0360902	0.0351983	0.0314041	0.0682159	0.0349024	0.0220605	0.0327274	0.0356575	0.0291809	0.0466014	0.032151	0.00536747	0.0468734	0.0372355	0.0367216	0.0181615	0.0294572	0.0330815	0.0345258	0.023045	0.0285941	0.0424366	0.0232001	0.0420435	0.0516328	0.0281911	0.0456286	0.0289787	0.0305916	0.0273483	0.0454775	0.0229918	0.0191612	0.0198449	0.0356839	0.00480424	0.0245244	0.0457831	0.0395549	0.0374207	0.0703972	0.0532591	0.0420059	0.0439669	0.0242908	0.0193494	0.03158501	0.1735769	1.20479	1.20479	1.20479	1.20479	1.204787	0.145755	0.321877	0.590639	1.30433	0.4360197	0.952543
500	-16332.5	-16398.3	65.7827	0.0337544	0.0371174	0.0375022	0.0325719	0.0320746	0.0229964	0.0238853	0.0273516	0.0390176	0.0227297	0.0228484	0.045375	0.0232205	0.029092	0.0278884	0.0391424	0.0626206	0.0189447	0.0322425	0.035029	0.0368261	0.0136993	0.0326631	0.0309495	0.0328927	0.0215677	0.0449755	0.0175401	0.043371	0.0216721	0.0157201	0.0415459	0.0293778	0.0278761	0.0352579	0.0210086	0.0231927	0.0143157	0.0288536	0.0212596	0.0265697	0.0288798	0.0642393	0.037231	0.0203198	0.0292627	0.0267887	0.0190827	0.0321335	0.0370635	0.0272843	0.0321756	0.0309598	0.024627	0.0299377	0.0645516	0.0349801	0.0556163	0.0219323	0.0326644	0.0288929	0.0178249	0.0274705	0.00563338	0.0623312	0.0429799	0.0316598	0.038171	0.0252551	0.0363789	0.0334452	0.0223414	0.0417513	0.0217391	0.0232887	0.0235417	0.022599	0.0495834	0.0468869	0.0241585	0.0327262	0.0285742	0.0297632	0.0141363	0.0193193	0.0243482	0.0182103	0.00325676	0.0311175	0.0284553	0.0378015	0.0363955	0.0641851	0.0259127	0.0160014	0.0507206	0.0318053	0.0191409	0.02809398	0.1651496	1.20021	1.20021	1.20021	1.20021	1.200208	0.169149	0.349728	0.610164	1.26156	0.4619433	0.8733558
600	-16336.5	-16410.8	74.3588	0.0342271	0.0372688	0.0305907	0.0284201	0.0288614	0.0306663	0.0444383	0.0318015	0.0315441	0.03144	0.0281819	0.0440869	0.0284393	0.0404543	0.035666	0.0302028	0.0599497	0.023908	0.0271339	0.0304585	0.0330923	0.0139999	0.0218388	0.022693	0.0329815	0.0236744	0.0305268	0.0211436	0.030781	0.0122689	0.0333676	0.0265416	0.0311635	0.032777	0.0286489	0.0154108	0.0267588	0.0240936	0.0447022	0.0285827	0.0242837	0.0391707	0.0220865	0.0223195	0.021426	0.0298807	0.0416999	0.0177428	0.0497761	0.0450015	0.0261109	0.0275164	0.0353845	0.0263708	0.0318244	0.0595578	0.032401	0.0486173	0.0190013	0.0299509	0.0291489	0.0234652	0.0217325	0.00535059	0.039986	0.0532936	0.036044	0.0384794	0.0297473	0.0322634	0.0289101	0.0292097	0.0280651	0.056157	0.0274628	0.0451656	0.0238878	0.0482014	0.0290663	0.0196745	0.0310676	0.0245573	0.0338648	0.0213099	0.0279244	0.0256946	0.0224425	0.00353186	0.0267106	0.0299411	0.0341302	0.0267441	0.0717982	0.0507421	0.0189428	0.033148	0.0435242	0.0283423	0.02909955	0.111186	1.26858	1.26858	1.26858	1.26858	1.268584	0.329626	0.5326	0.76925	1.24293	0.6400798	0.5768986
700	-16322.2	-16409.8	87.5693	0.0426887	0.0347611	0.0373747	0.029673	0.0279636	0.0296101	0.0228953	0.0247882	0.0300635	0.0304016	0.0253779	0.0368553	0.0156246	0.0249984	0.0408881	0.0312596	0.0612104	0.0239087	0.0209789	0.036379	0.0363065	0.018397	0.0306242	0.0419982	0.0417163	0.0207582	0.0411398	0.017449	0.0377296	0.0352223	0.0323455	0.0157975	0.0270093	0.0367898	0.0195938	0.0292722	0.0260924	0.0213874	0.0332526	0.0277383	0.0235206	0.0545863	0.0466531	0.0218705	0.0208284	0.0295687	0.0289343	0.0299982	0.0248857	0.0410371	0.0301777	0.0151594	0.0270555	0.0398035	0.025904	0.0433356	0.0343046	0.0410186	0.0323217	0.02855	0.0318834	0.0247114	0.0218153	0.0040788	0.0372696	0.0484092	0.042757	0.0221473	0.0371973	0.0287778	0.0265354	0.0176617	0.0241095	0.0345083	0.0316822	0.0193597	0.0431535	0.0319976	0.0235822	0.0308125	0.0326391	0.0416928	0.0295222	0.0231041	0.023407	0.019656	0.0239725	0.00519478	0.0135092	0.0290903	0.0297467	0.0295099	0.0540983	0.0399474	0.0359301	0.0336675	0.0323399	0.0301966	0.02978198	0.06767534	1.03856	1.03856	1.03856	1.03856	1.038556	0.625693	0.761084	0.884335	1.07569	0.8203981	0.2355193
800	-16298.2	-16393.5	95.3138	0.0297069	0.0452045	0.023898	0.0323427	0.0314577	0.021377	0.021569	0.0234027	0.0238665	0.0232043	0.0166119	0.0485092	0.0245582	0.0295287	0.0299422	0.0273058	0.042889	0.0216282	0.0132548	0.0244155	0.0282073	0.0159437	0.0213612	0.0291457	0.028824	0.0177089	0.0338601	0.016767	0.0297373	0.0139975	0.0360092	0.0269539	0.0320742	0.0180826	0.0112133	0.0272417	0.0238171	0.0135533	0.0206406	0.0192362	0.0214174	0.0255964	0.0304204	0.0219968	0.0178713	0.0274183	0.0339301	0.0191199	0.0183192	0.0380604	0.0245674	0.0226008	0.0310738	0.0208415	0.0310002	0.0477092	0.0268821	0.032262	0.0263173	0.0349131	0.0310097	0.0242305	0.0216281	0.00441289	0.0250142	0.0423234	0.0163682	0.0162028	0.0257428	0.0327848	0.0262779	0.0221412	0.0136836	0.0215536	0.0310925	0.0288584	0.0266705	0.0355068	0.0271027	0.0301661	0.03266	0.0392009	0.0334763	0.0259551	0.0171916	0.0238045	0.0272131	0.0041361	0.0228934	0.0283521	0.027514	0.0333315	0.0442491	0.0356697	0.0258335	0.0302111	0.0477251	0.0252161	0.02654916	0.1123556	0.583672	0.583672	0.583672	0.583672	0.5836722	0.571018	0.631508	0.682158	0.754422	0.6563448	0.1210634
900	-16315.2	-16403.3	88.1508	0.0219081	0.026988	0.0295049	0.022438	0.0214957	0.0229116	0.0236728	0.0273087	0.0416921	0.0297763	0.0158702	0.0314527	0.0140983	0.0199638	0.023251	0.025664	0.0391594	0.016152	0.0200343	0.0252388	0.0274709	0.0164749	0.0342615	0.0447476	0.0254747	0.0183517	0.043788	0.0197544	0.0195191	0.0259915	0.0311406	0.0139995	0.0259664	0.0238724	0.016821	0.0163432	0.0250876	0.0259593	0.0280597	0.0233395	0.024479	0.0368492	0.0189171	0.0260049	0.0280333	0.0284555	0.031015	0.011381	0.0235298	0.037571	0.0316284	0.0238	0.0229944	0.0245738	0.0282956	0.0484228	0.0317849	0.0353834	0.0185733	0.0271351	0.0304174	0.0286515	0.0203317	0.00469878	0.0287335	0.0364606	0.010165	0.0272367	0.0122006	0.0294694	0.0270203	0.0195478	0.0271307	0.0252599	0.0327792	0.033455	0.0368757	0.0345615	0.0213882	0.0267593	0.0297117	0.0334927	0.0310173	0.0227197	0.0365713	0.0256477	0.0280958	0.00393261	0.015876	0.0254675	0.0264792	0.020863	0.0405707	0.0368579	0.0211161	0.0495598	0.0433046	0.0351004	0.02739414	0.2114728	0.934048	0.934048	0.934048	0.934048	0.9340481	0.46607	0.647256	0.832451	1.15607	0.7340359	0.3948555
