Iteration	Replicate_ID	Posterior	Likelihood	Prior	branch_rate[1]	branch_rate[2]	branch_rate[3]	branch_rate[4]	branch_rate[5]	branch_rate[6]	branch_rate[7]	branch_rate[8]	branch_rate[9]	branch_rate[10]	branch_rate[11]	branch_rate[12]	branch_rate[13]	branch_rate[14]	branch_rate[15]	branch_rate[16]	branch_rate[17]	branch_rate[18]	branch_rate[19]	branch_rate[20]	branch_rate[21]	branch_rate[22]	branch_rate[23]	branch_rate[24]	branch_rate[25]	branch_rate[26]	branch_rate[27]	branch_rate[28]	branch_rate[29]	branch_rate[30]	branch_rate[31]	branch_rate[32]	branch_rate[33]	branch_rate[34]	branch_rate[35]	branch_rate[36]	branch_rate[37]	branch_rate[38]	branch_rate[39]	branch_rate[40]	branch_rate[41]	branch_rate[42]	branch_rate[43]	branch_rate[44]	branch_rate[45]	branch_rate[46]	branch_rate[47]	branch_rate[48]	branch_rate[49]	branch_rate[50]	branch_rate[51]	branch_rate[52]	branch_rate[53]	branch_rate[54]	branch_rate[55]	branch_rate[56]	branch_rate[57]	branch_rate[58]	branch_rate[59]	branch_rate[60]	branch_rate[61]	branch_rate[62]	branch_rate[63]	branch_rate[64]	branch_rate[65]	branch_rate[66]	branch_rate[67]	branch_rate[68]	branch_rate[69]	branch_rate[70]	branch_rate[71]	branch_rate[72]	branch_rate[73]	branch_rate[74]	branch_rate[75]	branch_rate[76]	branch_rate[77]	branch_rate[78]	branch_rate[79]	branch_rate[80]	branch_rate[81]	branch_rate[82]	branch_rate[83]	branch_rate[84]	branch_rate[85]	branch_rate[86]	branch_rate[87]	branch_rate[88]	branch_rate[89]	branch_rate[90]	branch_rate[91]	branch_rate[92]	branch_rate[93]	branch_rate[94]	branch_rate[95]	branch_rate[96]	branch_rate[97]	branch_rate[98]	clock_rate	event_rate	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_mean	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_mean	speciation_sd
0	0	-42008.3	-41898.3	-110.019	0.229564	0.198917	0.0928834	0.136377	0.111417	0.135642	0.198162	0.152569	0.148135	0.200211	0.135342	0.182538	0.236655	0.104798	0.121627	0.0731806	0.135314	0.193999	0.133568	0.100909	0.18396	0.204408	0.12003	0.163067	0.140532	0.215992	0.175153	0.158235	0.227972	0.174493	0.250026	0.206492	0.0615048	0.355091	0.282067	0.108029	0.122763	0.19555	0.10051	0.137962	0.167729	0.171082	0.113257	0.127653	0.164737	0.0918259	0.162129	0.222629	0.157666	0.192956	0.139162	0.190147	0.157837	0.20805	0.116636	0.195607	0.190964	0.153832	0.179678	0.133297	0.252065	0.13754	0.13262	0.0976859	0.114937	0.183925	0.126906	0.115247	0.350048	0.127704	0.128137	0.214103	0.111345	0.206139	0.111339	0.151293	0.1705	0.183791	0.286053	0.221821	0.12974	0.218845	0.118702	0.134693	0.226458	0.182834	0.12254	0.141057	0.213843	0.143698	0.172248	0.18035	0.173367	0.198149	0.297468	0.138997	0.162436	0.117645	0.1631622	0.09697263	0.056137	0.056137	0.056137	0.056137	0.05613704	0.110715	0.11184	0.11271	0.113855	0.1122741	0.0121583
1	1	-55504.2	-55262.1	-242.047	0.459835	0.58234	0.4804	0.401529	0.574887	0.589941	0.533003	0.99192	0.686038	0.478751	0.510443	0.847755	0.774247	0.830047	0.965109	0.541472	0.45755	1.00609	0.67623	0.463358	0.693343	0.491312	0.70479	0.759215	0.821295	0.621122	0.692101	0.387321	0.969465	0.755995	0.510475	0.52931	0.667271	0.41859	0.54356	0.730253	0.619157	0.575725	0.452698	0.723675	0.541273	0.67252	0.853313	0.630343	0.976089	0.526583	0.377551	0.767591	0.659703	0.611767	0.810232	0.629138	0.711794	0.536106	0.532674	0.352483	0.75197	0.539559	0.420955	0.784604	0.558322	0.450916	0.610197	0.498616	0.62894	0.724535	0.887149	0.455935	0.661197	0.473924	0.362978	0.468156	0.403052	0.541862	0.401598	0.432923	0.512077	0.562672	0.388645	0.43626	0.571346	0.346777	0.684042	0.911166	0.604224	0.890661	0.387371	0.50279	0.508952	0.391858	0.473269	0.82417	0.452989	1.34774	0.377071	0.601507	0.501617	0.518703	0.6354726	0.03805212	0.056137	0.056137	0.056137	0.056137	0.05613704	0.00630566	0.0505691	0.249272	1.99907	0.1122741	2.503149
2	0	-14651.7	-14820.8	169.079	0.0111989	0.0113503	0.0150654	0.0101699	0.0130145	0.0143986	0.0114004	0.0112073	0.00945228	0.0229089	0.0106389	0.00889431	0.017619	0.014681	0.00922685	0.0180476	0.0126649	0.00932352	0.0138321	0.0104346	0.0101655	0.0131339	0.00877649	0.0101362	0.0125123	0.0117625	0.0138859	0.0145842	0.0132127	0.0244174	0.0124404	0.00853468	0.0100337	0.0223486	0.00616849	0.0103262	0.00960699	0.0136183	0.00760719	0.00987234	0.00758397	0.0108609	0.00729488	0.0137319	0.0150227	0.0108617	0.0111616	0.00847538	0.0143316	0.0115246	0.00437554	0.00869138	0.0152865	0.0250967	0.00571472	0.0114255	0.0285867	0.0125295	0.0105707	0.0103066	0.00936296	0.00851726	0.00982206	0.0113878	0.0105556	0.0103178	0.0217535	0.0125394	0.013111	0.0143254	0.0133143	0.0102945	0.0133708	0.0105726	0.0122021	0.0121872	0.0110098	0.0158581	0.0168948	0.00809718	0.00858033	0.00807859	0.0121846	0.0117543	0.00966903	0.00703612	0.0176589	0.0165714	0.0136612	0.00906373	0.00878409	0.0100359	0.0155512	0.0151271	0.0128901	0.0100995	0.00801215	0.00472475	0.0116999	0.02231798	0.259287	0.259287	0.259287	0.259287	0.2592872	0.0845812	0.130025	0.180769	0.277894	0.153312	0.5170281
3	1	-14697.3	-14811.2	113.837	0.0138112	0.0214563	0.0152296	0.00977449	0.0300442	0.0128616	0.0230543	0.0189829	0.0192164	0.022426	0.0216804	0.0103627	0.0364916	0.0214662	0.0161193	0.0378976	0.0127327	0.0170997	0.0138981	0.0143012	0.0235165	0.0198068	0.0216377	0.0126096	0.012307	0.0237655	0.0201495	0.0148997	0.0215144	0.0206287	0.016419	0.0177793	0.0209139	0.0152881	0.0144577	0.0335419	0.0235762	0.0220813	0.01814	0.0219575	0.0199956	0.0154141	0.0193412	0.0435108	0.0286621	0.0146248	0.0319473	0.0160431	0.0099526	0.00765054	0.0178312	0.0162897	0.0170263	0.017133	0.0274076	0.0131961	0.0311524	0.0286801	0.0169242	0.0310564	0.0320889	0.0191952	0.0188707	0.0139439	0.0178378	0.0264373	0.0194395	0.00773233	0.0128239	0.0263364	0.0103133	0.0228832	0.0191677	0.0331953	0.00501813	0.0203165	0.0152524	0.0321356	0.0166277	0.0377978	0.0160865	0.0350124	0.0295444	0.0242014	0.0291007	0.0177049	0.0235212	0.0199149	0.0253497	0.0161501	0.0101981	0.0296664	0.0248267	0.0270537	0.0186079	0.0229227	0.00413398	0.0155436	0.02013016	0.02364122	0.00558824	0.00558824	0.00558824	0.00558824	0.005588243	0.0147796	0.0476675	0.116922	0.377099	0.07465503	1.407947
4	0	-14647.5	-14815.6	168.05	0.0193431	0.0118733	0.0107138	0.0119997	0.0209314	0.00909297	0.0133277	0.0128804	0.0132292	0.0175637	0.011976	0.00768416	0.0208293	0.00695227	0.0128467	0.0279159	0.00863312	0.0107702	0.0145466	0.010556	0.0129804	0.0103696	0.0140338	0.00916684	0.0136335	0.0124365	0.00868877	0.0123301	0.0129432	0.00782272	0.0134777	0.0173941	0.0167315	0.0120666	0.00726601	0.00850066	0.023463	0.0192069	0.00737464	0.0120452	0.00992101	0.00830367	0.00755203	0.0125759	0.0160079	0.0101605	0.013875	0.00776112	0.0139377	0.00983959	0.00435555	0.00899761	0.0150705	0.00976937	0.00969212	0.0165321	0.0149735	0.00983476	0.00874597	0.0082076	0.010116	0.0166545	0.00980815	0.01101	0.0103311	0.0117437	0.0150715	0.0103893	0.0106084	0.0114502	0.00873888	0.0120668	0.0122366	0.0116877	0.00611044	0.00739963	0.0153942	0.0189155	0.023242	0.011357	0.00769386	0.010797	0.00909386	0.0111522	0.00984185	0.0113704	0.0130043	0.0102907	0.0152971	0.0121263	0.00852096	0.00981794	0.0103914	0.0138205	0.00918144	0.0180008	0.0100669	0.00476922	0.01201724	0.1494833	0.540534	0.540534	0.540534	0.540534	0.540534	0.136815	0.23441	0.354122	0.606732	0.2881141	0.6473947
5	1	-14704.3	-14824.3	119.98	0.0149673	0.0194073	0.0168159	0.0225284	0.0401363	0.0236907	0.0174894	0.0179614	0.0196222	0.0196646	0.0135138	0.016535	0.0322418	0.019833	0.0223532	0.0269952	0.0192677	0.0296492	0.0144228	0.0168293	0.0227403	0.0184428	0.0183761	0.00989199	0.0137027	0.0126142	0.0168719	0.0207656	0.0162349	0.0204104	0.0156679	0.0127071	0.0176325	0.0129308	0.0179088	0.024552	0.0266297	0.0270857	0.0142182	0.0227407	0.0225523	0.0164199	0.0145377	0.0316754	0.0234211	0.0109144	0.0248684	0.0189634	0.0136253	0.0100003	0.026608	0.0239698	0.0190767	0.0144715	0.0150591	0.0261085	0.0229205	0.018495	0.0206599	0.0161484	0.0276262	0.0282429	0.0151567	0.0174272	0.015682	0.0150931	0.0157674	0.012287	0.0185788	0.0375934	0.0101251	0.0299185	0.0140832	0.0227911	0.00325056	0.0236687	0.025361	0.017192	0.0141357	0.0263963	0.0165897	0.0326986	0.0300693	0.0199141	0.0151801	0.00867875	0.0196692	0.0231089	0.0251547	0.0167364	0.0113639	0.0170062	0.0177817	0.0242721	0.0220759	0.0117603	0.0040115	0.0178382	0.01779156	0.1446584	0.556024	0.556024	0.556024	0.556024	0.5560242	0.0909343	0.184219	0.316421	0.641022	0.241435	0.8488406
6	0	-14646.7	-14813.8	167.133	0.0106472	0.0145028	0.00992047	0.00548161	0.015518	0.0134999	0.00839356	0.00879624	0.013338	0.0147341	0.0109065	0.00628731	0.0115973	0.00950006	0.0101335	0.0206808	0.0116686	0.0152351	0.0148179	0.00956406	0.0174837	0.0141079	0.0125555	0.0083981	0.0118939	0.00905998	0.0116602	0.0118575	0.00964108	0.00986833	0.0173257	0.0105832	0.0103461	0.00828864	0.0116677	0.00879761	0.00796996	0.0142575	0.0129288	0.017095	0.00863425	0.00688787	0.0052637	0.0165935	0.0144772	0.00586394	0.0157745	0.00838712	0.013171	0.00940036	0.00568227	0.0130449	0.0161795	0.00898708	0.0134191	0.00888916	0.0138048	0.0133365	0.0105508	0.00986561	0.0115909	0.0138795	0.0062049	0.0143215	0.00650088	0.014217	0.0156589	0.0118513	0.0143843	0.00790882	0.0162972	0.00624516	0.0172691	0.00867727	0.00614558	0.00560893	0.00788592	0.0163106	0.0141167	0.0134826	0.00733259	0.0123884	0.014474	0.012267	0.0174809	0.0116339	0.019031	0.0115351	0.00921021	0.00839014	0.00697699	0.00776482	0.0106748	0.0149521	0.0155255	0.0073419	0.0106755	0.00382092	0.01119101	0.003050396	0.0486641	0.0486641	0.0486641	0.0486641	0.04866407	0.0247617	0.062961	0.128711	0.327271	0.09002102	1.122047
7	1	-14680.3	-14805.2	124.874	0.0253931	0.0186696	0.0162573	0.0227292	0.0283651	0.024498	0.0236534	0.0217974	0.0224773	0.0215776	0.0228084	0.0173999	0.0267624	0.021851	0.0194208	0.031795	0.0213618	0.0185019	0.0350513	0.0175199	0.0305281	0.0256344	0.0226315	0.0150473	0.0251629	0.0182231	0.0277821	0.0303463	0.0203849	0.0130469	0.0198409	0.0128369	0.0209034	0.0167634	0.0129495	0.0196919	0.0213222	0.00785265	0.0148198	0.017872	0.0251752	0.0170589	0.0137464	0.0270282	0.0184014	0.014354	0.0195167	0.0141216	0.0179695	0.0157073	0.0194354	0.0189845	0.0195896	0.0246695	0.0178997	0.0138213	0.0214521	0.01846	0.016217	0.0227478	0.0257944	0.00945081	0.00808526	0.0148962	0.0186679	0.024888	0.0230915	0.0209213	0.0337158	0.0248712	0.0121377	0.0243733	0.0177083	0.0153977	0.00372294	0.0154768	0.0150586	0.0320392	0.0166924	0.0301736	0.0211314	0.0159549	0.0126249	0.0209437	0.0192413	0.0236744	0.0349511	0.014526	0.0231432	0.0192309	0.0104565	0.0218105	0.0222365	0.0268047	0.0218687	0.0181316	0.00356232	0.0189137	0.01953054	0.2031811	0.706167	0.706167	0.706167	0.706167	0.7061666	0.19307	0.318295	0.466863	0.76967	0.3854866	0.6010829
8	0	-14646.3	-14813.4	167.112	0.00784025	0.00656616	0.0113256	0.0141645	0.010213	0.0104964	0.010357	0.0083939	0.00887079	0.0153321	0.0123067	0.00802049	0.0212723	0.0121771	0.0156222	0.021241	0.00725842	0.0158943	0.00834135	0.0124921	0.00755702	0.0155402	0.0165971	0.0106079	0.0174038	0.0128881	0.0105765	0.020303	0.0129053	0.0138401	0.0116267	0.0232196	0.00710447	0.0103173	0.0136176	0.0144642	0.0100726	0.008956	0.00872667	0.0193986	0.00871588	0.00872502	0.00610718	0.0167668	0.0143365	0.0062996	0.00800425	0.00941142	0.01487	0.0125856	0.00385196	0.0131838	0.0150586	0.00643352	0.00958064	0.0125551	0.0133053	0.0106991	0.0123281	0.0142973	0.00761428	0.0127437	0.014947	0.0132084	0.00895929	0.0139112	0.0177265	0.0113971	0.011569	0.00923226	0.0110952	0.00701641	0.0114479	0.0102342	0.00916628	0.0102848	0.00964583	0.0144428	0.0187471	0.00598604	0.0131554	0.0115244	0.0102434	0.00995224	0.00605406	0.0123262	0.0119721	0.0205959	0.00856527	0.00831005	0.00865568	0.0135815	0.013353	0.0150098	0.00829872	0.00751311	0.00880218	0.0044452	0.01185299	0.1217657	0.429324	0.429324	0.429324	0.429324	0.4293237	0.0313582	0.0884948	0.195954	0.552993	0.1316848	1.24739
9	1	-14679	-14806.8	127.806	0.0151283	0.0109794	0.017386	0.0243635	0.0181446	0.0119948	0.0177131	0.0237516	0.0247953	0.0311281	0.016209	0.015229	0.0371878	0.0189245	0.0134276	0.0292201	0.0131831	0.0211806	0.0113579	0.0169999	0.0181194	0.0174326	0.0173279	0.0149594	0.0247681	0.0153817	0.0108325	0.024755	0.0317525	0.0183171	0.0154762	0.035551	0.0278361	0.0147336	0.0134391	0.0255937	0.0188806	0.0164735	0.0140435	0.0215378	0.0286593	0.0199835	0.0125184	0.0252532	0.0241334	0.0119247	0.0185479	0.0134555	0.0215007	0.015677	0.0170325	0.0126242	0.0183083	0.0195649	0.0214497	0.0208534	0.0206581	0.0143125	0.0245885	0.0153358	0.0253181	0.0148961	0.011505	0.011417	0.00629057	0.0164852	0.0242696	0.0101695	0.0204096	0.0217014	0.0176001	0.0178949	0.0146123	0.0251354	0.00414141	0.0158587	0.0166003	0.0320878	0.0171931	0.0261768	0.0191638	0.0168153	0.0231831	0.0188752	0.0159518	0.0120214	0.011417	0.016977	0.0208319	0.0268938	0.0122271	0.0170845	0.0158459	0.0246368	0.0238481	0.0187794	0.00344432	0.0139981	0.01827847	0.05259301	0.252053	0.252053	0.252053	0.252053	0.2520533	0.172247	0.257645	0.350761	0.524663	0.3006187	0.4841256
