Iteration	Posterior	Likelihood	Prior	branch_rate[1]	branch_rate[2]	branch_rate[3]	branch_rate[4]	branch_rate[5]	branch_rate[6]	branch_rate[7]	branch_rate[8]	branch_rate[9]	branch_rate[10]	branch_rate[11]	branch_rate[12]	branch_rate[13]	branch_rate[14]	branch_rate[15]	branch_rate[16]	branch_rate[17]	branch_rate[18]	branch_rate[19]	branch_rate[20]	branch_rate[21]	branch_rate[22]	branch_rate[23]	branch_rate[24]	branch_rate[25]	branch_rate[26]	branch_rate[27]	branch_rate[28]	branch_rate[29]	branch_rate[30]	branch_rate[31]	branch_rate[32]	branch_rate[33]	branch_rate[34]	branch_rate[35]	branch_rate[36]	branch_rate[37]	branch_rate[38]	branch_rate[39]	branch_rate[40]	branch_rate[41]	branch_rate[42]	branch_rate[43]	branch_rate[44]	branch_rate[45]	branch_rate[46]	branch_rate[47]	branch_rate[48]	branch_rate[49]	branch_rate[50]	branch_rate[51]	branch_rate[52]	branch_rate[53]	branch_rate[54]	branch_rate[55]	branch_rate[56]	branch_rate[57]	branch_rate[58]	branch_rate[59]	branch_rate[60]	branch_rate[61]	branch_rate[62]	branch_rate[63]	branch_rate[64]	branch_rate[65]	branch_rate[66]	branch_rate[67]	branch_rate[68]	branch_rate[69]	branch_rate[70]	branch_rate[71]	branch_rate[72]	branch_rate[73]	branch_rate[74]	branch_rate[75]	branch_rate[76]	branch_rate[77]	branch_rate[78]	branch_rate[79]	branch_rate[80]	branch_rate[81]	branch_rate[82]	branch_rate[83]	branch_rate[84]	branch_rate[85]	branch_rate[86]	branch_rate[87]	branch_rate[88]	branch_rate[89]	branch_rate[90]	branch_rate[91]	branch_rate[92]	branch_rate[93]	branch_rate[94]	branch_rate[95]	branch_rate[96]	branch_rate[97]	branch_rate[98]	clock_rate	event_rate	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_mean	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_mean	speciation_sd
0	-44346.9	-44228.9	-118.049	0.18743	0.0990461	0.298373	0.149748	0.151016	0.179733	0.187486	0.186899	0.15952	0.189738	0.132378	0.093096	0.312822	0.097905	0.193359	0.201287	0.275192	0.198609	0.182995	0.115341	0.32271	0.230356	0.186714	0.106197	0.155064	0.197365	0.172986	0.1684	0.177414	0.126372	0.159641	0.209581	0.150963	0.218901	0.240662	0.265069	0.212424	0.298844	0.166222	0.195839	0.202306	0.201438	0.253835	0.144433	0.170139	0.198438	0.214768	0.146344	0.110291	0.166372	0.186935	0.215987	0.198227	0.17039	0.188735	0.240771	0.159403	0.161708	0.171098	0.223982	0.237788	0.200653	0.22401	0.277545	0.255381	0.193615	0.206017	0.226841	0.186948	0.194073	0.21534	0.157041	0.0942594	0.241809	0.186817	0.209754	0.142166	0.226546	0.203394	0.303996	0.243711	0.190123	0.250757	0.189517	0.193768	0.322576	0.257763	0.156424	0.119033	0.299202	0.244434	0.160186	0.227869	0.295082	0.233233	0.157128	0.196469	0.155064	0.186478	0.00143616	0.0543422	0.0543422	0.0543422	0.0543422	0.05434222	0.101363	0.106605	0.110804	0.116534	0.1086844	0.06062384
100	-15295.5	-15439.4	143.851	0.0128221	0.0137361	0.0177568	0.0168876	0.0157451	0.0168116	0.0190112	0.0087532	0.0238293	0.0152003	0.0097732	0.0102559	0.00807598	0.0169926	0.0094675	0.0111687	0.0109131	0.0147697	0.0244567	0.0318339	0.011991	0.0131095	0.015069	0.0202146	0.0131665	0.0105049	0.0213625	0.0114215	0.0185109	0.0187599	0.0171544	0.0202423	0.0205992	0.0174354	0.0171431	0.0133915	0.0114894	0.0199886	0.0110958	0.0174805	0.00604832	0.0127312	0.0117448	0.0132047	0.00925542	0.014608	0.01681	0.0172363	0.0107295	0.00755674	0.0118171	0.0110036	0.0145753	0.0155087	0.0124166	0.00948084	0.0167901	0.0167568	0.0167771	0.00985275	0.00938452	0.0126339	0.0195345	0.00720489	0.007715	0.0132317	0.00596276	0.0172551	0.0113307	0.0249712	0.0107799	0.00877746	0.0179475	0.011294	0.0121202	0.0134361	0.0142641	0.0140168	0.00920888	0.0185245	0.0180876	0.0196745	0.00939903	0.0101317	0.00948351	0.0101181	0.0167617	0.0145324	0.0261098	0.0241794	0.0119049	0.0202113	0.00892339	0.014277	0.0180378	0.0227923	0.015569	0.00389396	0.01462921	0.0396185	0.354136	0.354136	0.354136	0.354136	0.3541364	0.064679	0.126411	0.211237	0.412849	0.1634094	0.8056873
200	-15253.8	-15413.6	159.791	0.0112759	0.0149618	0.0158547	0.0151881	0.0107663	0.00782984	0.0101325	0.00999043	0.0103922	0.0128846	0.0110861	0.0149749	0.0121027	0.0136818	0.012371	0.0122026	0.0121828	0.00815826	0.0160427	0.0181149	0.0142194	0.0118172	0.00957219	0.0146168	0.0112228	0.013139	0.00950918	0.00630766	0.0155244	0.00949484	0.0194741	0.0183895	0.012138	0.018278	0.00774077	0.0127367	0.0122451	0.017673	0.0117359	0.00769144	0.00887866	0.0165709	0.0134835	0.0235549	0.0115281	0.0103554	0.00897961	0.0149413	0.0102614	0.0111701	0.0103211	0.02025	0.0113109	0.00966216	0.0124296	0.0132662	0.0108665	0.0260517	0.0195979	0.0109911	0.012874	0.0094049	0.0233703	0.0144679	0.00848349	0.0098841	0.00436837	0.0096916	0.0153881	0.0237758	0.00859022	0.00910397	0.007876	0.0168588	0.0155045	0.0126818	0.0115777	0.0133524	0.00805365	0.0172262	0.0132037	0.0153387	0.0114517	0.0128489	0.0133065	0.0132174	0.00683779	0.0128436	0.0192079	0.0188589	0.00899869	0.0138308	0.00952142	0.0209513	0.00775737	0.0228849	0.0109766	0.00385361	0.01280676	0.2039035	0.452362	0.452362	0.452362	0.452362	0.4523621	0.105794	0.194923	0.311329	0.573616	0.2463436	0.7347616
300	-15251.7	-15414.2	162.496	0.015415	0.0109854	0.00846845	0.0136453	0.014205	0.020669	0.0140649	0.0118855	0.00834821	0.00872318	0.00743901	0.0108021	0.00633427	0.0113383	0.00818482	0.0144851	0.00756861	0.0110493	0.00638687	0.010978	0.012395	0.0114389	0.0120546	0.0160621	0.016831	0.0123345	0.00792979	0.0128418	0.0104087	0.0103941	0.0190045	0.0178414	0.0122525	0.0140775	0.010358	0.00691514	0.0082646	0.0131602	0.0113622	0.0186971	0.00802006	0.017686	0.0119352	0.0149562	0.0125184	0.00895793	0.0106719	0.0156604	0.0129982	0.0110248	0.00899842	0.0165881	0.0134615	0.0134679	0.0162486	0.013511	0.0151877	0.0136875	0.0130825	0.0126912	0.0103701	0.00657843	0.0155682	0.00741575	0.0112959	0.0135687	0.00450965	0.0111457	0.01633	0.0247813	0.0138676	0.00770583	0.0106634	0.0108443	0.0215106	0.0146554	0.0148378	0.0143804	0.0106389	0.010137	0.00863416	0.0165322	0.00774454	0.0117929	0.0057434	0.0124213	0.0099191	0.0152879	0.00750656	0.0215717	0.0105546	0.0173675	0.0126679	0.0175205	0.00701975	0.0203186	0.0100518	0.00414556	0.01283558	0.001756544	0.269434	0.269434	0.269434	0.269434	0.2694337	0.284799	0.297073	0.306834	0.320057	0.3019139	0.05073017
400	-15259.4	-15425.6	166.228	0.0103206	0.00853783	0.00882124	0.0124713	0.00974041	0.0149271	0.00986449	0.0119789	0.0126736	0.00712839	0.00921027	0.0088244	0.00794568	0.0051184	0.00922986	0.0121645	0.0123718	0.00675134	0.0114841	0.0137112	0.0186	0.0155695	0.0141933	0.0102683	0.0140223	0.0149811	0.01017	0.011664	0.0128809	0.00970695	0.0129265	0.0163354	0.0138359	0.0106715	0.00885808	0.00909985	0.00695859	0.0122899	0.0109474	0.0164486	0.0077602	0.0116785	0.00932098	0.020135	0.0156527	0.0108619	0.00690144	0.0117252	0.0104333	0.00940219	0.0153798	0.0190441	0.00715067	0.00862626	0.0124385	0.0145742	0.0122941	0.0210671	0.0143232	0.0119138	0.00626403	0.00822057	0.0135136	0.0175253	0.00739006	0.0130398	0.0046542	0.00976046	0.0187515	0.0226501	0.00759146	0.0156096	0.00873764	0.0104781	0.0110791	0.0106905	0.00899879	0.0103692	0.00911291	0.0108957	0.0106014	0.0119002	0.0156338	0.0106602	0.0126391	0.0124608	0.00911627	0.0129871	0.0103785	0.0133155	0.00975304	0.0125784	0.00892275	0.0120689	0.00754517	0.0221936	0.0186979	0.00409963	0.01100966	0.01585552	0.0923201	0.0923201	0.0923201	0.0923201	0.09232007	0.0556395	0.122144	0.223115	0.489798	0.1650822	0.9454082
500	-15236.6	-15416.5	179.93	0.0125399	0.0130316	0.00624628	0.0134215	0.00751889	0.0145367	0.0102672	0.0104078	0.00878394	0.0126146	0.0113611	0.0105793	0.00795752	0.00909884	0.013483	0.0209591	0.00764934	0.00709109	0.011216	0.0102582	0.0104143	0.00961525	0.00825673	0.00963251	0.013572	0.0111713	0.0107265	0.00767644	0.00783015	0.0123777	0.0125201	0.0139483	0.0095319	0.0116595	0.00907606	0.00805305	0.00766483	0.00844716	0.01451	0.0153622	0.00584995	0.0119959	0.0106871	0.0184574	0.00790567	0.0128129	0.00795055	0.0121723	0.0109301	0.0132679	0.00769187	0.0157054	0.0119857	0.00593378	0.00981197	0.0121025	0.0201037	0.012697	0.0105266	0.00822516	0.0101187	0.00816148	0.0193527	0.00771585	0.0112578	0.0109344	0.00368254	0.0100052	0.0111341	0.0191123	0.00651293	0.00772616	0.00840904	0.00729055	0.00837943	0.0103578	0.0115242	0.00840732	0.00767487	0.0099545	0.00993616	0.0146656	0.0123256	0.0129525	0.0081201	0.00946092	0.00768959	0.00883886	0.0186908	0.0169096	0.0147851	0.0116161	0.00798459	0.0140158	0.00769555	0.0153893	0.0111827	0.00531374	0.01057921	0.09264692	0.513035	0.513035	0.513035	0.513035	0.513035	0.183954	0.275936	0.376478	0.564727	0.3223104	0.4875275
600	-15243.5	-15425.8	182.314	0.0119844	0.014617	0.00930829	0.00942556	0.0134565	0.0122219	0.0125185	0.00870287	0.00846933	0.0101918	0.00783595	0.0106216	0.0131422	0.0142119	0.0142495	0.00841247	0.0103671	0.00811069	0.0118995	0.0143534	0.011765	0.0114532	0.00681194	0.00967473	0.0117655	0.00526698	0.00854135	0.00907175	0.0113727	0.0106994	0.00976772	0.0110024	0.0128154	0.0101886	0.0169161	0.0103024	0.00694138	0.0136415	0.0177738	0.0142059	0.00750492	0.0122038	0.00767813	0.0117327	0.0118236	0.00999665	0.015323	0.0124815	0.0108558	0.00968403	0.00859557	0.012714	0.00695488	0.00721318	0.00974443	0.015226	0.0187953	0.0164489	0.0122823	0.00789887	0.0141445	0.00722612	0.0217916	0.016533	0.00647267	0.0168405	0.00560501	0.010106	0.00916912	0.0157802	0.0118299	0.0091799	0.0123054	0.00646864	0.00903727	0.0132819	0.0114727	0.00857673	0.00564418	0.00781357	0.0128005	0.0124795	0.0133221	0.0073611	0.0111615	0.00885741	0.0117084	0.00986732	0.00865272	0.016903	0.00812021	0.0125716	0.011367	0.0108534	0.0111879	0.0141846	0.0114106	0.00493035	0.01117078	0.08977959	0.545622	0.545622	0.545622	0.545622	0.5456218	0.103511	0.195779	0.319036	0.603417	0.2499211	0.7662566
700	-15228.4	-15407.7	179.259	0.0104002	0.0125549	0.00955558	0.0138442	0.0126523	0.0144107	0.0150415	0.0124005	0.0147013	0.0112834	0.00949789	0.00910303	0.0139167	0.0144386	0.0119455	0.0135565	0.0120837	0.0154909	0.0157051	0.00905684	0.0138345	0.0111077	0.0094324	0.00769238	0.0142032	0.00828556	0.00960302	0.00677231	0.00826354	0.013645	0.0114804	0.0121192	0.0117848	0.0192464	0.0106873	0.00625262	0.00996439	0.0136391	0.0120379	0.0150929	0.00746675	0.0117515	0.0114324	0.0149324	0.00869149	0.00735998	0.00987545	0.0133675	0.00874633	0.00831532	0.00914958	0.0141529	0.00742888	0.0166601	0.0137402	0.0120738	0.018427	0.0108131	0.0104844	0.00525245	0.00715862	0.00636835	0.0163336	0.0148674	0.00795725	0.00659719	0.00529001	0.00870621	0.0135227	0.0216469	0.00948223	0.00953416	0.00729297	0.00884853	0.00702531	0.00657025	0.00960862	0.00813734	0.00630601	0.00762741	0.0104068	0.0122345	0.0133278	0.00852015	0.0125492	0.00824479	0.00986946	0.0117526	0.012439	0.0125798	0.0109858	0.0119919	0.0104318	0.0128197	0.00757986	0.0113516	0.00806553	0.00474097	0.01087049	0.134915	0.149792	0.149792	0.149792	0.149792	0.1497919	0.0363683	0.0789898	0.143111	0.310829	0.1063217	0.9325623
800	-15229.6	-15423.1	193.473	0.0100629	0.0106712	0.00802505	0.0124466	0.0139472	0.00918995	0.00862954	0.00845838	0.0143738	0.00800552	0.00751066	0.00733815	0.00798941	0.0081859	0.00713804	0.0175183	0.0100372	0.00673428	0.00933993	0.00977261	0.00784656	0.00837695	0.00786278	0.00698266	0.0070649	0.00816935	0.00794327	0.0177443	0.0108325	0.00731616	0.00984569	0.0136872	0.0110337	0.0149631	0.0109056	0.0112168	0.00813395	0.00721337	0.0055506	0.00786252	0.00676294	0.0112097	0.011434	0.0110081	0.00638337	0.00969842	0.00772713	0.0105088	0.0063971	0.00878278	0.0102556	0.00925094	0.00995696	0.0174038	0.00981789	0.0110369	0.0109961	0.0137091	0.0093366	0.00756489	0.00806685	0.00872444	0.0145592	0.0111009	0.00684413	0.0109235	0.00358794	0.00703813	0.00942851	0.0155527	0.00942019	0.00676194	0.00780609	0.00602847	0.00870595	0.0119066	0.0105344	0.00762373	0.00569646	0.00707624	0.014916	0.0122168	0.0108836	0.0085214	0.0117193	0.0066886	0.00807381	0.00711154	0.0129614	0.0118287	0.0116178	0.0128044	0.0107303	0.0153298	0.0111805	0.0107449	0.00831106	0.00649497	0.009932202	0.04384233	0.00137264	0.00137264	0.00137264	0.00137264	0.001372642	0.0354791	0.0654701	0.104692	0.193189	0.08278999	0.7366127
900	-15210.6	-15410.3	199.684	0.0087636	0.00802618	0.00765428	0.0105696	0.00549856	0.00977274	0.00941496	0.00438811	0.00664025	0.00632273	0.00700035	0.00724122	0.00615801	0.00635807	0.0105323	0.0193699	0.0105749	0.00809917	0.00896596	0.00788068	0.0117808	0.0068302	0.0159705	0.00882098	0.00844837	0.00477472	0.00683509	0.0104407	0.0045663	0.00680007	0.0105233	0.0133095	0.00824855	0.0134304	0.00750396	0.00619526	0.00770738	0.00897144	0.00931264	0.00969789	0.00509342	0.00972856	0.00852329	0.00899614	0.00908095	0.00443073	0.00788274	0.00872281	0.00918977	0.00805398	0.00875476	0.0114915	0.00561711	0.00885007	0.00769252	0.0109399	0.00815465	0.0107696	0.00657844	0.010261	0.00361527	0.00987985	0.0146344	0.00716242	0.00845768	0.005443	0.00535512	0.0100316	0.00698986	0.0143934	0.00787987	0.00667262	0.00700957	0.00555208	0.00746892	0.00860242	0.00945461	0.00851451	0.00569616	0.00599581	0.00922058	0.00841881	0.00822894	0.00719393	0.00700253	0.00901686	0.00921662	0.00814807	0.00709922	0.00892066	0.00957863	0.00837048	0.00910728	0.0103164	0.00604295	0.0125487	0.0102324	0.00577909	0.008807248	0.02207114	0.234128	0.234128	0.234128	0.234128	0.2341276	0.0153269	0.0437182	0.0976011	0.278395	0.06532187	1.260238
