Iteration	Posterior	Likelihood	Prior	branch_rate[1]	branch_rate[2]	branch_rate[3]	branch_rate[4]	branch_rate[5]	branch_rate[6]	branch_rate[7]	branch_rate[8]	branch_rate[9]	branch_rate[10]	branch_rate[11]	branch_rate[12]	branch_rate[13]	branch_rate[14]	branch_rate[15]	branch_rate[16]	branch_rate[17]	branch_rate[18]	branch_rate[19]	branch_rate[20]	branch_rate[21]	branch_rate[22]	branch_rate[23]	branch_rate[24]	branch_rate[25]	branch_rate[26]	branch_rate[27]	branch_rate[28]	branch_rate[29]	branch_rate[30]	branch_rate[31]	branch_rate[32]	branch_rate[33]	branch_rate[34]	branch_rate[35]	branch_rate[36]	branch_rate[37]	branch_rate[38]	branch_rate[39]	branch_rate[40]	branch_rate[41]	branch_rate[42]	branch_rate[43]	branch_rate[44]	branch_rate[45]	branch_rate[46]	branch_rate[47]	branch_rate[48]	branch_rate[49]	branch_rate[50]	branch_rate[51]	branch_rate[52]	branch_rate[53]	branch_rate[54]	branch_rate[55]	branch_rate[56]	branch_rate[57]	branch_rate[58]	branch_rate[59]	branch_rate[60]	branch_rate[61]	branch_rate[62]	branch_rate[63]	branch_rate[64]	branch_rate[65]	branch_rate[66]	branch_rate[67]	branch_rate[68]	branch_rate[69]	branch_rate[70]	branch_rate[71]	branch_rate[72]	branch_rate[73]	branch_rate[74]	branch_rate[75]	branch_rate[76]	branch_rate[77]	branch_rate[78]	branch_rate[79]	branch_rate[80]	branch_rate[81]	branch_rate[82]	branch_rate[83]	branch_rate[84]	branch_rate[85]	branch_rate[86]	branch_rate[87]	branch_rate[88]	branch_rate[89]	branch_rate[90]	branch_rate[91]	branch_rate[92]	branch_rate[93]	branch_rate[94]	branch_rate[95]	branch_rate[96]	branch_rate[97]	branch_rate[98]	clock_rate	event_rate	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_mean	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_mean	speciation_sd
0	-54358.2	-54152.7	-205.532	0.491455	0.26469	0.51456	0.340263	0.367475	0.542169	0.28495	0.488205	0.356529	0.316846	0.141027	0.357075	0.571861	0.370118	0.167359	0.473795	0.405504	0.440426	0.392836	0.421389	0.384016	0.542931	0.615924	0.762065	0.301924	0.555262	0.293648	0.592095	0.321706	0.342307	0.27237	0.420366	0.26099	0.38538	0.42673	0.47633	0.27746	0.446633	0.211432	0.451147	0.326346	0.28685	0.259188	0.347908	0.302251	0.436618	0.333433	0.294629	0.463287	0.278344	0.341723	0.28501	0.424035	0.338002	0.338702	0.610266	0.376762	0.630469	0.278336	0.605717	0.327705	0.47621	0.380878	0.728748	0.346899	0.235007	0.343957	0.853183	0.573921	0.414925	0.430617	0.427021	0.320646	0.456639	0.63466	0.309584	0.398578	0.298714	0.632679	0.341419	0.259885	0.276774	0.363064	0.384082	0.294815	0.429593	0.249182	0.520848	0.546437	0.454838	0.349382	0.33975	0.178173	0.451238	0.357857	0.337469	0.674052	0.320559	0.3919962	0.1878814	0.0499591	0.0499591	0.0499591	0.0499591	0.04995906	0.098366	0.0994857	0.100352	0.101495	0.09991811	0.01360962
100	-16201.2	-16243.9	42.7515	0.0200283	0.0137799	0.0135988	0.0113819	0.0138447	0.0150569	0.0491545	0.0292993	0.0223759	0.034235	0.0490914	0.0111192	0.0166244	0.0130807	0.023894	0.017281	0.0125772	0.0153514	0.0159761	0.0130338	0.013751	0.0322333	0.0451655	0.0163281	0.0159031	0.0176667	0.0228845	0.0153263	0.0129811	0.0167287	0.0164493	0.0173116	0.00941464	0.0176172	0.0132639	0.0153244	0.0176597	0.0148718	0.0326241	0.012134	0.0213237	0.035763	0.0143858	0.0192579	0.0190459	0.0161497	0.028298	0.0117258	0.0310796	0.01734	0.0213515	0.00990839	0.0221121	0.0674796	0.00896664	0.01467	0.027004	0.0253821	0.0221975	0.0281455	0.0180114	0.0117427	0.0155098	0.00896268	0.0133273	0.0124387	0.0206945	0.0190957	0.0206388	0.0124746	0.0236257	0.0119597	0.00495461	0.013905	0.0194082	0.0357467	0.0251504	0.0209473	0.0109076	0.0195862	0.0138827	0.0352741	0.025179	0.0256517	0.0207917	0.0139646	0.00345024	0.0157762	0.021517	0.00308279	0.00298013	0.0115318	0.015016	0.0291729	0.0151185	0.00364434	0.00926539	0.013375	0.01840747	0.0746447	0.781397	0.781397	0.781397	0.781397	0.7813973	0.520629	0.604296	0.677394	0.786255	0.6398022	0.1791817
200	-15650	-15778.7	128.7	0.0112798	0.0118242	0.0138296	0.00889087	0.0106608	0.0124365	0.017506	0.0242836	0.0138416	0.0223016	0.0273666	0.00764648	0.0105632	0.012032	0.0185245	0.0120952	0.0128592	0.0119683	0.0129056	0.00780412	0.0144663	0.0188811	0.0175261	0.0098404	0.0182193	0.00895224	0.0133489	0.0248533	0.0125318	0.0305821	0.0212382	0.0156264	0.013564	0.0110185	0.0121593	0.01458	0.0133814	0.021809	0.0136798	0.00889586	0.0112418	0.0186191	0.0221798	0.00983388	0.00635374	0.0141463	0.0197532	0.00790155	0.0149527	0.00919052	0.0146009	0.0122549	0.0179988	0.0181912	0.00905914	0.00793119	0.0106978	0.0190839	0.0209346	0.0160832	0.00855926	0.018169	0.0104526	0.0190187	0.0177951	0.0202348	0.010441	0.016178	0.0302715	0.0125043	0.0116615	0.0116936	0.00854685	0.00917468	0.0174877	0.0329544	0.0219287	0.01496	0.00791979	0.0124647	0.0184185	0.021153	0.0257951	0.0227247	0.0191408	0.0198549	0.0127943	0.0152889	0.0105272	0.00503266	0.0115186	0.0137743	0.0134777	0.023201	0.0212543	0.00509356	0.0216622	0.0182598	0.01486954	0.1115932	0.495842	0.495842	0.495842	0.495842	0.4958424	0.260203	0.336999	0.410856	0.532117	0.3720998	0.3109501
300	-15636	-15770.5	134.449	0.0161245	0.00998119	0.0128762	0.0141924	0.0123879	0.0103669	0.0145825	0.0206315	0.0105606	0.0143943	0.0165045	0.0116248	0.01722	0.0148722	0.0129968	0.00867463	0.0169917	0.0169232	0.0119813	0.0138372	0.0136018	0.0151997	0.0171542	0.00772529	0.0152788	0.0138352	0.011629	0.0262522	0.0147488	0.0171166	0.0124614	0.0125664	0.0119618	0.0116372	0.0163265	0.0104604	0.0112567	0.0156081	0.0177559	0.00802578	0.0143812	0.0190379	0.0184301	0.0163015	0.00753284	0.0115049	0.0177452	0.00628906	0.0160704	0.0219977	0.0260209	0.0139506	0.00733484	0.0199747	0.0136299	0.00660812	0.00915753	0.0173245	0.0181404	0.0161169	0.00577159	0.0106215	0.00884262	0.0107056	0.021289	0.0268912	0.0107666	0.0134188	0.00985311	0.0141653	0.0145794	0.0148199	0.00930835	0.00727879	0.00758342	0.0287807	0.0254072	0.0173128	0.00872843	0.0197742	0.014093	0.0241186	0.0181926	0.0175003	0.0206795	0.0226181	0.00863597	0.0188674	0.0186026	0.00448852	0.014161	0.0109069	0.0140276	0.0234933	0.0143519	0.0038819	0.0176508	0.0113869	0.01421876	0.0529066	0.0329702	0.0329702	0.0329702	0.0329702	0.03297016	0.00596818	0.0232664	0.0659907	0.257259	0.03918374	1.635869
400	-15637.8	-15783.7	145.932	0.0108121	0.0130627	0.0105642	0.0154858	0.00881574	0.0102124	0.0167343	0.0273743	0.0174051	0.0157736	0.0227677	0.00860218	0.0120811	0.0102419	0.00913061	0.0120286	0.0196843	0.0115142	0.0103631	0.0100966	0.00884051	0.0136657	0.0135207	0.00815681	0.0174242	0.0119367	0.0104991	0.0238917	0.0119726	0.0243183	0.0171356	0.0166839	0.0108799	0.0173377	0.0123742	0.00956267	0.0145605	0.0101824	0.024897	0.0108342	0.0109459	0.020243	0.0119191	0.0123271	0.00742346	0.0156274	0.0202615	0.00915986	0.0160123	0.0138109	0.0174	0.00966173	0.013439	0.0111696	0.00802282	0.00824333	0.010394	0.0254974	0.0204265	0.0125366	0.00805615	0.018394	0.00667875	0.014597	0.013082	0.0098732	0.0160037	0.012681	0.00977565	0.0210689	0.0151818	0.0117485	0.0124266	0.0110807	0.0115216	0.0254384	0.0184199	0.00728824	0.00769613	0.00956638	0.0113476	0.0159458	0.0190372	0.0215256	0.0173734	0.0172824	0.0336765	0.0190196	0.0111903	0.00426422	0.0108525	0.0127216	0.0119473	0.0169412	0.0142787	0.00459536	0.0168984	0.0141217	0.0138934	0.05952072	0.000168031	0.000168031	0.000168031	0.000168031	0.0001680309	0.0640798	0.0961107	0.131119	0.196661	0.1122585	0.4873956
500	-15641.9	-15771.8	129.919	0.0144335	0.00990217	0.0122574	0.0125992	0.00559528	0.0148711	0.0270955	0.0177222	0.0113938	0.0112039	0.0155708	0.0113216	0.0165818	0.00626352	0.0162265	0.0122805	0.0155688	0.0158286	0.00861215	0.0111185	0.00655172	0.0139079	0.0165418	0.00714937	0.017174	0.0156149	0.00993818	0.0221894	0.00869579	0.0266694	0.00894452	0.0151679	0.0111915	0.0146116	0.00359725	0.0144182	0.00718053	0.0244229	0.0128961	0.00980512	0.0129865	0.0154084	0.0132062	0.0127876	0.00473105	0.0126017	0.0232677	0.00821233	0.017391	0.0150256	0.0151755	0.0134749	0.012187	0.0103625	0.0112183	0.00749218	0.0174557	0.0258203	0.0187309	0.0204353	0.0115368	0.0135365	0.0115205	0.00969984	0.0141046	0.0124636	0.0145445	0.0158992	0.00593831	0.0108488	0.0170083	0.0128274	0.00971642	0.00670111	0.0113126	0.0162778	0.0188874	0.0156021	0.00608649	0.00913525	0.00912127	0.014223	0.0150212	0.0190827	0.0200928	0.0195135	0.0111104	0.017707	0.0172644	0.00518814	0.0123306	0.01885	0.0139276	0.0137784	0.0168824	0.00460484	0.0169648	0.0144781	0.01284703	0.1676598	0.221672	0.221672	0.221672	0.221672	0.2216721	0.0957705	0.147144	0.204482	0.314172	0.17346	0.5163584
600	-15647.1	-15774.2	127.171	0.0220576	0.0198473	0.00631265	0.0145827	0.00969297	0.0123799	0.0195981	0.0116834	0.00951614	0.0140904	0.0130376	0.011579	0.020117	0.0107608	0.0212006	0.0114461	0.0139493	0.0148976	0.0253017	0.0159458	0.0118556	0.0179728	0.0170946	0.0079562	0.017884	0.00699582	0.0101809	0.0279465	0.0117312	0.0183734	0.0107154	0.0145344	0.00928797	0.011779	0.0102752	0.0143898	0.013788	0.0108253	0.0147036	0.005854	0.016604	0.0164136	0.00871242	0.013225	0.0101137	0.0113321	0.0135819	0.00576628	0.0162366	0.0151925	0.0161071	0.0146208	0.00879726	0.0232865	0.0111818	0.00716134	0.00876656	0.0125215	0.00983316	0.0179193	0.0125754	0.0128541	0.00622031	0.0103993	0.0157216	0.0286853	0.0147114	0.0140579	0.0127324	0.0101419	0.00791649	0.0103434	0.0138321	0.00788173	0.0128821	0.0233709	0.0155277	0.0122347	0.0066512	0.0101388	0.0120519	0.0241434	0.0136896	0.0212521	0.019497	0.0189998	0.0126716	0.0355534	0.0140488	0.00455345	0.012908	0.0130126	0.0181	0.0164568	0.00693551	0.00354576	0.012044	0.0170189	0.01318447	0.07169757	0.3496	0.3496	0.3496	0.3496	0.3495995	0.122949	0.203928	0.30051	0.49844	0.247553	0.6083881
700	-15622.7	-15770.8	148.115	0.0119542	0.0117551	0.0131617	0.0134878	0.0113581	0.00633724	0.0191503	0.0210583	0.0137643	0.0145712	0.0140523	0.00624668	0.016337	0.0088166	0.0179374	0.0147937	0.00542666	0.00898825	0.00777632	0.0112082	0.0102894	0.0140861	0.0154799	0.00816792	0.0131373	0.0192104	0.0152127	0.0265466	0.00955204	0.0228795	0.0119015	0.0142284	0.0078843	0.00977671	0.0163277	0.0113433	0.0106156	0.0123205	0.0144331	0.00819428	0.0139908	0.0196406	0.00955364	0.00982708	0.00802988	0.0120642	0.0145644	0.00412654	0.0193127	0.0151323	0.0120741	0.00841782	0.0127265	0.0150439	0.00985077	0.00780103	0.0103674	0.00828891	0.0116862	0.019944	0.00758288	0.0153864	0.013246	0.0105972	0.0136435	0.00991908	0.00984755	0.0163795	0.013701	0.00752849	0.0128344	0.00944832	0.0116014	0.010916	0.0090952	0.0203155	0.0157001	0.0126945	0.00646444	0.0178663	0.0201538	0.0173765	0.0187437	0.0179318	0.0180586	0.0135956	0.0123207	0.0178038	0.016955	0.00627161	0.0117546	0.0154453	0.0121107	0.0152167	0.0124723	0.00434165	0.0158834	0.0103334	0.01189844	0.1189877	0.0842923	0.0842923	0.0842923	0.0842923	0.08429226	0.117856	0.165352	0.214333	0.300708	0.1882562	0.4071253
800	-15612.9	-15775.6	162.747	0.00844585	0.0077214	0.0157809	0.00959647	0.00957589	0.00808248	0.0144259	0.0146849	0.00870045	0.0144426	0.0163931	0.0101167	0.0134327	0.00812116	0.01878	0.0107203	0.00945034	0.0136135	0.0103735	0.0136931	0.0130546	0.0141342	0.0183235	0.007336	0.0146446	0.0143778	0.0194017	0.0180952	0.0106796	0.0149485	0.007725	0.0116579	0.00941427	0.00991016	0.0101494	0.0161089	0.00894189	0.0118356	0.0135417	0.00964776	0.0102015	0.0139545	0.00837886	0.0141636	0.00862401	0.0133915	0.015989	0.00982166	0.0113142	0.01058	0.0183171	0.0110372	0.0115635	0.0150569	0.0161591	0.00667364	0.00748294	0.0107921	0.0151443	0.0148121	0.00901923	0.0109282	0.00934779	0.0101307	0.0148386	0.0119061	0.010165	0.01546	0.00899278	0.0109429	0.0110794	0.0124088	0.0123807	0.00937056	0.0134658	0.0231639	0.0140646	0.0141196	0.00693727	0.0123764	0.00933447	0.0216383	0.0158928	0.0141727	0.0147062	0.0196506	0.0102821	0.0242725	0.00796327	0.00505846	0.0114077	0.00682281	0.00994804	0.0197229	0.00541761	0.00387485	0.0143958	0.0107102	0.01176357	0.1248152	0.189185	0.189185	0.189185	0.189185	0.1891853	0.0719956	0.137433	0.225547	0.430548	0.1760612	0.7773526
900	-15617.9	-15769.5	151.63	0.00864065	0.00926811	0.00707853	0.0140736	0.00694756	0.00714942	0.00893685	0.0143419	0.00836297	0.0107442	0.011911	0.0121147	0.010409	0.00827046	0.0101478	0.0124047	0.0110824	0.0145829	0.013957	0.016145	0.00946285	0.0141644	0.0177227	0.0114764	0.020809	0.00769299	0.00864543	0.0232415	0.0158051	0.0173428	0.0139189	0.0137518	0.0095526	0.0105628	0.0231528	0.0185138	0.012664	0.0120141	0.0136022	0.0103997	0.015863	0.0164122	0.0103978	0.0176769	0.00652599	0.0132943	0.0182414	0.00785102	0.0175799	0.0122176	0.0204191	0.00515799	0.0112756	0.011734	0.0104541	0.00812309	0.0130331	0.0103499	0.0170916	0.0242044	0.0109959	0.0104996	0.0130737	0.0173847	0.00758595	0.00958295	0.00814069	0.0167627	0.0106865	0.0134464	0.0166336	0.00715076	0.00904744	0.00565378	0.00819025	0.0170703	0.0159578	0.0138499	0.00563968	0.0132673	0.00958692	0.0140549	0.0123402	0.017045	0.0208335	0.0110624	0.0106285	0.022161	0.00748752	0.00522004	0.0146053	0.0123246	0.0144806	0.0126995	0.00742674	0.0044014	0.010411	0.0139861	0.01238648	0.1706885	0.252646	0.252646	0.252646	0.252646	0.2526458	0.228225	0.292874	0.354549	0.454982	0.3222396	0.2998766
