Iteration	Posterior	Likelihood	Prior	branch_rate[1]	branch_rate[2]	branch_rate[3]	branch_rate[4]	branch_rate[5]	branch_rate[6]	branch_rate[7]	branch_rate[8]	branch_rate[9]	branch_rate[10]	branch_rate[11]	branch_rate[12]	branch_rate[13]	branch_rate[14]	branch_rate[15]	branch_rate[16]	branch_rate[17]	branch_rate[18]	branch_rate[19]	branch_rate[20]	branch_rate[21]	branch_rate[22]	branch_rate[23]	branch_rate[24]	branch_rate[25]	branch_rate[26]	branch_rate[27]	branch_rate[28]	branch_rate[29]	branch_rate[30]	branch_rate[31]	branch_rate[32]	branch_rate[33]	branch_rate[34]	branch_rate[35]	branch_rate[36]	branch_rate[37]	branch_rate[38]	branch_rate[39]	branch_rate[40]	branch_rate[41]	branch_rate[42]	branch_rate[43]	branch_rate[44]	branch_rate[45]	branch_rate[46]	branch_rate[47]	branch_rate[48]	branch_rate[49]	branch_rate[50]	branch_rate[51]	branch_rate[52]	branch_rate[53]	branch_rate[54]	branch_rate[55]	branch_rate[56]	branch_rate[57]	branch_rate[58]	branch_rate[59]	branch_rate[60]	branch_rate[61]	branch_rate[62]	branch_rate[63]	branch_rate[64]	branch_rate[65]	branch_rate[66]	branch_rate[67]	branch_rate[68]	branch_rate[69]	branch_rate[70]	branch_rate[71]	branch_rate[72]	branch_rate[73]	branch_rate[74]	branch_rate[75]	branch_rate[76]	branch_rate[77]	branch_rate[78]	branch_rate[79]	branch_rate[80]	branch_rate[81]	branch_rate[82]	branch_rate[83]	branch_rate[84]	branch_rate[85]	branch_rate[86]	branch_rate[87]	branch_rate[88]	branch_rate[89]	branch_rate[90]	branch_rate[91]	branch_rate[92]	branch_rate[93]	branch_rate[94]	branch_rate[95]	branch_rate[96]	branch_rate[97]	branch_rate[98]	clock_rate	event_rate	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_mean	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_mean	speciation_sd
0	-58619	-58243.4	-375.658	1.13491	1.89439	3.16203	2.15274	1.97683	1.91827	2.26695	1.21024	3.7497	2.32847	1.45141	2.61782	2.06469	2.1355	2.10148	1.56492	1.84863	3.2244	2.25606	4.31188	2.56338	2.958	2.16206	3.16375	3.29286	2.76688	1.24697	2.53519	3.29923	2.51324	1.49784	2.16534	1.21955	1.7567	2.69421	2.33246	2.77789	3.33358	3.33393	2.31763	2.80336	2.55408	3.52389	1.63574	2.83426	1.76468	2.12822	2.52227	3.76356	1.89633	2.13145	2.17237	1.90701	1.66254	2.41927	1.48789	2.8795	1.70229	2.39458	1.96073	2.64959	1.75938	1.54548	2.53528	1.97987	3.02483	3.37497	1.62023	1.87323	2.43679	2.49389	2.17167	1.37211	2.1473	2.6052	2.24145	1.65181	1.79541	2.12322	1.08848	1.90278	2.20442	1.79506	1.20903	2.26701	2.93063	3.10695	2.85687	1.43345	1.84667	3.4602	3.02455	1.88992	1.88477	1.46153	1.39298	3.27113	2.4257	2.321498	0.1080462	0.0441829	0.0441829	0.0441829	0.0441829	0.04418292	0.0801029	0.0859953	0.0908018	0.0974811	0.08836584	0.08534191
100	-15821.3	-15795	-26.2275	0.0419872	0.0378784	0.0282224	0.0751373	0.0588847	0.0638422	0.0386877	0.0342102	0.0810829	0.0423407	0.087776	0.0396081	0.0486138	0.0417994	0.085301	0.0496631	0.03804	0.0435922	0.0380176	0.0335893	0.0452332	0.0422724	0.0505296	0.0287361	0.0511371	0.037068	0.058577	0.123822	0.0297342	0.0548675	0.0489726	0.0867969	0.0928119	0.0738896	0.0434257	0.0598633	0.0415108	0.0524081	0.0226371	0.0435136	0.0565051	0.0556438	0.076831	0.0653395	0.0222146	0.050627	0.0379021	0.0256442	0.0558206	0.0559177	0.0453933	0.0386777	0.0558408	0.00371581	0.0441342	0.0371071	0.0938755	0.0756	0.0495233	0.0515629	0.0473869	0.0551353	0.0562558	0.0815661	0.0325687	0.0125475	0.0439305	0.01832	0.0332879	0.0444863	0.0466066	0.0356004	0.0373226	0.0567456	0.0677741	0.0330529	0.0570359	0.0171193	0.0655768	0.0955302	0.0628057	0.0650787	0.0249801	0.0435184	0.0261756	0.0169796	0.00342098	0.0818092	0.0465287	0.17634	0.0616052	0.126632	0.0317939	0.035887	0.0397055	0.0567769	0.0169198	0.0598541	0.04868117	0.152624	1.82026	1.82026	1.82026	1.82026	1.82026	0.039897	0.156441	0.445693	1.74761	0.264054	1.642851
200	-15533.3	-15567.1	33.8213	0.060795	0.0287596	0.0347127	0.0819226	0.0504492	0.0942048	0.0385402	0.0533503	0.0306706	0.0345058	0.0817667	0.0379615	0.0338657	0.0413948	0.029048	0.0250836	0.0633731	0.0654186	0.0341793	0.0559996	0.0288272	0.0295424	0.0302364	0.0446177	0.0348227	0.0308125	0.0511659	0.0621689	0.0354088	0.0487605	0.0291029	0.034123	0.068405	0.0631476	0.0406049	0.0344227	0.0510509	0.0500945	0.0374942	0.0511298	0.0329115	0.038607	0.059472	0.0398086	0.0435802	0.0318184	0.0245378	0.0344725	0.0342453	0.0412517	0.060592	0.0402499	0.0681391	0.00361524	0.0470799	0.0328189	0.0880323	0.0442922	0.0376422	0.0352093	0.0494442	0.0383597	0.0605564	0.0434901	0.0298486	0.0289261	0.0561974	0.0488192	0.0378703	0.0395581	0.0429217	0.0252226	0.0286938	0.0415873	0.0531547	0.0719968	0.0517205	0.0321897	0.0627808	0.0317597	0.0499782	0.0783253	0.0319357	0.028497	0.0481076	0.0252693	0.00344894	0.0666664	0.0403654	0.0885069	0.0467143	0.0346473	0.0510024	0.0218911	0.0429125	0.0513816	0.0483152	0.0448643	0.04102359	0.1748725	1.75794	1.75794	1.75794	1.75794	1.757939	0.0311876	0.136958	0.425566	1.86883	0.2414217	1.779046
300	-15534.3	-15559.7	25.4056	0.0796003	0.0227059	0.0544126	0.0487344	0.0318845	0.0470958	0.0189692	0.0302887	0.0257917	0.074733	0.0576481	0.0355054	0.0337707	0.0563755	0.0295289	0.0349352	0.0435406	0.0231004	0.0321754	0.0431852	0.0485728	0.0422801	0.0316772	0.0340571	0.0393223	0.0270582	0.054812	0.0612532	0.0363777	0.0424571	0.019215	0.0617507	0.0819786	0.0448992	0.0266406	0.0407843	0.0185686	0.0288781	0.0217581	0.0263049	0.040286	0.0337296	0.0596191	0.0492509	0.0323037	0.0355029	0.0272626	0.0297637	0.0442707	0.0581995	0.047419	0.0404324	0.0738257	0.00333726	0.0338656	0.0319827	0.109327	0.0279088	0.0314639	0.041721	0.0428715	0.0282427	0.0352759	0.0332505	0.0575289	0.0330951	0.0437638	0.03426	0.0229081	0.0439667	0.0563985	0.0285864	0.0372732	0.0343012	0.0380594	0.0338468	0.0452115	0.0620032	0.0613444	0.02672	0.0451316	0.0638358	0.0248541	0.0244925	0.0405747	0.0180919	0.00310328	0.0480141	0.0268472	0.0725871	0.0570092	0.0202082	0.0509692	0.0208753	0.0415827	0.0667404	0.040897	0.052901	0.03931823	0.1658177	1.63432	1.63432	1.63432	1.63432	1.634317	0.0966013	0.269422	0.59122	1.64892	0.3991084	1.233226
400	-15506.1	-15555.2	49.0679	0.0450504	0.0289468	0.0315012	0.0569338	0.0367898	0.0524634	0.0284869	0.0380877	0.0503991	0.0394488	0.0316612	0.0300569	0.0231586	0.0449139	0.0308357	0.0275268	0.0332435	0.036107	0.0330001	0.020824	0.0370769	0.0277761	0.0325865	0.0334615	0.0282678	0.0354054	0.0467757	0.0514451	0.0230006	0.0444718	0.0537748	0.0470329	0.0705579	0.0330877	0.0240287	0.0293423	0.0264261	0.0319129	0.0395581	0.0471458	0.0266731	0.0341664	0.0468751	0.0274284	0.0347453	0.0312249	0.0222339	0.0287074	0.0409751	0.0536478	0.0366062	0.0183882	0.0595905	0.00359695	0.0176302	0.036234	0.100181	0.0383189	0.038532	0.0327161	0.0226063	0.0243481	0.044266	0.0381317	0.0587261	0.0299582	0.0466347	0.0363658	0.0453333	0.0659777	0.0524698	0.0259421	0.0504488	0.0294427	0.0433661	0.031842	0.0301108	0.0210519	0.0471818	0.0305581	0.041826	0.0555778	0.0240518	0.0316882	0.0595006	0.0197569	0.00299617	0.0296597	0.0274847	0.0579452	0.0266361	0.0279233	0.0329746	0.0316358	0.0365289	0.0409307	0.0462464	0.0554478	0.03466064	0.1543519	0.832637	0.832637	0.832637	0.832637	0.8326365	0.176899	0.332497	0.53924	1.01355	0.4234337	0.7587405
500	-15514.8	-15561.2	46.3238	0.048198	0.0443382	0.0252376	0.0556132	0.0352726	0.046921	0.0523068	0.0357097	0.0432916	0.045771	0.0359248	0.0311975	0.0388136	0.0348322	0.0308878	0.0365737	0.0272979	0.0491342	0.0379314	0.0434486	0.0595773	0.0601898	0.0245003	0.0458487	0.0294353	0.0336339	0.0556796	0.071893	0.0358318	0.0933924	0.0316737	0.0361571	0.0707566	0.0317075	0.0319553	0.039265	0.0306224	0.0281467	0.0326895	0.0426089	0.0368092	0.054624	0.0396717	0.0474928	0.0325091	0.0382407	0.0348816	0.0361534	0.0555808	0.0312877	0.0243616	0.0313529	0.0766064	0.00389688	0.0356012	0.0569209	0.0983429	0.018237	0.0286178	0.0288906	0.0251346	0.0311537	0.0273131	0.0295405	0.0332937	0.0354788	0.0261982	0.0391257	0.0284012	0.0458874	0.0489706	0.0263693	0.0431812	0.0389385	0.0494449	0.044816	0.044216	0.0316447	0.0517043	0.0353202	0.0362945	0.066687	0.0208281	0.0226327	0.0426424	0.020019	0.00297747	0.0321609	0.0319926	0.0611371	0.0300883	0.0276114	0.028481	0.0266374	0.043364	0.0500608	0.0392696	0.0485044	0.03672734	0.1431217	1.19618	1.19618	1.19618	1.19618	1.196184	0.784669	0.947279	1.09433	1.32111	1.018154	0.2264391
600	-15526	-15582.8	56.7988	0.0334895	0.0296297	0.0406582	0.050802	0.0272738	0.048252	0.0579207	0.0334786	0.035606	0.0424722	0.0378321	0.0385877	0.0344964	0.0279196	0.0490781	0.0220981	0.0219556	0.023381	0.0273356	0.0328844	0.0412496	0.0401796	0.0362622	0.0176188	0.0388957	0.0302726	0.053889	0.0638944	0.0344395	0.056492	0.0342399	0.0325744	0.0807503	0.0375418	0.0343393	0.0422436	0.0448884	0.0285548	0.0405427	0.030569	0.0349991	0.0428724	0.0361876	0.0289896	0.0365273	0.033608	0.024803	0.0372991	0.0479586	0.0421354	0.0465661	0.0443029	0.0558053	0.00284539	0.0276757	0.0326171	0.0739449	0.0349546	0.0222628	0.0355888	0.0269215	0.035252	0.0266306	0.0339662	0.0415142	0.0600005	0.0279463	0.0336654	0.0324679	0.0281821	0.0419415	0.0352846	0.0417662	0.0277513	0.0329287	0.0454277	0.0440751	0.040497	0.0419211	0.0272816	0.045375	0.0502928	0.0273691	0.027182	0.0711839	0.024859	0.00338492	0.0404262	0.0456997	0.0409676	0.0388759	0.030992	0.0193843	0.0295224	0.0328366	0.0301717	0.0505519	0.0487845	0.03701029	0.1810076	1.8854	1.8854	1.8854	1.8854	1.885395	1.38294	1.58429	1.75819	2.01417	1.668973	0.1634272
700	-15516.2	-15556.7	40.4574	0.0543463	0.0432052	0.0587614	0.0565616	0.0396771	0.072687	0.0403929	0.0564977	0.0529407	0.0472065	0.0441322	0.0308597	0.0447582	0.0456873	0.0460579	0.0304053	0.0446817	0.0683261	0.0196862	0.0315538	0.0551078	0.0481799	0.0278388	0.0401354	0.043209	0.0326071	0.0603303	0.0632984	0.0313059	0.0572639	0.033687	0.0322762	0.0856788	0.0327136	0.0368575	0.0442371	0.0560657	0.0316382	0.0317118	0.0345694	0.0362235	0.0415732	0.0468269	0.0341528	0.0242194	0.0318792	0.0222843	0.0327537	0.0515215	0.0527256	0.0408983	0.0450146	0.0724562	0.00372568	0.0389854	0.0368139	0.0629423	0.0407631	0.0321907	0.027764	0.0279833	0.0585069	0.0498738	0.0366771	0.050334	0.0275513	0.0301028	0.0616763	0.0340402	0.0519179	0.0536097	0.0238523	0.032623	0.0194303	0.0422779	0.0412163	0.0438263	0.0466063	0.0505342	0.0315486	0.0429448	0.0666866	0.025389	0.0476953	0.0330747	0.0179922	0.00321989	0.038435	0.0341975	0.0664617	0.0369962	0.0272612	0.0314504	0.0174611	0.0417058	0.0449589	0.0459195	0.0374372	0.04028749	0.09312592	0.952876	0.952876	0.952876	0.952876	0.9528759	0.631854	0.745192	0.845609	0.997289	0.7938142	0.1983664
800	-15516.7	-15569.9	53.2102	0.0444772	0.032335	0.0260142	0.0471984	0.0324104	0.0403467	0.0243195	0.0240628	0.0553041	0.0492467	0.0266088	0.0311643	0.0226834	0.0304483	0.0364162	0.0276426	0.0309476	0.0327836	0.0411484	0.0315931	0.0542571	0.0348071	0.0265244	0.0465836	0.0478847	0.0320403	0.0530121	0.0649453	0.017566	0.038767	0.0426108	0.0430404	0.0630194	0.0429066	0.0229424	0.0201838	0.0373071	0.0364883	0.0207401	0.0337889	0.0282387	0.0375646	0.0461424	0.0351538	0.0427491	0.0346004	0.0247619	0.0343077	0.0394378	0.049864	0.038628	0.0288242	0.0628817	0.00293154	0.0393996	0.0535476	0.0676879	0.0503474	0.0231889	0.0280866	0.0239531	0.0329825	0.0426115	0.0313384	0.0366921	0.0314353	0.0212368	0.0239566	0.0403224	0.0368989	0.0491375	0.0300549	0.0459132	0.0324644	0.0424572	0.0472427	0.0310707	0.0331481	0.0558075	0.036079	0.0424314	0.0793305	0.0224905	0.0393457	0.0267671	0.0176014	0.00401306	0.0316745	0.0184373	0.043187	0.0496426	0.0329411	0.0472306	0.0294476	0.0328191	0.0391389	0.0437226	0.0582068	0.03716781	0.127386	2.74629	2.74629	2.74629	2.74629	2.746288	0.914172	1.36369	1.85267	2.76367	1.589486	0.4808513
900	-15517.8	-15560.7	42.8587	0.0406628	0.0450619	0.0354695	0.0448399	0.02645	0.0488189	0.0293846	0.0417057	0.0367321	0.0190016	0.0343906	0.0260092	0.0279528	0.0434413	0.0456074	0.0174871	0.0592423	0.0266721	0.0249022	0.0305321	0.0504752	0.0453544	0.0251651	0.0439878	0.0295943	0.0351755	0.0564404	0.0476705	0.0310554	0.0628644	0.0203944	0.0233469	0.0597313	0.0305212	0.0278858	0.0375817	0.0153808	0.0585889	0.0238988	0.036256	0.0533987	0.0395107	0.0570035	0.0230123	0.0271863	0.046706	0.0220511	0.0314418	0.0328459	0.0314789	0.0522063	0.033738	0.0466778	0.00229273	0.0333401	0.0322945	0.057768	0.0315604	0.025765	0.0304687	0.0315936	0.0200249	0.0350084	0.0429177	0.0338753	0.0304742	0.0293381	0.0259128	0.030921	0.0317762	0.041859	0.0294328	0.051932	0.0228282	0.0419951	0.0299744	0.0276015	0.0247432	0.0570348	0.0356253	0.0401383	0.0578815	0.0156674	0.0536007	0.0390249	0.0106454	0.00385722	0.0388771	0.0443039	0.0619013	0.0367137	0.0274549	0.0250419	0.0327444	0.0363286	0.0383302	0.0258281	0.0525875	0.03323384	0.1307542	1.68182	1.68182	1.68182	1.68182	1.681821	0.637148	0.893481	1.15772	1.62348	1.017054	0.4065401
