Iteration	Posterior	Likelihood	Prior	branch_rate[1]	branch_rate[2]	branch_rate[3]	branch_rate[4]	branch_rate[5]	branch_rate[6]	branch_rate[7]	branch_rate[8]	branch_rate[9]	branch_rate[10]	branch_rate[11]	branch_rate[12]	branch_rate[13]	branch_rate[14]	branch_rate[15]	branch_rate[16]	branch_rate[17]	branch_rate[18]	branch_rate[19]	branch_rate[20]	branch_rate[21]	branch_rate[22]	branch_rate[23]	branch_rate[24]	branch_rate[25]	branch_rate[26]	branch_rate[27]	branch_rate[28]	branch_rate[29]	branch_rate[30]	branch_rate[31]	branch_rate[32]	branch_rate[33]	branch_rate[34]	branch_rate[35]	branch_rate[36]	branch_rate[37]	branch_rate[38]	branch_rate[39]	branch_rate[40]	branch_rate[41]	branch_rate[42]	branch_rate[43]	branch_rate[44]	branch_rate[45]	branch_rate[46]	branch_rate[47]	branch_rate[48]	branch_rate[49]	branch_rate[50]	branch_rate[51]	branch_rate[52]	branch_rate[53]	branch_rate[54]	branch_rate[55]	branch_rate[56]	branch_rate[57]	branch_rate[58]	branch_rate[59]	branch_rate[60]	branch_rate[61]	branch_rate[62]	branch_rate[63]	branch_rate[64]	branch_rate[65]	branch_rate[66]	branch_rate[67]	branch_rate[68]	branch_rate[69]	branch_rate[70]	branch_rate[71]	branch_rate[72]	branch_rate[73]	branch_rate[74]	branch_rate[75]	branch_rate[76]	branch_rate[77]	branch_rate[78]	branch_rate[79]	branch_rate[80]	branch_rate[81]	branch_rate[82]	branch_rate[83]	branch_rate[84]	branch_rate[85]	branch_rate[86]	branch_rate[87]	branch_rate[88]	branch_rate[89]	branch_rate[90]	branch_rate[91]	branch_rate[92]	branch_rate[93]	branch_rate[94]	branch_rate[95]	branch_rate[96]	branch_rate[97]	branch_rate[98]	clock_rate	event_rate	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_mean	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_mean	speciation_sd
0	-60819.1	-60556.7	-262.42	1.27134	1.17108	0.491633	0.815165	0.895469	0.580243	0.813427	0.837104	1.09601	0.551974	0.767883	0.437311	1.82528	0.959527	0.782858	0.930018	0.729317	0.873344	0.621675	0.552171	0.670419	1.0446	0.683584	0.447536	0.769824	0.752222	1.02433	0.701482	0.923612	0.615609	0.787795	0.688531	1.0425	0.957134	0.802895	0.595822	0.899323	1.30426	0.642974	0.807823	0.403116	0.763302	0.812732	0.637993	0.800764	1.44428	0.79499	0.690844	0.771606	0.615837	0.59603	0.658967	0.662668	0.703253	0.893719	0.906089	1.27638	0.766595	0.972731	0.573273	0.972524	0.583767	0.464032	0.413227	0.494369	0.790741	0.736943	0.723154	0.634182	0.955181	1.02871	0.643842	0.453169	1.0502	0.739266	0.67547	0.891159	0.838966	0.689602	0.913989	0.446511	0.481829	0.973334	0.527175	1.15413	0.947812	0.897866	0.693118	0.888344	1.09942	0.861249	1.05074	0.871577	0.471508	0.783121	0.477823	0.621657	0.924893	0.7682628	0.08878186	0.0552911	0.0552911	0.0552911	0.0552911	0.05529112	0.0423444	0.0847637	0.144265	0.288785	0.1105822	0.8344616
100	-15959.9	-15910.2	-49.684	0.0347754	0.0804754	0.0337899	0.057657	0.0834366	0.061698	0.0750797	0.0352661	0.0452742	0.0479038	0.0604219	0.0715676	0.0673435	0.0398854	0.0304608	0.0522687	0.0434355	0.0990824	0.0336867	0.0128963	0.0540702	0.0230394	0.0255802	0.030679	0.0392018	0.0736511	0.0759525	0.0421901	0.0428749	0.0390562	0.0659602	0.0737764	0.0379334	0.0605627	0.0253135	0.0563614	0.0447852	0.0480934	0.0435719	0.0326128	0.0245611	0.0557136	0.0530955	0.0376262	0.0444314	0.00419428	0.0359569	0.103003	0.0539691	0.0591235	0.0298724	0.0821037	0.0460338	0.0409618	0.0690646	0.03951	0.0182921	0.0410706	0.0263557	0.0380771	0.0460532	0.0256051	0.0110635	0.0457436	0.0272429	0.00634823	0.037198	0.0894797	0.0388966	0.0409622	0.0580108	0.0393917	0.0408827	0.0314248	0.026744	0.0272497	0.011593	0.00448222	0.0608205	0.0547129	0.0659971	0.0669767	0.107797	0.0431276	0.042069	0.039942	0.067725	0.0389382	0.0294417	0.0505589	0.0529833	0.0982251	0.0423736	0.0438507	0.0386819	0.0765249	0.0211618	0.00564627	0.04246721	0.1046497	1.5606	1.5606	1.5606	1.5606	1.560595	0.303939	0.553734	0.876829	1.59746	0.6968	0.7212353
200	-15818.3	-15831.7	13.3784	0.0244495	0.054504	0.0258458	0.0487687	0.0539265	0.0406868	0.0487264	0.0390968	0.0397332	0.029576	0.0599143	0.0257533	0.0414864	0.0392741	0.0468829	0.0302244	0.02584	0.0805075	0.0373765	0.0173452	0.0329115	0.0181422	0.0185369	0.0250107	0.0348737	0.0855158	0.0544248	0.0525158	0.0787951	0.0413065	0.0648423	0.032689	0.0251489	0.036151	0.0274043	0.0397178	0.0572926	0.0293287	0.0329307	0.0398644	0.0232509	0.0266405	0.0302688	0.029313	0.0383413	0.00431848	0.0203988	0.0735082	0.0318893	0.0408727	0.0327374	0.0856771	0.0313981	0.0373707	0.0416745	0.0370447	0.0187013	0.0267713	0.035765	0.0311378	0.0609402	0.043156	0.027319	0.0450499	0.0282888	0.0542368	0.0335665	0.0628442	0.0433195	0.0443046	0.0409746	0.0557818	0.0319692	0.0195073	0.0209117	0.0254611	0.03325	0.00521994	0.0561436	0.031385	0.0355798	0.0684027	0.103591	0.0372844	0.0430274	0.0339138	0.0772972	0.0342972	0.0430919	0.0413804	0.0524192	0.0614187	0.0187675	0.0319423	0.0313511	0.0535912	0.0258473	0.00463234	0.036755	0.1290923	0.977679	0.977679	0.977679	0.977679	0.9776788	0.524959	0.664881	0.796843	1.00923	0.7278777	0.2840988
300	-15805.7	-15834.6	28.9175	0.0221726	0.0332744	0.0359284	0.0523387	0.0443793	0.0410867	0.0417731	0.0279826	0.0245443	0.0327201	0.0464449	0.0289502	0.0523823	0.0395671	0.0396298	0.025915	0.0309046	0.0510233	0.0403628	0.0179496	0.0332427	0.0363028	0.0372027	0.0321642	0.0268762	0.0364627	0.0361429	0.0224272	0.0409512	0.0288217	0.0481689	0.0478098	0.0288876	0.0387046	0.0202746	0.0258278	0.0244538	0.0427664	0.0303922	0.0457591	0.0302002	0.0169432	0.0576535	0.0348231	0.047059	0.00273836	0.0213099	0.0545612	0.0352633	0.0374728	0.0201495	0.0840386	0.0454733	0.0304987	0.0536905	0.0283866	0.0328925	0.032863	0.0257115	0.0315513	0.0282357	0.0404265	0.025997	0.0399769	0.0337741	0.0282306	0.0293283	0.0380936	0.0237318	0.0372961	0.0242109	0.0764227	0.0327663	0.0268722	0.0309	0.0219126	0.021783	0.00411966	0.0421392	0.0250519	0.042789	0.0604575	0.0847876	0.0196735	0.0149574	0.033921	0.0609875	0.0234809	0.0499152	0.0194752	0.0380139	0.0546422	0.0211721	0.0385287	0.0289698	0.0388498	0.0339122	0.00566197	0.03210449	0.2200391	1.85181	1.85181	1.85181	1.85181	1.851811	0.413419	0.722045	1.10694	1.93329	0.8940139	0.6704561
400	-15778.4	-15809.9	31.4951	0.0145451	0.0362388	0.0346137	0.0349942	0.0458264	0.0270212	0.0422242	0.0338806	0.0182556	0.0246601	0.0566477	0.025894	0.0414947	0.0295059	0.0392655	0.0427837	0.0403584	0.0825917	0.0430714	0.0347457	0.0403551	0.0385088	0.0317318	0.0301271	0.0268065	0.0267216	0.0307121	0.0299053	0.0496115	0.0377872	0.0364743	0.0413784	0.0329101	0.053042	0.0310401	0.0385662	0.0223104	0.0614249	0.0365902	0.0295746	0.0266188	0.0202434	0.0463514	0.0348474	0.0373341	0.0030505	0.0192201	0.0641685	0.0274709	0.0213246	0.0287163	0.0532304	0.0263105	0.0341277	0.053169	0.0313097	0.0427021	0.0351715	0.02313	0.0410963	0.029169	0.0343982	0.0359407	0.0407194	0.0269089	0.0202544	0.0231772	0.0514887	0.0518129	0.0311749	0.0437998	0.044599	0.0338551	0.039735	0.0283986	0.0424005	0.0216935	0.00429019	0.04078	0.0341254	0.0289646	0.0517101	0.0847175	0.0396549	0.049089	0.0624142	0.0478144	0.0302123	0.0241362	0.0378471	0.027793	0.0504557	0.0194416	0.0394955	0.0388767	0.0331358	0.0396067	0.00408741	0.03446902	0.01878359	1.0968	1.0968	1.0968	1.0968	1.0968	0.395768	0.57363	0.762326	1.10492	0.6612815	0.4462568
500	-15764.1	-15821.5	57.4039	0.0193764	0.034462	0.0380623	0.055824	0.0315571	0.0229252	0.0297111	0.0275771	0.0367918	0.0191232	0.0363279	0.0235367	0.0662921	0.0281889	0.0366069	0.0299631	0.027579	0.0507833	0.0401957	0.0249931	0.0408008	0.0249184	0.0298639	0.0426079	0.0469014	0.0621791	0.0438715	0.0242568	0.0263901	0.0538999	0.0381354	0.0221816	0.0160598	0.0445977	0.0262831	0.0246413	0.0307229	0.030006	0.0385251	0.0272006	0.029218	0.0402745	0.0299098	0.0171411	0.0475834	0.0044559	0.0286029	0.0523639	0.0234918	0.0400013	0.0344458	0.0430418	0.030217	0.030223	0.0268936	0.0276519	0.0379461	0.0415841	0.0325894	0.036122	0.0344309	0.0222053	0.0458318	0.0399871	0.0307553	0.0295837	0.0215346	0.0427007	0.0374142	0.0378103	0.0270685	0.044262	0.0289887	0.0344094	0.023499	0.0361227	0.0467605	0.00567792	0.0512233	0.0324708	0.0424191	0.0447784	0.065583	0.0197079	0.0408252	0.0357969	0.0378401	0.0290753	0.0265414	0.0297734	0.018994	0.0367207	0.02698	0.0404547	0.0452758	0.0355081	0.0443047	0.00396188	0.03251595	0.2039707	0.941528	0.941528	0.941528	0.941528	0.9415279	0.125023	0.277054	0.509745	1.12961	0.3758021	0.9567201
600	-15755.1	-15812.7	57.6649	0.0142469	0.0319257	0.0360119	0.0357781	0.0358906	0.0244764	0.0398547	0.0166361	0.0318258	0.0260992	0.0367912	0.0296907	0.0428558	0.0288718	0.034726	0.0202671	0.0232201	0.069748	0.0433285	0.0295987	0.0424579	0.0277113	0.0275221	0.0261008	0.0269604	0.0223629	0.031023	0.0180449	0.0317487	0.0279817	0.0376328	0.0252975	0.0243595	0.028652	0.0189773	0.0292722	0.0283427	0.0379893	0.0266267	0.0323455	0.0281248	0.0268355	0.0325337	0.0264382	0.0497342	0.00367688	0.0274528	0.0522515	0.0249185	0.0323346	0.0308674	0.0558592	0.0399728	0.0272469	0.0351058	0.0123219	0.0415762	0.0456983	0.0188164	0.0213723	0.0300885	0.0317509	0.0524422	0.0447579	0.0244667	0.0484823	0.0270658	0.0372164	0.0253882	0.0278517	0.0209636	0.0326699	0.0257734	0.0250964	0.0343285	0.031317	0.036855	0.0101852	0.0663796	0.0332852	0.033372	0.0464441	0.0561875	0.029876	0.028602	0.0387962	0.0496444	0.0314647	0.0317591	0.0318456	0.0134886	0.0228877	0.0237711	0.0599685	0.0366978	0.0334035	0.0411718	0.00371995	0.0320109	0.0480698	0.572745	0.572745	0.572745	0.572745	0.572745	0.107159	0.192223	0.300785	0.53955	0.2404533	0.702578
700	-15766.5	-15810.8	44.2838	0.0217586	0.0288042	0.0144516	0.0204811	0.0261913	0.0220464	0.0378731	0.0270802	0.0586979	0.0319338	0.0556421	0.0131206	0.0363246	0.0227983	0.024882	0.0350545	0.0185187	0.0473855	0.0531528	0.024827	0.0254898	0.0347646	0.0130787	0.0329822	0.0310144	0.0497221	0.0454665	0.0276411	0.0576323	0.0353385	0.0378653	0.0296704	0.0400063	0.0298128	0.016236	0.0216127	0.0429755	0.0300762	0.0332304	0.0204144	0.0173722	0.0226601	0.0226831	0.0215359	0.0327416	0.00405099	0.0228823	0.0385824	0.0394157	0.0409207	0.0260382	0.0384003	0.0339078	0.0215243	0.0255491	0.0107014	0.0528021	0.0392408	0.0200888	0.0388642	0.0254705	0.0201094	0.0246864	0.0531375	0.0254132	0.0399196	0.0328153	0.0447968	0.0166389	0.0284086	0.0194116	0.0344361	0.02306	0.0218404	0.0287755	0.0230813	0.0396203	0.0217403	0.0429441	0.0237226	0.0206954	0.0408027	0.0434889	0.0563087	0.0241176	0.0343345	0.027505	0.0210752	0.0281449	0.0571858	0.00966755	0.0350693	0.0228672	0.0462226	0.0682602	0.0302747	0.0670713	0.00376944	0.02917254	0.04733117	0.179697	0.179697	0.179697	0.179697	0.1796973	0.0858804	0.171928	0.292635	0.58584	0.2243037	0.8345689
800	-15732.2	-15796.2	63.9644	0.01573	0.0366444	0.0370012	0.0302897	0.0375148	0.0314202	0.0364899	0.0296243	0.0192128	0.0274266	0.0384692	0.0195409	0.0308098	0.0223002	0.0287281	0.0190217	0.0199183	0.0461186	0.0369231	0.0273798	0.0409192	0.036168	0.0295025	0.0378346	0.0361611	0.0406057	0.0301544	0.029545	0.0198423	0.0387763	0.0284639	0.0349946	0.023334	0.0527358	0.0295894	0.0185783	0.0260315	0.0335913	0.0259173	0.0252723	0.0216078	0.0297067	0.0437859	0.0156812	0.0293128	0.003168	0.0244108	0.0376889	0.01789	0.0231067	0.0597023	0.0369035	0.0346924	0.029798	0.0206775	0.0104923	0.0438695	0.0258682	0.0180675	0.0293556	0.0319194	0.0177924	0.0338727	0.0357971	0.0289284	0.0178977	0.0237732	0.0402963	0.0348473	0.0172157	0.021205	0.0379869	0.0281632	0.0216108	0.0305896	0.0257166	0.0262367	0.0260425	0.0323544	0.0259523	0.0346568	0.0463564	0.0670074	0.0258061	0.0261775	0.0345515	0.031093	0.0188326	0.0302175	0.0229974	0.00982235	0.0226355	0.0351546	0.04899	0.0500154	0.0273422	0.0446438	0.00404254	0.03014465	0.05396742	0.0226499	0.0226499	0.0226499	0.0226499	0.02264988	0.0341767	0.150229	0.467149	2.05342	0.2649137	1.780207
900	-15731.6	-15804.7	73.039	0.0175396	0.0293281	0.0244569	0.0192523	0.0279595	0.0206711	0.0327092	0.0335547	0.0199868	0.0312566	0.027484	0.0202335	0.0277379	0.0207583	0.0259547	0.0225192	0.0144955	0.0453144	0.0376276	0.0196697	0.0285669	0.0125106	0.0271433	0.0264328	0.033567	0.027882	0.025138	0.0302468	0.0276105	0.0130778	0.0239449	0.0217595	0.0165653	0.0496089	0.0258693	0.0220299	0.0313588	0.0346914	0.0218569	0.0204281	0.0249657	0.0174557	0.0200076	0.0192584	0.0271558	0.00341065	0.0248538	0.0482219	0.026666	0.0294159	0.0383573	0.0297645	0.0189573	0.0178882	0.0280073	0.00944463	0.0532701	0.0338477	0.0184009	0.0297886	0.0220651	0.0322772	0.0280406	0.0390538	0.025356	0.0409508	0.0360718	0.0262219	0.0227044	0.0216046	0.0233914	0.0319312	0.0270023	0.026725	0.0317828	0.0194858	0.0292067	0.0254426	0.0246574	0.021674	0.0336717	0.0294215	0.065945	0.0303058	0.0206099	0.0207411	0.0345581	0.0159526	0.0227864	0.0261951	0.0084406	0.0267057	0.0325815	0.0430047	0.0478907	0.0372452	0.0722537	0.00444692	0.02553325	0.08656134	0.013353	0.013353	0.013353	0.013353	0.01335303	0.0519732	0.164966	0.399712	1.26871	0.256786	1.388721
