Iteration	Posterior	Likelihood	Prior	branch_rate[1]	branch_rate[2]	branch_rate[3]	branch_rate[4]	branch_rate[5]	branch_rate[6]	branch_rate[7]	branch_rate[8]	branch_rate[9]	branch_rate[10]	branch_rate[11]	branch_rate[12]	branch_rate[13]	branch_rate[14]	branch_rate[15]	branch_rate[16]	branch_rate[17]	branch_rate[18]	branch_rate[19]	branch_rate[20]	branch_rate[21]	branch_rate[22]	branch_rate[23]	branch_rate[24]	branch_rate[25]	branch_rate[26]	branch_rate[27]	branch_rate[28]	branch_rate[29]	branch_rate[30]	branch_rate[31]	branch_rate[32]	branch_rate[33]	branch_rate[34]	branch_rate[35]	branch_rate[36]	branch_rate[37]	branch_rate[38]	branch_rate[39]	branch_rate[40]	branch_rate[41]	branch_rate[42]	branch_rate[43]	branch_rate[44]	branch_rate[45]	branch_rate[46]	branch_rate[47]	branch_rate[48]	branch_rate[49]	branch_rate[50]	branch_rate[51]	branch_rate[52]	branch_rate[53]	branch_rate[54]	branch_rate[55]	branch_rate[56]	branch_rate[57]	branch_rate[58]	branch_rate[59]	branch_rate[60]	branch_rate[61]	branch_rate[62]	branch_rate[63]	branch_rate[64]	branch_rate[65]	branch_rate[66]	branch_rate[67]	branch_rate[68]	branch_rate[69]	branch_rate[70]	branch_rate[71]	branch_rate[72]	branch_rate[73]	branch_rate[74]	branch_rate[75]	branch_rate[76]	branch_rate[77]	branch_rate[78]	branch_rate[79]	branch_rate[80]	branch_rate[81]	branch_rate[82]	branch_rate[83]	branch_rate[84]	branch_rate[85]	branch_rate[86]	branch_rate[87]	branch_rate[88]	branch_rate[89]	branch_rate[90]	branch_rate[91]	branch_rate[92]	branch_rate[93]	branch_rate[94]	branch_rate[95]	branch_rate[96]	branch_rate[97]	branch_rate[98]	clock_rate	event_rate	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_mean	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_mean	speciation_sd
0	-61591.1	-61305.4	-285.684	0.69894	0.984293	0.762397	0.627008	0.585101	1.14535	0.731825	0.86701	1.11456	0.748424	0.702828	0.687438	0.629625	0.613112	1.00153	0.798082	1.00374	0.875618	0.997237	1.12666	0.771827	0.577404	0.619468	0.845959	0.902526	0.641904	0.512734	0.816427	0.322914	0.668717	0.556377	0.887981	0.38088	0.782898	0.777773	0.916144	0.884742	0.494227	0.829625	0.607336	0.831529	0.571507	0.588432	1.05639	0.813469	0.946928	1.21867	0.535916	0.69797	1.13922	1.15627	1.08069	1.59182	1.32256	0.766841	0.811788	0.70543	1.1187	0.710252	1.01921	0.771839	0.97243	0.842786	1.12539	1.05447	1.32003	0.379849	0.973216	0.758211	0.920141	0.735538	0.6091	0.816096	0.735344	0.848921	0.993478	0.596878	0.678809	0.922293	0.65317	0.825442	0.480459	0.321326	0.82744	0.687525	0.704731	0.90391	0.865615	0.734094	0.654857	0.78255	0.857731	0.589684	0.913345	0.743114	0.627117	1.07258	0.888463	0.8794831	0.05014491	0.0488604	0.0488604	0.0488604	0.0488604	0.04886042	0.00661191	0.0463446	0.206051	1.44427	0.09772083	2.341238
100	-17895.1	-17820.9	-74.1991	0.0589278	0.071481	0.0276308	0.0283546	0.0491939	0.0187313	0.0267112	0.00543874	0.0262953	0.0209551	0.0247822	0.0227104	0.0325781	0.0247205	0.0236638	0.0226857	0.0278029	0.0355357	0.0282307	0.10046	0.0243681	0.0281485	0.048241	0.0438369	0.0354807	0.0242564	0.0198838	0.0273225	0.0299643	0.0329906	0.0266413	0.0258443	0.0306846	0.0486162	0.0219929	0.038255	0.0480461	0.0228172	0.0408293	0.0228402	0.0312169	0.0407491	0.0465229	0.0315532	0.014489	0.0291304	0.0165208	0.0322654	0.0228337	0.0257255	0.10183	0.0241916	0.0482509	0.0326464	0.0135626	0.026002	0.00969517	0.039171	0.00289916	0.0762847	0.0154389	0.0426344	0.0372068	0.0465941	0.0247798	0.0198125	0.102515	0.0164326	0.0318956	0.0324289	0.008506	0.0212799	0.0172776	0.0317026	0.0204619	0.0160564	0.011567	0.010071	0.00568959	0.0174142	0.0185486	0.0278797	0.0253504	0.0194388	0.0395361	0.0269687	0.0161573	0.121891	0.0404302	0.00193373	0.024119	0.0178009	0.0251337	0.00989086	0.0315966	0.0145845	0.00392539	0.021171	0.02623781	0.07078649	0.782764	0.782764	0.782764	0.782764	0.7827637	0.0767573	0.177876	0.338678	0.784844	0.2454434	1.010491
200	-16281.8	-16341.5	59.6849	0.0178667	0.0180909	0.0281462	0.0277481	0.01727	0.0135292	0.0189301	0.00677657	0.0160071	0.0151789	0.0133671	0.0369266	0.0225576	0.0292148	0.0183804	0.021047	0.0250181	0.0240326	0.0182842	0.0176363	0.0208391	0.0213077	0.0212199	0.0238731	0.0304841	0.0248636	0.0129803	0.0112213	0.0189398	0.0195255	0.0132025	0.019219	0.0211928	0.0249625	0.00834462	0.0192348	0.0205426	0.0177358	0.0317767	0.0184727	0.0209473	0.031594	0.0413496	0.0209719	0.0094181	0.0276518	0.0107637	0.0180434	0.0177201	0.0198944	0.012614	0.0173281	0.029019	0.0178268	0.0191419	0.0305322	0.0144606	0.011003	0.0026299	0.0470917	0.0236171	0.0219379	0.0226638	0.0303116	0.0211687	0.0240684	0.0216078	0.0146385	0.0200065	0.0221072	0.0196342	0.0164764	0.0195637	0.0162675	0.0198012	0.0189021	0.00573247	0.0155239	0.00781975	0.0147171	0.0197075	0.0143668	0.0113721	0.0164088	0.0252175	0.0210687	0.0250967	0.0116931	0.00805879	0.00344241	0.0179773	0.019737	0.0126473	0.0115559	0.0218731	0.00536419	0.00308742	0.0392928	0.01863471	0.1256049	0.366416	0.366416	0.366416	0.366416	0.3664155	0.145872	0.236892	0.343481	0.557806	0.2852509	0.5829901
300	-16129.2	-16217.2	87.9704	0.00896583	0.00971974	0.0234852	0.0106025	0.0142178	0.0135071	0.0185511	0.00605793	0.0175908	0.0189911	0.0163486	0.00844092	0.0300637	0.0167254	0.0179898	0.0170974	0.0324594	0.0263479	0.0199509	0.0214414	0.0137551	0.013115	0.0171692	0.016169	0.0215492	0.0203891	0.0190079	0.0117989	0.0188699	0.0305238	0.0106977	0.0160615	0.011638	0.0262725	0.0126423	0.0124541	0.0173305	0.0126245	0.019205	0.0133083	0.0208299	0.0266613	0.0243826	0.0189778	0.0141225	0.0154541	0.0194348	0.017409	0.00979289	0.0214945	0.0132425	0.0196749	0.0364276	0.0141983	0.0301932	0.0205974	0.0162146	0.014834	0.00211711	0.0126689	0.0221774	0.0199827	0.0195806	0.0197034	0.017349	0.00986012	0.0163722	0.0120211	0.0258022	0.0208725	0.00965341	0.0161679	0.0120704	0.0209402	0.0223745	0.0266566	0.0219343	0.0118073	0.00732898	0.0211616	0.0129253	0.0120849	0.0143511	0.0115912	0.0232196	0.0161992	0.0153057	0.0103762	0.00586	0.0154334	0.0140019	0.0129479	0.0123708	0.0142153	0.024842	0.00621605	0.00255336	0.0283849	0.01630341	0.1911912	0.153271	0.153271	0.153271	0.153271	0.1532705	0.0473778	0.109329	0.207489	0.478801	0.1506138	1.005404
400	-16119.2	-16244.6	125.441	0.00799773	0.0106269	0.0203782	0.0197959	0.00844367	0.0112663	0.0078253	0.00546606	0.00990285	0.0137169	0.0131578	0.0270104	0.0153783	0.0205177	0.0191844	0.0112098	0.016375	0.0173187	0.0155531	0.0129547	0.0167644	0.0123499	0.0169537	0.0182648	0.0182206	0.0179995	0.0117743	0.0147167	0.00711794	0.0246286	0.0174227	0.0128203	0.00803603	0.0212269	0.017606	0.0142789	0.0125505	0.00983117	0.0159327	0.013132	0.0152241	0.0222706	0.0223839	0.0171555	0.0173836	0.0187916	0.0131559	0.0191151	0.0160089	0.0197517	0.0127536	0.0231713	0.0199757	0.0123486	0.0309684	0.0241164	0.0142233	0.0138606	0.00307211	0.0115543	0.0148606	0.0194192	0.0206465	0.0147558	0.010439	0.0108022	0.0161789	0.00926186	0.0181032	0.0203638	0.0115784	0.0133922	0.0116832	0.0134223	0.0172949	0.0245053	0.011465	0.0101451	0.00981778	0.0184527	0.0159725	0.0215387	0.0116301	0.0148734	0.0210078	0.0191466	0.0210063	0.0141218	0.00758512	0.0160819	0.0119686	0.00974494	0.0101804	0.00942263	0.0142614	0.00854262	0.00362678	0.0272734	0.01521929	0.09890697	0.000683368	0.000683368	0.000683368	0.000683368	0.0006833683	0.0467022	0.0888049	0.145308	0.276306	0.1135961	0.7726853
500	-16096.3	-16231.3	134.963	0.0108674	0.0104293	0.0097336	0.00904467	0.0205861	0.00764833	0.00854748	0.00629426	0.010965	0.0095284	0.0107393	0.00772341	0.0136296	0.0108199	0.0106877	0.0140366	0.0167003	0.0169052	0.0124306	0.0133487	0.0142848	0.013568	0.0187188	0.0179399	0.0199374	0.0158313	0.0124079	0.0199813	0.0105764	0.0207732	0.0118772	0.0243502	0.014875	0.0195161	0.0070667	0.0174621	0.0206477	0.00934903	0.0140834	0.0154445	0.0153955	0.0193959	0.0236154	0.0120439	0.0169736	0.0108859	0.0147093	0.0102088	0.0152327	0.0208702	0.00774794	0.0249298	0.0172428	0.0105166	0.0155924	0.0156763	0.0174235	0.0133219	0.00244397	0.0111303	0.0140707	0.017246	0.0123829	0.0207193	0.0142242	0.0140588	0.0187095	0.0101019	0.0164233	0.0206848	0.00785393	0.0159292	0.0126993	0.0118989	0.0215813	0.020388	0.0134281	0.0123199	0.0128971	0.00912243	0.0116794	0.00970279	0.0086859	0.0148657	0.0255454	0.0180315	0.0108898	0.0205674	0.00629135	0.0104256	0.0145234	0.00840144	0.00613457	0.0102107	0.00950395	0.00782771	0.00309844	0.018315	0.01323234	0.09068884	2.82803e-06	2.82803e-06	2.82803e-06	2.82803e-06	2.82803e-06	0.0971987	0.150168	0.20957	0.323776	0.1773995	0.5230118
600	-16083.2	-16228.4	145.163	0.00781614	0.0101881	0.0124306	0.0130413	0.011617	0.00919595	0.0136341	0.00754013	0.00775996	0.0125348	0.0103332	0.00902087	0.0137014	0.0180682	0.0100503	0.00695898	0.0133804	0.010934	0.0101555	0.013277	0.0124343	0.0116883	0.0152474	0.00930671	0.0179155	0.0156809	0.00938933	0.0157979	0.0171285	0.0095478	0.0192642	0.0167083	0.0132287	0.0187383	0.0190519	0.00874885	0.018402	0.00913237	0.0104253	0.00601223	0.0140808	0.0193847	0.0194734	0.0150939	0.0148659	0.0140746	0.014192	0.00937361	0.0142826	0.0166842	0.0088921	0.0251932	0.0171609	0.0158414	0.0158053	0.0162654	0.0158474	0.0128137	0.00270961	0.0161739	0.0133524	0.0164214	0.010611	0.0141165	0.0176351	0.0142116	0.0093426	0.00573847	0.0124902	0.0144043	0.0142192	0.0117395	0.0149626	0.0143551	0.0148008	0.0172036	0.00789799	0.0168234	0.0105751	0.0128159	0.0153869	0.0119276	0.00683111	0.0140177	0.0204108	0.011151	0.0133207	0.0121882	0.00720959	0.0126294	0.0071996	0.00684586	0.0145124	0.0199026	0.00661028	0.0109262	0.0029703	0.0209389	0.01273072	0.1469607	0.000220129	0.000220129	0.000220129	0.000220129	0.0002201293	0.13247	0.174237	0.214952	0.282726	0.1935266	0.3295188
700	-16076.5	-16227.3	150.843	0.00963252	0.0108853	0.0170523	0.00886195	0.00931816	0.0147712	0.0129546	0.00737569	0.0132861	0.0114229	0.00730873	0.00668467	0.0140554	0.0101416	0.0224046	0.0121331	0.0178464	0.00933124	0.0145422	0.0128606	0.0126288	0.010274	0.0258504	0.0219686	0.0146766	0.0160023	0.00726438	0.0109932	0.0102283	0.0126638	0.0130174	0.0164746	0.00940196	0.0115879	0.0214822	0.0130425	0.0120784	0.0111171	0.0152711	0.00882515	0.0130698	0.0152371	0.0180364	0.011969	0.0111298	0.00725238	0.00677191	0.00647169	0.00766651	0.0193038	0.00811343	0.0150476	0.0200153	0.00968962	0.0172906	0.00969033	0.0161939	0.00810446	0.00240286	0.0121939	0.0121728	0.0122282	0.0121724	0.010068	0.0082935	0.00893577	0.012833	0.00817258	0.0111092	0.0148338	0.00916836	0.00671759	0.00765489	0.0150214	0.0148102	0.0171985	0.00886073	0.0093436	0.0144799	0.00964555	0.014423	0.00734054	0.00813224	0.0097967	0.0176653	0.0130253	0.0144782	0.00835888	0.0136465	0.00858597	0.00943954	0.0085496	0.0206735	0.00737145	0.00764878	0.0123955	0.00266825	0.0183119	0.01164117	0.1487835	2.80972e-05	2.80972e-05	2.80972e-05	2.80972e-05	2.809725e-05	0.0956628	0.134756	0.175213	0.246814	0.1536584	0.4119637
800	-16067.4	-16228.8	161.384	0.00903141	0.0142995	0.0116374	0.00642484	0.00921815	0.00982023	0.0125649	0.00745036	0.0146994	0.00914994	0.0094538	0.00752127	0.0132138	0.0128686	0.00892382	0.00988447	0.0181076	0.0161366	0.0144467	0.01321	0.00995652	0.0115605	0.0168925	0.0115811	0.0129768	0.016233	0.00992393	0.0140062	0.0205603	0.012809	0.0112341	0.00546993	0.00934813	0.0201585	0.00813442	0.0078083	0.0106101	0.00928087	0.0173299	0.0143141	0.0107321	0.0153358	0.0160253	0.0102598	0.0116066	0.00984458	0.0103553	0.0146023	0.011108	0.0165131	0.00875921	0.0145746	0.014608	0.0160055	0.0127449	0.0151344	0.0141668	0.0165668	0.00266955	0.0130982	0.013616	0.0180939	0.00883897	0.0136463	0.0147912	0.00888383	0.0117283	0.00806758	0.0135147	0.0127909	0.0158521	0.0193	0.00978431	0.00806747	0.0128813	0.0147243	0.00682995	0.00905911	0.0128311	0.0138258	0.0138332	0.0165408	0.00741714	0.0155943	0.0154163	0.0136861	0.012447	0.0124853	0.0100937	0.0100756	0.0109836	0.00981058	0.0131542	0.00868335	0.0128428	0.0110033	0.00422519	0.0185143	0.01219957	0.04754549	0.102535	0.102535	0.102535	0.102535	0.1025352	0.0821414	0.125485	0.17362	0.265235	0.1476034	0.5094857
900	-16051	-16225.9	174.876	0.0113268	0.0111898	0.011938	0.00801703	0.0098273	0.0102658	0.0101154	0.00750798	0.01473	0.011363	0.00761764	0.00908071	0.0119651	0.0184013	0.0145371	0.00952251	0.0133197	0.011108	0.0089743	0.0130154	0.0132339	0.00923152	0.0121708	0.0134071	0.0157609	0.0133128	0.00958188	0.0109942	0.00654266	0.0150951	0.00904624	0.0170991	0.010946	0.0149093	0.00908479	0.0096897	0.016911	0.00945056	0.0121048	0.0069494	0.0151723	0.0199606	0.0161819	0.0131242	0.0157533	0.0143291	0.0124193	0.00888089	0.00880872	0.0183374	0.00795159	0.0139967	0.0157795	0.00962748	0.00880512	0.00959576	0.0176019	0.0123388	0.00241932	0.0116654	0.0132398	0.0172329	0.0103855	0.0136829	0.00888353	0.00901765	0.0132445	0.00591608	0.0142864	0.0152863	0.0113937	0.0117515	0.00927875	0.00766066	0.0125956	0.0140949	0.0135202	0.0104994	0.0107151	0.0159562	0.0116618	0.0134293	0.00690938	0.0153017	0.0180958	0.00936326	0.0152944	0.00977425	0.008092	0.0117415	0.00758073	0.0076796	0.00910394	0.0108047	0.00944837	0.00666406	0.00370683	0.0216196	0.01153475	0.06737297	1.4724e-06	1.4724e-06	1.4724e-06	1.4724e-06	1.472403e-06	0.164632	0.171806	0.177514	0.18525	0.1746368	0.05128718
