Iteration	Posterior	Likelihood	Prior	branch_rate[1]	branch_rate[2]	branch_rate[3]	branch_rate[4]	branch_rate[5]	branch_rate[6]	branch_rate[7]	branch_rate[8]	branch_rate[9]	branch_rate[10]	branch_rate[11]	branch_rate[12]	branch_rate[13]	branch_rate[14]	branch_rate[15]	branch_rate[16]	branch_rate[17]	branch_rate[18]	branch_rate[19]	branch_rate[20]	branch_rate[21]	branch_rate[22]	branch_rate[23]	branch_rate[24]	branch_rate[25]	branch_rate[26]	branch_rate[27]	branch_rate[28]	branch_rate[29]	branch_rate[30]	branch_rate[31]	branch_rate[32]	branch_rate[33]	branch_rate[34]	branch_rate[35]	branch_rate[36]	branch_rate[37]	branch_rate[38]	branch_rate[39]	branch_rate[40]	branch_rate[41]	branch_rate[42]	branch_rate[43]	branch_rate[44]	branch_rate[45]	branch_rate[46]	branch_rate[47]	branch_rate[48]	branch_rate[49]	branch_rate[50]	branch_rate[51]	branch_rate[52]	branch_rate[53]	branch_rate[54]	branch_rate[55]	branch_rate[56]	branch_rate[57]	branch_rate[58]	branch_rate[59]	branch_rate[60]	branch_rate[61]	branch_rate[62]	branch_rate[63]	branch_rate[64]	branch_rate[65]	branch_rate[66]	branch_rate[67]	branch_rate[68]	branch_rate[69]	branch_rate[70]	branch_rate[71]	branch_rate[72]	branch_rate[73]	branch_rate[74]	branch_rate[75]	branch_rate[76]	branch_rate[77]	branch_rate[78]	branch_rate[79]	branch_rate[80]	branch_rate[81]	branch_rate[82]	branch_rate[83]	branch_rate[84]	branch_rate[85]	branch_rate[86]	branch_rate[87]	branch_rate[88]	branch_rate[89]	branch_rate[90]	branch_rate[91]	branch_rate[92]	branch_rate[93]	branch_rate[94]	branch_rate[95]	branch_rate[96]	branch_rate[97]	branch_rate[98]	clock_rate	event_rate	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_mean	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_mean	speciation_sd
0	-42008.3	-41898.3	-110.019	0.229564	0.198917	0.0928834	0.136377	0.111417	0.135642	0.198162	0.152569	0.148135	0.200211	0.135342	0.182538	0.236655	0.104798	0.121627	0.0731806	0.135314	0.193999	0.133568	0.100909	0.18396	0.204408	0.12003	0.163067	0.140532	0.215992	0.175153	0.158235	0.227972	0.174493	0.250026	0.206492	0.0615048	0.355091	0.282067	0.108029	0.122763	0.19555	0.10051	0.137962	0.167729	0.171082	0.113257	0.127653	0.164737	0.0918259	0.162129	0.222629	0.157666	0.192956	0.139162	0.190147	0.157837	0.20805	0.116636	0.195607	0.190964	0.153832	0.179678	0.133297	0.252065	0.13754	0.13262	0.0976859	0.114937	0.183925	0.126906	0.115247	0.350048	0.127704	0.128137	0.214103	0.111345	0.206139	0.111339	0.151293	0.1705	0.183791	0.286053	0.221821	0.12974	0.218845	0.118702	0.134693	0.226458	0.182834	0.12254	0.141057	0.213843	0.143698	0.172248	0.18035	0.173367	0.198149	0.297468	0.138997	0.162436	0.117645	0.1631622	0.09697263	0.056137	0.056137	0.056137	0.056137	0.05613704	0.110715	0.11184	0.11271	0.113855	0.1122741	0.0121583
100	-14651.7	-14820.8	169.079	0.0111989	0.0113503	0.0150654	0.0101699	0.0130145	0.0143986	0.0114004	0.0112073	0.00945228	0.0229089	0.0106389	0.00889431	0.017619	0.014681	0.00922685	0.0180476	0.0126649	0.00932352	0.0138321	0.0104346	0.0101655	0.0131339	0.00877649	0.0101362	0.0125123	0.0117625	0.0138859	0.0145842	0.0132127	0.0244174	0.0124404	0.00853468	0.0100337	0.0223486	0.00616849	0.0103262	0.00960699	0.0136183	0.00760719	0.00987234	0.00758397	0.0108609	0.00729488	0.0137319	0.0150227	0.0108617	0.0111616	0.00847538	0.0143316	0.0115246	0.00437554	0.00869138	0.0152865	0.0250967	0.00571472	0.0114255	0.0285867	0.0125295	0.0105707	0.0103066	0.00936296	0.00851726	0.00982206	0.0113878	0.0105556	0.0103178	0.0217535	0.0125394	0.013111	0.0143254	0.0133143	0.0102945	0.0133708	0.0105726	0.0122021	0.0121872	0.0110098	0.0158581	0.0168948	0.00809718	0.00858033	0.00807859	0.0121846	0.0117543	0.00966903	0.00703612	0.0176589	0.0165714	0.0136612	0.00906373	0.00878409	0.0100359	0.0155512	0.0151271	0.0128901	0.0100995	0.00801215	0.00472475	0.0116999	0.02231798	0.259287	0.259287	0.259287	0.259287	0.2592872	0.0845812	0.130025	0.180769	0.277894	0.153312	0.5170281
200	-14647.5	-14815.6	168.05	0.0193431	0.0118733	0.0107138	0.0119997	0.0209314	0.00909297	0.0133277	0.0128804	0.0132292	0.0175637	0.011976	0.00768416	0.0208293	0.00695227	0.0128467	0.0279159	0.00863312	0.0107702	0.0145466	0.010556	0.0129804	0.0103696	0.0140338	0.00916684	0.0136335	0.0124365	0.00868877	0.0123301	0.0129432	0.00782272	0.0134777	0.0173941	0.0167315	0.0120666	0.00726601	0.00850066	0.023463	0.0192069	0.00737464	0.0120452	0.00992101	0.00830367	0.00755203	0.0125759	0.0160079	0.0101605	0.013875	0.00776112	0.0139377	0.00983959	0.00435555	0.00899761	0.0150705	0.00976937	0.00969212	0.0165321	0.0149735	0.00983476	0.00874597	0.0082076	0.010116	0.0166545	0.00980815	0.01101	0.0103311	0.0117437	0.0150715	0.0103893	0.0106084	0.0114502	0.00873888	0.0120668	0.0122366	0.0116877	0.00611044	0.00739963	0.0153942	0.0189155	0.023242	0.011357	0.00769386	0.010797	0.00909386	0.0111522	0.00984185	0.0113704	0.0130043	0.0102907	0.0152971	0.0121263	0.00852096	0.00981794	0.0103914	0.0138205	0.00918144	0.0180008	0.0100669	0.00476922	0.01201724	0.1494833	0.540534	0.540534	0.540534	0.540534	0.540534	0.136815	0.23441	0.354122	0.606732	0.2881141	0.6473947
300	-14646.7	-14813.8	167.133	0.0106472	0.0145028	0.00992047	0.00548161	0.015518	0.0134999	0.00839356	0.00879624	0.013338	0.0147341	0.0109065	0.00628731	0.0115973	0.00950006	0.0101335	0.0206808	0.0116686	0.0152351	0.0148179	0.00956406	0.0174837	0.0141079	0.0125555	0.0083981	0.0118939	0.00905998	0.0116602	0.0118575	0.00964108	0.00986833	0.0173257	0.0105832	0.0103461	0.00828864	0.0116677	0.00879761	0.00796996	0.0142575	0.0129288	0.017095	0.00863425	0.00688787	0.0052637	0.0165935	0.0144772	0.00586394	0.0157745	0.00838712	0.013171	0.00940036	0.00568227	0.0130449	0.0161795	0.00898708	0.0134191	0.00888916	0.0138048	0.0133365	0.0105508	0.00986561	0.0115909	0.0138795	0.0062049	0.0143215	0.00650088	0.014217	0.0156589	0.0118513	0.0143843	0.00790882	0.0162972	0.00624516	0.0172691	0.00867727	0.00614558	0.00560893	0.00788592	0.0163106	0.0141167	0.0134826	0.00733259	0.0123884	0.014474	0.012267	0.0174809	0.0116339	0.019031	0.0115351	0.00921021	0.00839014	0.00697699	0.00776482	0.0106748	0.0149521	0.0155255	0.0073419	0.0106755	0.00382092	0.01119101	0.003050396	0.0486641	0.0486641	0.0486641	0.0486641	0.04866407	0.0247617	0.062961	0.128711	0.327271	0.09002102	1.122047
400	-14646.3	-14813.4	167.112	0.00784025	0.00656616	0.0113256	0.0141645	0.010213	0.0104964	0.010357	0.0083939	0.00887079	0.0153321	0.0123067	0.00802049	0.0212723	0.0121771	0.0156222	0.021241	0.00725842	0.0158943	0.00834135	0.0124921	0.00755702	0.0155402	0.0165971	0.0106079	0.0174038	0.0128881	0.0105765	0.020303	0.0129053	0.0138401	0.0116267	0.0232196	0.00710447	0.0103173	0.0136176	0.0144642	0.0100726	0.008956	0.00872667	0.0193986	0.00871588	0.00872502	0.00610718	0.0167668	0.0143365	0.0062996	0.00800425	0.00941142	0.01487	0.0125856	0.00385196	0.0131838	0.0150586	0.00643352	0.00958064	0.0125551	0.0133053	0.0106991	0.0123281	0.0142973	0.00761428	0.0127437	0.014947	0.0132084	0.00895929	0.0139112	0.0177265	0.0113971	0.011569	0.00923226	0.0110952	0.00701641	0.0114479	0.0102342	0.00916628	0.0102848	0.00964583	0.0144428	0.0187471	0.00598604	0.0131554	0.0115244	0.0102434	0.00995224	0.00605406	0.0123262	0.0119721	0.0205959	0.00856527	0.00831005	0.00865568	0.0135815	0.013353	0.0150098	0.00829872	0.00751311	0.00880218	0.0044452	0.01185299	0.1217657	0.429324	0.429324	0.429324	0.429324	0.4293237	0.0313582	0.0884948	0.195954	0.552993	0.1316848	1.24739
500	-14636.6	-14810.2	173.621	0.0134945	0.00926646	0.00756184	0.0166337	0.0149687	0.00971993	0.00947574	0.00889337	0.00872601	0.0100075	0.0108449	0.0075799	0.0230638	0.00881145	0.00955177	0.0132621	0.00603022	0.0149557	0.0147757	0.0110004	0.00881437	0.00791295	0.0097409	0.0105418	0.0149039	0.0189226	0.0117624	0.0161864	0.0123268	0.00970115	0.0126024	0.0156753	0.0202163	0.0126956	0.00847615	0.0134969	0.0108913	0.00990365	0.0100755	0.00940214	0.0129277	0.00876735	0.00721759	0.0190434	0.0211714	0.0121574	0.0156607	0.00817004	0.0106939	0.0111125	0.00439122	0.00620101	0.013382	0.0109099	0.00550779	0.00962429	0.00743761	0.0164015	0.00761894	0.0100485	0.0114635	0.0109976	0.00923577	0.00960334	0.0129745	0.0149037	0.0109511	0.00921145	0.0118599	0.00725204	0.0132509	0.0105824	0.014078	0.00869601	0.0104585	0.0123561	0.00518018	0.0128141	0.0143165	0.010042	0.00885537	0.014113	0.0114767	0.0134895	0.00971664	0.0083778	0.00605929	0.011753	0.00819252	0.00617596	0.00689667	0.00908678	0.0109478	0.0158315	0.0129662	0.005392	0.00874384	0.00451955	0.01121259	0.1200617	0.277694	0.277694	0.277694	0.277694	0.2776944	0.236088	0.281426	0.321973	0.383804	0.3010175	0.2112089
600	-14616.8	-14807.9	191.139	0.00774614	0.0141629	0.0117322	0.0132632	0.00927784	0.00854231	0.00916538	0.00807567	0.0105002	0.0217388	0.0103233	0.00631628	0.0134447	0.0102485	0.00593995	0.015635	0.0132053	0.00872976	0.0130724	0.00824596	0.0116415	0.00905361	0.0109226	0.0123074	0.0117868	0.0124047	0.0118932	0.0109561	0.00839283	0.0135422	0.0106763	0.0104504	0.00827079	0.0129074	0.0101379	0.00848882	0.0113343	0.00761168	0.00824851	0.0112774	0.0109003	0.0104332	0.0077613	0.0145807	0.0135542	0.00938582	0.0184671	0.0091558	0.011621	0.00844962	0.00343998	0.00743018	0.0143443	0.00744012	0.00776074	0.00720385	0.0105975	0.0154611	0.0109773	0.0154064	0.0121735	0.00978314	0.00747091	0.0109814	0.00980167	0.0108367	0.017937	0.0082217	0.00731935	0.011894	0.00843465	0.0113982	0.0132844	0.0119057	0.0091936	0.00987326	0.010831	0.0118894	0.0132107	0.00737806	0.00867685	0.00990642	0.0120896	0.00926745	0.00587716	0.00838666	0.00941812	0.0112065	0.0117162	0.00938265	0.0112281	0.0135574	0.0110923	0.0155772	0.0181721	0.00750716	0.0092833	0.00539515	0.01087097	0.06555822	0.27656	0.27656	0.27656	0.27656	0.2765604	0.0417179	0.0907555	0.164632	0.358149	0.1222343	0.9345066
700	-14630.9	-14809.5	178.568	0.00789353	0.0113571	0.00912123	0.0127485	0.006798	0.00829892	0.00808086	0.00903787	0.0131108	0.0163429	0.0117691	0.0070659	0.013942	0.0149489	0.0113604	0.0147198	0.00995778	0.00648413	0.00721763	0.00764211	0.00857943	0.00714537	0.0109332	0.00928938	0.0111986	0.00812668	0.00582389	0.0115459	0.0129079	0.0079841	0.0158931	0.0147012	0.0218029	0.00916398	0.0105439	0.0134042	0.00731426	0.00901968	0.00946671	0.00700432	0.0140481	0.00660503	0.00760013	0.0136856	0.0115406	0.00731933	0.00974332	0.00819674	0.00993972	0.0073016	0.00537741	0.0127026	0.015912	0.00807773	0.0122894	0.0150138	0.0103147	0.0177656	0.0105711	0.0147008	0.00545877	0.0108686	0.00804336	0.00997386	0.0111699	0.0106998	0.0177307	0.00857664	0.0111489	0.0115289	0.0103006	0.0123847	0.0136517	0.0102784	0.0118168	0.0128477	0.00740606	0.0087922	0.0147626	0.0067757	0.0104466	0.011074	0.00794368	0.0120071	0.0108127	0.0133261	0.00898357	0.00981551	0.00608695	0.0136936	0.0062526	0.0102315	0.00925722	0.0109949	0.0102705	0.00721523	0.00814381	0.00290583	0.01121613	0.141396	0.260492	0.260492	0.260492	0.260492	0.2604918	0.313044	0.316116	0.31849	0.321616	0.3173011	0.01174149
800	-14627	-14806.3	179.25	0.0083585	0.0142964	0.00900227	0.0148088	0.0102846	0.0072928	0.0114082	0.00981584	0.0106456	0.0115451	0.00893691	0.0063034	0.019799	0.00657396	0.01229	0.0122779	0.00999286	0.0117387	0.0122302	0.00653498	0.00952497	0.0136138	0.0125685	0.00999786	0.0113115	0.00810511	0.00662334	0.0123931	0.0111812	0.0160032	0.0102416	0.0145712	0.00912959	0.00584582	0.0114244	0.0111734	0.014749	0.00497108	0.00603607	0.00736308	0.00992559	0.00916061	0.00660228	0.0129728	0.019456	0.00586008	0.00850995	0.00773177	0.0116102	0.00723287	0.00465137	0.00916972	0.010852	0.0077729	0.00569652	0.0146747	0.0140146	0.00842951	0.0079094	0.0126608	0.0106369	0.00982557	0.0084576	0.0124103	0.0116283	0.0159067	0.0115957	0.0111836	0.01071	0.0145709	0.0078363	0.00999881	0.0126734	0.00773324	0.00890092	0.00842219	0.00968125	0.0110813	0.009886	0.00779017	0.0149365	0.0091985	0.0105894	0.0100259	0.0075078	0.00958735	0.00996141	0.0154269	0.0107281	0.0145849	0.00722884	0.00869538	0.0115124	0.0124704	0.00874204	0.00925371	0.00868657	0.00292152	0.009592041	0.2263145	0.320591	0.320591	0.320591	0.320591	0.3205908	0.106048	0.182916	0.277751	0.479077	0.2253999	0.6554401
900	-14623.2	-14800.9	177.768	0.0118829	0.00782276	0.00739761	0.00646271	0.0116757	0.00930755	0.00979604	0.0106227	0.0101322	0.0124668	0.0114378	0.00458391	0.0122738	0.0104766	0.00502652	0.0123401	0.00670159	0.00752218	0.00968818	0.00917889	0.0208999	0.0107872	0.00991258	0.00967294	0.0145188	0.0121122	0.00610242	0.0152313	0.0110416	0.00793495	0.00877138	0.0104943	0.0122176	0.010646	0.00708689	0.0125246	0.0150574	0.0143506	0.00843963	0.0119456	0.0098446	0.00925747	0.00633029	0.0147921	0.0120955	0.00554748	0.0105212	0.00712315	0.0116294	0.0101322	0.00416861	0.00841831	0.0125195	0.00741061	0.0144569	0.00808184	0.0156704	0.0109321	0.00966652	0.00750541	0.0115806	0.0176563	0.00642805	0.0110179	0.0120367	0.0156678	0.0142861	0.00799333	0.012001	0.0133502	0.0139103	0.00555288	0.017032	0.0094887	0.00954512	0.0173348	0.0110674	0.0117721	0.012857	0.009716	0.00677474	0.0140717	0.0104329	0.00855662	0.0103169	0.00611627	0.00688539	0.0188253	0.0102717	0.0112534	0.00786798	0.00819755	0.00834903	0.00961047	0.0113714	0.0140367	0.0121175	0.00481726	0.0105569	0.08934027	0.193622	0.193622	0.193622	0.193622	0.193622	0.0442285	0.0921733	0.161792	0.337179	0.1221185	0.8828814
