Iteration	Replicate_ID	Posterior	Likelihood	Prior	branch_rate[1]	branch_rate[2]	branch_rate[3]	branch_rate[4]	branch_rate[5]	branch_rate[6]	branch_rate[7]	branch_rate[8]	branch_rate[9]	branch_rate[10]	branch_rate[11]	branch_rate[12]	branch_rate[13]	branch_rate[14]	branch_rate[15]	branch_rate[16]	branch_rate[17]	branch_rate[18]	branch_rate[19]	branch_rate[20]	branch_rate[21]	branch_rate[22]	branch_rate[23]	branch_rate[24]	branch_rate[25]	branch_rate[26]	branch_rate[27]	branch_rate[28]	branch_rate[29]	branch_rate[30]	branch_rate[31]	branch_rate[32]	branch_rate[33]	branch_rate[34]	branch_rate[35]	branch_rate[36]	branch_rate[37]	branch_rate[38]	branch_rate[39]	branch_rate[40]	branch_rate[41]	branch_rate[42]	branch_rate[43]	branch_rate[44]	branch_rate[45]	branch_rate[46]	branch_rate[47]	branch_rate[48]	branch_rate[49]	branch_rate[50]	branch_rate[51]	branch_rate[52]	branch_rate[53]	branch_rate[54]	branch_rate[55]	branch_rate[56]	branch_rate[57]	branch_rate[58]	branch_rate[59]	branch_rate[60]	branch_rate[61]	branch_rate[62]	branch_rate[63]	branch_rate[64]	branch_rate[65]	branch_rate[66]	branch_rate[67]	branch_rate[68]	branch_rate[69]	branch_rate[70]	branch_rate[71]	branch_rate[72]	branch_rate[73]	branch_rate[74]	branch_rate[75]	branch_rate[76]	branch_rate[77]	branch_rate[78]	branch_rate[79]	branch_rate[80]	branch_rate[81]	branch_rate[82]	branch_rate[83]	branch_rate[84]	branch_rate[85]	branch_rate[86]	branch_rate[87]	branch_rate[88]	branch_rate[89]	branch_rate[90]	branch_rate[91]	branch_rate[92]	branch_rate[93]	branch_rate[94]	branch_rate[95]	branch_rate[96]	branch_rate[97]	branch_rate[98]	clock_rate	event_rate	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_mean	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_mean	speciation_sd
89	1	-14838.7	-14976.5	137.807	0.0325585	0.0107317	0.0194595	0.0123532	0.0125353	0.019327	0.0184061	0.0127728	0.00778927	0.0367622	0.0158709	0.0124124	0.0255922	0.0193711	0.0117661	0.0132273	0.0140847	0.0220518	0.0145808	0.0129372	0.0115524	0.014246	0.0152998	0.0204675	0.0189305	0.0131469	0.00931468	0.0181498	0.0195455	0.0113939	0.0195211	0.0142625	0.016744	0.0143045	0.0220517	0.0129796	0.0224791	0.0265478	0.0189907	0.0176111	0.0174614	0.014466	0.0153726	0.0134369	0.012719	0.0200137	0.0138386	0.01564	0.0230137	0.0139227	0.0147957	0.0101618	0.0283496	0.0220766	0.00895574	0.0224605	0.0119673	0.0240999	0.0154759	0.0121772	0.0159909	0.0157978	0.0116271	0.0166546	0.0132327	0.0169046	0.026707	0.0186399	0.0140777	0.023234	0.0134731	0.00970991	0.0115205	0.0152154	0.0176018	0.0233568	0.0170865	0.0163402	0.0114534	0.0208849	0.0220832	0.0162777	0.00306196	0.0120517	0.0150116	0.0236881	0.0118468	0.0200607	0.0228696	0.016356	0.0147771	0.0139684	0.0100996	0.0147541	0.0172668	0.0130531	0.0175932	0.00386946	0.01648368	0.03041084	0.359426	0.359426	0.359426	0.359426	0.3594259	0.0541142	0.111453	0.193874	0.399301	0.1469962	0.868701
90	0	-14794.9	-14977.1	182.154	0.0157067	0.00806504	0.0116735	0.00793914	0.00650413	0.0216182	0.0113173	0.00903692	0.00852398	0.0142897	0.00796639	0.0133151	0.0113982	0.0118232	0.00810584	0.0120546	0.00915444	0.0107181	0.00731619	0.00822821	0.00675911	0.0080385	0.00764923	0.0112515	0.00946068	0.00761335	0.00509005	0.00783513	0.00681341	0.0074291	0.00765816	0.00891832	0.0083315	0.0074894	0.0116834	0.00917704	0.0115566	0.00791036	0.0100472	0.00883837	0.0122289	0.00919999	0.0108882	0.00718822	0.00686318	0.0140101	0.00755095	0.0121781	0.0124626	0.0122065	0.0114843	0.00900183	0.0142937	0.00938926	0.00560789	0.00546173	0.00696461	0.00826199	0.00723852	0.00725161	0.00416001	0.0109676	0.00368927	0.00569468	0.010048	0.0108407	0.0115769	0.0124944	0.00592071	0.00723815	0.00739552	0.0104379	0.00932758	0.0160235	0.0114849	0.00895648	0.0146779	0.011532	0.0186924	0.00934832	0.00971658	0.00979583	0.0112508	0.0147467	0.0215313	0.0130338	0.0105753	0.0137362	0.0130231	0.00849025	0.00840927	0.0120633	0.00892941	0.00607615	0.0120563	0.00718012	0.00666141	0.0124769	0.009542786	0.1949152	0.000261922	0.000261922	0.000261922	0.000261922	0.000261922	0.0812231	0.104019	0.125727	0.161013	0.1143588	0.2974241
91	1	-14852.4	-14992.5	140.098	0.0262045	0.00995195	0.0166478	0.0113375	0.0161214	0.0215177	0.0175979	0.0139131	0.00846773	0.0133077	0.019917	0.0147429	0.0152008	0.0108956	0.0190942	0.0173524	0.0109892	0.0248304	0.0186499	0.0149837	0.0137507	0.0127872	0.0145101	0.0197189	0.0160038	0.0138403	0.0119788	0.0151044	0.0103464	0.0142326	0.0296185	0.0168777	0.015871	0.0176759	0.0256471	0.0170208	0.0210907	0.0224224	0.0182994	0.0170457	0.0112797	0.0258504	0.0172112	0.00982969	0.0123523	0.0289759	0.0160728	0.0234689	0.0238207	0.0141143	0.0174096	0.0123074	0.020909	0.0182903	0.0101365	0.0228361	0.0267622	0.0143415	0.01235	0.0162944	0.0253823	0.0167756	0.021269	0.0209405	0.010006	0.0109021	0.021657	0.0151758	0.0141495	0.02491	0.0074389	0.0146625	0.0155133	0.0170698	0.0163674	0.0202958	0.0149622	0.0146442	0.0176723	0.0175671	0.011128	0.017009	0.00397	0.00867039	0.0114215	0.0200733	0.0136666	0.0173615	0.0152298	0.018459	0.0390028	0.0156718	0.0109637	0.0154359	0.0215146	0.0139797	0.0135866	0.00439489	0.01688548	0.04091725	0.034996	0.034996	0.034996	0.034996	0.03499597	0.00589122	0.0255736	0.0787641	0.341913	0.04488076	1.765157
92	0	-14816.1	-14994.3	178.239	0.011715	0.00730398	0.0103389	0.00799886	0.00988636	0.00776107	0.00889643	0.00840035	0.00659484	0.00868126	0.0050337	0.013932	0.0106914	0.00949407	0.00638748	0.00685916	0.00878452	0.008779	0.00475641	0.00942994	0.00891624	0.00744462	0.00964483	0.00938003	0.00738617	0.0101658	0.00579837	0.00991363	0.00718079	0.0161255	0.00543674	0.00987052	0.0089708	0.00666626	0.00926659	0.0114077	0.00711717	0.00820962	0.00758684	0.00912992	0.0150364	0.0115977	0.013767	0.0120534	0.00970031	0.00863066	0.00919669	0.0134618	0.0136195	0.011278	0.0181514	0.009432	0.0117227	0.0081748	0.00740449	0.00753068	0.00984519	0.00760077	0.0117172	0.00799948	0.00404661	0.0120806	0.00386997	0.0146358	0.0110334	0.00818118	0.00743339	0.0121097	0.00801199	0.0146177	0.0111638	0.00984952	0.00812243	0.00766444	0.0138794	0.00906147	0.00641559	0.0044057	0.00887568	0.00713344	0.00882035	0.00941494	0.00529178	0.0122632	0.0149661	0.0113783	0.0155643	0.012572	0.0122185	0.0089678	0.0101071	0.0122617	0.00901595	0.00993023	0.00720247	0.0104342	0.015313	0.0144777	0.009083804	0.130358	0.326914	0.326914	0.326914	0.326914	0.3269141	0.27645	0.31277	0.343797	0.388965	0.3279168	0.1484151
93	1	-14827	-14980.3	153.31	0.0258477	0.00999532	0.0216248	0.0191674	0.0176877	0.0160524	0.0112691	0.0108761	0.00970034	0.0214246	0.0189052	0.01309	0.0135554	0.0179438	0.0182126	0.0130213	0.0128992	0.0178406	0.0173783	0.0174603	0.0124466	0.0132872	0.0126195	0.015708	0.0155459	0.0153973	0.0126299	0.0270813	0.0121452	0.0156786	0.0176322	0.0117956	0.0176012	0.0119185	0.0190771	0.013482	0.0107161	0.0107309	0.0147086	0.0247912	0.0123913	0.0121667	0.0206679	0.0147963	0.0165733	0.0213633	0.0118052	0.0175698	0.0162985	0.0127015	0.0141848	0.0128784	0.0243743	0.0169842	0.0125504	0.0165678	0.013536	0.0163124	0.0111481	0.0156328	0.0165225	0.0205501	0.0216755	0.0185192	0.0142457	0.0312197	0.0224319	0.0186298	0.0160118	0.0309203	0.0119928	0.0179858	0.0195547	0.0175869	0.0139981	0.0151133	0.0153684	0.0149807	0.0167331	0.0290388	0.0156262	0.0164023	0.00398202	0.0201634	0.0106796	0.0225953	0.0147479	0.0119183	0.0203385	0.0186081	0.0155274	0.0102358	0.0131882	0.0146047	0.0286527	0.0116462	0.0111847	0.0037849	0.01630529	0.0446179	0.000349448	0.000349448	0.000349448	0.000349448	0.0003494478	0.0198803	0.054839	0.119327	0.32916	0.08089369	1.219984
94	0	-14803	-14984.2	181.233	0.016963	0.0065163	0.0106148	0.0076986	0.0108169	0.00808082	0.00847259	0.0121947	0.00565104	0.0151	0.0149101	0.00672971	0.0130925	0.0128285	0.00694605	0.00797922	0.00700687	0.00910385	0.00714595	0.00627972	0.00756744	0.00697806	0.00621847	0.00999937	0.0129052	0.010119	0.00590722	0.0133338	0.0082296	0.00730137	0.0130927	0.0101396	0.0127641	0.004739	0.00813994	0.00852838	0.00914741	0.0120803	0.0165641	0.0099626	0.00752063	0.0104791	0.00966508	0.00820819	0.00702038	0.00862939	0.00955836	0.0109995	0.0144282	0.0115644	0.0212833	0.0101526	0.00957589	0.0106932	0.00536782	0.00964528	0.00846124	0.00823648	0.00826216	0.00527043	0.00386343	0.0117692	0.00380032	0.00543094	0.00988493	0.00903033	0.00960355	0.0156111	0.00763791	0.00805626	0.00570283	0.00888905	0.00717122	0.00653386	0.011951	0.00858958	0.00697007	0.00693751	0.0103015	0.00982103	0.00486182	0.00767451	0.0115034	0.00586467	0.0122047	0.0170593	0.012283	0.0134597	0.0117014	0.00606035	0.0116355	0.00523266	0.00935897	0.00901798	0.00892053	0.00678824	0.00837658	0.010578	0.009509748	0.1393457	0.000319954	0.000319954	0.000319954	0.000319954	0.0003199535	0.0475201	0.0908341	0.149226	0.285244	0.1164251	0.7789773
95	1	-14823.3	-14975.4	152.163	0.022705	0.0112502	0.0164954	0.0105222	0.0116505	0.0142768	0.0129797	0.0137208	0.00726515	0.0199923	0.0264459	0.00965515	0.0202517	0.0171857	0.0139273	0.0126959	0.0113631	0.0171644	0.0156289	0.0131362	0.0103672	0.0129765	0.0162565	0.0170111	0.0140693	0.00982085	0.0139159	0.015284	0.0155244	0.0130624	0.0160061	0.0128832	0.0126545	0.0128039	0.0242253	0.0139513	0.0126018	0.0112486	0.0162519	0.0210279	0.0127659	0.0142445	0.0136257	0.0119988	0.0134126	0.0223419	0.00690461	0.0161781	0.0223248	0.0161588	0.0114131	0.00985453	0.0222217	0.0189491	0.0165198	0.013456	0.0161534	0.00943211	0.0138046	0.0176064	0.0133646	0.0184309	0.0166795	0.0172508	0.0132381	0.0082496	0.0319685	0.0177547	0.0180991	0.0209798	0.0181531	0.016105	0.0125955	0.0249628	0.0164994	0.0200139	0.0068628	0.0110986	0.0154613	0.0161492	0.0185645	0.0149342	0.00331598	0.0162846	0.00923008	0.0183657	0.0156465	0.0195054	0.00785593	0.0134291	0.0139618	0.0179837	0.0230443	0.0140671	0.0252819	0.00889506	0.0118991	0.00409335	0.01471549	0.03426446	0.000117854	0.000117854	0.000117854	0.000117854	0.0001178538	0.0140145	0.0433652	0.103045	0.318853	0.06684721	1.358126
96	0	-14795.5	-14979	183.564	0.0154029	0.00583842	0.0123211	0.00793669	0.00788082	0.00946198	0.00637613	0.00993488	0.0081243	0.014868	0.00429334	0.011313	0.00875738	0.00886197	0.0139712	0.00640706	0.00752705	0.0164467	0.0151705	0.00846658	0.0109635	0.00680258	0.00854381	0.00815549	0.0154735	0.0121997	0.00631709	0.0105155	0.00817894	0.0116459	0.00712437	0.0057582	0.00721732	0.00698508	0.00780564	0.00959325	0.00975506	0.00596965	0.0123728	0.0116752	0.00660203	0.0119155	0.0102387	0.0132414	0.00950482	0.0102202	0.0059108	0.00901067	0.010726	0.00996913	0.00822467	0.00921303	0.0151323	0.00743657	0.00791941	0.00575941	0.00760266	0.00695165	0.00526316	0.00972334	0.0044341	0.0122809	0.00486758	0.0115226	0.0145649	0.00724161	0.00798596	0.0106746	0.00825759	0.00850854	0.0117991	0.00964991	0.0061723	0.0102744	0.0109832	0.0118777	0.00836406	0.00890837	0.0103572	0.0138066	0.00586441	0.00836676	0.00567472	0.00908071	0.0148521	0.0118135	0.0120273	0.0165524	0.0118812	0.00723626	0.00922599	0.0139655	0.00966504	0.0057955	0.00689828	0.00952745	0.00897708	0.0114666	0.009280557	0.1341462	0.0270287	0.0270287	0.0270287	0.0270287	0.02702875	0.0178909	0.0430864	0.084492	0.203481	0.0603362	1.056757
97	1	-14825.8	-14980.9	155.052	0.0208639	0.00818138	0.0100692	0.0104449	0.0126542	0.022461	0.0109737	0.0176746	0.010344	0.0202845	0.0120683	0.028443	0.0174151	0.0129034	0.0162864	0.0102359	0.0135725	0.0162908	0.0120014	0.0144034	0.0192716	0.0154139	0.0143474	0.0150546	0.0120568	0.0107834	0.00904888	0.0187512	0.0144779	0.0144052	0.00908894	0.0143913	0.0121897	0.0166415	0.0168061	0.0115109	0.0111154	0.0107229	0.0184749	0.0182676	0.0156794	0.0229659	0.0172383	0.0124119	0.0110683	0.0221632	0.013929	0.0179635	0.019462	0.0177198	0.0177916	0.0125449	0.0215503	0.0213301	0.0116411	0.0142072	0.0253211	0.0224447	0.0153338	0.0183236	0.00966136	0.0132186	0.00922135	0.0179524	0.0229284	0.0189822	0.0160224	0.0138419	0.0122363	0.0166989	0.012437	0.0123449	0.0140124	0.017095	0.014595	0.0120569	0.0178378	0.0133653	0.0146111	0.0171067	0.0186269	0.0184083	0.00385796	0.00715769	0.0135263	0.0215678	0.0157235	0.0119875	0.0121209	0.0127148	0.0212559	0.0153959	0.00971764	0.0211746	0.0196902	0.0115608	0.0239144	0.00415709	0.01485365	0.03826814	0.000340089	0.000340089	0.000340089	0.000340089	0.0003400887	0.00574769	0.0265522	0.0857709	0.39623	0.04772215	1.839961
98	0	-14798.5	-14970.8	172.287	0.013237	0.00494704	0.0102812	0.00896317	0.0083408	0.00874236	0.00778311	0.00821479	0.0041946	0.00682923	0.00878746	0.00769946	0.010147	0.0120195	0.00824321	0.0103003	0.00975	0.0146451	0.0088422	0.0103782	0.00383753	0.00718215	0.00718545	0.0116177	0.00873867	0.00511338	0.00652596	0.0112224	0.0118208	0.0105941	0.00692329	0.00744706	0.00825801	0.0106018	0.0123259	0.00903999	0.00907879	0.00931742	0.0117213	0.00753557	0.00683589	0.0106327	0.00833889	0.00420721	0.00539014	0.00979048	0.00837384	0.00972618	0.00944412	0.00919917	0.00616253	0.00743132	0.012735	0.00711831	0.00784597	0.0070265	0.0234206	0.00609302	0.012377	0.00614302	0.00324233	0.0125699	0.00453561	0.0055644	0.00876449	0.00736186	0.00741923	0.019254	0.0143507	0.0115758	0.00842275	0.010743	0.00865646	0.0107567	0.00881507	0.00907889	0.0120328	0.017073	0.0130265	0.00768112	0.00821239	0.00819715	0.00647932	0.00919082	0.0142701	0.0144776	0.0105646	0.011449	0.0149066	0.00645455	0.0151237	0.00986657	0.00696041	0.0131779	0.00738047	0.00635394	0.00445342	0.00702819	0.008902338	0.02723793	0.211513	0.211513	0.211513	0.211513	0.2115126	0.237908	0.250813	0.261174	0.275341	0.2559411	0.0635135
99	1	-14829.5	-14985	155.578	0.0273391	0.00762383	0.0173521	0.0117891	0.0121572	0.0105944	0.0119551	0.0126073	0.0155968	0.0234192	0.0148314	0.00848137	0.0121785	0.0148416	0.0111415	0.0157022	0.0166013	0.0215191	0.0163043	0.00840186	0.0132191	0.0112562	0.0126959	0.0132427	0.0164407	0.0111502	0.0109266	0.0153383	0.0101097	0.0117404	0.0143678	0.0195505	0.00948139	0.0157858	0.0194998	0.0114348	0.0110579	0.0121991	0.0189923	0.0245802	0.006846	0.0219141	0.017123	0.00682617	0.0152241	0.0144791	0.0108193	0.0140189	0.0212149	0.0172345	0.0113305	0.0122413	0.0119259	0.0180828	0.0148559	0.0114766	0.0133644	0.0105922	0.0125503	0.0122868	0.00935708	0.0187792	0.00909712	0.0173068	0.0101893	0.0120324	0.0171096	0.0140256	0.0167683	0.0254476	0.00966285	0.0105959	0.0150324	0.0143489	0.0118532	0.0142349	0.0202141	0.0154584	0.0175979	0.0136026	0.0145743	0.0156392	0.00323526	0.0100395	0.0186846	0.0169247	0.00866271	0.0193328	0.0163635	0.0124791	0.0176593	0.0121478	0.01459	0.0168466	0.018582	0.0200373	0.0142076	0.00430344	0.01448868	0.02865035	0.0503083	0.0503083	0.0503083	0.0503083	0.05030826	0.0308998	0.0688798	0.127304	0.283779	0.09364137	0.9638145
100	0	-14789.4	-14981.8	192.428	0.0163898	0.00429653	0.00667232	0.00724151	0.00860333	0.00862044	0.0089647	0.0111109	0.0045038	0.0111427	0.00942755	0.00996039	0.00906286	0.00932037	0.0103022	0.00791715	0.00889995	0.00921836	0.0078413	0.0120533	0.0125754	0.00798331	0.00878254	0.011167	0.0124619	0.00762148	0.00638314	0.00858048	0.00868179	0.00896622	0.00746076	0.00991028	0.0127903	0.00698692	0.00914464	0.00993355	0.00725808	0.00856589	0.011087	0.0108949	0.00637481	0.0101585	0.00924077	0.00678852	0.00550645	0.00748291	0.0114481	0.00892226	0.00983728	0.00858741	0.0109279	0.0119333	0.0176353	0.00596639	0.00894794	0.00690713	0.00826656	0.00588882	0.00459104	0.00439031	0.00402383	0.0117991	0.00402561	0.0125978	0.010146	0.00907834	0.00705901	0.0117332	0.00972866	0.0117665	0.0107858	0.0134652	0.00944243	0.00716539	0.0107601	0.0128891	0.00769313	0.0097412	0.00790088	0.0107186	0.00594691	0.00533639	0.0131628	0.00786271	0.0120355	0.0122107	0.0125765	0.010075	0.0105538	0.0053775	0.00761138	0.00604164	0.00935306	0.00674485	0.010294	0.00743619	0.00649771	0.00974029	0.008432269	0.1318149	8.32578e-05	8.32578e-05	8.32578e-05	8.32578e-05	8.325781e-05	0.120578	0.133733	0.144776	0.160571	0.1391448	0.1245031
101	1	-14821	-14974.4	153.383	0.0286715	0.00933536	0.0131935	0.010531	0.0132397	0.016357	0.0123262	0.00943651	0.00903337	0.0237029	0.00917661	0.0123034	0.0118217	0.0115914	0.0159757	0.0213225	0.017596	0.01505	0.0135558	0.00900058	0.0127369	0.0109014	0.012715	0.0207804	0.012038	0.0114833	0.0100068	0.0144014	0.0110757	0.00922343	0.00795014	0.0188604	0.0127613	0.00969288	0.0157943	0.0116035	0.0138352	0.0125851	0.01489	0.0167358	0.0123022	0.018666	0.0172743	0.0121971	0.0061071	0.00990237	0.0152772	0.0162393	0.0183051	0.0194138	0.0123228	0.00962397	0.0253821	0.0158285	0.00803249	0.0102042	0.0118158	0.0134707	0.0163011	0.0124948	0.0160531	0.0174884	0.00748232	0.0257557	0.0213818	0.00933533	0.0335242	0.0123792	0.012908	0.0209853	0.0108942	0.00848705	0.0133854	0.0124951	0.0136986	0.0108728	0.0232497	0.0166322	0.0181351	0.00994219	0.0142658	0.0104405	0.00437984	0.0185186	0.00955417	0.0143493	0.0215771	0.0104969	0.0107548	0.00822549	0.0181164	0.0133594	0.010057	0.0129384	0.0190482	0.0192286	0.0135416	0.00323356	0.0144831	0.1454115	2.14635e-06	2.14635e-06	2.14635e-06	2.14635e-06	2.146348e-06	0.0293672	0.0646838	0.118457	0.260912	0.08753429	0.9494089
102	0	-14789.3	-14983.9	194.628	0.0155115	0.00500619	0.00860279	0.00611814	0.00772045	0.00975227	0.00544324	0.00750637	0.00635008	0.0155904	0.00715352	0.00810704	0.00840568	0.00769083	0.00965823	0.00969046	0.00943482	0.014629	0.00731095	0.00881317	0.0136463	0.00588476	0.0101128	0.00885429	0.01042	0.0046205	0.00737904	0.00696342	0.00773692	0.0118302	0.00850769	0.01197	0.00884078	0.00618844	0.00808375	0.00766002	0.00977902	0.00730583	0.00889945	0.0129007	0.00650932	0.01183	0.00708784	0.0101984	0.00561196	0.00889713	0.00846165	0.0102657	0.0108378	0.00870157	0.0103795	0.00664537	0.0105465	0.0121951	0.00738963	0.00946667	0.0142094	0.0116937	0.00854481	0.00450712	0.00434681	0.00908945	0.00403428	0.00576469	0.0191046	0.0106969	0.0101911	0.0145804	0.00687631	0.00953796	0.00845911	0.00983767	0.00942592	0.00965259	0.00795521	0.00867688	0.0115909	0.00745964	0.0135385	0.00776117	0.00814532	0.00919384	0.00810391	0.0151329	0.0142374	0.0126931	0.0145795	0.0122027	0.0114679	0.00958044	0.009046	0.00974322	0.0129483	0.00910617	0.00996	0.00751384	0.008076	0.0115479	0.009415484	0.03713797	8.80899e-05	8.80899e-05	8.80899e-05	8.80899e-05	8.808993e-05	0.0157056	0.0367565	0.0705158	0.165031	0.05091088	1.022349
103	1	-14834.2	-14978.8	144.528	0.0375453	0.00743495	0.0175612	0.013296	0.011354	0.0145712	0.00881789	0.0113755	0.0114208	0.0264257	0.00852173	0.00930841	0.0142178	0.0108059	0.0128837	0.0184449	0.0148718	0.0155288	0.00809718	0.0129272	0.014861	0.00978668	0.0141717	0.0173191	0.0164795	0.0108384	0.00931115	0.0206718	0.0139283	0.0104721	0.0199549	0.0106804	0.01296	0.0123686	0.0174409	0.00865478	0.0136368	0.0159235	0.012159	0.015217	0.0120353	0.0101416	0.022378	0.0178284	0.0111878	0.0207381	0.0118946	0.022296	0.0172547	0.0121364	0.0211332	0.00872381	0.0289496	0.0145217	0.00935346	0.0119618	0.0170099	0.0139762	0.0129115	0.0147656	0.0119232	0.0210978	0.0165708	0.0266261	0.0115338	0.0101454	0.0225244	0.0193403	0.0119642	0.0169097	0.0131222	0.0103283	0.0128471	0.014595	0.021326	0.0130764	0.0133161	0.0155063	0.0158334	0.0227926	0.0213393	0.0200788	0.00476061	0.0146032	0.0095919	0.0217719	0.0196144	0.0122469	0.0168113	0.0238998	0.0145896	0.0124046	0.0155404	0.0109505	0.0178539	0.0156987	0.0136041	0.00298662	0.01417893	0.06785153	0.000470199	0.000470199	0.000470199	0.000470199	0.0004701989	0.0222926	0.0619496	0.135566	0.376727	0.09164191	1.228872
104	0	-14803.3	-14982	178.69	0.0145868	0.00551748	0.00655538	0.00681802	0.00704831	0.00843979	0.00798258	0.0133653	0.00555225	0.0104896	0.0119698	0.0152787	0.0149485	0.010912	0.0151714	0.0112589	0.0106191	0.00977756	0.0086408	0.00678012	0.0121381	0.00522735	0.0100001	0.0109273	0.0129727	0.00785267	0.00623557	0.00772485	0.0104762	0.0101096	0.0144629	0.00765158	0.00806569	0.00584767	0.0103138	0.00776528	0.0111745	0.0096939	0.0100661	0.0139108	0.00938291	0.0143794	0.00994471	0.0101754	0.00750333	0.00976713	0.00657758	0.0178571	0.00974679	0.010015	0.0119881	0.00809664	0.0075611	0.00911354	0.00577792	0.00678018	0.0102171	0.0109098	0.00590934	0.00757109	0.0040243	0.0148373	0.00388715	0.00430294	0.0078549	0.00488459	0.00723377	0.0189417	0.00800753	0.00764457	0.0081203	0.00781964	0.00694806	0.00893834	0.00969524	0.00624161	0.00744388	0.00591831	0.00939261	0.00624996	0.00979546	0.00754271	0.0114026	0.00918705	0.0154365	0.0109577	0.0182334	0.00914866	0.0117664	0.00982826	0.00956932	0.00828363	0.0108267	0.0066888	0.00941316	0.00694173	0.00805394	0.0128219	0.008993355	0.02793776	0.0579047	0.0579047	0.0579047	0.0579047	0.05790467	0.0377551	0.0660644	0.101427	0.177479	0.08185803	0.672722
105	1	-14831.9	-14986.1	154.178	0.0333172	0.010051	0.0213418	0.0126431	0.0150952	0.0165177	0.00940694	0.0168756	0.0102931	0.0181924	0.0173238	0.0250672	0.0157483	0.013542	0.0118774	0.0113677	0.0117608	0.0141735	0.0172067	0.0128142	0.0148114	0.0124727	0.0152401	0.0171217	0.0123676	0.0106405	0.0143587	0.0150239	0.0124564	0.0170639	0.0127763	0.0210264	0.0113718	0.0148259	0.0164649	0.0109423	0.014847	0.0191928	0.0124735	0.0175014	0.0106663	0.0119877	0.0161752	0.0117639	0.0135799	0.0218303	0.0128214	0.0174763	0.0173178	0.0141295	0.0149937	0.00793561	0.0240125	0.0193081	0.0119769	0.0189824	0.0122596	0.00955312	0.0128858	0.0103272	0.0116661	0.0172729	0.00854332	0.0229297	0.0282491	0.0129042	0.0303654	0.010937	0.0200909	0.0175143	0.0156582	0.0194588	0.0135827	0.0129663	0.0150412	0.0156877	0.0147309	0.0168356	0.0100576	0.0136951	0.0141717	0.0127718	0.00387925	0.0116213	0.0164145	0.025242	0.0286844	0.0192647	0.012331	0.0106835	0.0131455	0.0101544	0.0166034	0.0290427	0.0178657	0.0081786	0.0117696	0.00459542	0.01476297	0.03535663	0.000344692	0.000344692	0.000344692	0.000344692	0.0003446922	0.000374071	0.00405036	0.0251297	0.272099	0.01008882	2.86412
106	0	-14795	-14984	188.966	0.0152587	0.00421566	0.00679212	0.00631786	0.0112037	0.0136449	0.00745448	0.00633877	0.00610481	0.0135031	0.0110277	0.0115271	0.0102984	0.00671581	0.00868649	0.0113157	0.00971787	0.0119942	0.011776	0.00692498	0.0107445	0.00682459	0.00834283	0.00745123	0.0116501	0.00745416	0.00769621	0.0118079	0.0118352	0.010539	0.011542	0.00886419	0.0118357	0.00869916	0.0126376	0.00715419	0.0103134	0.0135313	0.00758642	0.00769914	0.0131548	0.0117798	0.0137451	0.00791466	0.00810959	0.0127063	0.00838754	0.0111239	0.0104217	0.00921919	0.00802286	0.0112687	0.00966399	0.00699031	0.00689129	0.00789914	0.00943474	0.0120174	0.00900488	0.00682003	0.00500738	0.0133934	0.00367755	0.00793648	0.0144701	0.0132967	0.0108753	0.0150867	0.00950512	0.0163347	0.0104099	0.00675814	0.00768496	0.0112535	0.00840013	0.0117203	0.00824574	0.00619864	0.00821362	0.006882	0.00766717	0.00893317	0.0119908	0.00881258	0.0102531	0.0113698	0.0104808	0.0102948	0.0210851	0.0159862	0.00764692	0.00668286	0.00675716	0.00734355	0.00698758	0.00965394	0.00885654	0.00986036	0.009849283	0.06291007	0.00131327	0.00131327	0.00131327	0.00131327	0.001313275	0.0462434	0.07551	0.109945	0.179528	0.09111512	0.5895641
107	1	-14819.1	-14973.4	154.269	0.0273736	0.00962036	0.0150242	0.0185324	0.020497	0.0206382	0.0158666	0.016052	0.0113795	0.018171	0.0162077	0.0169841	0.0143926	0.0135877	0.0278889	0.0267345	0.0159496	0.0178918	0.0162739	0.0232888	0.0111723	0.0107564	0.0129332	0.016289	0.0137042	0.010312	0.0101782	0.00799583	0.0114576	0.0110931	0.0243364	0.015194	0.00943957	0.0125312	0.0168469	0.0133179	0.0153271	0.012388	0.0136062	0.0136282	0.0112427	0.0119146	0.0146019	0.0134781	0.0148675	0.0197951	0.00871461	0.0203567	0.0112494	0.011936	0.00951204	0.0115183	0.0309908	0.0147626	0.00786611	0.010349	0.0165576	0.0140893	0.0153486	0.01225	0.0092885	0.0118014	0.0142309	0.0162312	0.0130867	0.0207447	0.0268243	0.0129764	0.0130766	0.0204572	0.0189268	0.0124943	0.00976354	0.0128201	0.0156686	0.0163002	0.00997946	0.0216594	0.0165843	0.016969	0.0136138	0.0150098	0.00382202	0.012658	0.0109063	0.0227092	0.0160648	0.0209143	0.0126437	0.0151965	0.0131622	0.0132151	0.0110801	0.0104318	0.0182322	0.0146423	0.0123036	0.00411168	0.01461297	0.09993258	0.00240268	0.00240268	0.00240268	0.00240268	0.002402682	0.000991788	0.00780518	0.0379224	0.298442	0.01720439	2.480473
