Iteration	Posterior	Likelihood	Prior	branch_rate[1]	branch_rate[2]	branch_rate[3]	branch_rate[4]	branch_rate[5]	branch_rate[6]	branch_rate[7]	branch_rate[8]	branch_rate[9]	branch_rate[10]	branch_rate[11]	branch_rate[12]	branch_rate[13]	branch_rate[14]	branch_rate[15]	branch_rate[16]	branch_rate[17]	branch_rate[18]	branch_rate[19]	branch_rate[20]	branch_rate[21]	branch_rate[22]	branch_rate[23]	branch_rate[24]	branch_rate[25]	branch_rate[26]	branch_rate[27]	branch_rate[28]	branch_rate[29]	branch_rate[30]	branch_rate[31]	branch_rate[32]	branch_rate[33]	branch_rate[34]	branch_rate[35]	branch_rate[36]	branch_rate[37]	branch_rate[38]	branch_rate[39]	branch_rate[40]	branch_rate[41]	branch_rate[42]	branch_rate[43]	branch_rate[44]	branch_rate[45]	branch_rate[46]	branch_rate[47]	branch_rate[48]	branch_rate[49]	branch_rate[50]	branch_rate[51]	branch_rate[52]	branch_rate[53]	branch_rate[54]	branch_rate[55]	branch_rate[56]	branch_rate[57]	branch_rate[58]	branch_rate[59]	branch_rate[60]	branch_rate[61]	branch_rate[62]	branch_rate[63]	branch_rate[64]	branch_rate[65]	branch_rate[66]	branch_rate[67]	branch_rate[68]	branch_rate[69]	branch_rate[70]	branch_rate[71]	branch_rate[72]	branch_rate[73]	branch_rate[74]	branch_rate[75]	branch_rate[76]	branch_rate[77]	branch_rate[78]	branch_rate[79]	branch_rate[80]	branch_rate[81]	branch_rate[82]	branch_rate[83]	branch_rate[84]	branch_rate[85]	branch_rate[86]	branch_rate[87]	branch_rate[88]	branch_rate[89]	branch_rate[90]	branch_rate[91]	branch_rate[92]	branch_rate[93]	branch_rate[94]	branch_rate[95]	branch_rate[96]	branch_rate[97]	branch_rate[98]	clock_rate	event_rate	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_mean	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_mean	speciation_sd
0	-60158	-59867	-290.938	0.96169	0.736125	0.80272	0.708726	0.546544	1.7601	0.793307	0.811582	0.907647	1.40774	0.668226	0.912258	1.30023	0.822147	0.599467	1.41696	0.948334	0.911097	0.632409	0.733915	0.78736	1.62734	1.01232	1.36546	0.738211	0.926796	0.963314	0.771288	1.32042	1.445	0.831658	1.03932	1.09984	0.787794	0.77079	0.936983	0.66151	1.17941	1.13323	1.50827	1.15084	1.05076	1.36763	1.06039	0.801885	1.37739	0.962847	0.716531	1.22701	1.59021	1.20507	1.5418	1.4928	0.992953	1.25645	0.966284	1.36147	0.972823	0.843208	1.23335	1.89466	1.21503	0.901695	1.0091	1.26187	1.11084	0.903642	0.627207	0.994708	0.710592	0.908977	1.34674	1.22694	0.704685	1.66265	1.54842	0.819625	1.55312	0.979599	1.3223	0.888143	1.25569	1.65338	0.775065	0.948199	0.856314	0.713239	1.43664	1.35156	1.08865	0.702153	1.42548	0.811499	1.7692	0.905198	0.888172	0.435741	0.931538	1.075341	0.01736292	0.0520015	0.0520015	0.0520015	0.0520015	0.05200155	0.081703	0.0972781	0.111193	0.13239	0.1040031	0.2097882
100	-15513.8	-15524.3	10.5076	0.0135004	0.0160422	0.007633	0.037642	0.017579	0.0149289	0.027669	0.0131696	0.0184414	0.0151924	0.018154	0.0271214	0.0220563	0.0144174	0.0200051	0.0182986	0.0235029	0.0136646	0.0233773	0.0257658	0.0173112	0.0226888	0.0058092	0.015816	0.0187785	0.0160012	0.00793963	0.0145368	0.0404819	0.0221656	0.0125418	0.0333972	0.0192176	0.0165296	0.0212368	0.0126754	0.0344206	0.0135547	0.0242253	0.013202	0.0208459	0.0161328	0.0351752	0.0346114	0.048438	0.0465552	0.0295794	0.012995	0.0112797	0.0115167	0.0177878	0.022023	0.0240973	0.0274357	0.00689926	0.00543115	0.0159178	0.0246806	0.007035	0.0191271	0.00211163	0.00664056	0.0208722	0.0104015	0.0223432	0.0222728	0.0109185	0.0179968	0.020653	0.0182257	0.0212596	0.00408072	0.0249117	0.0115005	0.0139842	0.0410375	0.0142716	0.0168383	0.0114259	0.0193199	0.0299022	0.00435187	0.033969	0.041467	0.00522299	0.00439036	0.0216573	0.0159429	0.0163421	0.0307569	0.0584843	0.00995233	0.0120895	0.0167916	0.00922831	0.0143639	0.0327077	0.0186896	0.01877638	0.07142866	0.202908	0.202908	0.202908	0.202908	0.2029077	0.0826046	0.157941	0.259525	0.496214	0.2024589	0.7793035
200	-14402.7	-14504.4	101.706	0.020322	0.0170724	0.0111652	0.0211447	0.0192996	0.00754005	0.0137201	0.0101344	0.0118042	0.0148412	0.00982901	0.0156961	0.0201023	0.00625784	0.00744447	0.0110108	0.0207757	0.00547606	0.0123682	0.0113973	0.00974064	0.0131384	0.0168857	0.0101496	0.0114444	0.0136017	0.0101395	0.0126461	0.0190732	0.0132615	0.0140046	0.0195306	0.0121629	0.0111195	0.0114364	0.010046	0.0231786	0.0165633	0.0232951	0.00784733	0.010449	0.00929679	0.0159696	0.0145562	0.0285703	0.0266789	0.0159095	0.0220887	0.0145565	0.0110629	0.0139896	0.0134193	0.0235748	0.0128376	0.0105774	0.00149842	0.0152484	0.0139642	0.00965979	0.01177	0.00278783	0.0062277	0.0162531	0.0132833	0.0231014	0.00865482	0.0135556	0.011218	0.01352	0.0127214	0.0109639	0.0051734	0.0163092	0.00736114	0.0169891	0.0162799	0.00819343	0.0164198	0.012991	0.0203559	0.00959898	0.011447	0.0133965	0.0220624	0.0145815	0.0023587	0.0181769	0.0113955	0.0106691	0.0141246	0.00978955	0.0180655	0.0123531	0.0124456	0.00949398	0.0182496	0.0218308	0.00917781	0.01299025	0.1529876	0.544367	0.544367	0.544367	0.544367	0.5443669	0.433456	0.476191	0.511766	0.562222	0.4936581	0.1130556
300	-14387.1	-14484.1	96.9838	0.0205872	0.0110664	0.0104034	0.0179423	0.0117851	0.00667155	0.0151427	0.0109434	0.0138026	0.0171419	0.0138333	0.00838075	0.0139496	0.0126259	0.00852447	0.0101091	0.0120873	0.00614167	0.0110341	0.0145292	0.014496	0.0114174	0.0105935	0.0140275	0.0169524	0.0133163	0.00705839	0.0120586	0.0173352	0.0132549	0.0149569	0.0287371	0.0141021	0.010365	0.0123024	0.0166479	0.0134363	0.00772558	0.0214273	0.0101842	0.0141528	0.00963927	0.0101248	0.00767087	0.0239616	0.0224132	0.0125516	0.014137	0.00783341	0.0101644	0.0111724	0.00824202	0.0253331	0.0106471	0.00853078	0.0011059	0.00842982	0.0101274	0.00734332	0.0126772	0.00210484	0.00562676	0.00633331	0.00893782	0.0156984	0.0143433	0.0184212	0.0105091	0.0072763	0.0141739	0.00904696	0.00440503	0.00779309	0.00527552	0.00928805	0.0156952	0.0125284	0.00992023	0.0194363	0.0131464	0.0131842	0.0103654	0.0152163	0.0311696	0.0195513	0.00192576	0.0125785	0.0124524	0.00846158	0.00884937	0.00975013	0.0117772	0.00900805	0.0119131	0.0120295	0.0162084	0.0136396	0.00729185	0.01141782	0.1215282	0.372233	0.372233	0.372233	0.372233	0.372233	0.287264	0.327413	0.361933	0.412518	0.3442408	0.1572903
400	-14386.7	-14484.9	98.1382	0.00965491	0.0126214	0.0122427	0.0158588	0.0094162	0.00698953	0.0108712	0.00816149	0.00972158	0.0113997	0.0112333	0.0124156	0.019597	0.00824203	0.00740664	0.00529657	0.0122798	0.00980976	0.0103472	0.0130353	0.012292	0.0167561	0.00967871	0.00952512	0.0146198	0.00867396	0.00845029	0.0130223	0.0184971	0.0154279	0.0107106	0.0237606	0.0128734	0.00794003	0.00891702	0.0129413	0.015951	0.011777	0.0153593	0.00765636	0.0112161	0.00878869	0.0105752	0.00965281	0.0167067	0.0202128	0.0174969	0.00558127	0.0108311	0.00590444	0.0106518	0.0103688	0.0283071	0.0133101	0.00854658	0.00110256	0.0134706	0.0130132	0.00568318	0.0120555	0.00243899	0.00686518	0.0113745	0.0103126	0.00887517	0.0126077	0.0168896	0.0120266	0.00672085	0.0166253	0.0118045	0.00303444	0.00775325	0.00851282	0.00787755	0.0115846	0.00728316	0.0162992	0.0212115	0.0106573	0.0149574	0.0137261	0.0159678	0.0336566	0.010443	0.00209823	0.00697107	0.0134175	0.0132068	0.0223789	0.00970441	0.00640855	0.00902362	0.0101439	0.0169906	0.0127478	0.0115826	0.0063843	0.01109646	0.01615959	0.471087	0.471087	0.471087	0.471087	0.4710866	0.271629	0.34599	0.416471	0.530484	0.3795981	0.2909341
500	-14361.1	-14493.2	132.131	0.00756832	0.010309	0.0102658	0.01583	0.00652898	0.00741606	0.0175689	0.010241	0.00623715	0.0112794	0.00896717	0.0104041	0.0113009	0.00934928	0.00941008	0.00581313	0.0186673	0.00728944	0.0105884	0.00878123	0.00888285	0.00743378	0.0167149	0.00895737	0.00761255	0.00527635	0.00754598	0.0100776	0.0150093	0.00779473	0.010032	0.020851	0.0105234	0.00666286	0.0077514	0.00911079	0.0119051	0.00943907	0.017108	0.0050605	0.0117497	0.0098889	0.0102526	0.0099431	0.0176259	0.0150836	0.0167208	0.00795775	0.00963846	0.00712527	0.00719529	0.0118899	0.0233625	0.0117986	0.00740205	0.00142995	0.0107888	0.00865969	0.00596039	0.00865497	0.00368329	0.00621068	0.0068035	0.009406	0.0118628	0.0078608	0.0122317	0.00943487	0.00950035	0.0135952	0.0093629	0.00496381	0.0120273	0.0101206	0.00743926	0.0107019	0.00972455	0.0115026	0.0182835	0.0104675	0.00592121	0.0117214	0.00970676	0.0396866	0.0153062	0.00232907	0.0109807	0.0117666	0.0141596	0.00905548	0.012925	0.0127529	0.00796183	0.0128906	0.00523325	0.0117998	0.0125244	0.0116509	0.009841132	0.0935258	0.137161	0.137161	0.137161	0.137161	0.1371605	0.183223	0.189118	0.193763	0.199997	0.1914265	0.03807388
600	-14305.6	-14448.9	143.27	0.0110234	0.0106177	0.00657984	0.0141817	0.00782888	0.0118782	0.0101678	0.00699793	0.00526308	0.0105103	0.0105972	0.0104126	0.0105619	0.00849021	0.00714425	0.00680729	0.0126339	0.0114252	0.00777895	0.0170305	0.00666773	0.0154338	0.0112539	0.00694283	0.00862819	0.013138	0.0124559	0.00808577	0.0137717	0.00875697	0.00672778	0.0129456	0.00941846	0.00713243	0.00737451	0.01068	0.0116927	0.00857503	0.00975843	0.00682938	0.0159437	0.0120344	0.0103327	0.00782594	0.0120309	0.0107657	0.0100845	0.00657866	0.00957272	0.00702705	0.00752042	0.00644876	0.00978664	0.0111674	0.00710947	0.00136492	0.00991129	0.016301	0.00850187	0.0142575	0.0124477	0.0149538	0.0130601	0.00827595	0.0110615	0.0131849	0.00746907	0.0116197	0.00951425	0.0114958	0.00648323	0.0130712	0.00541131	0.00989566	0.0060379	0.0138836	0.00991325	0.0133707	0.00950459	0.0116118	0.00912633	0.0051323	0.0130049	0.0356502	0.011629	0.00201807	0.00291589	0.00895474	0.012064	0.0110762	0.0083581	0.00803039	0.0102023	0.00832285	0.013626	0.00746471	0.0155551	0.00661533	0.009721787	0.03946531	0.201175	0.201175	0.201175	0.201175	0.2011754	0.0168918	0.0513299	0.120289	0.365529	0.07857749	1.336341
700	-14285.3	-14428.8	143.488	0.0122088	0.011084	0.0136891	0.0155095	0.00669387	0.00693728	0.00867293	0.00834823	0.00857212	0.0119971	0.00896954	0.0132117	0.0131972	0.0084576	0.007681	0.00639689	0.0109808	0.00903586	0.00910257	0.00801146	0.0084732	0.00809304	0.0109623	0.0068711	0.00824041	0.00523891	0.00628952	0.00780842	0.0164966	0.00616469	0.00944062	0.0218024	0.00888188	0.0081619	0.0116076	0.00800854	0.00840082	0.00503446	0.00951272	0.00386903	0.013618	0.0117395	0.00987192	0.00600283	0.0103659	0.0111192	0.0128855	0.0136389	0.00840645	0.00987034	0.0131147	0.0101746	0.0141228	0.00623785	0.0105601	0.00148836	0.00658849	0.00807395	0.00871021	0.00774263	0.00531754	0.00522317	0.0102702	0.0085772	0.00848405	0.00745371	0.0101338	0.0090098	0.00983172	0.0115098	0.0114045	0.00616265	0.011611	0.0162491	0.00665333	0.0115607	0.0066488	0.00799912	0.00952854	0.0141105	0.00836655	0.0117033	0.00867677	0.0507891	0.015583	0.00231615	0.00841361	0.0107531	0.00887104	0.00950891	0.00745859	0.00899449	0.0106833	0.00867978	0.00414039	0.00789177	0.0154939	0.00511628	0.009611269	0.130042	0.0332995	0.0332995	0.0332995	0.0332995	0.03329955	0.00424176	0.0177161	0.0529736	0.221249	0.0306347	1.718744
800	-14272.4	-14413.5	141.106	0.00844908	0.00814981	0.0142089	0.0159088	0.00923495	0.00941756	0.0240903	0.00892629	0.0126996	0.00999162	0.00833337	0.0101644	0.0133924	0.00435602	0.00708729	0.00663933	0.0131176	0.00735265	0.00997154	0.00994844	0.0124958	0.00721889	0.00995134	0.00860804	0.0110802	0.00767203	0.00811686	0.00665962	0.0146628	0.00939597	0.00942268	0.0146994	0.00699266	0.00976495	0.0182833	0.0109773	0.0126555	0.00912571	0.0146179	0.00475184	0.010084	0.00665564	0.00745323	0.00912599	0.0092642	0.0105109	0.0089467	0.00741947	0.00832175	0.00752552	0.0105391	0.0105512	0.0123366	0.0101093	0.00658171	0.00220351	0.00835225	0.00825455	0.00609927	0.00779599	0.00789881	0.00819185	0.018254	0.0043133	0.00750395	0.00862189	0.00629862	0.00801421	0.00810582	0.0115522	0.00602895	0.0056986	0.00673975	0.0112726	0.0088508	0.0094908	0.0103691	0.00562135	0.0142191	0.0103177	0.0126117	0.00482994	0.0197515	0.0316381	0.0154823	0.00122956	0.00830595	0.00948649	0.00847405	0.00716666	0.0154882	0.00887843	0.011226	0.00645369	0.00494483	0.0085364	0.0159607	0.00649614	0.009206879	0.04017342	0.00680887	0.00680887	0.00680887	0.00680887	0.006808868	0.0109026	0.0307598	0.0680982	0.192128	0.04576778	1.247085
900	-14261.6	-14411.3	149.709	0.00969173	0.00950891	0.00363665	0.0164527	0.0113177	0.00605148	0.0125621	0.00628651	0.00873502	0.0107946	0.00868074	0.0116965	0.00924853	0.00510266	0.00676654	0.00719551	0.00856717	0.00654496	0.00693864	0.0081528	0.00665984	0.00705489	0.0103764	0.00953282	0.0100865	0.00611382	0.00689955	0.00500354	0.0143609	0.00834228	0.00578109	0.017495	0.00914122	0.00721951	0.00793071	0.00604902	0.0112951	0.0108905	0.0137176	0.00414278	0.00736234	0.00464934	0.00781478	0.00747704	0.00927896	0.0116117	0.00533099	0.00742503	0.0066103	0.00765002	0.00871328	0.0072515	0.0111716	0.0094029	0.00649835	0.00144769	0.00504056	0.0102768	0.00777975	0.00664535	0.0109032	0.00973739	0.0126538	0.00374192	0.0081805	0.00541244	0.00664216	0.00641309	0.00819565	0.0145034	0.0112643	0.00601171	0.00741622	0.0119638	0.00854326	0.00833831	0.00480097	0.010452	0.010882	0.0130178	0.00782577	0.00527439	0.0149066	0.0402357	0.0150057	0.00221552	0.00575854	0.0158097	0.00929878	0.00889358	0.00557661	0.00804767	0.00963621	0.0102421	0.00984493	0.00787806	0.0161752	0.00571846	0.008905673	0.2063961	0.000318001	0.000318001	0.000318001	0.000318001	0.0003180013	0.00435497	0.0202685	0.0658469	0.306458	0.03653239	1.848901
