Iteration	Posterior	Likelihood	Prior	branch_rate[1]	branch_rate[2]	branch_rate[3]	branch_rate[4]	branch_rate[5]	branch_rate[6]	branch_rate[7]	branch_rate[8]	branch_rate[9]	branch_rate[10]	branch_rate[11]	branch_rate[12]	branch_rate[13]	branch_rate[14]	branch_rate[15]	branch_rate[16]	branch_rate[17]	branch_rate[18]	branch_rate[19]	branch_rate[20]	branch_rate[21]	branch_rate[22]	branch_rate[23]	branch_rate[24]	branch_rate[25]	branch_rate[26]	branch_rate[27]	branch_rate[28]	branch_rate[29]	branch_rate[30]	branch_rate[31]	branch_rate[32]	branch_rate[33]	branch_rate[34]	branch_rate[35]	branch_rate[36]	branch_rate[37]	branch_rate[38]	branch_rate[39]	branch_rate[40]	branch_rate[41]	branch_rate[42]	branch_rate[43]	branch_rate[44]	branch_rate[45]	branch_rate[46]	branch_rate[47]	branch_rate[48]	branch_rate[49]	branch_rate[50]	branch_rate[51]	branch_rate[52]	branch_rate[53]	branch_rate[54]	branch_rate[55]	branch_rate[56]	branch_rate[57]	branch_rate[58]	branch_rate[59]	branch_rate[60]	branch_rate[61]	branch_rate[62]	branch_rate[63]	branch_rate[64]	branch_rate[65]	branch_rate[66]	branch_rate[67]	branch_rate[68]	branch_rate[69]	branch_rate[70]	branch_rate[71]	branch_rate[72]	branch_rate[73]	branch_rate[74]	branch_rate[75]	branch_rate[76]	branch_rate[77]	branch_rate[78]	branch_rate[79]	branch_rate[80]	branch_rate[81]	branch_rate[82]	branch_rate[83]	branch_rate[84]	branch_rate[85]	branch_rate[86]	branch_rate[87]	branch_rate[88]	branch_rate[89]	branch_rate[90]	branch_rate[91]	branch_rate[92]	branch_rate[93]	branch_rate[94]	branch_rate[95]	branch_rate[96]	branch_rate[97]	branch_rate[98]	clock_rate	event_rate	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_mean	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_mean	speciation_sd
0	-55890.7	-55697.3	-193.382	0.539478	0.482339	0.415766	0.420684	0.469144	0.496323	0.396985	0.28151	0.26251	0.370238	0.330826	0.23721	0.373908	0.302108	0.237847	0.415024	0.473455	0.32896	0.374788	0.243785	0.313692	0.326837	0.363078	0.277857	0.244511	0.393675	0.382162	0.364742	0.669651	0.36644	0.298009	0.336461	0.455261	0.360507	0.301977	0.201871	0.523182	0.34051	0.385796	0.319869	0.410771	0.25656	0.304684	0.339204	0.480044	0.371591	0.408541	0.642062	0.487568	0.379916	0.38281	0.265929	0.398409	0.397426	0.235821	0.374537	0.245705	0.381416	0.218522	0.360542	0.335696	0.504244	0.382469	0.372234	0.264743	0.160399	0.537065	0.320492	0.288036	0.250465	0.307779	0.726473	0.269146	0.526849	0.373448	0.406868	0.517746	0.308453	0.500156	0.304172	0.341577	0.246088	0.322861	0.348596	0.345852	0.664069	0.344268	0.405976	0.321792	0.55298	0.555926	0.428203	0.541763	0.258498	0.385043	0.739549	0.308776	0.501094	0.3825036	0.06201803	0.0445517	0.0445517	0.0445517	0.0445517	0.04455166	0.0761206	0.0853002	0.0930761	0.1043	0.08910332	0.1368955
100	-16006.9	-16020.2	13.235	0.00581277	0.0158795	0.0150111	0.0126798	0.0105951	0.00943271	0.0144496	0.0118657	0.017699	0.00920566	0.0313768	0.0152641	0.0151897	0.0165263	0.0154063	0.00934381	0.0155766	0.0145268	0.0122617	0.0113887	0.0159327	0.011583	0.0152604	0.0148729	0.0217507	0.0169069	0.682521	0.0146767	0.00916141	0.0102481	0.0125166	0.0158647	0.0221799	0.0098689	0.0140318	0.0118048	0.0123581	0.0167409	0.0192629	0.00927343	0.0151173	0.00837312	0.0200995	0.0123616	0.0202546	0.0102684	0.0354318	0.00639102	0.018941	0.0100256	0.004758	0.00622667	0.00957165	0.0150437	0.00602984	0.0055126	0.00236138	0.0113028	0.0142277	0.0223756	0.0121468	0.0118638	0.0256042	0.00546915	0.00618	0.0101551	0.00874806	0.00799264	0.0163527	0.015339	0.0119018	0.00551659	0.00862011	0.013494	0.015791	0.0165563	0.0197138	0.00531909	0.0151778	0.0133341	0.0235575	0.00998	0.00972859	0.0180172	0.0112791	0.0231489	0.0153966	0.0164346	0.0150993	0.0130744	0.023403	0.00515683	0.0221077	0.0056427	0.0167558	0.0135941	0.0107985	0.0085396	0.01318714	0.002786867	0.595776	0.595776	0.595776	0.595776	0.5957756	0.368609	0.43941	0.502731	0.599295	0.4700055	0.2112479
200	-15830	-15952.5	122.556	0.00869222	0.00783705	0.0102882	0.0102412	0.0185196	0.0135742	0.00855716	0.00971471	0.00987651	0.0105336	0.0168394	0.0115547	0.0135271	0.0155811	0.0142207	0.00601833	0.00806334	0.0158014	0.0121409	0.0112749	0.0163939	0.00876971	0.0123811	0.0148047	0.0201399	0.00952614	0.0824135	0.0112994	0.011789	0.00814739	0.0124279	0.00956983	0.00866621	0.00638905	0.0103251	0.00890458	0.00959973	0.012309	0.0115748	0.0162288	0.00786382	0.0178647	0.0149876	0.0110596	0.0143064	0.00847554	0.0071781	0.0062856	0.0132239	0.00899204	0.0033932	0.0075671	0.0111974	0.00853201	0.0142334	0.00490102	0.00404892	0.011345	0.0177641	0.010417	0.00843978	0.0144401	0.0221205	0.00433479	0.00817704	0.0104138	0.00803707	0.00824876	0.0122457	0.0106815	0.0141671	0.00340873	0.0143855	0.0194795	0.0186873	0.0209973	0.0169308	0.00637	0.0128808	0.0129922	0.0112919	0.0111132	0.00745445	0.0130783	0.00720971	0.0134344	0.0102039	0.0112335	0.0190282	0.00896644	0.0145267	0.00902291	0.0145601	0.0073091	0.0129452	0.0100053	0.0131358	0.0135021	0.01134484	0.1484479	0.505085	0.505085	0.505085	0.505085	0.5050853	0.171662	0.267757	0.376421	0.587139	0.3174737	0.5345044
300	-15538.3	-15690.7	152.318	0.00945087	0.00901131	0.00771637	0.0112398	0.0120628	0.0105073	0.015432	0.01345	0.0122344	0.0105759	0.0192036	0.00770533	0.00997074	0.0146122	0.0123206	0.00954857	0.00793718	0.0149049	0.00760542	0.012213	0.0179539	0.00786856	0.0142813	0.0126268	0.0168945	0.0091808	0.0151764	0.0128613	0.0104941	0.0128144	0.0133335	0.0146775	0.00974369	0.00904523	0.00995979	0.0127802	0.00668558	0.0110573	0.0122295	0.0126317	0.0120811	0.0159957	0.0124844	0.00808556	0.00944051	0.011775	0.00552136	0.00811474	0.0122833	0.00680648	0.00402789	0.0093357	0.00456347	0.0100168	0.0103531	0.0100362	0.0140373	0.0172559	0.00609154	0.0107092	0.0102097	0.0122098	0.0129096	0.00586063	0.00632641	0.00686865	0.00689067	0.00615393	0.0115239	0.01689	0.0118711	0.00493162	0.00920046	0.00704457	0.014138	0.0188908	0.0231971	0.00505636	0.011623	0.0120072	0.0138294	0.0137663	0.0115524	0.0115374	0.0100332	0.01574	0.00923023	0.0122551	0.0147519	0.0127261	0.0194858	0.00394327	0.0216518	0.005889	0.00786912	0.0121247	0.0149276	0.0103826	0.01067027	0.1824941	0.37478	0.37478	0.37478	0.37478	0.3747796	0.0291737	0.0773984	0.163461	0.433664	0.1124792	1.173122
400	-15520.6	-15685.3	164.723	0.0082801	0.0108718	0.00836813	0.0102779	0.00725655	0.0148096	0.00685214	0.011393	0.0101861	0.00851868	0.0177679	0.013932	0.00861046	0.0161633	0.010328	0.00891861	0.0108234	0.0164639	0.011187	0.0144062	0.0139904	0.00974403	0.0059856	0.0136406	0.0134129	0.0102513	0.0133421	0.0150587	0.00897987	0.0136946	0.0125506	0.00979664	0.0088019	0.0106355	0.0111666	0.0101545	0.00672438	0.0110151	0.00856729	0.00889827	0.00975279	0.0105103	0.0122517	0.00834606	0.00691017	0.00814074	0.00569625	0.00790272	0.0168555	0.0101905	0.00489398	0.00805438	0.00500081	0.010585	0.00941176	0.00745652	0.00790626	0.0123281	0.00861601	0.0108265	0.0117777	0.0181493	0.0139893	0.00847521	0.00767967	0.0107447	0.00646603	0.00698211	0.0131091	0.00873836	0.0123562	0.00494529	0.0149181	0.00966843	0.0147699	0.0192525	0.0192171	0.004553	0.0126033	0.00908224	0.0144374	0.01119	0.00964245	0.010775	0.00688283	0.0174135	0.0138608	0.0122358	0.0185124	0.00676621	0.0175369	0.00818389	0.0124222	0.00575078	0.00992139	0.0168343	0.0158479	0.0127844	0.01096016	0.02812404	0.107111	0.107111	0.107111	0.107111	0.1071107	0.0468824	0.0877487	0.141851	0.265499	0.1115671	0.7536707
500	-15496.3	-15683.8	187.507	0.00832859	0.010165	0.00838318	0.00988514	0.00714925	0.0110054	0.0121267	0.01286	0.0102558	0.00999	0.0148792	0.0167038	0.0108162	0.0112716	0.00546952	0.00995654	0.00675724	0.0103065	0.0104307	0.013951	0.0141911	0.011732	0.00648303	0.0102445	0.0128864	0.0102031	0.0109272	0.0144665	0.0115606	0.014039	0.0068952	0.00707584	0.00826453	0.00867468	0.0114542	0.007856	0.00627352	0.0100495	0.0153565	0.00756144	0.00853912	0.0140459	0.0146959	0.0112441	0.00741008	0.0073219	0.00695215	0.00954857	0.0151597	0.00962211	0.0066675	0.00842628	0.00655725	0.0087685	0.0112758	0.00732261	0.0108337	0.00923044	0.00876287	0.00771057	0.00786919	0.0167115	0.0084058	0.00857805	0.00841045	0.0113835	0.009029	0.00737415	0.0148464	0.00829169	0.0114095	0.00417133	0.00864297	0.00788868	0.0122477	0.0192049	0.0181197	0.00599754	0.0102146	0.00773362	0.0109991	0.00872892	0.00771071	0.0141967	0.00964528	0.00893233	0.0118619	0.00782373	0.0123033	0.00673033	0.0131356	0.00893191	0.0134694	0.00892794	0.00639382	0.00811438	0.00966771	0.0136712	0.01022481	0.181481	0.15009	0.15009	0.15009	0.15009	0.1500897	0.156172	0.185092	0.210825	0.249864	0.1975396	0.2042679
600	-15512	-15689.3	177.294	0.00782919	0.009578	0.0100475	0.00668677	0.00806573	0.011858	0.00462867	0.00919982	0.00723855	0.0103458	0.0166796	0.0108412	0.0135947	0.010679	0.0113056	0.00877276	0.0116578	0.00930249	0.00938874	0.0133625	0.0217809	0.00907506	0.0135423	0.00919805	0.015233	0.00632415	0.0103702	0.0117574	0.00960863	0.005905	0.008732	0.00968703	0.0141691	0.00616989	0.00997452	0.00911571	0.00630311	0.0120296	0.0134285	0.0133234	0.00967082	0.00992255	0.0124608	0.00772965	0.016982	0.00520992	0.00679065	0.00954982	0.0121299	0.010043	0.00738029	0.0102373	0.00844002	0.011514	0.00975103	0.0154892	0.00798198	0.00770246	0.0101582	0.00773005	0.00935958	0.0146227	0.00846472	0.00596478	0.00784878	0.00778907	0.00815932	0.00943631	0.0133933	0.0100082	0.0173123	0.00379645	0.00646581	0.00638863	0.0130019	0.0166645	0.0130714	0.00583182	0.0136784	0.00983268	0.00726155	0.00774888	0.00676762	0.0140989	0.0127598	0.0110208	0.00671646	0.0120102	0.0163628	0.0110491	0.00988465	0.00800095	0.0114015	0.00751957	0.00849194	0.0118751	0.0163246	0.00715751	0.01020775	0.1529998	0.172701	0.172701	0.172701	0.172701	0.1727013	0.133126	0.188186	0.24534	0.346811	0.2148711	0.4161693
700	-15522	-15691.5	169.513	0.00628934	0.0059586	0.00946671	0.00983044	0.0083342	0.0110219	0.0102398	0.0205957	0.0162873	0.00872501	0.00947101	0.00818772	0.00962807	0.00781858	0.00729833	0.00631268	0.00858765	0.00960008	0.0108118	0.0107885	0.0136272	0.0150707	0.0144207	0.00959027	0.0169197	0.0118848	0.0120364	0.0153581	0.0105632	0.0109819	0.00801573	0.0111985	0.0118191	0.0066431	0.0115145	0.00640179	0.00536004	0.009579	0.0133784	0.0105888	0.00982827	0.0136045	0.0191127	0.00994304	0.0175878	0.011069	0.00515377	0.0116499	0.0134443	0.00842315	0.00577001	0.0114711	0.00965931	0.00459139	0.00626256	0.0101887	0.00882362	0.0132325	0.0138186	0.00977771	0.00602474	0.0100659	0.0135935	0.00979482	0.00826543	0.00567004	0.00951442	0.0073303	0.014833	0.0125966	0.0136522	0.00343846	0.0162394	0.00798217	0.00857515	0.0148227	0.0106031	0.00751871	0.0108127	0.0152462	0.00634573	0.00757382	0.0104071	0.014518	0.00964766	0.0108188	0.00619594	0.00931225	0.0131123	0.0115005	0.0104773	0.0079589	0.0102956	0.00574978	0.0120664	0.011456	0.0158598	0.00972312	0.01042165	0.01876748	0.119369	0.119369	0.119369	0.119369	0.1193691	0.106476	0.145893	0.185713	0.254464	0.1646035	0.3786846
800	-15505.8	-15681.5	175.64	0.00676851	0.00806459	0.00904934	0.00817387	0.00515022	0.0100675	0.00679379	0.0101752	0.0121087	0.00736634	0.0136424	0.0100636	0.00769609	0.00840009	0.0066249	0.0103038	0.0108745	0.0112167	0.00905452	0.0107901	0.010158	0.00630281	0.00825674	0.011175	0.0153259	0.00636238	0.0122644	0.0129467	0.0130187	0.0101687	0.00681224	0.00734598	0.0116519	0.00562762	0.00738495	0.00834503	0.00573581	0.0103863	0.0105869	0.00986118	0.0101611	0.0126986	0.0136341	0.0112995	0.00618722	0.012376	0.00537667	0.0092264	0.011129	0.00462671	0.00525645	0.0121919	0.00696385	0.00566267	0.00654772	0.0118491	0.00722097	0.0161008	0.00846606	0.0102427	0.0181609	0.0115123	0.00883791	0.00987743	0.0113743	0.00865344	0.0042891	0.00757432	0.0169391	0.0112776	0.0149209	0.00499837	0.0134435	0.0111884	0.014239	0.0155161	0.0131395	0.00641163	0.00993736	0.00952269	0.00846488	0.00949881	0.0109142	0.0101944	0.0113665	0.00613277	0.00727566	0.00876933	0.0180672	0.0106464	0.0112781	0.0140618	0.0133719	0.00615971	0.00887265	0.00499859	0.0102351	0.00917323	0.009409905	0.1660413	0.179453	0.179453	0.179453	0.179453	0.1794528	0.0349015	0.073971	0.131528	0.278764	0.09863702	0.9031323
900	-15493.8	-15674.6	180.766	0.00689349	0.014253	0.00677138	0.017772	0.00603092	0.0111865	0.00957507	0.0069268	0.0107365	0.00813919	0.0108296	0.0103363	0.0109119	0.0136385	0.0109434	0.0141394	0.0105476	0.00874659	0.00993241	0.00923293	0.0132028	0.00975021	0.00801546	0.00888858	0.0106132	0.00662087	0.00862184	0.0174336	0.00882303	0.0114339	0.0071937	0.00464619	0.0103548	0.00869381	0.0104857	0.00840329	0.00556958	0.011654	0.00886855	0.0123135	0.0080761	0.0112032	0.0141421	0.00836403	0.00616837	0.00942584	0.00608667	0.0107396	0.00917512	0.0059104	0.00655098	0.00958137	0.0060234	0.00864155	0.00886746	0.0229543	0.00603875	0.00770278	0.0106444	0.00931622	0.00769431	0.00935797	0.0100184	0.00971654	0.0061097	0.00573999	0.00588247	0.00960099	0.0148894	0.00678483	0.0113104	0.00548163	0.00918024	0.0103887	0.0102552	0.0168835	0.0181313	0.00422771	0.00923505	0.0107593	0.0136229	0.00949351	0.00981271	0.00882399	0.00690386	0.0104067	0.0123918	0.00902264	0.0149077	0.0120031	0.00988944	0.0169035	0.00989893	0.00857727	0.00780275	0.0117593	0.0103091	0.0114452	0.01000177	0.02961679	0.174991	0.174991	0.174991	0.174991	0.1749913	0.0859486	0.129919	0.178303	0.269521	0.1522004	0.4967611
