Iteration	avg_lambda[1]	avg_lambda[2]	avg_lambda[3]	avg_lambda[4]	avg_lambda[5]	avg_lambda[6]	avg_lambda[7]	avg_lambda[8]	avg_lambda[9]	avg_lambda[10]	avg_lambda[11]	avg_lambda[12]	avg_lambda[13]	avg_lambda[14]	avg_lambda[15]	avg_lambda[16]	avg_lambda[17]	avg_lambda[18]	avg_lambda[19]	avg_lambda[20]	avg_lambda[21]	avg_lambda[22]	avg_lambda[23]	avg_lambda[24]	avg_lambda[25]	avg_lambda[26]	avg_lambda[27]	avg_lambda[28]	avg_lambda[29]	avg_lambda[30]	avg_lambda[31]	avg_lambda[32]	avg_lambda[33]	avg_lambda[34]	avg_lambda[35]	avg_lambda[36]	avg_lambda[37]	avg_lambda[38]	avg_lambda[39]	avg_lambda[40]	avg_lambda[41]	avg_lambda[42]	avg_lambda[43]	avg_lambda[44]	avg_lambda[45]	avg_lambda[46]	avg_lambda[47]	avg_lambda[48]	avg_lambda[49]	avg_lambda[50]	avg_lambda[51]	avg_lambda[52]	avg_lambda[53]	avg_lambda[54]	avg_lambda[55]	avg_lambda[56]	avg_lambda[57]	avg_lambda[58]	avg_lambda[59]	avg_lambda[60]	avg_lambda[61]	avg_lambda[62]	avg_lambda[63]	avg_lambda[64]	avg_lambda[65]	avg_lambda[66]	avg_lambda[67]	avg_lambda[68]	avg_lambda[69]	avg_lambda[70]	avg_lambda[71]	avg_lambda[72]	avg_lambda[73]	avg_lambda[74]	avg_lambda[75]	avg_lambda[76]	avg_lambda[77]	avg_lambda[78]	avg_lambda[79]	avg_lambda[80]	avg_lambda[81]	avg_lambda[82]	avg_lambda[83]	avg_lambda[84]	avg_lambda[85]	avg_lambda[86]	avg_lambda[87]	avg_lambda[88]	avg_lambda[89]	avg_lambda[90]	avg_lambda[91]	avg_lambda[92]	avg_lambda[93]	avg_lambda[94]	avg_lambda[95]	avg_lambda[96]	avg_lambda[97]	avg_lambda[98]	avg_lambda[99]	avg_mu[1]	avg_mu[2]	avg_mu[3]	avg_mu[4]	avg_mu[5]	avg_mu[6]	avg_mu[7]	avg_mu[8]	avg_mu[9]	avg_mu[10]	avg_mu[11]	avg_mu[12]	avg_mu[13]	avg_mu[14]	avg_mu[15]	avg_mu[16]	avg_mu[17]	avg_mu[18]	avg_mu[19]	avg_mu[20]	avg_mu[21]	avg_mu[22]	avg_mu[23]	avg_mu[24]	avg_mu[25]	avg_mu[26]	avg_mu[27]	avg_mu[28]	avg_mu[29]	avg_mu[30]	avg_mu[31]	avg_mu[32]	avg_mu[33]	avg_mu[34]	avg_mu[35]	avg_mu[36]	avg_mu[37]	avg_mu[38]	avg_mu[39]	avg_mu[40]	avg_mu[41]	avg_mu[42]	avg_mu[43]	avg_mu[44]	avg_mu[45]	avg_mu[46]	avg_mu[47]	avg_mu[48]	avg_mu[49]	avg_mu[50]	avg_mu[51]	avg_mu[52]	avg_mu[53]	avg_mu[54]	avg_mu[55]	avg_mu[56]	avg_mu[57]	avg_mu[58]	avg_mu[59]	avg_mu[60]	avg_mu[61]	avg_mu[62]	avg_mu[63]	avg_mu[64]	avg_mu[65]	avg_mu[66]	avg_mu[67]	avg_mu[68]	avg_mu[69]	avg_mu[70]	avg_mu[71]	avg_mu[72]	avg_mu[73]	avg_mu[74]	avg_mu[75]	avg_mu[76]	avg_mu[77]	avg_mu[78]	avg_mu[79]	avg_mu[80]	avg_mu[81]	avg_mu[82]	avg_mu[83]	avg_mu[84]	avg_mu[85]	avg_mu[86]	avg_mu[87]	avg_mu[88]	avg_mu[89]	avg_mu[90]	avg_mu[91]	avg_mu[92]	avg_mu[93]	avg_mu[94]	avg_mu[95]	avg_mu[96]	avg_mu[97]	avg_mu[98]	avg_mu[99]	num_shifts[1]	num_shifts[2]	num_shifts[3]	num_shifts[4]	num_shifts[5]	num_shifts[6]	num_shifts[7]	num_shifts[8]	num_shifts[9]	num_shifts[10]	num_shifts[11]	num_shifts[12]	num_shifts[13]	num_shifts[14]	num_shifts[15]	num_shifts[16]	num_shifts[17]	num_shifts[18]	num_shifts[19]	num_shifts[20]	num_shifts[21]	num_shifts[22]	num_shifts[23]	num_shifts[24]	num_shifts[25]	num_shifts[26]	num_shifts[27]	num_shifts[28]	num_shifts[29]	num_shifts[30]	num_shifts[31]	num_shifts[32]	num_shifts[33]	num_shifts[34]	num_shifts[35]	num_shifts[36]	num_shifts[37]	num_shifts[38]	num_shifts[39]	num_shifts[40]	num_shifts[41]	num_shifts[42]	num_shifts[43]	num_shifts[44]	num_shifts[45]	num_shifts[46]	num_shifts[47]	num_shifts[48]	num_shifts[49]	num_shifts[50]	num_shifts[51]	num_shifts[52]	num_shifts[53]	num_shifts[54]	num_shifts[55]	num_shifts[56]	num_shifts[57]	num_shifts[58]	num_shifts[59]	num_shifts[60]	num_shifts[61]	num_shifts[62]	num_shifts[63]	num_shifts[64]	num_shifts[65]	num_shifts[66]	num_shifts[67]	num_shifts[68]	num_shifts[69]	num_shifts[70]	num_shifts[71]	num_shifts[72]	num_shifts[73]	num_shifts[74]	num_shifts[75]	num_shifts[76]	num_shifts[77]	num_shifts[78]	num_shifts[79]	num_shifts[80]	num_shifts[81]	num_shifts[82]	num_shifts[83]	num_shifts[84]	num_shifts[85]	num_shifts[86]	num_shifts[87]	num_shifts[88]	num_shifts[89]	num_shifts[90]	num_shifts[91]	num_shifts[92]	num_shifts[93]	num_shifts[94]	num_shifts[95]	num_shifts[96]	num_shifts[97]	num_shifts[98]	num_shifts[99]
0	0.0892226	0.0779094	0.0779094	0.0779094	0.0779094	0.0848341	0.0848341	0.0848341	0.0779094	0.0779094	0.0848341	0.0848341	0.0848341	0.0848341	0.0848341	0.0848341	0.0893565	0.0832639	0.0905536	0.0905536	0.0905536	0.0905536	0.0905536	0.0905536	0.0779094	0.0779094	0.0779094	0.0779094	0.0779094	0.0779094	0.0779094	0.0779094	0.0779094	0.0779094	0.0779094	0.0926783	0.0905536	0.0905536	0.079289	0.0899971	0.0986021	0.0986021	0.0986021	0.0986021	0.0865314	0.0986021	0.0986021	0.0986021	0.0956252	0.0986021	0.0986021	0.0986021	0.0986021	0.0986021	0.0986021	0.0986021	0.0986021	0.0986021	0.0986021	0.0986021	0.0986021	0.0960412	0.0986021	0.0783028	0.0779094	0.0779094	0.0779094	0.0779094	0.0779094	0.0779094	0.0779094	0.0779094	0.0784462	0.0905536	0.0905536	0.0905536	0.0905536	0.0905536	0.0848341	0.0881301	0.0905536	0.0812369	0.0779094	0.0848341	0.0848341	0.0848341	0.0792141	0.0848341	0.0848341	0.094204	0.0807806	0.0779094	0.0779094	0.0779094	0.0795225	0.0779094	0.0779094	0.0779094	0	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0.00010172	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	2	1	0	0	0	3	0	0	0	0
100	0.0991053	0.113036	0.102511	0.124026	0.111153	0.102495	0.0960846	0.108387	0.102495	0.102495	0.111334	0.111334	0.124026	0.124026	0.0920055	0.0920055	0.0996961	0.113876	0.102495	0.124026	0.124026	0.115813	0.118138	0.10448	0.124026	0.124026	0.100568	0.124026	0.124026	0.0920055	0.0920055	0.124026	0.124026	0.122922	0.123589	0.115251	0.113587	0.124026	0.103575	0.124026	0.124026	0.124026	0.102495	0.100587	0.0994352	0.0920055	0.102495	0.106083	0.119442	0.115986	0.106083	0.0955018	0.105248	0.100622	0.105146	0.110315	0.124026	0.124026	0.124026	0.111177	0.102495	0.116702	0.102495	0.105714	0.124026	0.101154	0.0920055	0.0970003	0.110368	0.119057	0.124026	0.108202	0.11227	0.124026	0.124026	0.12095	0.102495	0.120111	0.118279	0.124026	0.124026	0.124026	0.124026	0.124026	0.115988	0.118444	0.102495	0.102495	0.102495	0.103108	0.10512	0.124026	0.124026	0.124026	0.124026	0.124026	0.124026	0.115025	0	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	2.31261e-06	0	3	2	2	0	2	0	1	1	0	0	0	0	0	0	0	0	3	1	0	0	0	1	1	4	0	0	2	0	0	0	0	0	0	1	1	1	1	0	4	0	0	0	0	1	1	0	0	1	3	4	1	2	3	1	2	4	0	0	0	1	0	4	0	11	0	1	0	1	2	1	0	2	8	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	9	0
200	0.0746581	0.111789	0.0746581	0.0746581	0.0746581	0.0746581	0.0746581	0.0746581	0.0891762	0.0891762	0.0746581	0.0746581	0.0592053	0.0592053	0.0891762	0.0891762	0.0891762	0.0746581	0.0746581	0.0746581	0.0746581	0.06733	0.107387	0.0746581	0.0746581	0.0669317	0.0746581	0.0746581	0.0746581	0.0746581	0.0746581	0.0746581	0.0746581	0.0794975	0.0813331	0.0896063	0.066471	0.0592053	0.10425	0.112452	0.112452	0.112452	0.0746581	0.0746581	0.0891762	0.0891762	0.112452	0.112452	0.0592053	0.0592053	0.0592053	0.0665496	0.0592053	0.0908388	0.106783	0.112452	0.112452	0.112452	0.112452	0.0886513	0.0783357	0.0751462	0.0891762	0.0891762	0.0746581	0.0746581	0.0746581	0.0746581	0.0746581	0.0746581	0.0746581	0.0746581	0.0746581	0.0746581	0.0746581	0.0746581	0.0746581	0.0746581	0.0891762	0.0832706	0.0746581	0.0746581	0.0746581	0.0592053	0.0622958	0.0649286	0.0855993	0.0746581	0.0746581	0.0746581	0.0746581	0.0746581	0.0746581	0.0746581	0.0746581	0.0746581	0.0746581	0.073877	0	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	2.14882e-06	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	3	0
300	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.0886603	0.0886603	0.0886603	0.0886603	0.0886603	0.0886603	0.0764941	0.0764941	0.0764941	0.107495	0.107495	0.107495	0.107495	0.107495	0.0992549	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.099839	0.0962574	0.107495	0.107495	0.107495	0.0886603	0.0886603	0.0886603	0.107495	0.107495	0.0760423	0.107495	0.0630914	0.0630914	0.0764941	0.0764941	0.0764941	0.07064	0.0843673	0.107495	0.107495	0.107495	0.0886603	0.0986007	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.0764941	0.0843756	0.107495	0.107495	0.107495	0.0886603	0.0886603	0.0886603	0.0886603	0.0886603	0.107495	0.0967696	0.089579	0.107495	0.107495	0.107495	0.107495	0.107495	0.107495	0.105467	0	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0.0151021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0
400	0.109425	0.116533	0.10583	0.116533	0.116533	0.112157	0.105279	0.102174	0.116533	0.116533	0.0879918	0.0879918	0.105279	0.105279	0.116533	0.116533	0.0973976	0.089873	0.116533	0.116533	0.116533	0.116533	0.109688	0.107648	0.104896	0.10055	0.109209	0.105279	0.105279	0.0879918	0.0879918	0.0879918	0.0879918	0.111681	0.112526	0.108713	0.100565	0.106154	0.110102	0.114141	0.0973976	0.102941	0.105279	0.105279	0.0964977	0.104559	0.095195	0.105279	0.110987	0.0943773	0.105279	0.105279	0.101495	0.0879918	0.0962034	0.0986306	0.0973976	0.100306	0.107469	0.108519	0.0879918	0.0947848	0.0879918	0.101241	0.107325	0.0879918	0.0879918	0.0879918	0.0960575	0.0999601	0.109913	0.110296	0.100857	0.116533	0.116533	0.116533	0.102456	0.0897216	0.106664	0.103636	0.116533	0.107945	0.105279	0.101328	0.0879918	0.0879918	0.095851	0.0879918	0.105279	0.103599	0.0993763	0.116533	0.116533	0.116533	0.102847	0.105279	0.105279	0.103613	0	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	2.96072e-05	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	2	1	1	0	0	0	0	0	0	2	5	6	1	1	2	1	0	2	0	0	2	1	1	0	5	1	0	0	3	0	1	2	0	3	1	2	0	6	0	3	1	0	0	0	3	1	1	1	2	0	0	0	2	1	3	2	0	1	0	1	0	0	1	0	0	1	1	0	0	0	2	0	0	7	0
500	0.11103	0.11103	0.11103	0.11103	0.11103	0.11103	0.0849341	0.11103	0.11103	0.11103	0.11103	0.100586	0.11103	0.11103	0.11103	0.11103	0.11103	0.11103	0.11103	0.11103	0.11103	0.11103	0.1078	0.11103	0.0774781	0.0774781	0.0899213	0.0410379	0.0410379	0.11103	0.11103	0.11103	0.11103	0.11103	0.11103	0.10807	0.0410379	0.0410379	0.108154	0.0774781	0.0774781	0.0774781	0.11103	0.11103	0.11103	0.11103	0.0774781	0.0849341	0.0655369	0.0774781	0.0774781	0.0774781	0.0774781	0.11103	0.11103	0.11103	0.0774781	0.0802648	0.11103	0.0819114	0.0774781	0.0719786	0.0774781	0.0774781	0.11103	0.11103	0.11103	0.11103	0.0984314	0.11103	0.11103	0.11103	0.0910029	0.11103	0.11103	0.11103	0.11103	0.11103	0.11103	0.11103	0.11103	0.11103	0.11103	0.11103	0.11103	0.11103	0.109001	0.11103	0.11103	0.11103	0.11103	0.11103	0.11103	0.11103	0.11103	0.11103	0.11103	0.0724754	0	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	3.47409e-06	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	2	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0
600	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.112834	0.0814437	0.132623	0.132623	0.132623	0.250604	0.250604	0.250604	0.250604	0.250604	0.250604	0.250604	0.250604	0.133734	0.0431012	0.187724	0.0431012	0.0814437	0.0814437	0.0814437	0.0814437	0.132623	0.132623	0.132623	0.132623	0.0431012	0.0431012	0.0431012	0.0431012	0.0431012	0.0431012	0.0431012	0.132623	0.132623	0.110188	0.0814437	0.0814437	0.0814437	0.074641	0.0431012	0.0431012	0.0431012	0.0431012	0.250604	0.250604	0.250604	0.250604	0.250604	0.250604	0.250604	0.250604	0.132623	0.112151	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.132623	0.178504	0.0715439	0	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	1.40417e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
