Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-63729.8	-63500.7	-229.119	0.2540639	0.00635592	0.2604199	0.02440643
1	1	-67578.2	-67306.8	-271.404	0.01851153	0.055748	0.07425953	0.7507185
2	0	-47264.8	-47059.1	-205.683	0.4092227	0.05737448	0.4665972	0.1229636
3	1	-55102.4	-54850.3	-252.125	-0.04283235	0.1439031	0.1010707	1.423786
4	0	-36125.4	-35952.5	-172.928	0.8368278	0.03703287	0.8738607	0.04237845
5	1	-44110.5	-43900.7	-209.721	-0.266721	0.3569832	0.09026221	3.954957
6	0	-29058	-28914.9	-143.148	1.367708	0.06258568	1.430294	0.04375722
7	1	-31055.2	-30887.9	-167.314	-0.7420212	0.7766088	0.03458755	22.45342
8	0	-23599.8	-23470.8	-129.032	1.620914	0.07722393	1.698138	0.04547566
9	1	-26565.4	-26414.3	-151.152	-0.9831759	1.086187	0.1030115	10.54433
10	0	-20774	-20652.2	-121.776	2.163271	0.0857839	2.249055	0.0381422
11	1	-21849.8	-21715.9	-133.922	-1.849998	2.031552	0.181554	11.18979
12	0	-19705.7	-19589	-116.726	2.286671	0.04619573	2.332867	0.01980213
13	1	-20002.8	-19875.2	-127.619	-2.125083	2.519112	0.3940287	6.39322
14	0	-19201	-19080.3	-120.721	3.833363	0.05899542	3.892358	0.01515673
15	1	-18775.3	-18664.8	-110.485	-2.420435	2.70512	0.2846842	9.502177
16	0	-19074.9	-18958.3	-116.657	2.070103	0.05892289	2.129026	0.02767599
17	1	-18622	-18512.4	-109.619	-2.287988	2.480518	0.1925304	12.88377
18	0	-19039.2	-18928.7	-110.565	3.205393	0.04947829	3.254871	0.0152013
19	1	-18040.6	-17936.2	-104.46	-3.315314	3.53549	0.2201754	16.0576
20	0	-18464.1	-18356.1	-108.051	4.7711	0.1082997	4.8794	0.02219529
21	1	-18027.5	-17924.4	-103.088	-2.948498	3.043606	0.09510876	32.00132
22	0	-18335.9	-18231.2	-104.675	3.977262	0.09670036	4.073962	0.02373619
23	1	-17880.8	-17776.5	-104.365	-4.181822	4.328757	0.1469348	29.46039
24	0	-18267.3	-18163.6	-103.705	3.260469	0.1117032	3.372172	0.03312499
25	1	-17872.9	-17770.2	-102.676	-4.038818	4.09652	0.05770233	70.99402
26	0	-18257.5	-18154.4	-103.099	3.797241	0.03918555	3.836427	0.01021408
27	1	-17880	-17777.4	-102.621	-3.616187	3.718271	0.1020846	36.42342
28	0	-18253	-18149.5	-103.441	2.98149	0.05666182	3.038151	0.0186501
29	1	-17785.8	-17682.3	-103.512	-2.716722	2.84382	0.127098	22.37501
