Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-68943.7	-68659.2	-284.547	0.02406437	0.01765938	0.04172375	0.4232452
10	-56381.9	-56139.2	-242.711	0.1474099	0.04760291	0.1950128	0.2441014
20	-44034.7	-43830.4	-204.273	0.3452592	0.06820664	0.4134658	0.1649632
30	-34283.2	-34119.9	-163.282	0.5107194	0.2264348	0.7371542	0.3071743
40	-26591.8	-26448.5	-143.275	0.90065	0.6301999	1.53085	0.4116667
50	-21925	-21798.9	-126.1	1.761544	0.3405148	2.102058	0.1619911
60	-19381.7	-19266.1	-115.514	2.344811	0.210481	2.555292	0.08237063
70	-18768.5	-18657.2	-111.316	2.566064	0.1916976	2.757761	0.06951203
80	-18000.2	-17891.1	-109.152	3.159719	0.1369244	3.296643	0.0415345
90	-17822.5	-17714	-108.46	2.445996	0.04785874	2.493855	0.01919067
100	-17455.3	-17352.2	-103.015	3.874983	0.03835651	3.91334	0.009801476
110	-17316.1	-17213.4	-102.663	3.66818	0.04326439	3.711444	0.01165702
120	-17283.1	-17181.2	-101.895	3.606653	0.02409426	3.630748	0.00663617
130	-17127.9	-17026	-101.929	3.526897	0.03964147	3.566539	0.01111483
140	-17117.3	-17011.6	-105.776	5.046188	0.05446179	5.100649	0.01067742
150	-17113.9	-17011.1	-102.804	3.007742	0.09829484	3.106037	0.03164639
160	-17110.6	-17004.4	-106.142	3.46459	0.3974418	3.862032	0.10291
170	-17102.4	-16999.3	-103.124	3.325639	0.1851809	3.51082	0.05274576
180	-17094.8	-16991.5	-103.238	3.028702	0.1880749	3.216776	0.05846689
190	-17100.3	-16996.9	-103.393	2.950347	0.2060997	3.156447	0.06529483
200	-17100.7	-16997.7	-103.021	2.722089	0.1075458	2.829634	0.03800697
210	-17096.2	-16992.6	-103.64	3.910393	0.2225947	4.132988	0.05385806
220	-17094.9	-16992.9	-102.042	3.190175	0.1162319	3.306407	0.03515355
230	-17088.4	-16983.7	-104.754	3.339814	0.3584966	3.698311	0.09693522
240	-17097.9	-16995.4	-102.491	3.952848	0.1365344	4.089382	0.03338753
250	-17108.4	-17003.5	-104.875	2.65911	0.2895272	2.948638	0.09819017
260	-17091.1	-16985.6	-105.557	4.125567	0.3276094	4.453177	0.07356758
270	-17092.7	-16991.5	-101.231	3.766924	0.04845003	3.815374	0.01269863
280	-17087.5	-16986.6	-100.874	3.425569	0.02049775	3.446067	0.005948158
290	-17091.7	-16990.7	-100.965	3.236616	0.002346307	3.238962	0.000724401
300	-16880.1	-16780.4	-99.6762	3.546344	0.001059596	3.547403	0.0002986962
310	-16876.7	-16776.1	-100.57	2.99122	0.01302978	3.00425	0.004337117
320	-16883.9	-16783.7	-100.125	3.563111	0.04182947	3.60494	0.01160337
330	-16884.7	-16784.1	-100.547	4.330393	0.01063155	4.341024	0.002449087
340	-16889	-16787.6	-101.33	4.467112	0.02069126	4.487804	0.004610553
350	-16732.9	-16633.6	-99.3396	3.456145	0.009076036	3.465221	0.00261918
360	-16739.4	-16639.9	-99.531	3.25115	0.001615109	3.252765	0.0004965342
370	-16738.6	-16639.1	-99.5238	4.127924	0.004296378	4.13222	0.001039726
380	-16736.9	-16637.4	-99.4657	3.9123	0.01474397	3.927044	0.003754471
390	-16744.1	-16641.7	-102.359	4.634347	0.1169174	4.751265	0.02460764
400	-16743.2	-16640.2	-103.059	4.29959	0.217	4.51659	0.0480451
410	-16743.6	-16643.6	-100.015	3.874965	0.03189664	3.906861	0.008164261
420	-16738.9	-16638.7	-100.205	3.807038	0.05268793	3.859726	0.01365069
430	-16731.3	-16626.8	-104.468	2.362905	0.1958597	2.558765	0.07654463
440	-16738.8	-16634	-104.829	2.738792	0.4237047	3.162496	0.1339779
450	-16748.7	-16648.4	-100.278	3.839668	0.0842264	3.923895	0.021465
460	-16752.5	-16652	-100.468	3.423613	0.1010502	3.524663	0.02866946
470	-16739.3	-16639.8	-99.4551	4.031815	0.006803218	4.038618	0.001684541
480	-16734.8	-16634.9	-99.886	3.464409	0.06780508	3.532214	0.0191962
490	-16730.7	-16631.5	-99.1706	3.8502	0.006641678	3.856841	0.001722051
500	-16744.1	-16642.5	-101.57	2.648931	0.01133635	2.660268	0.004261355
510	-16731.3	-16629.7	-101.588	4.755397	0.0627258	4.818123	0.01301872
520	-16731.5	-16632.3	-99.2137	3.752291	0.006393597	3.758685	0.00170102
530	-16736.6	-16637.1	-99.5015	4.097254	0.01592074	4.113174	0.00387067
540	-16741.5	-16639.4	-102.018	2.648262	0.0872181	2.73548	0.03188402
550	-16679.8	-16580.8	-98.979	3.999943	0.0041958	4.004139	0.001047866
560	-16690.9	-16589.5	-101.339	2.661585	0.02931642	2.690901	0.01089464
