Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-66990.7	-66727.3	-263.353	-0.03191025	0.1253769	0.09346663	1.341408
10	-50975.1	-50738.8	-236.369	0.02568403	0.2207404	0.2464244	0.8957732
20	-38274.2	-38071.8	-202.344	-0.01239883	0.4273052	0.4149063	1.029883
30	-30285.3	-30118.1	-167.282	-0.2120466	0.9968871	0.7848405	1.270178
40	-23792.1	-23638.7	-153.314	-0.3548135	1.205087	0.8502737	1.417293
50	-19848.7	-19718.1	-130.634	-1.486019	1.734197	0.2481781	6.987711
60	-17792.8	-17679.3	-113.447	-2.039424	2.189359	0.1499356	14.602
70	-17479.1	-17369	-110.168	-2.548703	2.639601	0.09089831	29.03906
80	-17398.3	-17286.6	-111.693	-3.366837	3.677674	0.3108371	11.83152
90	-17120	-17010.5	-109.508	-2.552605	2.76826	0.2156552	12.83651
100	-17107.6	-16997.3	-110.256	-2.569048	2.877107	0.3080593	9.339459
110	-17106.3	-16996.4	-109.905	-2.849302	3.164867	0.3155652	10.0292
120	-16897.3	-16789.2	-108.095	-3.375067	3.528118	0.1530503	23.05201
130	-16866.7	-16757.1	-109.608	-2.884797	3.272437	0.3876394	8.441961
140	-16422.1	-16320.4	-101.671	-3.83991	3.970141	0.1302311	30.48536
150	-16410.8	-16308.9	-101.919	-4.019364	4.171725	0.1523603	27.38065
160	-16412	-16309.8	-102.171	-3.087783	3.278565	0.1907828	17.1848
170	-16402.1	-16300.3	-101.73	-3.639401	3.820079	0.1806779	21.14304
180	-16397.5	-16297.2	-100.263	-3.643104	3.714039	0.07093486	52.35844
190	-16342	-16241.8	-100.112	-3.713683	3.796253	0.08256936	45.97653
200	-16342.4	-16240.7	-101.677	-3.096856	3.286119	0.1892625	17.36276
210	-16342.8	-16242.7	-100.07	-3.299605	3.367714	0.06810857	49.44625
220	-16337.6	-16238.1	-99.4208	-3.513859	3.526622	0.01276367	276.3017
230	-16337.4	-16238	-99.4025	-3.50456	3.516204	0.01164483	301.9541
240	-16339.8	-16238.2	-101.649	-4.595343	4.674243	0.07889954	59.24296
250	-16342.1	-16241.5	-100.621	-4.438512	4.477738	0.0392256	114.1535
260	-16351.1	-16250.7	-100.42	-3.848442	3.945845	0.09740306	40.51048
270	-16340.9	-16239.1	-101.783	-4.520403	4.650868	0.130465	35.64841
280	-16342.3	-16238.7	-103.58	-2.363378	2.477425	0.1140468	21.72287
290	-16337.7	-16237.8	-99.9681	-3.156239	3.215928	0.05968912	53.87796
300	-16343.6	-16241.9	-101.764	-3.279025	3.508866	0.229841	15.2665
310	-16352.9	-16252	-100.884	-4.03666	4.150883	0.1142222	36.34042
320	-16342.6	-16243.1	-99.4466	-3.959953	3.971742	0.01178921	336.8964
330	-16346.4	-16246.8	-99.6768	-3.168743	3.181596	0.01285291	247.5389
340	-16337.1	-16237.8	-99.2762	-4.144168	4.149197	0.005028973	825.0586
350	-16348.3	-16249.1	-99.1925	-3.579176	3.610363	0.03118678	115.7658
360	-16346	-16246.8	-99.1482	-3.228595	3.234005	0.005410279	597.752
370	-16344.4	-16244.7	-99.6732	-4.349223	4.379364	0.0301413	145.2945
380	-16346.4	-16247.2	-99.2114	-4.074309	4.096578	0.02226874	183.9609
390	-16343.6	-16241.7	-101.92	-5.142027	5.146463	0.004435909	1160.182
400	-16335.5	-16236.5	-99.0481	-3.446659	3.457455	0.01079579	320.2594
410	-15979.2	-15881.3	-97.9496	-3.547168	3.596825	0.04965666	72.4339
420	-15981.5	-15882.4	-99.0232	-3.928749	4.058648	0.1298983	31.24482
430	-15985.9	-15886	-99.8538	-2.769575	2.796701	0.02712567	103.1017
440	-15987.2	-15888.1	-99.12	-3.560107	3.723276	0.1631686	22.81859
450	-15990.9	-15888.9	-102.071	-5.124378	5.298655	0.1742768	30.40367
460	-15983	-15884.1	-98.9732	-4.125266	4.237403	0.1121375	37.78756
470	-15983.4	-15884	-99.4522	-3.355906	3.529979	0.1740729	20.27874
480	-15985.7	-15888	-97.647	-4.091681	4.108237	0.01655544	248.1502
490	-15986.8	-15889.2	-97.6031	-4.100354	4.102412	0.002058159	1993.243
500	-15988.1	-15889.5	-98.6181	-3.199183	3.232768	0.0335848	96.25688
510	-15996.9	-15896.3	-100.589	-3.215448	3.425609	0.2101611	16.29992
520	-15991	-15891.4	-99.5352	-4.193	4.322182	0.1291813	33.45825
530	-15994.6	-15891.2	-103.35	-5.422938	5.561135	0.1381978	40.24041
540	-15982.3	-15883.3	-98.9842	-3.555746	3.669059	0.1133131	32.37984
550	-15984.5	-15885.7	-98.8361	-4.447468	4.484353	0.03688552	121.5749
560	-15987.9	-15888.7	-99.2436	-3.156768	3.24578	0.08901286	36.46417
570	-15985.4	-15887.5	-97.9243	-3.771427	3.821519	0.0500922	76.28971
580	-15985.2	-15884.5	-100.654	-2.990579	3.219806	0.2292271	14.04636
590	-15981.7	-15882.7	-98.9433	-3.406351	3.528444	0.1220928	28.8997
600	-15983	-15884.8	-98.238	-3.971718	4.0343	0.06258199	64.46424
610	-15984.1	-15885.9	-98.2515	-3.69613	3.760348	0.06421826	58.55574
620	-15976.2	-15878.3	-97.8367	-3.624266	3.647611	0.02334564	156.2438
630	-15988.2	-15889.2	-98.9744	-3.839783	3.966587	0.126804	31.28124
640	-15993.6	-15895.3	-98.2582	-4.004304	4.041309	0.03700439	109.2116
650	-15984.7	-15880.5	-104.171	-2.396191	2.768503	0.3723123	7.435971
660	-15991	-15891.4	-99.5476	-3.624587	3.779261	0.1546733	24.43383
670	-15980.6	-15879.9	-100.642	-2.86444	3.035129	0.1706886	17.78167
680	-15991.5	-15893.3	-98.2441	-4.41612	4.428608	0.01248751	354.643
690	-15977	-15878.1	-98.9701	-4.573262	4.62435	0.05108761	90.51803
