Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-68742	-68454.2	-287.835	-0.008485582	0.01177197	0.00328639	3.582038
10	-60905.6	-60624.4	-281.166	-0.02187944	0.0253526	0.00347316	7.299576
20	-50224.3	-49970.5	-253.862	-0.1490086	0.1538342	0.004825653	31.87843
30	-37891.7	-37672.3	-219.452	-0.2045378	0.2088861	0.004348305	48.0385
40	-28736.4	-28581.2	-155.227	-0.7647392	0.7678941	0.00315486	243.4003
50	-24135.5	-23994.7	-140.763	-1.232979	1.235699	0.002720581	454.2041
60	-21185.3	-21062.5	-122.88	-1.622992	1.626091	0.003098066	524.8728
70	-19277.6	-19163.9	-113.717	-2.805398	2.807472	0.002073019	1354.291
80	-18045.4	-17940.7	-104.66	-3.640461	3.64216	0.001698792	2143.971
90	-17842	-17738.5	-103.556	-3.035451	3.038589	0.00313812	968.2833
100	-17792.5	-17689.2	-103.265	-2.972018	2.974231	0.002212812	1344.096
110	-17747.3	-17644.7	-102.629	-3.704428	3.705298	0.0008690983	4263.381
120	-17713.1	-17610.5	-102.646	-4.104712	4.10641	0.0016985	2417.668
130	-17704.4	-17602.1	-102.307	-3.077288	3.08709	0.009802222	314.9378
140	-17408.8	-17307.9	-100.91	-3.263102	3.274965	0.01186314	276.0623
150	-17398.4	-17297.5	-100.904	-3.321716	3.333366	0.01164977	286.1314
160	-17389.4	-17288.2	-101.257	-4.156641	4.173739	0.01709819	244.1042
170	-17393	-17291.3	-101.716	-4.240036	4.282962	0.04292647	99.7744
180	-17372.3	-17271.8	-100.512	-3.294707	3.307755	0.01304795	253.5076
190	-17379	-17278.9	-100.132	-3.632169	3.636149	0.003980424	913.5079
200	-17369.5	-17269.3	-100.232	-3.740804	3.751529	0.01072433	349.8149
210	-17369	-17266.5	-102.504	-2.637522	2.684371	0.04684961	57.29763
220	-17372	-17271	-101.088	-4.033226	4.108223	0.07499666	54.77874
230	-17365.7	-17265.4	-100.27	-3.951361	3.970165	0.01880449	211.1286
240	-17364.6	-17263.5	-101.139	-3.688745	3.801715	0.1129701	33.65239
250	-17367.9	-17267	-100.9	-3.14236	3.191543	0.04918288	64.89133
260	-17322.7	-17220.5	-102.138	-2.660378	2.684772	0.02439375	110.0598
270	-17327.8	-17227.6	-100.187	-3.377315	3.421232	0.04391677	77.90262
280	-17325.8	-17224.7	-101.095	-3.142103	3.228393	0.08628968	37.41343
290	-17160.8	-17060.8	-99.955	-3.135991	3.162048	0.02605703	121.3511
300	-17172.6	-17071	-101.554	-4.327356	4.450531	0.1231751	36.13175
310	-17163.8	-17063.1	-100.724	-3.811265	3.932676	0.1214102	32.39165
320	-17156	-17055.2	-100.835	-4.57407	4.618254	0.04418341	104.5246
330	-17157.7	-17057	-100.65	-2.932965	2.984737	0.05177254	57.65097
340	-17161.5	-17060.8	-100.692	-2.912282	2.968108	0.05582606	53.16707
350	-17152.8	-17053.1	-99.6471	-3.601152	3.66955	0.0683983	53.64972
360	-17154	-17053.4	-100.617	-4.220767	4.317343	0.09657631	44.70396
370	-17153.4	-17051.6	-101.832	-4.652666	4.784324	0.1316586	36.33888
380	-17154.1	-17054.9	-99.1529	-3.78042	3.811157	0.0307369	123.9929
390	-17163.2	-17063.8	-99.3833	-3.810148	3.861098	0.05095042	75.78147
400	-17144.8	-17044.3	-100.497	-4.726809	4.741653	0.01484399	319.4325
410	-17148.3	-17048	-100.31	-4.498694	4.538831	0.04013729	113.0826
420	-17138	-17038.6	-99.3835	-3.41776	3.469556	0.05179654	66.98433
430	-17139	-17039.6	-99.399	-3.942444	3.989811	0.04736728	84.23137
440	-17146.4	-17047.3	-99.1166	-3.560568	3.581253	0.02068446	173.1374
450	-17140.2	-17040.2	-100.002	-3.074633	3.12618	0.05154638	60.6479
460	-17133.4	-17033.7	-99.6421	-4.301082	4.314526	0.0134433	320.9425
470	-17138.7	-17037.5	-101.161	-3.568718	3.763608	0.1948894	19.3115
480	-17125.4	-17025.8	-99.5878	-3.480947	3.521849	0.04090161	86.10538
490	-17123.4	-17022.7	-100.697	-3.758793	3.908778	0.1499852	26.06109
500	-17136.1	-17035.1	-100.982	-3.626507	3.818855	0.1923475	19.85394
