Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-64753.2	-64528.3	-224.876	-0.2789088	0.3064635	0.02755477	11.12198
10	-45987.1	-45794.3	-192.869	-0.3855636	0.424451	0.03888738	10.91488
20	-34010.6	-33851.5	-159.116	-0.9671499	1.039403	0.07225348	14.38551
30	-29207.5	-29061.3	-146.278	-1.190216	1.432289	0.2420732	5.916762
40	-23334.9	-23213.6	-121.391	-2.256754	2.339504	0.08274938	28.27216
50	-19504.6	-19390.7	-113.911	-3.020279	3.097411	0.07713267	40.15693
60	-19050	-18936.2	-113.838	-2.020573	2.049336	0.02876282	71.24946
70	-18747.9	-18637.8	-110.095	-3.155057	3.220494	0.065437	49.21518
80	-18326.2	-18222.9	-103.28	-3.353765	3.425798	0.07203231	47.55918
90	-18321.7	-18218	-103.721	-3.84643	3.941335	0.09490486	41.52933
100	-18317.4	-18213.3	-104.092	-2.721525	2.819914	0.09838891	28.66089
110	-18319.9	-18214	-105.886	-4.028607	4.297629	0.269022	15.97501
120	-18260.6	-18157.4	-103.217	-3.23949	3.367669	0.1281798	26.273
130	-18231.7	-18128.7	-102.955	-3.847974	3.955511	0.1075368	36.78285
140	-18244.8	-18140.5	-104.362	-2.951226	3.200876	0.2496497	12.82147
150	-18238.1	-18135.9	-102.184	-3.683596	3.759986	0.07638951	49.22123
160	-18233.3	-18131.6	-101.7	-3.307074	3.345951	0.03887662	86.06589
170	-18239.9	-18137.8	-102.102	-3.574177	3.652926	0.07874824	46.38739
180	-18239.7	-18134.3	-105.335	-2.723538	3.023336	0.2997984	10.08457
190	-18236.4	-18133.3	-103.161	-4.008515	4.1287	0.1201848	34.35294
200	-18237.9	-18135.5	-102.42	-3.280322	3.395746	0.1154235	29.41987
210	-18135.8	-18034.1	-101.724	-3.533776	3.617391	0.0836148	43.26256
220	-18141.9	-18039	-102.885	-3.812903	3.975048	0.1621453	24.51534
230	-18134.6	-18033.7	-100.931	-3.519791	3.558626	0.03883491	91.6347
240	-18143.4	-18041.5	-101.878	-4.383843	4.389183	0.0053397	821.9905
250	-18141.7	-18040.8	-100.949	-3.741982	3.758199	0.01621647	231.752
260	-18129.9	-18029.1	-100.8	-3.732067	3.743529	0.01146212	326.6
270	-18132.1	-18029.3	-102.774	-3.152723	3.312132	0.1594095	20.77751
280	-18133.2	-18031.3	-101.851	-2.953541	2.978055	0.02451388	121.4844
290	-18136.5	-18035.4	-101.057	-3.147771	3.164466	0.0166947	189.5491
300	-18043	-17940.1	-102.932	-2.663878	2.766641	0.1027628	26.9226
