Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-68087.8	-67822.4	-265.375	0.02684404	0.05819337	0.08503742	0.6843267
1	1	-63204.8	-62976.1	-228.628	0.2911563	0.004567716	0.295724	0.01544587
2	0	-52706.7	-52472.7	-234.004	-0.02102369	0.215797	0.1947733	1.107939
3	1	-46934	-46739	-194.998	0.5743863	0.003227971	0.5776143	0.005588454
4	0	-41230.2	-41036.7	-193.51	-0.2467951	0.5144531	0.267658	1.922054
5	1	-37955.1	-37787.2	-167.873	0.8000649	0.01155211	0.811617	0.01423346
6	0	-32437.2	-32273.4	-163.847	-0.4453649	0.875409	0.4300442	2.035626
7	1	-29690.6	-29544.1	-146.515	1.122666	0.00651658	1.129182	0.00577106
8	0	-26567.7	-26420.4	-147.334	-1.185002	1.580907	0.3959051	3.993146
9	1	-22734.1	-22604.3	-129.807	1.984942	0.007448505	1.99239	0.003738477
10	0	-22210.9	-22083.6	-127.291	-1.717534	2.101703	0.3841694	5.470772
11	1	-19879.4	-19762.2	-117.143	2.287587	0.001100342	2.288688	0.0004807741
12	0	-19427.8	-19306.9	-120.916	-2.515732	3.020531	0.5047998	5.983622
13	1	-17981.9	-17868.7	-113.192	3.118638	0.001411547	3.120049	0.0004524117
14	0	-17663.2	-17553.5	-109.691	-3.62469	3.903468	0.2787787	14.00203
15	1	-16704.2	-16602.1	-102.042	3.714791	0.000815237	3.715606	0.0002194089
16	0	-16773.5	-16669.5	-103.95	-3.537995	3.611194	0.07319917	49.33381
17	1	-16679.1	-16577.4	-101.674	3.634618	0.001340652	3.635959	0.0003687204
18	0	-16739.5	-16635.2	-104.214	-4.20029	4.258089	0.05779887	73.67081
19	1	-16529.6	-16429.1	-100.564	3.388825	0.001425714	3.390251	0.0004205336
20	0	-16709	-16604.7	-104.323	-3.610822	3.763364	0.1525416	24.67107
21	1	-16522	-16420.6	-101.419	4.398828	0.001610399	4.400439	0.0003659633
22	0	-16691.3	-16587.6	-103.686	-4.080076	4.143105	0.06302936	65.73294
23	1	-16512	-16411.7	-100.326	3.264864	0.0007940138	3.265658	0.0002431405
24	0	-16674.6	-16572	-102.556	-3.286777	3.326191	0.03941377	84.39159
25	1	-16515.9	-16415.9	-99.9953	3.511267	0.0002293482	3.511496	6.531353e-05
26	0	-16680.2	-16577.1	-103.167	-3.517452	3.596263	0.07881167	45.6311
27	1	-16520.1	-16420	-100.139	3.682483	0.0006129056	3.683096	0.0001664104
28	0	-16663.5	-16557.8	-105.73	-3.946396	4.220182	0.2737855	15.41419
29	1	-16510.3	-16410.2	-100.084	3.870817	0.001504445	3.872322	0.0003885124
30	0	-16651.8	-16548.2	-103.653	-3.711218	3.860556	0.1493379	25.85115
31	1	-16501.9	-16402	-99.8535	4.007943	0.0008564283	4.008799	0.0002136371
32	0	-16193.4	-16093.9	-99.4762	-3.676601	3.772418	0.09581691	39.37111
33	1	-16505.9	-16406.4	-99.53	3.797648	0.0003214321	3.797969	8.463263e-05
34	0	-16197.8	-16099	-98.7909	-4.023354	4.070025	0.04667042	87.20779
35	1	-16519.5	-16419.5	-100.005	4.094177	0.003125464	4.097302	0.0007628103
36	0	-16201.9	-16102.6	-99.381	-3.100186	3.147177	0.04699098	66.97406
37	1	-16517.5	-16417.4	-100.112	4.395188	0.004523729	4.399712	0.001028187
38	0	-16188	-16089.5	-98.4712	-3.5381	3.583128	0.04502841	79.57482
39	1	-16514.7	-16414.8	-99.8896	3.124392	0.005524847	3.129917	0.001765173
40	0	-16192.6	-16094.2	-98.4699	-3.43603	3.474089	0.03805853	91.28279
41	1	-16518.7	-16415.4	-103.288	5.278899	0.01879824	5.297697	0.003548379
42	0	-16198.2	-16098.7	-99.4833	-3.107516	3.173804	0.06628791	47.87907
43	1	-16507.4	-16406.5	-100.863	3.66051	0.1272348	3.787745	0.03359118
44	0	-16191.5	-16088.8	-102.681	-2.880011	3.236487	0.3564755	9.079128
45	1	-16517.5	-16412.9	-104.626	3.356988	0.4650022	3.82199	0.121665
46	0	-16192.5	-16092.7	-99.8919	-4.415476	4.498744	0.08326777	54.02743
47	1	-16509.7	-16406.5	-103.156	2.804725	0.244013	3.048738	0.08003737
48	0	-16191.8	-16090.6	-101.133	-2.885004	3.051511	0.1665071	18.32661
49	1	-16513.9	-16413	-100.991	4.232479	0.07287103	4.30535	0.01692569
50	0	-16184.6	-16085.8	-98.7807	-3.35029	3.37632	0.02603032	129.7072
51	1	-16503.3	-16402.2	-101.099	4.600833	0.0177485	4.618582	0.003842846
52	0	-16187.5	-16087.2	-100.323	-3.189666	3.359164	0.1694978	19.81833
53	1	-16503.3	-16400.8	-102.479	3.24975	0.2573971	3.507147	0.07339217
54	0	-16178.9	-16079.2	-99.721	-3.196738	3.30474	0.108002	30.59889
55	1	-16504.7	-16401.7	-102.959	3.621084	0.2755212	3.896605	0.070708
56	0	-16183.5	-16084.7	-98.7636	-3.930136	3.99837	0.06823325	58.59855
57	1	-16510.8	-16405.7	-105.068	2.679659	0.4155905	3.09525	0.1342672
58	0	-16185.4	-16085.9	-99.4875	-3.790102	3.920029	0.1299266	30.17111
59	1	-16507.6	-16404.2	-103.41	2.745311	0.2574972	3.002808	0.08575215
60	0	-16182.5	-16082.3	-100.133	-2.855797	2.90187	0.04607338	62.98367
61	1	-16508.9	-16407	-101.844	3.380989	0.1866793	3.567668	0.0523253
62	0	-16192.9	-16093.4	-99.4664	-3.20026	3.28541	0.08514998	38.58381
63	1	-16509.6	-16408.7	-100.959	4.345657	0.03020424	4.375862	0.006902467
64	0	-16197	-16097.9	-99.118	-3.608241	3.708122	0.09988112	37.12536
65	1	-16505.7	-16403.5	-102.108	2.736073	0.08469146	2.820764	0.03002429
66	0	-16194.4	-16095.2	-99.1713	-4.429696	4.466118	0.03642208	122.6212
67	1	-16346.6	-16246.9	-99.7044	3.200944	0.03596055	3.236904	0.01110955
68	0	-16181.8	-16083.1	-98.7028	-3.406203	3.447743	0.04154065	82.99686
69	1	-16355.3	-16254	-101.257	3.054558	0.1629679	3.217526	0.05065005
70	0	-16196.3	-16095.5	-100.858	-3.181455	3.387022	0.205567	16.47649
71	1	-16337.1	-16237.4	-99.6456	3.082462	0.02012872	3.102591	0.006487711
72	0	-16191.9	-16093.1	-98.8039	-3.314558	3.351788	0.03723063	90.0277
73	1	-16337.1	-16237.5	-99.6356	3.340501	0.06183392	3.402335	0.01817397
