Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-69031.3	-68755.6	-275.721	0.06674672	0.0414778	0.1082245	0.3832569
10	-57143.5	-56887	-256.545	0.04264357	0.09258687	0.1352304	0.68466
20	-43884.9	-43670.3	-214.642	-0.09427311	0.2987208	0.2044477	1.461111
30	-36735.5	-36550.4	-185.165	-0.3306497	0.6711131	0.3404634	1.971175
40	-28975.8	-28816.3	-159.537	-0.9357213	1.06699	0.1312692	8.128262
50	-24374.7	-24234.8	-139.879	-1.023279	1.146364	0.1230849	9.313604
60	-20255.8	-20142.4	-113.43	-3.529186	3.595839	0.06665271	53.94888
70	-18986.6	-18879.5	-107.148	-3.22052	3.279112	0.05859234	55.96486
80	-18711.1	-18605.1	-106.057	-3.86542	3.905799	0.04037927	96.72784
90	-17994.5	-17893.5	-100.973	-3.148514	3.172637	0.02412231	131.5229
100	-17973.3	-17872.7	-100.657	-3.967679	4.001528	0.03384895	118.2172
110	-17944	-17843.4	-100.62	-4.030624	4.089373	0.0587494	69.60706
120	-17948.6	-17846.7	-101.866	-3.907243	4.082082	0.1748394	23.3476
130	-17954.3	-17848.6	-105.753	-2.824613	3.341339	0.5167267	6.466357
140	-17948.7	-17843.4	-105.296	-4.081448	4.517381	0.4359332	10.36255
150	-17946.7	-17844	-102.704	-3.527998	3.814439	0.2864414	13.31665
160	-17948.2	-17844.7	-103.577	-2.664909	2.931408	0.2664991	10.99969
170	-17948.7	-17846.9	-101.766	-3.749149	3.959658	0.2105086	18.80996
180	-17944.7	-17843.7	-101.015	-3.642937	3.803794	0.1608567	23.6471
190	-17935.3	-17832.9	-102.388	-3.243118	3.500287	0.2571689	13.61085
200	-17944.6	-17842.9	-101.709	-2.949387	3.097522	0.1481357	20.91004
210	-17943.6	-17841.5	-102.052	-3.14703	3.389226	0.2421966	13.9937
220	-17943.2	-17843.2	-100.027	-4.068539	4.140157	0.07161817	57.80876
230	-17937.1	-17835.6	-101.529	-4.446234	4.577759	0.1315255	34.80511
240	-17936.9	-17836.4	-100.477	-4.107542	4.199207	0.09166571	45.81002
250	-17933.2	-17832.5	-100.618	-2.896167	2.92615	0.02998278	97.59436
260	-17934.4	-17834.6	-99.7276	-3.313431	3.357552	0.0441211	76.09856
270	-17935.2	-17834.9	-100.329	-4.208645	4.266113	0.05746889	74.23344
280	-17944.1	-17841.6	-102.558	-2.534097	2.599253	0.06515653	39.89244
290	-17939.8	-17839.9	-99.8866	-3.222084	3.260233	0.03814884	85.46086
300	-17945.6	-17843.4	-102.192	-3.696749	3.946922	0.2501735	15.77674
310	-17947.4	-17847.7	-99.7291	-3.538842	3.593678	0.05483592	65.53511
320	-17942.8	-17842.8	-100.027	-3.392686	3.447698	0.05501224	62.67147
330	-17937.1	-17836	-101.108	-2.789333	2.825554	0.03622017	78.01051
340	-17943.1	-17843.5	-99.5997	-3.922751	3.946512	0.02376072	166.0939
350	-17952.6	-17847.7	-104.93	-4.142442	4.554243	0.4118007	11.05934
360	-17944.4	-17843.7	-100.688	-4.34575	4.427674	0.08192413	54.04603
370	-17948.9	-17847.5	-101.422	-3.092875	3.276355	0.1834793	17.85681
380	-17938	-17836.5	-101.437	-3.68886	3.899847	0.2109869	18.48384
390	-17942.5	-17842.4	-100.055	-3.058191	3.103979	0.04578832	67.78976
400	-17934.5	-17834.5	-100.006	-4.291844	4.320216	0.02837189	152.271
410	-17946.7	-17847.4	-99.2915	-4.062362	4.06765	0.005287153	769.3459
420	-17940.7	-17838.6	-102.052	-4.395602	4.561742	0.1661409	27.45707
430	-17942.7	-17843.3	-99.4213	-4.087443	4.119907	0.03246489	126.9035
440	-17945.8	-17845.8	-99.9969	-4.394454	4.41917	0.02471554	178.8012
450	-17945.8	-17845.8	-100.018	-4.460205	4.472757	0.01255178	356.3444
460	-17945.1	-17845	-100.129	-4.558012	4.55824	0.0002289209	19911.86
470	-17945.8	-17844.1	-101.653	-4.63477	4.718061	0.08329169	56.64504
480	-17938.9	-17835.8	-103.112	-2.689024	2.920761	0.2317375	12.60375
490	-17950.4	-17850.6	-99.8645	-3.432708	3.50119	0.06848145	51.1261
500	-17944.6	-17845.3	-99.3775	-3.878899	3.906801	0.02790206	140.0184
510	-17948.3	-17847.3	-100.997	-4.771664	4.785246	0.01358269	352.3048
520	-17940.2	-17840.8	-99.395	-3.545428	3.583197	0.03776891	94.8716
530	-17937.8	-17838.1	-99.7054	-4.135351	4.16393	0.0285786	145.701
540	-17938.3	-17838.1	-100.192	-4.385036	4.430696	0.04565942	97.03793
550	-17938.2	-17837.4	-100.768	-2.943426	3.043209	0.09978365	30.49808
560	-17937.9	-17838.9	-98.9726	-3.414502	3.43292	0.01841819	186.3874
570	-17944.7	-17845.8	-98.8822	-3.521569	3.531835	0.01026663	344.0113
580	-17936.8	-17836.7	-100.148	-2.973133	2.996789	0.02365599	126.682
590	-17945.9	-17846.9	-99.013	-3.787951	3.791597	0.003646946	1039.664
600	-17937.7	-17837.7	-99.9658	-3.504043	3.611608	0.1075651	33.57603
