Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-67832.2	-67557.3	-274.897	-0.0198688	0.03225933	0.01239052	2.603548
1	1	-67662.3	-67391.4	-270.932	-0.09339353	0.1193022	0.02590863	4.604726
2	0	-56328	-56061.6	-266.342	-0.03456839	0.04986565	0.01529727	3.259775
3	1	-55616.4	-55368.9	-247.496	-0.16239	0.1790844	0.01669445	10.72718
4	0	-44157.4	-43913.6	-243.815	-0.03872083	0.08730246	0.04858163	1.797026
5	1	-43238.2	-43030.3	-207.907	-0.2527824	0.3387919	0.08600957	3.939003
6	0	-31334.1	-31150	-184.054	-0.5910983	0.62767	0.03657168	17.16273
7	1	-32202.5	-32028	-174.45	-0.5342831	0.641663	0.1073799	5.975636
8	0	-25883.9	-25747.9	-135.966	-1.561371	1.623437	0.06206636	26.15648
9	1	-25521.4	-25388.1	-133.281	-1.498443	1.588811	0.09036788	17.58159
10	0	-21734	-21612.5	-121.411	-2.327556	2.365493	0.03793727	62.35274
11	1	-21852.6	-21729.9	-122.675	-2.806627	2.897733	0.09110662	31.80596
12	0	-19531.8	-19417.9	-113.836	-2.83982	2.895081	0.05526099	52.38922
13	1	-19765.6	-19651.9	-113.698	-2.818628	3.055708	0.2370803	12.88891
14	0	-18743.9	-18632.8	-111.099	-3.261849	3.284939	0.02309045	142.264
15	1	-18636.1	-18525.7	-110.389	-3.035467	3.373221	0.3377541	9.98721
16	0	-17636.5	-17534.3	-102.213	-4.045984	4.062459	0.01647498	246.5836
17	1	-18292	-18185.9	-106.1	-3.668568	3.718041	0.04947334	75.15241
18	0	-17548.2	-17447	-101.207	-3.905184	3.912657	0.007473053	523.5687
19	1	-17991.8	-17887.4	-104.443	-4.292578	4.355395	0.06281719	69.33444
20	0	-17541.3	-17439	-102.256	-4.555595	4.566188	0.0105925	431.0772
21	1	-17711.3	-17608.8	-102.491	-3.151936	3.217546	0.06561009	49.04042
22	0	-17542.2	-17441.1	-101.01	-4.307375	4.315821	0.008446444	510.9631
23	1	-17722.5	-17619.2	-103.328	-3.032098	3.157827	0.1257288	25.11617
24	0	-17516.8	-17416.2	-100.69	-4.170289	4.175211	0.004922078	848.2619
25	1	-17406.2	-17304.3	-101.891	-3.771247	3.902751	0.131504	29.67782
26	0	-17521.8	-17421	-100.793	-3.109503	3.115951	0.006447955	483.2464
27	1	-17386.3	-17286	-100.289	-3.375776	3.407164	0.03138759	108.5513
28	0	-17521.9	-17421.1	-100.81	-4.172903	4.180277	0.007374646	566.8445
29	1	-17385.3	-17284.4	-100.884	-2.958793	2.966061	0.007268468	408.0724
30	0	-17524.7	-17424.3	-100.376	-3.294559	3.298683	0.004123814	799.9106
