Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-66109.5	-65859.4	-250.129	-0.03295734	0.1237659	0.09080853	1.362932
10	-51794.7	-51575.4	-219.337	0.2267125	0.09160819	0.3183207	0.2877859
20	-39231	-39046.1	-184.89	0.5808317	0.08254231	0.663374	0.124428
30	-30316.2	-30165.8	-150.374	1.330547	0.06075931	1.391307	0.04367068
40	-22748.4	-22626.4	-122.048	2.727846	0.0149105	2.742757	0.00543632
50	-20592.1	-20474.3	-117.825	2.835153	0.02295214	2.858105	0.008030543
60	-19853.2	-19737.8	-115.409	2.506772	0.03808698	2.544859	0.01496625
70	-19548.4	-19440.6	-107.791	2.696405	0.01982889	2.716234	0.007300141
80	-19252.4	-19146.8	-105.548	3.626723	0.008469914	3.635193	0.002329977
90	-19114.3	-19010	-104.276	3.500482	0.01262771	3.513109	0.003594455
100	-18516.8	-18413.6	-103.202	4.521071	0.05170283	4.572774	0.01130666
110	-18486.9	-18385.2	-101.707	3.732789	0.06327521	3.796064	0.01666864
120	-18487.3	-18384.2	-103.078	2.984286	0.1717821	3.156069	0.05442914
130	-18483.1	-18380.7	-102.409	3.62274	0.1506292	3.773369	0.03991902
140	-18486.8	-18385.3	-101.5	3.583552	0.09534523	3.678897	0.0259168
150	-18488.4	-18386.8	-101.534	3.2756	0.07479781	3.350397	0.02232506
160	-18480.4	-18379.1	-101.263	3.202087	0.05324285	3.25533	0.01635559
170	-18482.4	-18381.5	-100.899	3.789895	0.03099472	3.82089	0.008111911
180	-18492.5	-18389.9	-102.649	4.253856	0.1018634	4.355719	0.02338612
190	-18483.2	-18381.4	-101.812	2.936643	0.06538257	3.002026	0.02177948
200	-18487.7	-18387	-100.754	3.311626	0.05254468	3.36417	0.01561891
210	-18490.9	-18391.2	-99.6469	3.696431	0.01744773	3.713879	0.004697982
220	-18488.9	-18387.3	-101.532	3.967765	0.112936	4.080701	0.02767565
230	-18486.4	-18385.1	-101.31	3.935949	0.09317761	4.029127	0.02312601
240	-18485.3	-18384.9	-100.426	3.636535	0.01436336	3.650899	0.003934198
250	-18396.1	-18294.4	-101.68	4.111031	0.1170869	4.228118	0.02769244
260	-18382.5	-18280.4	-102.121	2.7747	0.1080491	2.882749	0.03748126
270	-18385.7	-18285.6	-100.117	4.041093	0.01865209	4.059745	0.004594401
280	-18387.5	-18283.7	-103.782	4.536428	0.2027335	4.739161	0.04277836
290	-18394	-18293.9	-100.072	3.648511	0.04295354	3.691464	0.01163591
300	-18385.1	-18283	-102.065	3.792981	0.2046856	3.997666	0.05120127
310	-18380.8	-18280.5	-100.338	3.725272	0.07447804	3.79975	0.01960078
320	-18386.5	-18285.4	-101.094	3.225787	0.117143	3.34293	0.03504201
