Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-69342.1	-69072.6	-269.517	-0.04320302	0.1217796	0.07857662	1.54982
1	1	-68894.4	-68614	-280.455	0.003653996	0.02581052	0.02946452	0.8759866
2	0	-54548.3	-54307.8	-240.458	-0.03011339	0.2152381	0.1851247	1.162665
3	1	-59536	-59269.2	-266.792	-0.03053966	0.07167793	0.04113827	1.742366
4	0	-44354.1	-44142.7	-211.396	0.06638511	0.6477699	0.714155	0.9070438
5	1	-47512.8	-47281.5	-231.386	-0.004536326	0.2302096	0.2256733	1.020101
6	0	-36553.7	-36370.5	-183.262	-0.1744246	0.7966931	0.6222685	1.280304
7	1	-36861.7	-36673.5	-188.257	0.2172672	0.5448898	0.7621569	0.7149312
8	0	-30080.9	-29917.6	-163.312	-0.4031895	1.039016	0.6358261	1.634119
9	1	-28735.9	-28569.5	-166.464	-0.2269705	1.485878	1.258907	1.180292
10	0	-24573.5	-24438.8	-134.671	-1.731825	2.074947	0.3431221	6.047256
11	1	-24348.3	-24202.9	-145.401	-1.426357	2.239053	0.8126963	2.755092
12	0	-20627	-20508.4	-118.587	-2.047307	2.274508	0.2272011	10.01099
13	1	-21674.6	-21548.4	-126.148	-2.361517	2.459746	0.09822868	25.04101
14	0	-19374.6	-19265.7	-108.928	-2.976572	3.058814	0.0822423	37.19271
15	1	-19283.1	-19163.2	-119.867	-1.815174	1.908663	0.0934898	20.41574
16	0	-18454.6	-18347	-107.585	-4.033159	4.091779	0.05862022	69.80151
17	1	-18561	-18453.2	-107.782	-2.669535	2.795538	0.1260032	22.18625
18	0	-18405.8	-18299.9	-105.951	-3.339661	3.441607	0.1019468	33.75886
19	1	-18394.8	-18288.2	-106.64	-3.193811	3.360544	0.1667335	20.15518
20	0	-18211.9	-18107.5	-104.397	-3.211651	3.306957	0.09530595	34.69833
21	1	-17833.5	-17727.8	-105.721	-2.736761	2.893607	0.1568461	18.4487
22	0	-18205.6	-18101.2	-104.404	-3.810876	3.893063	0.08218721	47.36824
23	1	-17800.7	-17695.5	-105.173	-4.161577	4.227058	0.0654813	64.55366
24	0	-17874.9	-17771.6	-103.276	-3.043272	3.092245	0.0489732	63.14158
25	1	-17769.2	-17665.4	-103.797	-3.300934	3.398457	0.09752275	34.84784
26	0	-17767.7	-17664.8	-102.951	-2.963315	3.023948	0.06063262	49.87328
27	1	-17574.4	-17471.2	-103.165	-4.128008	4.203248	0.07524021	55.86439
28	0	-17751.1	-17647.5	-103.615	-3.532366	3.688099	0.155733	23.6822
29	1	-17563.4	-17460.6	-102.86	-3.646957	3.748087	0.1011306	37.06184
30	0	-17550.8	-17449	-101.817	-3.331027	3.419379	0.08835173	38.70189
31	1	-17504.3	-17401.9	-102.413	-3.321781	3.453294	0.1315135	26.2581
32	0	-17545.9	-17441.5	-104.418	-2.752238	3.04104	0.2888028	10.52982
33	1	-17511.4	-17405.5	-105.822	-5.36617	5.408546	0.04237553	127.6337
34	0	-17528.3	-17425.7	-102.559	-2.874542	2.992125	0.1175826	25.447
35	1	-17510.9	-17409.8	-101.112	-3.675099	3.728285	0.05318627	70.09865
36	0	-17531.7	-17429.7	-101.999	-3.684162	3.830228	0.1460666	26.22248
37	1	-17500	-17399.1	-100.985	-3.176359	3.202924	0.02656471	120.5706
38	0	-17527.5	-17424.9	-102.58	-2.704428	2.769661	0.06523263	42.45821
39	1	-17503.8	-17402.9	-100.868	-3.954838	3.969607	0.01476887	268.782
40	0	-17528.4	-17426.7	-101.734	-3.267963	3.36292	0.09495688	35.41523
41	1	-17507.3	-17406.2	-101.133	-3.660907	3.726213	0.06530662	57.0572
42	0	-17522	-17420.2	-101.77	-3.095176	3.15263	0.05745364	54.87259
43	1	-17501.6	-17400.5	-101.069	-3.904035	3.952612	0.04857659	81.36866
44	0	-17537.3	-17435.4	-101.9	-3.901028	3.976657	0.07562896	52.58114
45	1	-17204.2	-17103.9	-100.339	-4.363606	4.399876	0.03626949	121.3107
46	0	-17310.1	-17208.5	-101.544	-4.479372	4.488416	0.00904388	496.2931
47	1	-17202.4	-17101.2	-101.189	-2.794601	2.835579	0.04097802	69.19756
48	0	-17300.3	-17197.9	-102.448	-2.603883	2.606601	0.002718301	958.908
49	1	-17206.9	-17107.7	-99.2558	-3.808874	3.826889	0.01801408	212.4387
50	0	-17303.6	-17203.3	-100.297	-3.757973	3.775786	0.01781293	211.9688
51	1	-17202.3	-17100.6	-101.649	-4.680354	4.753293	0.0729386	65.16842
52	0	-17291.8	-17191.2	-100.632	-4.183301	4.213223	0.02992206	140.8066
53	1	-17204.2	-17104.2	-100.058	-3.695162	3.774546	0.0793842	47.54783
54	0	-17291.7	-17191.1	-100.55	-4.233838	4.248862	0.01502455	282.7946
55	1	-17206.6	-17106.2	-100.494	-4.567486	4.57455	0.007064704	647.5219
56	0	-17292.3	-17192.3	-100	-3.368433	3.383713	0.01528001	221.4471
57	1	-17213.4	-17113.6	-99.7391	-3.27755	3.285258	0.007707942	426.2173
58	0	-17298.9	-17198.8	-100.056	-3.924772	3.942475	0.01770372	222.6919
59	1	-17203.1	-17102.2	-100.952	-2.775929	2.781521	0.005592345	497.3802
60	0	-17295	-17195	-99.9905	-3.681742	3.701565	0.01982312	186.7297
61	1	-17211.1	-17110.7	-100.401	-4.454239	4.478332	0.02409323	185.8751
62	0	-17299.9	-17199.5	-100.413	-3.44875	3.505334	0.05658346	61.9498
63	1	-17208	-17106.6	-101.379	-2.753079	2.79206	0.03898149	71.62527
64	0	-17294.7	-17191.3	-103.436	-2.71444	2.927592	0.2131521	13.73476
65	1	-17205.7	-17105.8	-99.9322	-4.088649	4.122592	0.03394316	121.4557
66	0	-17294.4	-17193.3	-101.148	-3.155162	3.242838	0.08767579	36.9867
67	1	-17201.3	-17100.7	-100.608	-4.448687	4.485048	0.03636087	123.3482
68	0	-17285.8	-17183.3	-102.432	-3.109056	3.344625	0.2355682	14.19812
69	1	-17201.3	-17101	-100.297	-2.93808	2.951528	0.01344761	219.4834
70	0	-17290.7	-17190.2	-100.462	-2.987082	3.001125	0.01404288	213.7115
71	1	-17199.7	-17099.7	-100.043	-3.918465	3.98643	0.06796431	58.65475
72	0	-17287.5	-17187.9	-99.6122	-3.456395	3.466582	0.010187	340.2947
73	1	-17202.1	-17101.7	-100.403	-3.76141	3.857942	0.09653218	39.96534
74	0	-17299.9	-17200.1	-99.8507	-3.813223	3.831002	0.01777853	215.4847
75	1	-17212.4	-17109.7	-102.695	-3.841437	4.096072	0.2546345	16.08608
76	0	-17300.3	-17200.2	-100.117	-4.052387	4.065429	0.01304262	311.7035
77	1	-17200.2	-17100.2	-99.9545	-3.273082	3.327834	0.05475165	60.78053
78	0	-17291.8	-17190.4	-101.32	-3.413126	3.560322	0.1471954	24.18772
79	1	-17198.2	-17096.6	-101.666	-3.579052	3.77612	0.1970682	19.16149
80	0	-17296.2	-17193.6	-102.619	-3.876245	4.120382	0.2441369	16.87734
