Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-68701.2	-68427.1	-274.031	-0.008548157	0.08884197	0.08029381	1.106461
1	1	-66386.9	-66109.1	-277.839	0.03753371	0.08622565	0.1237594	0.6967202
2	0	-54841	-54597.8	-243.204	-0.1240793	0.2200397	0.09596043	2.293025
3	1	-53491.4	-53242.4	-248.978	0.09183097	0.06402652	0.1558575	0.4108017
4	0	-43770.2	-43558.7	-211.497	-0.2233337	0.2964694	0.07313564	4.053692
5	1	-40664.2	-40438.7	-225.549	0.1923448	0.03285672	0.2252016	0.1458992
6	0	-34154.5	-33976.5	-177.946	-0.4260554	0.726601	0.3005456	2.417607
7	1	-32041.7	-31869.3	-172.417	0.7387317	0.04975309	0.7884848	0.06309961
8	0	-26585.9	-26441.1	-144.765	-1.368967	1.881383	0.5124154	3.671597
9	1	-24551.1	-24418.1	-132.958	1.464516	0.1196225	1.584138	0.07551267
10	0	-22213.1	-22079.3	-133.751	-1.938302	2.181021	0.242719	8.985788
11	1	-20897.6	-20777.9	-119.745	1.948773	0.02639577	1.975168	0.01336381
12	0	-18931.8	-18805	-126.76	-1.939407	2.53384	0.5944327	4.262619
13	1	-18636	-18525.4	-110.607	2.859831	0.03389818	2.893729	0.01171436
14	0	-18036.9	-17913.6	-123.26	-3.044747	3.187427	0.1426794	22.33978
15	1	-17723.1	-17614.2	-108.883	2.701159	0.08794712	2.789106	0.03153237
16	0	-17440.5	-17334.3	-106.268	-2.920911	3.005467	0.0845553	35.54439
17	1	-17310.4	-17201.9	-108.505	2.468729	0.05830115	2.527031	0.02307101
18	0	-16974.5	-16870.5	-104.015	-3.003589	3.050381	0.04679174	65.19058
19	1	-16823.1	-16718.7	-104.355	4.126328	0.07820316	4.204531	0.01859973
20	0	-16957.5	-16853.3	-104.203	-2.777156	2.803338	0.02618203	107.0711
21	1	-16758.7	-16655.9	-102.778	3.431786	0.08642661	3.518212	0.02456549
22	0	-16378.6	-16275	-103.611	-5.474472	5.48972	0.01524797	360.0296
23	1	-16639.9	-16538.4	-101.431	3.801605	0.05649559	3.858101	0.01464337
24	0	-16330.7	-16231	-99.6725	-3.09295	3.100431	0.007480518	414.4674
25	1	-16627.6	-16525	-102.526	3.535155	0.186869	3.722024	0.05020628
26	0	-16315.4	-16216.2	-99.1994	-3.251813	3.259313	0.007499372	434.6114
27	1	-16617.1	-16514.5	-102.641	2.839927	0.1409124	2.980839	0.04727271
28	0	-16307.9	-16209.4	-98.5255	-3.723757	3.728284	0.004527037	823.5593
29	1	-16604.7	-16503.6	-101.054	3.813375	0.08333988	3.896715	0.02138721
30	0	-16306.6	-16207.9	-98.637	-3.704624	3.716207	0.01158324	320.8262
31	1	-16594.4	-16493.5	-100.89	3.927364	0.06692131	3.994286	0.01675426
32	0	-16302.3	-16203.4	-98.8844	-4.339372	4.344857	0.005485161	792.1112
33	1	-16555.6	-16453.8	-101.815	2.839557	0.09259023	2.932148	0.03157762
34	0	-16297.1	-16197.1	-99.9889	-4.865816	4.869461	0.003645537	1335.732
35	1	-16544.7	-16443.6	-101.074	4.254722	0.08323261	4.337954	0.01918706
36	0	-16296.3	-16197.7	-98.6228	-3.418315	3.426332	0.008017088	427.3786
37	1	-16270.2	-16172.4	-97.7475	3.942818	0.05613412	3.998952	0.01403721
38	0	-16296.9	-16198.4	-98.4661	-4.136424	4.145115	0.008691087	476.9387
39	1	-16256.3	-16157.6	-98.6717	4.609395	0.05012921	4.659525	0.01075844
40	0	-16256.9	-16158	-98.8834	-4.56628	4.586049	0.0197688	231.9841
41	1	-16250.1	-16152.7	-97.3882	3.928969	0.04002573	3.968995	0.0100846
42	0	-16263.3	-16165	-98.332	-4.198795	4.220052	0.02125658	198.5292
