Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-63455.3	-63247.8	-207.488	0.4363843	0.0008438523	0.4372282	0.001930004
1	1	-67794.5	-67524.5	-269.989	-0.02901438	0.05030006	0.02128568	2.363094
2	0	-43834.8	-43667.3	-167.502	0.8321036	0.001173198	0.8332768	0.001407933
3	1	-55009.2	-54764.5	-244.78	-0.1667764	0.1792969	0.01252054	14.32023
4	0	-33790.9	-33644.1	-146.77	1.383461	0.002321325	1.385783	0.0016751
5	1	-40707.4	-40500.2	-207.151	-0.3699847	0.3813158	0.01133104	33.65232
6	0	-27084.8	-26953.8	-131.076	2.09364	0.001562486	2.095202	0.0007457448
7	1	-31740.3	-31581	-159.237	-1.004678	1.026514	0.02183559	47.01106
8	0	-22443.9	-22325.9	-118.021	2.415561	0.001332324	2.416894	0.0005512546
9	1	-24478.2	-24351.8	-126.458	-2.142808	2.157627	0.01481924	145.5964
10	0	-19589.1	-19476.6	-112.486	3.932102	0.001864765	3.933967	0.0004740165
11	1	-20688.6	-20568.4	-120.197	-2.211585	2.242636	0.03105069	72.22499
12	0	-19450.6	-19340.5	-110.142	2.446379	0.001854949	2.448234	0.0007576682
13	1	-18686.9	-18578.8	-108.13	-3.157533	3.203519	0.04598601	69.6629
14	0	-18740.4	-18632.9	-107.51	3.322678	0.00584337	3.328521	0.001755546
15	1	-18142.3	-18036.2	-106.112	-3.257967	3.332751	0.07478362	44.56525
16	0	-18006.6	-17905.4	-101.196	3.306117	0.004112638	3.310229	0.001242403
17	1	-18096.1	-17990.7	-105.373	-3.69552	3.779844	0.08432448	44.82499
18	0	-17888.2	-17787.1	-101.131	3.559579	0.001586955	3.561166	0.0004456279
19	1	-17958.8	-17855	-103.776	-3.456679	3.54891	0.09223062	38.47865
20	0	-17643.2	-17542.9	-100.367	3.264122	0.003664054	3.267786	0.001121265
21	1	-17950.5	-17846.8	-103.72	-2.810105	2.829785	0.01968044	143.7866
22	0	-17638.5	-17538.2	-100.315	3.075176	0.0009382682	3.076114	0.0003050173
23	1	-17953.8	-17850.9	-102.866	-3.447569	3.480216	0.03264758	106.5995
24	0	-17633.3	-17533.4	-99.9168	3.999656	0.002150917	4.001807	0.0005374864
25	1	-17948.6	-17845	-103.539	-3.764041	3.835266	0.07122485	53.8473
26	0	-17632	-17530	-101.991	4.837952	0.002994847	4.840947	0.000618649
27	1	-17914.7	-17810.7	-104.062	-3.683286	3.807133	0.1238471	30.74058
28	0	-17632.8	-17533.1	-99.685	3.477869	0.001486515	3.479355	0.0004272388
29	1	-17336.2	-17234.4	-101.726	-2.915026	3.009247	0.09422132	31.93807
30	0	-17639.7	-17539.7	-99.9457	3.20783	0.001020441	3.208851	0.0003180083
31	1	-17310.8	-17209.6	-101.233	-2.894064	2.962225	0.06816037	43.45963
32	0	-17637.3	-17535.6	-101.694	4.807778	0.0004971001	4.808275	0.0001033843
33	1	-17316.9	-17213.6	-103.326	-4.07153	4.319909	0.2483787	17.39243
34	0	-17637.4	-17537.2	-100.252	4.070123	0.0005824308	4.070705	0.0001430786
35	1	-17307.8	-17207.3	-100.499	-3.671456	3.743555	0.07209859	51.92272
36	0	-17636.8	-17536.9	-99.8409	3.742829	0.001117105	3.743946	0.0002983762
37	1	-17316.5	-17215.2	-101.243	-3.621825	3.743767	0.1219415	30.70133
38	0	-17520.6	-17420.9	-99.7033	3.362085	0.001008796	3.363093	0.0002999606
39	1	-17319.8	-17218.2	-101.547	-3.96567	4.104142	0.1384719	29.6388
