Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-68254.1	-67988.9	-265.278	0.04445304	0.02182994	0.06628298	0.3293446
10	-56762.6	-56528.3	-234.326	0.1978727	0.03027646	0.2281492	0.1327046
20	-45507.5	-45300.8	-206.764	0.314025	0.04187029	0.3558953	0.1176478
30	-32154.4	-32011.1	-143.247	1.335394	0.05784456	1.393239	0.04151806
40	-24890.3	-24761.5	-128.766	1.815796	0.09608992	1.911886	0.05025923
50	-22094.9	-21979.7	-115.178	2.738601	0.07276742	2.811369	0.02588327
60	-20167.5	-20057.2	-110.283	2.757108	0.1509969	2.908105	0.05192277
70	-19675.8	-19568.8	-107.006	2.771616	0.03451857	2.806134	0.01230111
80	-19594.6	-19488.2	-106.406	3.260774	0.0671568	3.327931	0.02017974
90	-18921.1	-18817.9	-103.169	3.89255	0.0592971	3.951847	0.01500491
100	-18791.3	-18689.3	-102.018	3.434459	0.03540159	3.469861	0.0102026
110	-18770.5	-18669	-101.549	3.508469	0.03913365	3.547603	0.01103101
120	-18659.4	-18558.5	-100.864	3.280999	0.01447277	3.295471	0.004391714
130	-18642.6	-18542.1	-100.556	3.44773	0.00937661	3.457107	0.002712271
140	-18630.8	-18529.7	-101.1	3.505987	0.06069317	3.566681	0.01701671
150	-18252.2	-18151.5	-100.64	3.807278	0.0461408	3.853419	0.01197399
160	-18254.5	-18152	-102.578	4.914375	0.01363768	4.928012	0.00276738
170	-18241.7	-18140.7	-100.996	4.318187	0.01551445	4.333701	0.003579953
180	-18248.5	-18148.3	-100.259	3.740525	0.007055176	3.74758	0.001882595
190	-18245.6	-18145.6	-100.037	3.677634	0.02128067	3.698915	0.005753219
200	-18244.6	-18144.1	-100.531	3.067214	0.01165349	3.078868	0.003784992
210	-18227.8	-18127.5	-100.315	3.300977	0.04998608	3.350963	0.01491693
220	-18233.3	-18132.9	-100.372	3.307844	0.05085376	3.358698	0.01514092
230	-18234.8	-18132.7	-102.145	2.677018	0.04718064	2.724198	0.01731909
240	-18230.7	-18130.9	-99.8112	3.596624	0.02041235	3.617036	0.005643393
250	-18227.2	-18126.8	-100.477	4.042765	0.04569707	4.088462	0.01117708
260	-18228.9	-18128.8	-100.079	3.284873	0.0155658	3.300439	0.00471628
270	-18229.1	-18128.7	-100.309	3.856503	0.03380217	3.890305	0.008688822
280	-18233.6	-18131.4	-102.215	2.752167	0.09664779	2.848815	0.03392562
290	-18230	-18127.5	-102.553	2.927762	0.167992	3.095754	0.0542653
300	-18225.5	-18123.5	-101.961	2.96525	0.1116266	3.076877	0.03627919
310	-18197.2	-18096.5	-100.716	3.989087	0.06222567	4.051313	0.01535938
320	-18194.2	-18093.9	-100.219	3.483711	0.03473323	3.518444	0.009871759
330	-18205.7	-18104.7	-101.043	2.935135	0.0277636	2.962899	0.00937042
340	-18201.9	-18101.8	-100.078	3.560159	0.02437428	3.584533	0.006799847
350	-18200.6	-18099.9	-100.68	3.211017	0.02816677	3.239184	0.008695637
360	-18206.5	-18106.3	-100.219	3.442571	0.0216173	3.464188	0.006240221
370	-18208.7	-18103.7	-104.954	4.324871	0.2979195	4.62279	0.06444582
380	-18194.8	-18094.8	-100.003	4.024718	0.01433886	4.039057	0.003550051
390	-18198.2	-18097.3	-100.866	3.46353	0.07922086	3.542751	0.02236139
400	-18195.9	-18093.1	-102.801	4.776131	0.05371749	4.829849	0.01112198
410	-18183.8	-18080.8	-102.987	3.781384	0.2383889	4.019773	0.05930405
420	-18186.2	-18083.6	-102.599	3.32987	0.2304204	3.560291	0.06471955
430	-18181.5	-18078.9	-102.554	4.788429	0.04214425	4.830574	0.008724482
440	-18180.5	-18080.4	-100.068	3.919	0.01710046	3.9361	0.004344518
450	-18180.1	-18080.1	-100.055	3.468156	0.01170055	3.479856	0.003362364
460	-18185.5	-18084.9	-100.663	3.664507	0.06890363	3.733411	0.01845595
470	-18184.8	-18083.8	-101.026	2.886252	0.01113464	2.897386	0.003842995
480	-18185.9	-18083.1	-102.828	3.562906	0.2464588	3.809365	0.06469812
490	-18185	-18082.3	-102.664	4.364643	0.1486433	4.513286	0.0329346
500	-18192.2	-18092.2	-100.015	3.934631	0.005629348	3.94026	0.001428674
510	-18177	-18076.3	-100.647	3.014787	0.02050496	3.035292	0.006755515
520	-18186.1	-18085.1	-100.955	4.102159	0.06203905	4.164198	0.0148982
530	-18189.4	-18086.1	-103.251	5.047406	0.03729387	5.0847	0.007334527
540	-18179.5	-18079.3	-100.211	3.722695	0.04830482	3.771	0.01280955
550	-18185.4	-18084.3	-101.074	2.961025	0.05925796	3.020283	0.01962001
560	-18190.4	-18088.2	-102.173	2.662859	0.05729912	2.720158	0.02106463
570	-18189.8	-18089.3	-100.556	3.788539	0.05952228	3.848061	0.01546812
580	-18185.8	-18085.8	-99.9739	3.830243	0.02084169	3.851085	0.005411901
590	-18191	-18090.6	-100.363	3.151251	0.005083771	3.156335	0.001610656
600	-18190.6	-18089.4	-101.165	4.100975	0.06968348	4.170659	0.01670803
610	-18179.9	-18078.6	-101.37	3.696317	0.1374422	3.833759	0.03585051
620	-18178.8	-18077.1	-101.734	4.830628	0.0133534	4.843982	0.0027567
630	-18184	-18080.8	-103.188	3.657292	0.2841308	3.941423	0.0720884
640	-18184.1	-18081.6	-102.471	4.479955	0.1273867	4.607342	0.02764863
650	-18184.7	-18084.6	-100.033	3.39117	0.0268263	3.417996	0.007848548
660	-18176.7	-18076.7	-100.033	3.406517	0.03290208	3.439419	0.009566173
670	-18179	-18076	-103.02	2.644671	0.1356436	2.780315	0.04878714
680	-18196.3	-18095.5	-100.72	3.080355	0.01308019	3.093435	0.00422837
690	-18190.2	-18088.6	-101.544	4.301891	0.05597743	4.357869	0.01284514
700	-18180.9	-18079	-101.859	4.777309	0.003708785	4.781018	0.0007757312
710	-18188	-18087.8	-100.156	3.699858	0.03168785	3.731546	0.008491884
720	-18186	-18085.4	-100.618	4.337548	0.0006251623	4.338173	0.0001441073
730	-18192.8	-18088.8	-104.026	2.438119	0.1262684	2.564388	0.04923921
740	-18178.6	-18078	-100.587	3.170455	0.04129487	3.21175	0.01285743
750	-18184	-18083.9	-100.142	3.716688	0.03006698	3.746755	0.008024805
760	-18189.9	-18088	-101.904	4.338863	0.08418908	4.423052	0.01903416
770	-18191.3	-18088.8	-102.481	3.938271	0.1791976	4.117469	0.0435213
780	-18183.2	-18083	-100.113	3.770816	0.0372819	3.808098	0.009790164
790	-18180.5	-18080.7	-99.7127	3.597352	0.0006636759	3.598016	0.0001844561
800	-18192.3	-18091.4	-100.858	3.655564	0.09276024	3.748324	0.02474712
810	-18184.9	-18083.7	-101.257	4.127849	0.07912889	4.206978	0.01880896
820	-18187.5	-18087.6	-99.8791	3.631804	0.01536739	3.647171	0.004213509
830	-18175.7	-18074.9	-100.73	3.60844	0.1062917	3.714731	0.02861356
840	-18166.3	-18066.5	-99.7684	3.432013	0.03711884	3.469132	0.01069975
850	-18170.7	-18069.6	-101.154	4.500047	0.04305959	4.543107	0.009478005
860	-18167.3	-18067.7	-99.5509	3.617528	0.01587453	3.633402	0.004369053
870	-18165.5	-18065.4	-100.056	3.877601	0.0527039	3.930305	0.01340962
880	-18168.6	-18068.3	-100.272	3.678012	0.06317299	3.741185	0.01688582
890	-18173.2	-18072.3	-100.913	3.847236	0.1090332	3.956269	0.02755961
900	-18163.2	-18063.4	-99.8878	4.142943	0.01528192	4.158225	0.003675107
910	-18172.7	-18071	-101.693	3.715943	0.1908756	3.906819	0.04885705
920	-18170	-18068.3	-101.724	2.926468	0.136751	3.063219	0.0446429
930	-18172.4	-18072.7	-99.7247	3.962464	0.01271968	3.975184	0.003199772
940	-18171.3	-18066.9	-104.451	2.818889	0.3795943	3.198483	0.1186795
950	-18164.7	-18064.4	-100.27	4.178212	0.009769989	4.187982	0.002332863
960	-18164.1	-18062.6	-101.52	3.532487	0.1644694	3.696957	0.04448777
970	-18167.5	-18067.7	-99.8212	4.020754	0.005647599	4.026402	0.001402642
980	-18174.9	-18070.5	-104.374	3.696167	0.3751569	4.071324	0.09214617
990	-18166.2	-18064.5	-101.697	2.839118	0.09191938	2.931038	0.0313607
1000	-18164.7	-18063.8	-100.84	4.493378	0.04172746	4.535106	0.009200989
1010	-18165.4	-18063.7	-101.79	4.369219	0.1178537	4.487073	0.02626516
1020	-18170.7	-18071	-99.7119	3.564009	0.01414693	3.578156	0.003953692
1030	-18172.5	-18071.6	-100.933	4.28766	0.03479956	4.322459	0.008050871
1040	-18173.8	-18073	-100.798	3.826967	0.08489519	3.911862	0.02170199
1050	-18171.9	-18070.2	-101.678	4.850924	0.005005392	4.855929	0.00103078
1060	-18169.7	-18069.1	-100.6	3.392444	0.06389835	3.456342	0.01848728
1070	-18173.1	-18072.5	-100.614	3.985674	0.07210577	4.05778	0.01776976
1080	-18165.9	-18065.3	-100.647	3.919489	0.0695015	3.988991	0.01742333
1090	-18173.2	-18071	-102.241	3.981518	0.2018294	4.183347	0.04824591
1100	-18165.2	-18065.3	-99.9002	3.621715	0.05158607	3.673301	0.01404352
1110	-18170.8	-18069.8	-100.965	3.83767	0.1241249	3.961795	0.03133046
1120	-18178.4	-18075.5	-102.87	4.583705	0.1578041	4.741509	0.0332814
1130	-18170.3	-18069.9	-100.376	4.248256	0.02860957	4.276865	0.006689378
1140	-18168.1	-18068.6	-99.4578	3.843387	0.003007826	3.846395	0.0007819858
1150	-18177.5	-18075.8	-101.72	4.646262	0.07834878	4.724611	0.01658312
1160	-18167.9	-18067.6	-100.255	3.150352	0.04814612	3.198498	0.01505273
1170	-18168.3	-18068.5	-99.8199	3.485968	0.05078788	3.536756	0.01436002
1180	-18163.1	-18063.1	-99.9306	3.906681	0.05182299	3.958504	0.01309156
1190	-18169.2	-18067.8	-101.452	4.501704	0.06221374	4.563918	0.01363165
1200	-18167.6	-18065.9	-101.698	3.703826	0.1694799	3.873306	0.04375589
1210	-18172.6	-18072.4	-100.184	3.576147	0.04819596	3.624342	0.01329785
1220	-18179	-18078.8	-100.267	3.683982	0.0487438	3.732726	0.0130585
1230	-18178	-18075.6	-102.397	3.93803	0.2079144	4.145944	0.05014887
1240	-18173.5	-18072.1	-101.433	4.094229	0.1050856	4.199314	0.02502446
1250	-18179.5	-18078.9	-100.611	3.691194	0.06070146	3.751896	0.01617888
1260	-18175.4	-18074	-101.444	3.099944	0.1300557	3.229999	0.04026494
1270	-18163	-18062.7	-100.315	3.432369	0.03742803	3.469797	0.01078681
1280	-18172.8	-18070.6	-102.213	3.006244	0.1632606	3.169504	0.05150981
1290	-18166	-18065.8	-100.173	3.482813	0.03244648	3.51526	0.009230181
1300	-18170.2	-18069.8	-100.361	4.201632	0.007777372	4.209409	0.001847616
1310	-18171.3	-18069.4	-101.897	3.246783	0.1588096	3.405593	0.04663199
1320	-18170.6	-18069.8	-100.777	3.807213	0.07950104	3.886714	0.02045456
1330	-18179.1	-18076.5	-102.529	3.929667	0.2054311	4.135098	0.04967987
1340	-18177.5	-18075.2	-102.265	3.921185	0.1880902	4.109275	0.0457721
1350	-18167.1	-18067	-100.117	3.256534	0.0190566	3.27559	0.005817761
1360	-18167.5	-18067.1	-100.412	3.848919	0.06635713	3.915276	0.01694826
1370	-18170	-18070.2	-99.818	3.460223	0.01576866	3.475992	0.004536449
1380	-18165.3	-18064.2	-101.138	3.371325	0.1180561	3.489381	0.03383295
1390	-18169.4	-18067.7	-101.77	3.619272	0.1755581	3.79483	0.04626244
1400	-18168.7	-18068.4	-100.249	3.315549	0.06845973	3.384009	0.02023036
1410	-18164.6	-18064.2	-100.392	3.12353	0.03878493	3.162314	0.01226473
1420	-18163.5	-18061.3	-102.231	2.564817	0.02689395	2.591711	0.01037691
1430	-18167.2	-18066.9	-100.368	4.297287	0.0493467	4.346634	0.01135285
1440	-18171.7	-18071	-100.646	4.235986	0.0772811	4.313267	0.01791707
1450	-18171.7	-18071.9	-99.833	4.117086	0.02615535	4.143241	0.006312774
1460	-18175.3	-18075.8	-99.4796	3.508733	0.01052111	3.519254	0.002989586
1470	-18170.9	-18071	-99.9204	3.0754	0.01092174	3.086322	0.003538755
1480	-18175.9	-18076.5	-99.34	3.898004	0.02247357	3.920477	0.005732357
1490	-18160.1	-18060.7	-99.4027	4.083678	0.01007423	4.093752	0.002460878
1500	-18166.2	-18065.9	-100.321	3.730101	0.1144942	3.844596	0.02978057
1510	-18172.1	-18065.9	-106.193	2.477225	0.52226	2.999485	0.1741165
1520	-18166.3	-18063.7	-102.563	3.568908	0.2839331	3.852841	0.07369448
1530	-18177.6	-18073.2	-104.395	2.422092	0.227405	2.649497	0.08582949
1540	-18168.8	-18068.1	-100.744	3.256329	0.1121198	3.368449	0.0332853
1550	-18172.3	-18070.4	-101.845	4.114657	0.1582515	4.272909	0.03703601
1560	-18173	-18071.5	-101.564	4.163443	0.1219	4.285343	0.02844581
1570	-18171	-18069.6	-101.447	2.949613	0.07880956	3.028422	0.02602331
1580	-18170.2	-18068.3	-101.871	3.888584	0.1629054	4.05149	0.04020875
1590	-18159.4	-18058.4	-101.016	3.905157	0.1062862	4.011443	0.02649575
1600	-18165.4	-18065.7	-99.7032	3.808105	0.02044808	3.828553	0.005340942
1610	-18161.1	-18059.3	-101.774	4.833111	0.02218346	4.855295	0.004568922
1620	-18165.9	-18066.1	-99.8223	4.089888	0.02027338	4.110161	0.004932502
1630	-18170.5	-18070.8	-99.712	3.181473	0.004569902	3.186043	0.00143435
1640	-18173.9	-18074.6	-99.3841	3.773157	0.01765377	3.790811	0.004656991
1650	-18164.3	-18064.2	-100.044	3.534864	0.05214811	3.587012	0.01453804
1660	-18173.2	-18073	-100.203	3.637914	0.06594126	3.703856	0.01780341
1670	-18166.8	-18066.4	-100.413	3.769714	0.08736138	3.857075	0.02264964
1680	-18174	-18072.8	-101.161	3.173863	0.1294349	3.303297	0.03918355
1690	-18166.5	-18065.5	-100.921	3.220606	0.1020633	3.32267	0.03071725
1700	-18166.8	-18066.4	-100.451	3.9133	0.05431053	3.96761	0.01368847
1710	-18162.8	-18063.1	-99.6187	3.632205	0.004923027	3.637128	0.001353548
1720	-18172.9	-18071	-101.967	3.75724	0.1759038	3.933143	0.04472347
1730	-18175.3	-18072.1	-103.155	2.654878	0.1725905	2.827469	0.06104062
1740	-18166.3	-18066	-100.297	3.086189	0.00507222	3.091261	0.001640825
1750	-18163.8	-18063.1	-100.748	3.266835	0.1043788	3.371214	0.03096178
1760	-18167.7	-18066.2	-101.509	3.774732	0.1547799	3.929512	0.0393891
1770	-18172.3	-18071.7	-100.563	3.682063	0.0865428	3.768606	0.02296414
1780	-18170.8	-18068.4	-102.436	4.21439	0.169457	4.383847	0.03865486
1790	-18164.9	-18064.1	-100.821	4.331569	0.03719939	4.368769	0.008514845
1800	-18172.1	-18071.3	-100.779	4.01314	0.06360683	4.076746	0.01560235
1810	-18164.2	-18063.8	-100.353	3.605811	0.04759535	3.653407	0.01302766
1820	-18164.3	-18063.9	-100.408	3.542131	0.06859934	3.61073	0.01899874
1830	-18165.1	-18065.2	-99.9066	3.357188	0.02206755	3.379255	0.006530299
1840	-18165.3	-18065.5	-99.8409	3.887888	0.01747786	3.905366	0.004475344
1850	-18176.7	-18077	-99.7526	3.428479	0.01630622	3.444786	0.004733595
1860	-18170.7	-18066.5	-104.268	5.373303	0.04176373	5.415067	0.007712505
1870	-18166.6	-18065.9	-100.702	4.35072	0.04591647	4.396637	0.01044355
1880	-18166.4	-18066.7	-99.7942	3.36533	0.01867922	3.384009	0.005519848
1890	-18169.9	-18070.5	-99.439	3.646335	0.00125959	3.647594	0.0003453208
1900	-18177.6	-18076.9	-100.677	3.581831	0.09326719	3.675098	0.02537815
1910	-18172.8	-18073	-99.7943	3.635568	0.01844545	3.654014	0.005047996
1920	-18170.7	-18069.4	-101.361	2.754294	0.002264743	2.756558	0.0008215836
1930	-18162.4	-18062.9	-99.4679	3.649495	0.001797708	3.651293	0.0004923485
1940	-18171.9	-18069.6	-102.26	3.206108	0.2004125	3.40652	0.05883203
1950	-18166.5	-18062.9	-103.647	4.246237	0.2354188	4.481655	0.05252944
1960	-18165.3	-18062.6	-102.768	2.56	0.04035144	2.600352	0.01551769
1970	-18165	-18062.5	-102.567	2.607178	0.05707716	2.664255	0.02142331
1980	-18170.1	-18069.3	-100.802	3.68064	0.09912841	3.779769	0.02622605
1990	-18158.1	-18056.5	-101.532	4.159913	0.1034654	4.263379	0.02426841
2000	-18167.5	-18067.7	-99.765	3.778908	0.01772841	3.796637	0.004669503
2010	-18169.9	-18068.2	-101.764	4.880856	0.01003943	4.890896	0.002052676
2020	-18164.9	-18064.3	-100.64	3.83491	0.1016407	3.93655	0.02581974
2030	-18167.1	-18065.7	-101.413	2.724566	0.00638115	2.730947	0.002336607
2040	-18169.2	-18069	-100.195	3.739358	0.05742718	3.796786	0.01512521
2050	-18169.2	-18068.9	-100.268	3.412343	0.04926113	3.461604	0.01423072
2060	-18162.3	-18062.1	-100.146	4.069428	0.01734425	4.086772	0.004243999
2070	-18166.6	-18066	-100.61	3.211671	0.04285422	3.254525	0.01316758
2080	-18164.1	-18063.6	-100.491	3.410344	0.07038177	3.480726	0.02022043
2090	-18165.5	-18065.4	-100.185	3.3983	0.05065726	3.448957	0.01468771
2100	-18172	-18070.7	-101.248	3.183617	0.1109498	3.294566	0.0336766
2110	-18165	-18062.8	-102.207	4.423786	0.1263081	4.550094	0.02775945
2120	-18160.6	-18059.2	-101.357	4.735104	3.169533e-06	4.735107	6.693688e-07
2130	-18165.2	-18065.3	-99.8685	3.39848	0.007125036	3.405605	0.00209215
2140	-18168.1	-18067.5	-100.573	3.913574	0.06010892	3.973683	0.01512675
2150	-18162.2	-18060.1	-102.138	2.787971	0.1149103	2.902881	0.03958492
2160	-18165.5	-18065.8	-99.6637	3.809279	0.007185462	3.816465	0.001882753
2170	-18165.2	-18061.6	-103.581	2.84038	0.2804112	3.120791	0.08985261
2180	-18164.9	-18064.1	-100.773	4.304704	0.00848964	4.313194	0.001968296
2190	-18161.6	-18060.5	-101.103	4.219395	0.0408193	4.260215	0.009581513
2200	-18166.8	-18063.7	-103.116	3.584225	0.2625351	3.84676	0.06824838
2210	-18176.5	-18075.6	-100.855	3.77469	0.07044305	3.845133	0.01832005
2220	-18166.9	-18065.1	-101.801	4.550481	0.05143492	4.601916	0.01117685
2230	-18161.6	-18058.9	-102.685	4.806623	0.06542222	4.872045	0.01342808
2240	-18165.6	-18060.8	-104.761	4.657349	0.2506387	4.907988	0.0510675
