Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-65987.6	-65733.5	-254.12	0.1088559	0.004469706	0.1133256	0.03944126
1	1	-68742	-68454.2	-287.835	-0.008485582	0.01177197	0.00328639	3.582038
2	0	-50026.7	-49803.1	-223.538	0.2714137	0.004781873	0.2761956	0.01731336
3	1	-60905.6	-60624.4	-281.166	-0.02187944	0.0253526	0.00347316	7.299576
4	0	-36822.6	-36636.2	-186.357	0.5407729	0.003539815	0.5443127	0.006503275
5	1	-50224.3	-49970.5	-253.862	-0.1490086	0.1538342	0.004825653	31.87843
6	0	-26585.2	-26427.4	-157.756	1.04561	0.00495306	1.050563	0.004714673
7	1	-37891.7	-37672.3	-219.452	-0.2045378	0.2088861	0.004348305	48.0385
8	0	-23212.2	-23078.9	-133.34	1.602556	0.009790334	1.612346	0.006072103
9	1	-28736.4	-28581.2	-155.227	-0.7647392	0.7678941	0.00315486	243.4003
10	0	-20880.4	-20763.9	-116.517	3.911561	0.02021535	3.931777	0.005141531
11	1	-24135.5	-23994.7	-140.763	-1.232979	1.235699	0.002720581	454.2041
12	0	-19349.8	-19240.5	-109.28	2.788858	0.01368024	2.802538	0.004881376
13	1	-21185.3	-21062.5	-122.88	-1.622992	1.626091	0.003098066	524.8728
14	0	-18206.1	-18099.5	-106.61	3.438797	0.05655834	3.495355	0.016181
15	1	-19277.6	-19163.9	-113.717	-2.805398	2.807472	0.002073019	1354.291
16	0	-17930	-17824.3	-105.704	2.659923	0.06401151	2.723934	0.02349966
17	1	-18045.4	-17940.7	-104.66	-3.640461	3.64216	0.001698792	2143.971
18	0	-17251.2	-17148.8	-102.478	3.197205	0.1538694	3.351075	0.04591643
19	1	-17842	-17738.5	-103.556	-3.035451	3.038589	0.00313812	968.2833
20	0	-17234.8	-17134.2	-100.548	3.422927	0.01959406	3.442521	0.005691775
21	1	-17792.5	-17689.2	-103.265	-2.972018	2.974231	0.002212812	1344.096
22	0	-17228.7	-17128.4	-100.345	3.287406	0.01059773	3.298004	0.003213378
23	1	-17747.3	-17644.7	-102.629	-3.704428	3.705298	0.0008690983	4263.381
24	0	-17221.8	-17120.3	-101.494	4.437674	0.0215626	4.459237	0.00483549
25	1	-17713.1	-17610.5	-102.646	-4.104712	4.10641	0.0016985	2417.668
26	0	-17220	-17119	-101.005	3.024251	0.02824199	3.052493	0.009252107
27	1	-17704.4	-17602.1	-102.307	-3.077288	3.08709	0.009802222	314.9378
28	0	-17212.9	-17112.5	-100.368	3.446613	0.01912518	3.465739	0.005518357
29	1	-17408.8	-17307.9	-100.91	-3.263102	3.274965	0.01186314	276.0623
30	0	-17206.9	-17107.1	-99.8101	3.871375	0.005767219	3.877142	0.001487492
31	1	-17398.4	-17297.5	-100.904	-3.321716	3.333366	0.01164977	286.1314
32	0	-17212.3	-17111.7	-100.527	4.275211	0.01009829	4.285309	0.00235649
33	1	-17389.4	-17288.2	-101.257	-4.156641	4.173739	0.01709819	244.1042
34	0	-17213.7	-17113.7	-99.9931	3.616709	0.005711423	3.62242	0.001576687
35	1	-17393	-17291.3	-101.716	-4.240036	4.282962	0.04292647	99.7744
36	0	-17211.5	-17111.2	-100.263	4.078869	0.005934157	4.084803	0.00145274
37	1	-17372.3	-17271.8	-100.512	-3.294707	3.307755	0.01304795	253.5076
38	0	-17211.3	-17111.1	-100.211	3.416167	0.01177716	3.427944	0.003435633
39	1	-17379	-17278.9	-100.132	-3.632169	3.636149	0.003980424	913.5079
40	0	-17210.4	-17110.5	-99.9111	3.920967	0.01224769	3.933214	0.003113915
41	1	-17369.5	-17269.3	-100.232	-3.740804	3.751529	0.01072433	349.8149
42	0	-17206.3	-17106.3	-100.051	3.476791	0.01277716	3.489568	0.003661531
43	1	-17369	-17266.5	-102.504	-2.637522	2.684371	0.04684961	57.29763
44	0	-17197.1	-17096.3	-100.788	4.036605	0.05822553	4.094831	0.01421928
45	1	-17372	-17271	-101.088	-4.033226	4.108223	0.07499666	54.77874
46	0	-17207.5	-17105.8	-101.618	4.696563	0.0247575	4.721321	0.005243765
47	1	-17365.7	-17265.4	-100.27	-3.951361	3.970165	0.01880449	211.1286
48	0	-17197.3	-17097	-100.294	3.460692	0.04489093	3.505583	0.01280555
49	1	-17364.6	-17263.5	-101.139	-3.688745	3.801715	0.1129701	33.65239
50	0	-17200.4	-17099.3	-101.12	4.308593	0.05724393	4.365837	0.01311179
51	1	-17367.9	-17267	-100.9	-3.14236	3.191543	0.04918288	64.89133
52	0	-17197.5	-17097.8	-99.7345	3.586747	0.02512556	3.611873	0.006956381
53	1	-17322.7	-17220.5	-102.138	-2.660378	2.684772	0.02439375	110.0598
54	0	-17191.7	-17091.4	-100.332	3.162316	0.03785359	3.20017	0.01182862
55	1	-17327.8	-17227.6	-100.187	-3.377315	3.421232	0.04391677	77.90262
56	0	-17199.2	-17098.8	-100.314	3.368282	0.07593104	3.444213	0.02204597
57	1	-17325.8	-17224.7	-101.095	-3.142103	3.228393	0.08628968	37.41343
58	0	-17195.6	-17096.2	-99.4422	3.46719	0.004850707	3.472041	0.001397077
59	1	-17160.8	-17060.8	-99.955	-3.135991	3.162048	0.02605703	121.3511
60	0	-17200.3	-17099.4	-100.83	4.548906	0.008207861	4.557114	0.001801109
61	1	-17172.6	-17071	-101.554	-4.327356	4.450531	0.1231751	36.13175
62	0	-17197.5	-17097.7	-99.7357	4.077494	0.01947882	4.096973	0.004754442
63	1	-17163.8	-17063.1	-100.724	-3.811265	3.932676	0.1214102	32.39165
64	0	-17198.3	-17098.6	-99.7049	3.378321	0.02617511	3.404496	0.007688395
65	1	-17156	-17055.2	-100.835	-4.57407	4.618254	0.04418341	104.5246
66	0	-17194.5	-17091.8	-102.659	3.516467	0.2865869	3.803054	0.07535705
67	1	-17157.7	-17057	-100.65	-2.932965	2.984737	0.05177254	57.65097
68	0	-17195.2	-17093.2	-102.026	3.838039	0.2180805	4.05612	0.0537658
69	1	-17161.5	-17060.8	-100.692	-2.912282	2.968108	0.05582606	53.16707
70	0	-17191.8	-17092	-99.8101	3.89635	0.04325145	3.939602	0.01097863
71	1	-17152.8	-17053.1	-99.6471	-3.601152	3.66955	0.0683983	53.64972
72	0	-17201.5	-17102	-99.4967	3.946683	0.02327929	3.969962	0.005863856
73	1	-17154	-17053.4	-100.617	-4.220767	4.317343	0.09657631	44.70396
74	0	-17203.4	-17103.6	-99.8689	3.222938	0.04857753	3.271516	0.01484863
75	1	-17153.4	-17051.6	-101.832	-4.652666	4.784324	0.1316586	36.33888
76	0	-17209.2	-17107.2	-101.967	5.000086	0.02662585	5.026711	0.005296873
77	1	-17154.1	-17054.9	-99.1529	-3.78042	3.811157	0.0307369	123.9929
78	0	-17197.7	-17097.7	-100.088	4.282019	0.02854404	4.310563	0.006621881
79	1	-17163.2	-17063.8	-99.3833	-3.810148	3.861098	0.05095042	75.78147
80	0	-17197.3	-17096.1	-101.193	2.799737	0.05289867	2.852635	0.01854379
81	1	-17144.8	-17044.3	-100.497	-4.726809	4.741653	0.01484399	319.4325
82	0	-17206.7	-17104.4	-102.248	4.241986	0.1980269	4.440013	0.04460052
83	1	-17148.3	-17048	-100.31	-4.498694	4.538831	0.04013729	113.0826
84	0	-17196.6	-17097.2	-99.3433	4.009334	0.01190946	4.021244	0.002961635
85	1	-17138	-17038.6	-99.3835	-3.41776	3.469556	0.05179654	66.98433
86	0	-17189.9	-17090.1	-99.7702	3.936734	0.03088593	3.96762	0.007784498
87	1	-17139	-17039.6	-99.399	-3.942444	3.989811	0.04736728	84.23137
88	0	-17201.5	-17097.5	-103.92	5.112096	0.1222515	5.234348	0.02335564
89	1	-17146.4	-17047.3	-99.1166	-3.560568	3.581253	0.02068446	173.1374
90	0	-17199	-17099	-100.07	3.377861	0.06155271	3.439414	0.01789628
91	1	-17140.2	-17040.2	-100.002	-3.074633	3.12618	0.05154638	60.6479
92	0	-17192.8	-17093.2	-99.5923	3.761324	0.02955175	3.790876	0.007795494
93	1	-17133.4	-17033.7	-99.6421	-4.301082	4.314526	0.0134433	320.9425
94	0	-17197.9	-17096.8	-101.153	4.247254	0.1150215	4.362276	0.02636731
95	1	-17138.7	-17037.5	-101.161	-3.568718	3.763608	0.1948894	19.3115
96	0	-17199.7	-17100	-99.6642	3.28665	0.01217922	3.298829	0.003691983
97	1	-17125.4	-17025.8	-99.5878	-3.480947	3.521849	0.04090161	86.10538
98	0	-17190.6	-17090.8	-99.8211	3.119886	0.001348439	3.121234	0.0004320211
99	1	-17123.4	-17022.7	-100.697	-3.758793	3.908778	0.1499852	26.06109
100	0	-17192.9	-17093.6	-99.3445	3.461652	0.001671555	3.463324	0.0004826447
101	1	-17136.1	-17035.1	-100.982	-3.626507	3.818855	0.1923475	19.85394
102	0	-17201.6	-17097.6	-103.956	3.977047	0.3452598	4.322307	0.07987858
103	1	-17127.3	-17027.9	-99.409	-3.89589	3.934977	0.03908669	100.6731
104	0	-17200.6	-17100.5	-100.133	3.244852	0.03652309	3.281375	0.01113042
105	1	-17099.2	-16999.9	-99.3294	-3.93861	3.982515	0.04390495	90.70767
106	0	-17193.5	-17094	-99.5089	3.590532	0.01675268	3.607285	0.004644126
107	1	-17095.6	-16995.2	-100.438	-3.720781	3.874348	0.1535667	25.22909
108	0	-17193.7	-17094.2	-99.4926	3.679662	0.02318872	3.702851	0.006262396
109	1	-17094.7	-16994.5	-100.163	-3.013303	3.086088	0.07278527	42.3999
110	0	-17198	-17096.7	-101.204	3.169466	0.1396958	3.309161	0.04221487
111	1	-17097	-16997.2	-99.8369	-3.647567	3.755675	0.1081082	34.73995
112	0	-17198.1	-17098.6	-99.4096	3.928936	0.001022172	3.929958	0.0002600974
113	1	-17111.2	-17011.7	-99.4387	-3.425821	3.501851	0.07603035	46.05859
114	0	-17208.6	-17106.8	-101.806	5.029629	0.0002897047	5.029919	5.759629e-05
115	1	-17098.4	-16997.9	-100.49	-3.890372	4.051817	0.1614449	25.09721
116	0	-17208.3	-17109.1	-99.2	3.816575	0.0001596295	3.816735	4.182358e-05
117	1	-17105.2	-17005.6	-99.6219	-3.49842	3.60115	0.1027304	35.05438
118	0	-17202.8	-17102	-100.834	3.910665	0.1404139	4.051079	0.03466088
119	1	-17104.6	-17005	-99.646	-3.289005	3.37306	0.08405519	40.12911
120	0	-17194.6	-17094.3	-100.255	3.350672	0.07792381	3.428596	0.02272762
121	1	-17113.1	-17014.4	-98.7709	-3.568775	3.601064	0.03228818	111.5288
122	0	-17197.5	-17096.6	-100.933	3.853012	0.1283721	3.981384	0.03224308
123	1	-17101.5	-16999.2	-102.389	-5.370991	5.42232	0.05132919	105.6381
124	0	-17200.6	-17100.5	-100.177	4.263336	0.01637099	4.279707	0.003825259
125	1	-17097.1	-16998.6	-98.5054	-3.749607	3.7763	0.026693	141.4716
126	0	-17196.8	-17096.7	-100.141	3.090489	0.01297341	3.103463	0.004180303
127	1	-17102.8	-17003.2	-99.6559	-3.119823	3.196795	0.07697199	41.53193
128	0	-17195	-17095.4	-99.6406	4.163111	0.001247301	4.164358	0.0002995183
129	1	-17103.4	-17004	-99.3921	-4.319988	4.381966	0.06197813	70.7018
130	0	-17196	-17096.5	-99.4763	3.488061	0.004339046	3.4924	0.001242425
131	1	-17099.5	-17001	-98.458	-3.62819	3.656629	0.02843878	128.579
132	0	-17203.3	-17101.7	-101.64	2.809766	0.0913402	2.901106	0.03148461
133	1	-17101.1	-17001.8	-99.2892	-3.624218	3.72402	0.09980147	37.31427
134	0	-17187.6	-17088	-99.6264	3.868298	0.01271697	3.881015	0.003276713
135	1	-17093.3	-16993.7	-99.6377	-3.328828	3.442326	0.1134978	30.32944
136	0	-17213.3	-17113.6	-99.6229	3.693825	0.0180908	3.711916	0.004873709
137	1	-17091.7	-16992.4	-99.329	-3.943058	4.036696	0.0936385	43.10937
138	0	-17211.8	-17111.3	-100.495	3.832249	0.1139461	3.946195	0.02887493
139	1	-17092.8	-16993	-99.7504	-4.201202	4.306845	0.1056434	40.76776
140	0	-17203.2	-17100	-103.224	3.202796	0.343103	3.545899	0.09676053
141	1	-17097.1	-16997.8	-99.2983	-4.540558	4.567318	0.02676018	170.6759
142	0	-17189.2	-17087.7	-101.506	3.670808	0.1984903	3.869298	0.05129879
143	1	-17091.6	-16992.9	-98.7386	-3.618034	3.6647	0.04666612	78.5302
144	0	-17206	-17104.9	-101.156	3.358173	0.1538099	3.511983	0.04379574
145	1	-17091.8	-16992.9	-98.9075	-3.665594	3.727219	0.06162466	60.48259
146	0	-17205	-17103.1	-101.929	3.854226	0.1959115	4.050137	0.04837157
147	1	-17094.7	-16994.8	-99.9501	-3.285087	3.422303	0.137216	24.94099
148	0	-17203.8	-17101.5	-102.302	3.780067	0.2480211	4.028088	0.06157291
149	1	-17100.7	-17002.1	-98.6388	-3.761793	3.819221	0.05742744	66.50516
150	0	-17211.2	-17111.4	-99.8601	3.873801	0.04716823	3.920969	0.01202974
151	1	-17098.2	-16998.4	-99.8427	-3.632261	3.780645	0.1483842	25.47876
152	0	-17197.6	-17098.1	-99.4133	3.912045	0.00363495	3.91568	0.000928306
153	1	-17101.1	-17002.3	-98.8276	-3.629652	3.689228	0.05957614	61.92459
154	0	-17209.7	-17103	-106.773	1.992767	0.06994277	2.06271	0.03390819
155	1	-17095.5	-16994	-101.583	-3.519783	3.822765	0.3029823	12.61713
156	0	-17206.9	-17105.7	-101.144	4.486418	0.09193638	4.578354	0.02008066
157	1	-17103.2	-17003.7	-99.4801	-4.636927	4.656703	0.01977572	235.4758
158	0	-17200.8	-17100.6	-100.171	3.7213	0.07781821	3.799119	0.02048323
159	1	-17103.7	-17004.6	-99.0447	-4.270044	4.298241	0.02819641	152.4393
160	0	-17195.3	-17094.7	-100.592	3.560542	0.1163148	3.676857	0.03163431
161	1	-17095	-16996.4	-98.5498	-3.939885	3.958071	0.01818644	217.6386
162	0	-17192.8	-17092.4	-100.452	4.350912	0.04144677	4.392359	0.009436109
163	1	-17094.4	-16996.3	-98.1097	-3.841892	3.843183	0.001290433	2978.212
164	0	-17199	-17095.4	-103.56	3.928777	0.3350484	4.263826	0.0785793
165	1	-17094.3	-16994	-100.333	-3.115984	3.269593	0.1536087	21.28521
166	0	-17207	-17099.3	-107.692	5.021854	0.4131063	5.434961	0.07600907
167	1	-17107.5	-17001.8	-105.668	-4.933453	5.308212	0.3747586	14.16435
168	0	-17196.9	-17097.1	-99.8145	3.467685	0.06009444	3.52778	0.01703463
169	1	-17095.3	-16995	-100.266	-2.947611	3.039604	0.09199362	33.04147
170	0	-17203.8	-17103.1	-100.728	3.010548	0.07117704	3.081725	0.02309649
171	1	-17095	-16994.4	-100.611	-4.28651	4.455024	0.1685144	26.43706
172	0	-17198.4	-17096.1	-102.292	4.253569	0.1794112	4.432981	0.04047191
173	1	-17092.4	-16992.7	-99.6696	-4.324417	4.406761	0.08234383	53.51659
174	0	-17200.5	-17099.5	-100.95	2.987904	0.06558374	3.053488	0.0214783
175	1	-17093.6	-16994.3	-99.3026	-4.526947	4.53933	0.0123836	366.5599
176	0	-17207.3	-17103	-104.22	4.284992	0.2895361	4.574528	0.0632931
177	1	-17105.5	-17006	-99.5338	-4.050364	4.1282	0.07783569	53.03736
178	0	-17096.2	-16996.7	-99.4831	4.168803	0.01788839	4.186691	0.00427268
179	1	-17097.9	-16998.1	-99.8736	-3.110453	3.199926	0.08947299	35.76416
180	0	-17099.2	-17000.1	-99.1137	3.737202	0.01850966	3.755712	0.004928402
181	1	-17102.5	-17003.9	-98.6601	-4.032135	4.065555	0.03342002	121.6503
182	0	-17109.1	-17008.9	-100.221	3.437915	0.10808	3.545995	0.03047947
183	1	-17095	-16992.8	-102.227	-5.077564	5.177563	0.09999898	51.77615
184	0	-17104.6	-17001.7	-102.921	3.423796	0.3340079	3.757803	0.08888382
185	1	-17094.8	-16996	-98.839	-3.495921	3.523337	0.02741594	128.5142
186	0	-17092.4	-16991.2	-101.258	4.376704	0.123794	4.500498	0.02750673
187	1	-17093.9	-16994.8	-99.0882	-3.781605	3.843984	0.06237987	61.62219
188	0	-17099.4	-16997.7	-101.658	4.889024	0.06262548	4.95165	0.0126474
189	1	-17095.2	-16995.1	-100.146	-4.792291	4.805836	0.013545	354.8051
190	0	-17091.5	-16990	-101.528	3.528198	0.2447848	3.772983	0.06487834
191	1	-17092.8	-16991.9	-100.859	-2.982515	3.135458	0.1529428	20.50085
192	0	-17094.6	-16993.4	-101.203	3.814063	0.2025162	4.016579	0.05042007
193	1	-17098.3	-16999	-99.2826	-3.147625	3.190467	0.04284185	74.47081
194	0	-17086.6	-16987.4	-99.1872	3.764971	0.03888	3.803851	0.01022122
195	1	-17102.9	-17004.6	-98.2652	-3.893557	3.898803	0.005246001	743.1953
196	0	-17092.9	-16993.2	-99.7118	3.285681	0.05218838	3.337869	0.01563524
197	1	-17106.1	-17004.2	-101.929	-2.511509	2.553395	0.04188674	60.95952
198	0	-17095	-16994.9	-100.092	3.559942	0.09749411	3.657436	0.02665641
199	1	-17096.9	-16996.2	-100.693	-3.393055	3.597703	0.204647	17.58004
200	0	-17096.7	-16995.7	-101	4.716979	0.03971231	4.756691	0.008348726
201	1	-17097.8	-16997.5	-100.35	-4.358916	4.475452	0.1165361	38.40399
202	0	-17089.5	-16989.1	-100.473	3.488431	0.1334966	3.621928	0.03685787
203	1	-17093.9	-16993.2	-100.724	-2.804111	2.914241	0.1101308	26.46164
204	0	-17090.6	-16989.8	-100.832	3.581058	0.1569898	3.738048	0.0419978
205	1	-17094.6	-16995.1	-99.5125	-4.141042	4.227817	0.08677407	48.72212
