Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-67697	-67437.8	-259.164	-0.1180273	0.1585698	0.04054245	3.911204
10	-51675.1	-51438.1	-237.008	-0.1723488	0.2044558	0.03210694	6.367963
20	-38675.1	-38471.9	-203.259	-0.537534	0.57692	0.03938603	14.64784
30	-29342.4	-29182.6	-159.848	-0.9344686	0.9683148	0.03384612	28.60933
40	-23054.9	-22914.5	-140.438	-1.229424	1.259089	0.02966487	42.44379
50	-20253.5	-20129.2	-124.378	-2.301015	2.322195	0.02118057	109.638
60	-18687.7	-18571	-116.767	-1.965302	1.989164	0.02386152	83.36283
70	-18334	-18220.4	-113.603	-2.92854	2.979839	0.05129868	58.08802
80	-18258	-18144.2	-113.71	-3.126385	3.247968	0.1215829	26.71401
90	-18078.7	-17966.3	-112.485	-2.897933	3.013849	0.1159156	26.00037
100	-18062.7	-17948.2	-114.506	-2.546854	2.892133	0.3452789	8.376224
110	-17859.5	-17754.3	-105.196	-3.548964	3.799943	0.2509788	15.14049
120	-17738.2	-17628.5	-109.714	-2.378335	3.013714	0.6353792	4.743174
130	-17711.9	-17607.7	-104.242	-3.337742	3.554675	0.2169334	16.38602
140	-17384	-17281.9	-102.099	-3.763042	3.946524	0.1834822	21.50903
150	-17366.8	-17265.6	-101.179	-3.637138	3.750844	0.1137058	32.98727
160	-17256.2	-17155.9	-100.296	-3.877142	3.949375	0.07223342	54.67518
170	-17259	-17157.6	-101.388	-4.844772	4.866434	0.0216619	224.6541
180	-17268.6	-17163	-105.611	-5.876839	5.887011	0.01017187	578.754
190	-17246.3	-17146.5	-99.7795	-3.488892	3.551093	0.06220127	57.09037
200	-17254.9	-17153.9	-101.005	-3.735991	3.887477	0.1514865	25.6622
210	-17253.3	-17152.7	-100.573	-3.056859	3.129125	0.0722661	43.30004
220	-17259.2	-17158.4	-100.857	-4.162168	4.2789	0.1167323	36.65567
230	-17256.5	-17153.7	-102.847	-2.758663	2.993719	0.2350554	12.73622
240	-17251.2	-17148.6	-102.542	-2.582803	2.692774	0.1099718	24.48604
250	-17263.7	-17162.8	-100.945	-3.53159	3.699715	0.168125	22.00574
