Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-67690.4	-67424.3	-266.085	-0.0009660012	0.08503861	0.08407261	1.01149
10	-52193.8	-51956	-237.858	0.06787766	0.09564811	0.1635258	0.5849115
20	-41084.9	-40875.5	-209.428	-0.001032833	0.3287618	0.327729	1.003151
30	-32978.5	-32800.7	-177.817	-0.1444394	0.9208688	0.7764294	1.18603
40	-28776.9	-28620.5	-156.399	0.2632613	1.185003	1.448265	0.8182229
50	-22963.4	-22836.1	-127.324	1.879573	0.2210129	2.100586	0.1052149
60	-19809.3	-19690.1	-119.122	2.803211	0.1551646	2.958376	0.05244924
70	-19112.6	-18995.5	-117.171	2.187021	0.238872	2.425893	0.09846767
80	-18962.4	-18846.8	-115.562	2.192279	0.1413443	2.333623	0.0605686
90	-18669.7	-18553.8	-115.913	3.419314	0.1429055	3.562219	0.04011698
100	-18087.7	-17980.1	-107.563	2.32966	0.07178462	2.401444	0.02989227
110	-17844.9	-17740.6	-104.247	3.599072	0.03340477	3.632477	0.009196142
120	-17320.4	-17218.3	-102.117	2.978279	0.005932702	2.984212	0.00198803
130	-17240.4	-17139.1	-101.281	3.540724	0.008475605	3.5492	0.002388032
140	-17193.2	-17091.8	-101.406	3.10149	0.01335546	3.114845	0.004287681
150	-16926.6	-16826.3	-100.361	4.236601	0.004556395	4.241157	0.001074328
160	-16908.7	-16808.2	-100.465	4.315719	0.001925805	4.317645	0.0004460314
170	-16903.8	-16804	-99.7457	3.525181	0.003795756	3.528977	0.001075597
180	-16905	-16804.9	-100.139	3.150528	0.009396974	3.159925	0.002973796
190	-16892.5	-16792.7	-99.8078	3.385022	0.02538129	3.410403	0.007442312
200	-16892.1	-16790.4	-101.699	2.720607	0.05011149	2.770719	0.0180861
210	-16892.7	-16791.1	-101.54	3.808622	0.1682792	3.976901	0.04231416
220	-16886.1	-16785.8	-100.312	4.323313	0.05290519	4.376218	0.01208925
230	-16889.1	-16788.7	-100.357	3.297024	0.08229997	3.379324	0.02435397
240	-16893.3	-16793.7	-99.6421	3.619758	0.04125593	3.661014	0.01126899
250	-16891.5	-16790.9	-100.67	3.281541	0.1277336	3.409275	0.03746649
260	-16889.9	-16790.2	-99.666	3.66363	0.05666063	3.720291	0.01523016
270	-16894.6	-16793.2	-101.462	4.783793	0.02400315	4.807796	0.004992547
280	-16894.9	-16792.1	-102.748	3.672239	0.2949995	3.967238	0.07435891
290	-16891.9	-16790.9	-100.904	4.557836	0.05213848	4.609975	0.01130993
300	-16898.7	-16798.6	-100.172	4.12028	0.05948081	4.17976	0.01423068
310	-16891.5	-16790.6	-100.919	4.023465	0.1213639	4.144829	0.02928079
320	-16892.7	-16790.5	-102.197	2.69246	0.09938462	2.791844	0.0355982
330	-16890.9	-16790.7	-100.119	3.927617	0.07210822	3.999725	0.01802829
340	-16885.4	-16785.6	-99.7661	4.084578	0.03139717	4.115975	0.007628125
350	-16886.1	-16785.9	-100.18	3.842639	0.09067472	3.933313	0.02305301
360	-16884.9	-16784.8	-100.157	3.150907	0.0541275	3.205035	0.01688827
370	-16887.6	-16787.1	-100.49	3.460001	0.1199473	3.579948	0.03350533
380	-16903.5	-16796.3	-107.218	3.420822	0.6487611	4.069583	0.1594171
390	-16896	-16795.5	-100.419	3.766961	0.0852798	3.85224	0.02213771
400	-16893.3	-16789.7	-103.572	3.777288	0.3339536	4.111241	0.08122938
410	-16781.6	-16682.7	-98.8266	4.005269	0.0214426	4.026712	0.005325091
420	-16787.3	-16688.3	-99.0509	3.920768	0.01978512	3.940553	0.0050209
430	-16806.4	-16704.8	-101.588	3.776087	0.2585766	4.034664	0.06408877
440	-16766.9	-16668.2	-98.7136	3.826615	0.02198694	3.848602	0.005712966
450	-16766.3	-16667.3	-99.0191	3.648275	0.03941034	3.687685	0.01068701
460	-16763.8	-16665.1	-98.7964	3.405876	0.008259462	3.414135	0.002419196
470	-16769.8	-16671.1	-98.7249	3.401676	0.009985512	3.411662	0.002926876
480	-16764.9	-16666.1	-98.7915	4.208464	0.001507589	4.209972	0.0003580996
