Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-66269.1	-66043.8	-225.235	-0.2120006	0.2317408	0.01974018	11.73955
10	-44336.9	-44137.7	-199.274	-0.5237338	0.5467265	0.02299266	23.7783
20	-31680.1	-31526.2	-153.898	-1.151289	1.185886	0.03459673	34.2774
30	-24980.6	-24837.8	-142.833	-2.410447	2.422878	0.01243097	194.9065
40	-22412	-22278.7	-133.294	-1.723985	1.741105	0.01712089	101.6948
50	-20215.2	-20099.7	-115.445	-2.690405	2.723283	0.03287755	82.83107
60	-18440.2	-18331.3	-108.91	-3.292565	3.327308	0.03474328	95.76839
70	-17882.6	-17775	-107.63	-2.661959	2.73668	0.07472078	36.62542
80	-17851.1	-17744.5	-106.645	-3.118416	3.17506	0.05664435	56.05255
90	-17829.7	-17722.8	-106.945	-3.519508	3.583031	0.06352334	56.40495
100	-17653.6	-17550	-103.576	-3.439342	3.505502	0.06616007	52.98516
110	-17630.5	-17525.6	-104.872	-3.941429	4.087787	0.1463582	27.93002
120	-17624.6	-17517.9	-106.626	-3.691429	3.999879	0.3084498	12.96768
130	-17622.3	-17516.4	-105.93	-3.260307	3.577442	0.3171349	11.28051
140	-17610	-17506.5	-103.467	-3.152168	3.244894	0.09272612	34.99439
150	-17192.2	-17091.1	-101.129	-4.381684	4.512363	0.1306782	34.53034
160	-17147	-17047.4	-99.5588	-3.234601	3.319154	0.08455339	39.25513
170	-17143.9	-17044.5	-99.3687	-4.068032	4.161243	0.09321117	44.64318
180	-17139.4	-17040.6	-98.7821	-3.378141	3.426932	0.04879073	70.23736
190	-17134.9	-17035.8	-99.0729	-3.430454	3.507503	0.07704825	45.52345
200	-17136.7	-17037.9	-98.7678	-3.859323	3.9196	0.06027669	65.02679
210	-17144.6	-17045.9	-98.7295	-4.091921	4.121465	0.02954394	139.5029
220	-17147.4	-17046.1	-101.279	-2.806864	2.978249	0.1713842	17.37761
230	-17150.1	-17051.1	-99.0077	-4.237026	4.285838	0.04881183	87.80326
240	-17151.8	-17052.6	-99.1775	-4.182094	4.240747	0.05865326	72.30199
250	-17134.6	-17035.7	-98.9469	-3.124677	3.141134	0.01645617	190.8788
260	-17036.4	-16938.7	-97.6708	-3.500485	3.510953	0.01046848	335.3834
270	-17035.1	-16936.5	-98.6131	-4.482264	4.520168	0.03790375	119.2539
280	-17028.3	-16929.7	-98.6491	-3.80672	3.908255	0.1015352	38.49163
290	-17044.8	-16944.6	-100.132	-4.201681	4.387273	0.1855918	23.63937
300	-17043.4	-16942.6	-100.819	-3.968896	4.241647	0.2727513	15.55134
310	-17034.8	-16937.3	-97.5107	-4.081819	4.08636	0.004541699	899.7426
320	-17030	-16931.6	-98.4132	-3.072026	3.074426	0.002400734	1280.619
330	-17031.2	-16932.5	-98.6078	-4.803622	4.805365	0.001742779	2757.3
340	-17032.1	-16933.1	-99.0023	-4.32124	4.41771	0.09647021	45.79351
350	-17027	-16928.9	-98.1404	-3.461094	3.509534	0.04844058	72.45029
360	-17028.1	-16928.3	-99.7759	-4.401064	4.539554	0.1384908	32.77875
370	-17030.6	-16931.6	-99.0796	-4.412768	4.499722	0.08695338	51.74867
380	-17030.6	-16932.3	-98.3088	-3.778883	3.85326	0.07437765	51.8067
390	-17038.2	-16938.7	-99.5145	-4.784173	4.84268	0.05850718	82.77069
400	-17030.5	-16931.3	-99.1567	-3.084284	3.168864	0.08458022	37.46578
410	-17030.2	-16931.7	-98.5547	-3.033381	3.041948	0.008566612	355.0935
420	-17025.4	-16927.3	-98.1086	-3.179539	3.19249	0.01295122	246.5011
430	-17029.3	-16930	-99.3235	-4.011127	4.170194	0.1590674	26.21652
440	-17022.9	-16925.7	-97.1707	-3.958147	3.959269	0.001121714	3529.66
450	-17039	-16938.7	-100.33	-3.3629	3.621401	0.2585013	14.00922
460	-17027.7	-16929.1	-98.6035	-3.85567	3.971922	0.116252	34.16649
470	-17038.8	-16938.2	-100.607	-4.745958	4.896697	0.1507392	32.48455
480	-17046.5	-16947.6	-98.8253	-3.618963	3.75505	0.1360863	27.59315
490	-17042.9	-16943	-99.8704	-3.18382	3.377653	0.1938332	17.42556
500	-17033.6	-16934.1	-99.5363	-2.782657	2.799705	0.01704807	164.2241
510	-17028.9	-16930.5	-98.4054	-3.72156	3.815949	0.09438882	40.42797
520	-17030.8	-16931.7	-99.0416	-4.54389	4.616672	0.07278179	63.43169
530	-17042.4	-16944	-98.3513	-3.708422	3.788656	0.08023397	47.2201
540	-17034.4	-16936.4	-97.9695	-3.309022	3.317588	0.0085658	387.3063
550	-17027.8	-16926.6	-101.193	-2.589381	2.684513	0.09513138	28.219
560	-17022	-16923.8	-98.2754	-3.304631	3.355667	0.05103527	65.75191
570	-17030.6	-16930.8	-99.7362	-3.915579	4.119365	0.2037855	20.21422
580	-17025.5	-16926.8	-98.7616	-4.487141	4.555451	0.06831002	66.6879
590	-17027.9	-16929.5	-98.4256	-3.901232	3.997907	0.09667445	41.35432
600	-17024.3	-16926.9	-97.3895	-3.502699	3.516797	0.01409719	249.468
610	-17030.6	-16928.7	-101.918	-5.288939	5.429226	0.1402862	38.70106
620	-17044.2	-16944.6	-99.6337	-4.528807	4.664268	0.1354618	34.43236
630	-17031	-16930.3	-100.671	-3.692993	3.986003	0.2930096	13.60366
640	-17034.7	-16937.2	-97.54	-3.861492	3.880128	0.01863662	208.1991
