Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-67658.2	-67410.4	-247.753	0.1780214	0.01459639	0.1926178	0.07577902
1	1	-69501.9	-69230	-271.903	0.07460983	0.01244816	0.08705799	0.142987
2	0	-52762.2	-52539.3	-222.855	0.2529034	0.0111249	0.2640283	0.04213524
3	1	-57165.6	-56918.4	-247.222	0.09758144	0.02174004	0.1193215	0.1821972
4	0	-39737.2	-39551.8	-185.391	0.5663819	0.01241183	0.5787937	0.02144431
5	1	-44553.4	-44339.4	-214.074	0.3402816	0.03446823	0.3747498	0.09197665
6	0	-28509.4	-28371.6	-137.802	1.609803	0.01879615	1.628599	0.0115413
7	1	-32408.5	-32257.5	-151.003	1.021254	0.05902577	1.08028	0.05463932
8	0	-24322.1	-24196.8	-125.306	2.11935	0.002868086	2.122218	0.001351457
9	1	-24925.1	-24791.9	-133.251	1.953594	0.09870947	2.052304	0.04809692
10	0	-21436.7	-21319.9	-116.793	2.918601	0.01159264	2.930194	0.003956272
11	1	-21447.1	-21323	-124.101	2.759749	0.174295	2.934044	0.05940437
12	0	-19514.9	-19405.7	-109.214	3.037148	0.01352112	3.050669	0.004432181
13	1	-19701.8	-19587.6	-114.228	2.716099	0.1372471	2.853346	0.04810041
14	0	-18743.1	-18637.7	-105.438	3.875076	0.01760467	3.892681	0.004522506
15	1	-19180.9	-19067.7	-113.192	3.295062	0.1647085	3.45977	0.04760678
16	0	-17614.6	-17512.2	-102.347	2.966038	0.01103225	2.97707	0.003705742
17	1	-18761.7	-18653	-108.74	3.495524	0.24485	3.740374	0.06546137
18	0	-17525.5	-17424.8	-100.734	3.512945	0.008468881	3.521414	0.002404966
19	1	-18681.1	-18572.4	-108.709	4.378381	0.1651946	4.543576	0.03635784
20	0	-17506.6	-17405.5	-101.166	3.294879	0.03387487	3.328754	0.01017644
21	1	-18326.8	-18222.7	-104.039	2.86262	0.04059322	2.903213	0.01398217
22	0	-17502.7	-17401.9	-100.754	3.568818	0.01483333	3.583651	0.004139167
23	1	-18267.7	-18163.7	-104.058	4.127277	0.02493113	4.152208	0.006004307
24	0	-17484.7	-17384.3	-100.407	3.796794	0.01201636	3.808811	0.003154886
25	1	-18250.6	-18147.5	-103.073	3.778535	0.0151299	3.793665	0.003988201
26	0	-17496.8	-17396.2	-100.582	4.056027	0.0157877	4.071814	0.003877313
27	1	-18257.4	-18154.2	-103.181	2.925721	0.01812074	2.943841	0.006155474
28	0	-17480.8	-17380.7	-100.126	3.86035	0.02444444	3.884794	0.006292338
29	1	-18256.2	-18152.7	-103.508	3.780889	0.05644835	3.837337	0.01471029
30	0	-17482.9	-17381.5	-101.37	2.872601	0.06768899	2.94029	0.0230212
31	1	-18255	-18151.7	-103.248	3.350781	0.07570523	3.426486	0.02209413
32	0	-17482.6	-17382	-100.577	3.751476	0.0909667	3.842442	0.02367419
33	1	-18264	-18156.6	-107.397	2.21639	0.1954384	2.411828	0.08103331
34	0	-17479.9	-17378.4	-101.497	3.405671	0.1698302	3.575501	0.04749829
35	1	-18252.1	-18147.5	-104.608	3.213514	0.1890495	3.402564	0.05556091
36	0	-17490.3	-17387.8	-102.571	3.869339	0.2402445	4.109583	0.05845957
37	1	-18259.9	-18155.8	-104.075	3.672529	0.115243	3.787772	0.03042502
38	0	-17486.6	-17384.2	-102.421	2.634108	0.08479319	2.718901	0.03118656
39	1	-18175.6	-18071.9	-103.714	2.923599	0.1217505	3.04535	0.03997914
40	0	-17495.7	-17395	-100.675	4.015543	0.09027854	4.105822	0.02198793
41	1	-17975.2	-17872.8	-102.417	3.135846	0.0540605	3.189906	0.01694736
42	0	-17485.2	-17385.4	-99.8622	4.117503	0.01454855	4.132052	0.003520902
43	1	-17955.4	-17853.5	-101.937	3.761756	0.05122524	3.812981	0.01343443
44	0	-17480	-17379.9	-100.138	3.208682	0.01619707	3.224879	0.005022535
45	1	-17964.6	-17861.6	-103.003	2.666122	0.01036417	2.676486	0.003872305
46	0	-17488.3	-17388.4	-99.8699	3.576845	0.02741774	3.604262	0.007607032
47	1	-17663.3	-17563.3	-99.9342	3.387389	0.01413446	3.401523	0.004155332
48	0	-17484.5	-17384.6	-99.8467	4.136592	0.008158885	4.144751	0.001968486
49	1	-17633.7	-17533.1	-100.586	3.93266	0.05237965	3.98504	0.01314407
50	0	-17484.5	-17384.5	-100.021	3.305847	0.03336617	3.339213	0.009992226
51	1	-17636.1	-17534.4	-101.664	2.973274	0.111597	3.084871	0.03617557
52	0	-17452	-17352	-99.9999	3.176109	0.008876704	3.184986	0.002787047
53	1	-17639.4	-17538.1	-101.29	3.487695	0.1274886	3.615184	0.03526476
54	0	-17456.8	-17357	-99.798	3.995559	0.02188234	4.017441	0.005446835
55	1	-17634.9	-17533.9	-100.983	3.094467	0.05048283	3.14495	0.01605203
56	0	-17452.9	-17352.5	-100.417	3.777163	0.09529301	3.872456	0.0246079
57	1	-17637.1	-17536.6	-100.421	4.06312	0.0246646	4.087785	0.006033733
58	0	-17456	-17354.9	-101.054	4.014312	0.1233706	4.137683	0.02981636
59	1	-17647.3	-17544.3	-103.025	4.262887	0.1824657	4.445353	0.0410464
60	0	-17457.4	-17356.6	-100.747	3.234516	0.1099071	3.344423	0.03286279
61	1	-17641.9	-17540.6	-101.321	3.014598	0.06771293	3.082311	0.02196824
62	0	-17457.7	-17357.3	-100.479	3.73617	0.06750405	3.803674	0.01774706
63	1	-17639.1	-17538.5	-100.59	3.956964	0.03459886	3.991563	0.008667998
64	0	-17461.6	-17357.9	-103.659	2.62225	0.219587	2.841837	0.07726937
65	1	-17645.1	-17544.5	-100.644	3.355671	0.03923312	3.394904	0.01155647
66	0	-17464.3	-17361.9	-102.402	4.080546	0.1803552	4.260901	0.04232795
67	1	-17635.7	-17534.9	-100.746	4.221584	0.02153736	4.243122	0.00507583
68	0	-17452.2	-17350.4	-101.857	3.556325	0.1955468	3.751872	0.0521198
69	1	-17636.2	-17536.1	-100.049	3.478902	0.01195826	3.490861	0.003425591
70	0	-17456.6	-17355.5	-101.119	3.561361	0.1382621	3.699623	0.03737193
71	1	-17640	-17539.5	-100.539	3.210493	0.04263007	3.253123	0.01310435
72	0	-17454.2	-17354.2	-100.05	3.470996	0.03171344	3.502709	0.009053976
73	1	-17634.5	-17533.2	-101.321	4.252228	0.07689782	4.329126	0.0177629
74	0	-17451.8	-17349.6	-102.172	4.845066	0.04889147	4.893957	0.009990171
75	1	-17632.1	-17531.6	-100.52	3.648668	0.06420538	3.712873	0.01729264
76	0	-17451.4	-17349.8	-101.605	2.966119	0.1192719	3.085391	0.03865699
77	1	-17632.5	-17531.5	-100.922	3.492261	0.09493131	3.587192	0.02646396
78	0	-17452.6	-17351.8	-100.809	3.782	0.1027439	3.884744	0.02644804
79	1	-17633.5	-17531.5	-102.014	2.706274	0.01552152	2.721796	0.005702677
80	0	-17456.1	-17355.8	-100.256	3.844616	0.03796336	3.882579	0.009777872
81	1	-17330.3	-17231	-99.3846	3.958737	0.03235617	3.991093	0.008107094
82	0	-17455.7	-17355.5	-100.195	3.741898	0.0292687	3.771167	0.007761178
83	1	-17339.4	-17238.2	-101.179	2.891821	0.08788947	2.979711	0.02949597
