Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-66886.3	-66620.4	-265.894	-0.04355351	0.05281383	0.009260321	5.70324
10	-52702.5	-52463.7	-238.864	-0.09507135	0.1225127	0.02744137	4.464527
20	-41862.6	-41664.8	-197.834	-0.4495771	0.462818	0.01324082	34.95387
30	-31872.6	-31713.5	-159.112	-0.8459144	0.8819523	0.03603795	24.47288
40	-26005.6	-25873.6	-132.009	-1.663023	1.680266	0.01724299	97.44633
50	-22970.3	-22846.2	-124.076	-2.583091	2.599653	0.01656199	156.965
60	-20449.8	-20334.3	-115.54	-2.451151	2.472229	0.02107802	117.2894
70	-19399.9	-19287.2	-112.691	-2.986498	3.018998	0.03249929	92.89427
80	-19120.8	-19012.2	-108.581	-2.994147	3.069852	0.07570477	40.55031
90	-18933	-18825	-108.052	-2.812368	2.910042	0.09767426	29.79334
100	-18572.3	-18467.8	-104.483	-3.125331	3.196994	0.07166287	44.61158
110	-18515.5	-18411.7	-103.819	-3.459497	3.511246	0.05174919	67.85123
120	-18122	-18017.1	-104.947	-2.417677	2.505976	0.08829885	28.38062
130	-18113.4	-18010.4	-102.938	-3.521908	3.660172	0.138264	26.47233
140	-17847.7	-17743.8	-103.886	-3.207751	3.514899	0.3071471	11.4437
150	-17838.3	-17737.5	-100.859	-3.530459	3.610584	0.08012536	45.06169
160	-17817.6	-17716.5	-101.129	-4.01699	4.109194	0.09220375	44.56645
170	-17812.9	-17712.3	-100.562	-3.244733	3.300897	0.05616439	58.77207
180	-17808.5	-17708.6	-99.9065	-3.87175	3.8894	0.01764998	220.3629
190	-17806.7	-17706.8	-99.8365	-3.717589	3.747775	0.0301853	124.159
200	-17795.4	-17695.7	-99.7786	-3.714198	3.746412	0.03221391	116.2979
210	-17786.7	-17686.1	-100.681	-4.613034	4.623814	0.01077982	428.9324
220	-17790.2	-17690.6	-99.6895	-3.087144	3.09616	0.009016166	343.401
230	-17792.3	-17692.8	-99.4928	-3.968193	3.984248	0.01605516	248.1599
240	-17789.5	-17688.6	-100.849	-3.530914	3.664012	0.1330984	27.52859
250	-17787.5	-17686.3	-101.263	-3.476186	3.624192	0.1480055	24.48687
260	-17789.7	-17689.2	-100.512	-3.190462	3.259976	0.06951405	46.89666
270	-17792.4	-17692.4	-100.003	-3.072965	3.081404	0.008438862	365.1445
280	-17801.4	-17701.8	-99.6779	-3.588761	3.617468	0.02870752	126.0112
290	-17788.6	-17688.8	-99.8171	-3.164157	3.178214	0.01405664	226.1005
300	-17788.3	-17688.5	-99.8063	-3.136852	3.14032	0.003467689	905.5945
310	-17787.7	-17688.5	-99.1802	-3.708434	3.711655	0.003221056	1152.31
320	-17791.3	-17692.1	-99.2203	-3.897002	3.898393	0.001391179	2802.223
330	-17790	-17690.8	-99.1729	-3.667618	3.669427	0.001808454	2029.04
340	-17793.9	-17693.8	-100.037	-3.110733	3.132844	0.02211111	141.6865
350	-17789	-17688.8	-100.191	-4.150657	4.18634	0.03568358	117.3184
360	-17785.7	-17686.4	-99.3375	-3.80495	3.819006	0.01405556	271.7078
370	-17788.3	-17688.3	-99.9893	-3.266912	3.310452	0.04353994	76.03254
380	-17800	-17698.7	-101.249	-3.319552	3.475529	0.1559765	22.28239
390	-17787.4	-17687.5	-99.891	-3.579823	3.64996	0.07013717	52.04032
400	-17787.4	-17686.7	-100.753	-4.0577	4.170541	0.112841	36.95943
410	-17789.5	-17688.5	-100.973	-4.372019	4.448836	0.07681658	57.91505
420	-17785	-17685.7	-99.3432	-3.892528	3.894866	0.002338415	1665.601
430	-17790	-17688.2	-101.868	-4.899408	4.926235	0.02682684	183.6308
440	-17784.4	-17684.3	-100.076	-3.277539	3.324964	0.04742548	70.10924
450	-17783.4	-17682.6	-100.834	-3.257181	3.380751	0.1235705	27.35887
460	-17793.2	-17691.5	-101.704	-3.09645	3.268312	0.1718628	19.01699
470	-17795.1	-17694.4	-100.705	-3.699012	3.81617	0.1171579	32.57288
480	-17784	-17684.1	-99.888	-3.244891	3.2628	0.01790962	182.1814
490	-17784.1	-17684.6	-99.5016	-3.486569	3.491597	0.005027146	694.5484
500	-17786.9	-17687.5	-99.388	-3.698728	3.703812	0.005084255	728.4867
510	-17795.9	-17694.7	-101.213	-2.900209	2.973702	0.07349298	40.46239
520	-17797.1	-17696.3	-100.804	-4.466265	4.478628	0.01236288	362.2642
530	-17800.6	-17700.1	-100.482	-4.145715	4.187283	0.04156793	100.7335
540	-17793.1	-17692.2	-100.967	-4.484407	4.511767	0.02735973	164.9054
550	-17791.4	-17691.9	-99.52	-3.803858	3.806286	0.002427905	1567.724
560	-17791.3	-17691.1	-100.156	-4.111028	4.14308	0.03205126	129.2642
570	-17795	-17695.4	-99.541	-3.410128	3.423481	0.01335243	256.3939
580	-17790.2	-17688.4	-101.87	-2.734134	2.838948	0.1048141	27.08555
590	-17781.7	-17678.9	-102.781	-4.487931	4.674746	0.1868152	25.02337
600	-17788.5	-17687.8	-100.667	-3.415268	3.556518	0.1412498	25.17892
610	-17794.1	-17693.8	-100.316	-4.339004	4.397212	0.05820858	75.54235
620	-17787.1	-17687.8	-99.2989	-3.655486	3.695818	0.0403319	91.63511
630	-17801.3	-17700.1	-101.187	-2.716954	2.720736	0.003781905	719.4087
640	-17788.5	-17689.1	-99.339	-3.3909	3.400473	0.009573429	355.1991
650	-17793.6	-17691.4	-102.187	-4.061162	4.268824	0.2076617	20.55662
660	-17800.2	-17700.5	-99.6623	-3.833293	3.883516	0.0502226	77.32607
670	-17788.6	-17688.5	-100.135	-3.795281	3.884105	0.0888237	43.72825
680	-17785	-17684	-101.002	-3.78376	3.953001	0.1692405	23.3573
690	-17787	-17687.8	-99.2224	-3.530041	3.555743	0.02570224	138.3437
700	-17790.9	-17690.3	-100.633	-4.211108	4.297005	0.08589637	50.02545
710	-17787.1	-17686.8	-100.371	-3.362824	3.466672	0.1038479	33.3822
720	-17781.4	-17681.5	-99.9226	-3.838889	3.909469	0.07057985	55.39072
730	-17796.6	-17696.3	-100.369	-3.516672	3.615423	0.09875107	36.61149
740	-17791.4	-17689.4	-102.061	-4.043428	4.2396	0.1961718	21.61167
750	-17787.2	-17687.4	-99.7978	-3.239081	3.260414	0.02133278	152.8359
760	-17799.8	-17696	-103.878	-2.603395	2.868249	0.2648535	10.82957
770	-17790.1	-17688.2	-101.902	-3.886039	4.108301	0.2222612	18.48411
780	-17797	-17696	-101.054	-2.896955	2.965337	0.06838244	43.36401
790	-17790.6	-17689.5	-101.104	-2.808037	2.831555	0.02351769	120.401
800	-17785.4	-17683.9	-101.499	-4.839196	4.86437	0.02517416	193.2287
810	-17783	-17681.9	-101.103	-4.883301	4.896468	0.01316642	371.8906
820	-17790.6	-17690.3	-100.319	-3.305832	3.409166	0.1033346	32.99154
830	-17785.3	-17683.1	-102.221	-2.651634	2.758203	0.1065694	25.88176
840	-17790.8	-17687.2	-103.609	-4.708663	4.880981	0.1723174	28.32553
850	-17792.3	-17690.8	-101.555	-4.767327	4.808423	0.04109618	117.0042
860	-17791.5	-17691.7	-99.7696	-3.399067	3.429869	0.03080163	111.3535
870	-17782.7	-17683.5	-99.1935	-3.596001	3.613124	0.01712241	211.0172
880	-17787.6	-17686.9	-100.684	-3.197439	3.312795	0.1153562	28.71796
890	-17789.9	-17690	-99.8798	-4.025962	4.070196	0.04423386	92.0154
900	-17792.3	-17691.6	-100.71	-3.059692	3.153991	0.09429925	33.44662
910	-17784	-17684.5	-99.4699	-3.332174	3.347007	0.01483299	225.6461
920	-17786.5	-17685.4	-101.09	-3.056323	3.171059	0.1147359	27.6379
930	-17781.1	-17681.1	-99.9666	-3.479675	3.555875	0.07619949	46.66534
940	-17790.8	-17690.5	-100.258	-3.758263	3.855738	0.09747504	39.55616
950	-17787.2	-17686	-101.217	-4.848215	4.854637	0.006421498	755.9975
960	-17784	-17684.5	-99.4191	-3.555986	3.558477	0.002491331	1428.344
970	-17781.1	-17679.4	-101.746	-2.974517	3.136008	0.1614909	19.4191
980	-17782	-17682.2	-99.7444	-3.765146	3.813283	0.0481371	79.21713
