Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-69024.3	-68746.9	-277.39	0.05375512	0.02448075	0.07823588	0.3129096
1	1	-68649.4	-68367.6	-281.855	-0.02913614	0.05867281	0.02953666	1.98644
2	0	-58754.4	-58501.5	-252.874	0.07734836	0.05781248	0.1351608	0.427731
3	1	-56550	-56287.3	-262.732	-0.1119347	0.130779	0.01884429	6.939978
4	0	-43433.9	-43212.2	-221.701	0.1574047	0.1271825	0.2845873	0.4469017
5	1	-43495.7	-43271.5	-224.174	-0.1564015	0.1874001	0.03099858	6.045443
6	0	-33716.9	-33535.1	-181.819	0.04459224	0.6063282	0.6509204	0.9314936
7	1	-33543.6	-33360.1	-183.513	-0.4669372	0.4839411	0.01700393	28.46055
8	0	-26828.9	-26664.2	-164.756	-0.273126	1.038172	0.7650455	1.357006
9	1	-25937.1	-25784.6	-152.449	-1.133172	1.254289	0.1211176	10.35596
10	0	-21920.9	-21791.1	-129.822	-1.870782	2.600277	0.7294957	3.564486
11	1	-22575.4	-22452.3	-123.138	-2.098894	2.213842	0.1149479	19.25952
12	0	-19793.5	-19677.2	-116.266	-2.644449	2.710805	0.06635638	40.85222
13	1	-18869.2	-18751.3	-117.901	-3.238407	3.459707	0.2213002	15.63355
14	0	-18715.6	-18608.2	-107.412	-2.774498	2.820602	0.0461043	61.17872
15	1	-18414.2	-18301.8	-112.46	-2.563553	2.752005	0.1884511	14.60328
16	0	-18189.2	-18082.1	-107.105	-4.034256	4.191759	0.157503	26.61384
17	1	-18006.7	-17899.2	-107.469	-3.659804	3.784464	0.1246602	30.35823
18	0	-18102	-17994.3	-107.705	-2.248395	2.412583	0.1641879	14.69404
19	1	-17694.9	-17589.2	-105.692	-3.508899	3.660594	0.1516951	24.13126
20	0	-17623.4	-17519.7	-103.75	-2.821742	2.956995	0.1352525	21.86278
21	1	-17405.4	-17302.6	-102.868	-2.970572	3.053284	0.08271151	36.91486
22	0	-17239.2	-17137	-102.173	-3.679684	3.809793	0.1301086	29.28163
23	1	-17342.2	-17238	-104.276	-3.9988	4.227486	0.2286866	18.48594
24	0	-17220.7	-17119.3	-101.386	-3.169559	3.238736	0.06917676	46.81826
25	1	-17333.8	-17229.6	-104.196	-4.238728	4.443879	0.2051513	21.66147
26	0	-17213.9	-17111.9	-101.989	-2.87432	2.922929	0.04860906	60.13136
27	1	-17287.7	-17186.8	-100.843	-3.594431	3.657389	0.06295761	58.09288
28	0	-17210.1	-17109.3	-100.768	-3.2652	3.315334	0.05013386	66.12963
29	1	-17281.9	-17180.9	-101.063	-3.966878	4.007981	0.04110245	97.51196
30	0	-17205.2	-17102.7	-102.423	-4.114916	4.263142	0.1482262	28.76106
31	1	-17287.5	-17187.5	-100.007	-3.712007	3.719983	0.007975277	466.4393
32	0	-16902.1	-16801.1	-101.005	-4.171533	4.302526	0.1309927	32.84553
33	1	-17285.5	-17185.1	-100.458	-3.920264	3.928748	0.00848352	463.1035
34	0	-16879.9	-16778.9	-101.049	-4.653545	4.734346	0.08080093	58.59271
35	1	-17282.3	-17181.9	-100.403	-3.219129	3.229998	0.01086874	297.1825
36	0	-16876.1	-16776.9	-99.1098	-4.05037	4.063673	0.01330249	305.4822
37	1	-17278	-17176.5	-101.537	-2.896482	2.941718	0.04523595	65.03054
38	0	-16875.8	-16775.6	-100.172	-4.463083	4.517609	0.05452582	82.85266
39	1	-17284.1	-17183.1	-100.993	-4.08518	4.127043	0.04186321	98.58401
40	0	-16866	-16766.6	-99.43	-3.822724	3.904992	0.08226801	47.46671
41	1	-17280.1	-17178.6	-101.514	-4.33375	4.368074	0.03432346	127.262
42	0	-16859.8	-16759.8	-100.018	-3.656422	3.783787	0.127365	29.70821
