Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-65925	-65666.4	-258.622	0.08020101	0.1152733	0.1954744	0.5897108
10	-50628.8	-50392.1	-236.706	-0.03090182	0.2231879	0.1922861	1.160708
20	-37052.2	-36853.6	-198.555	0.08551159	0.5048737	0.5903853	0.8551597
30	-29580	-29426.7	-153.263	0.8744592	0.7877433	1.662202	0.4739154
40	-23227.6	-23100.8	-126.853	1.913475	0.2583452	2.17182	0.1189533
50	-19253.2	-19140.8	-112.391	2.647775	0.0784995	2.726275	0.02879369
60	-17866.4	-17756.7	-109.76	2.019168	0.03091	2.050078	0.01507748
70	-17214	-17108.8	-105.211	3.892185	0.04919306	3.941378	0.01248118
80	-16827.9	-16724.5	-103.388	3.244912	0.1687906	3.413702	0.04944501
90	-16723	-16620.8	-102.165	2.764031	0.03250443	2.796536	0.01162311
100	-16690.1	-16586.8	-103.262	4.12976	0.205503	4.335263	0.04740267
110	-16682.4	-16579.9	-102.492	3.659953	0.2008269	3.86078	0.05201719
120	-16670.4	-16568.2	-102.268	3.602153	0.2164592	3.818612	0.05668529
130	-16673.5	-16569.8	-103.665	4.496447	0.2179037	4.714351	0.04622136
140	-16660.5	-16559.5	-100.944	4.054775	0.08558413	4.140359	0.0206707
150	-16660.9	-16559.2	-101.687	4.018224	0.1414801	4.159704	0.03401207
160	-16667	-16565.8	-101.236	4.059258	0.1032923	4.16255	0.02481466
170	-16662	-16562.1	-99.9271	3.460779	0.02947344	3.490252	0.008444501
180	-16661.7	-16561.4	-100.301	4.053862	0.04751388	4.101376	0.01158486
190	-16621.5	-16521.3	-100.18	3.282016	0.04539918	3.327416	0.01364398
200	-16621.6	-16521.1	-100.478	4.475645	0.0108836	4.486528	0.002425841
210	-16623.5	-16522.8	-100.648	3.879026	0.07969212	3.958718	0.02013079
220	-16622.8	-16519.7	-103.125	2.778395	0.2556069	3.034002	0.08424744
230	-16616.3	-16516.7	-99.6362	3.677158	0.03552476	3.712683	0.009568487
240	-16615.2	-16515.9	-99.3383	3.803761	0.02794069	3.831701	0.007291979
250	-16607.6	-16507.4	-100.164	3.96166	0.08034769	4.042008	0.01987816
260	-16607.1	-16504.8	-102.204	2.95225	0.2143847	3.166635	0.06770113
270	-16618.3	-16515.3	-102.943	4.334579	0.2325222	4.567102	0.05091243
280	-16601.1	-16500.8	-100.257	3.237691	0.04957215	3.287263	0.01508007
290	-16598.6	-16497.8	-100.844	3.886484	0.1127386	3.999223	0.02819013
300	-16593.1	-16493.9	-99.2268	3.709331	0.01963993	3.728971	0.00526685
310	-16600.7	-16500.6	-100.051	3.952005	0.06767686	4.019682	0.01683637
320	-16594.8	-16495.3	-99.4819	3.712545	0.03241522	3.74496	0.008655692
330	-16557.4	-16457.9	-99.5551	3.508741	0.05487732	3.563618	0.01539933
340	-16569.8	-16469.5	-100.273	3.635047	0.1132236	3.74827	0.03020688
350	-16569.4	-16468	-101.404	4.679959	0.08067132	4.76063	0.01694551
360	-16560.5	-16460.9	-99.5421	3.800838	0.06471713	3.865556	0.016742
370	-16564.1	-16463.6	-100.412	3.462835	0.1207345	3.583569	0.03369115
380	-16568.5	-16468.5	-99.9723	3.014805	0.01212486	3.02693	0.004005662
390	-16555.5	-16456.1	-99.3366	4.281457	0.02894589	4.310403	0.006715356
400	-16563.6	-16464.8	-98.8493	3.66567	0.0391298	3.7048	0.01056192
410	-16560.3	-16457.2	-103.131	2.534422	0.2417293	2.776151	0.08707354
420	-16555.2	-16456.1	-99.1344	4.35163	0.01897632	4.370606	0.004341804
430	-16559.8	-16459.1	-100.752	3.708894	0.1912355	3.900129	0.04903312
440	-16564.2	-16464.5	-99.6563	3.831608	0.08701072	3.918619	0.02220443
450	-16566.1	-16466.4	-99.665	3.408379	0.0744512	3.48283	0.02137664
460	-16566.3	-16467	-99.2718	3.174732	0.01457321	3.189306	0.004569398
470	-16561	-16461.8	-99.1729	3.397254	0.03814659	3.4354	0.01110397
480	-16574.2	-16474.9	-99.3316	3.394712	0.0511957	3.445908	0.01485695
490	-16558.1	-16459	-99.0808	3.96879	0.03437722	4.003167	0.008587507
500	-16559.5	-16460.6	-98.8451	3.982611	0.01783429	4.000445	0.004458076
510	-16563.9	-16464.2	-99.6641	3.210809	0.05102631	3.261835	0.01564344
520	-16563.5	-16464.3	-99.1938	4.190928	0.01829618	4.209224	0.004346688
530	-16555.5	-16453.8	-101.757	3.861077	0.2506586	4.111736	0.06096174
540	-16561.2	-16461.5	-99.7612	3.67987	0.110736	3.790606	0.02921328
550	-16556.1	-16455.5	-100.567	3.346636	0.1569972	3.503633	0.04480982
560	-16567.4	-16467.8	-99.5175	3.213443	0.04719041	3.260634	0.01447277
570	-16558.1	-16457.9	-100.257	3.342965	0.1305932	3.473558	0.03759637
580	-16567.8	-16465.5	-102.293	2.724506	0.2231183	2.947624	0.07569428
590	-16559.6	-16458.7	-100.919	3.593237	0.2078206	3.801057	0.05467443
600	-16555.4	-16453.4	-102.016	2.648785	0.1293154	2.778101	0.04654814
610	-16558.7	-16459.1	-99.5611	4.320158	0.03776415	4.357922	0.008665633
620	-16560.4	-16461.4	-99.014	4.15811	0.01803906	4.176149	0.004319544
630	-16555.9	-16457	-98.8284	3.826465	0.01795571	3.844421	0.004670589
640	-16551.7	-16451.7	-99.969	3.512545	0.09767821	3.610223	0.027056
650	-16559.8	-16458.8	-100.998	2.815007	0.09353805	2.908545	0.03215974
660	-16552.9	-16452.6	-100.34	4.451255	0.08227717	4.533532	0.01814858
670	-16555.3	-16456.1	-99.1246	3.390651	0.05096769	3.441619	0.01480922
680	-16558.6	-16459.1	-99.433	3.347968	0.06894027	3.416908	0.02017621
690	-16557.3	-16457	-100.267	3.512566	0.1358959	3.648462	0.03724744
700	-16560.1	-16461.3	-98.8326	3.980469	0.01774028	3.99821	0.004437056
710	-16571	-16470.2	-100.745	3.055403	0.1508545	3.206257	0.04705002
720	-16563.5	-16463.5	-99.9256	3.610332	0.1365311	3.746864	0.03643878
730	-16555	-16456.3	-98.6721	3.365232	0.006736723	3.371969	0.00199786
740	-16559.3	-16457.5	-101.793	5.164026	0.048505	5.212531	0.00930546
750	-16558.9	-16458.4	-100.489	3.240492	0.1510116	3.391503	0.04452646
760	-16560.5	-16461.7	-98.7787	3.713024	0.02047443	3.733499	0.005483978
770	-16560.9	-16461.3	-99.6042	4.098941	0.06767623	4.166617	0.01624249
780	-16561.7	-16462.8	-98.9039	4.060186	0.02361004	4.083796	0.005781395
790	-16554.8	-16456.4	-98.4602	3.984461	0.003163999	3.987625	0.0007934545
800	-16557.6	-16459.2	-98.4718	3.678526	0.01266633	3.691192	0.0034315
810	-16554.4	-16455.2	-99.2332	3.904746	0.06230827	3.967054	0.01570643
820	-16559.7	-16460.4	-99.3366	4.226876	0.05371866	4.280594	0.01254935
830	-16562.4	-16463.8	-98.5684	3.582296	0.002370881	3.584667	0.000661395
840	-16569.8	-16469.3	-100.559	3.741189	0.1650212	3.90621	0.04224585
850	-16554.4	-16455.2	-99.2418	4.110701	0.02767943	4.138381	0.006688469
860	-16579.9	-16480.3	-99.6837	4.049496	0.06310322	4.1126	0.01534388
870	-16564.9	-16462.5	-102.314	3.114607	0.2872319	3.401838	0.08443431
880	-16563.7	-16464.7	-99.0296	3.48649	0.02789806	3.514388	0.007938242
