Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-67791.2	-67513.3	-277.813	-0.009848933	0.1003807	0.09053174	1.10879
1	1	-69239.9	-68963.5	-276.476	0.04258481	0.03485317	0.07743798	0.4500785
2	0	-53191.6	-52943	-248.594	-0.1516691	0.189162	0.0374929	5.045274
3	1	-56902.4	-56652.9	-249.466	0.1279535	0.02156746	0.149521	0.1442437
4	0	-43154.7	-42930.8	-223.847	-0.1807829	0.2125701	0.03178719	6.687288
5	1	-42374.2	-42157.4	-216.784	0.2295451	0.05181526	0.2813603	0.1841598
6	0	-35380.5	-35189.4	-191.185	-0.4231558	0.5359893	0.1128335	4.750266
7	1	-32292.1	-32107.8	-184.256	-0.3246186	0.7947617	0.470143	1.690468
8	0	-29496.6	-29332.3	-164.36	-0.9203731	0.9499987	0.02962566	32.06675
9	1	-28074.3	-27918	-156.314	-0.63289	1.169747	0.5368575	2.178879
10	0	-23093.7	-22938.5	-155.23	-1.326205	1.403584	0.0773789	18.1391
11	1	-23741.2	-23602.6	-138.615	-1.203812	1.592525	0.3887128	4.096919
12	0	-20352	-20231.5	-120.448	-1.463007	1.512321	0.04931371	30.66735
13	1	-21267.6	-21143.5	-124.139	-2.253941	2.426255	0.1723133	14.08049
14	0	-19298	-19188.2	-109.801	-3.123737	3.142797	0.01906056	164.8849
15	1	-20186.9	-20063.8	-123.041	-1.590957	1.853748	0.2627903	7.054096
16	0	-19092.2	-18983.5	-108.704	-3.392471	3.403045	0.01057417	321.8261
17	1	-19470.9	-19350.4	-120.512	-2.771668	3.075874	0.3042067	10.11113
18	0	-18760.9	-18653.4	-107.493	-3.070015	3.085317	0.01530207	201.6274
19	1	-18536.1	-18427.4	-108.742	-3.019966	3.242011	0.2220447	14.60071
20	0	-18590.5	-18484.5	-105.947	-3.463034	3.480482	0.01744789	199.4787
21	1	-18487.6	-18377.6	-110.003	-3.739802	3.99687	0.2570678	15.54792
22	0	-18583.9	-18477.2	-106.674	-2.705356	2.739253	0.0338975	80.8099
23	1	-18182.9	-18077.9	-104.974	-3.813859	3.893807	0.07994813	48.70417
24	0	-18581.4	-18473.6	-107.798	-2.437275	2.528839	0.0915642	27.61821
25	1	-18174.1	-18070.3	-103.865	-3.435905	3.493868	0.05796304	60.27752
26	0	-18582.1	-18475.2	-106.874	-2.625784	2.669466	0.04368244	61.11074
27	1	-18123.9	-18020	-103.986	-2.963774	3.0136	0.04982602	60.48245
28	0	-18544.1	-18438.3	-105.799	-3.334227	3.390719	0.05649149	60.02176
29	1	-18055.4	-17952.3	-103.058	-2.922291	2.938318	0.01602681	183.3376
30	0	-18367.9	-18262.6	-105.308	-3.244042	3.270053	0.02601139	125.7162
31	1	-18053.9	-17951	-102.884	-3.212527	3.257785	0.04525747	71.98337
32	0	-18198.9	-18093.5	-105.416	-3.373547	3.413584	0.04003718	85.26034
33	1	-17477.3	-17376.3	-100.924	-4.001377	4.043972	0.042595	94.94008
34	0	-17598.8	-17497.4	-101.436	-3.714209	3.731675	0.01746533	213.6618
35	1	-17466.5	-17365.6	-100.87	-3.527158	3.579978	0.05282014	67.77676
36	0	-17609.7	-17508	-101.651	-3.994763	4.009788	0.01502509	266.8728
37	1	-17459.4	-17358.4	-101.004	-4.166744	4.197861	0.03111664	134.9073
38	0	-17596.8	-17495.5	-101.304	-3.377877	3.38903	0.01115231	303.8859
39	1	-17457.1	-17354.3	-102.874	-2.550314	2.56955	0.01923564	133.5828
40	0	-17594.6	-17492.9	-101.65	-3.044999	3.06494	0.01994134	153.6978
41	1	-17433	-17332.3	-100.726	-4.076493	4.096964	0.02047055	200.1394
42	0	-17587.8	-17487	-100.768	-3.359654	3.362719	0.003064566	1097.29
43	1	-17436.9	-17335.8	-101.148	-4.055052	4.10757	0.05251785	78.21284
44	0	-17582.6	-17481.8	-100.761	-3.279832	3.307468	0.02763572	119.6809
45	1	-17446.6	-17345.8	-100.846	-4.038371	4.055696	0.01732491	234.0962
46	0	-17577.2	-17476.4	-100.763	-3.389382	3.4212	0.03181815	107.5235
47	1	-17436.4	-17334.8	-101.608	-3.032136	3.102362	0.07022649	44.17652
48	0	-17577.6	-17476.9	-100.728	-3.767925	3.80231	0.03438457	110.5819
49	1	-17432.2	-17331.6	-100.596	-3.337201	3.356735	0.01953464	171.835
50	0	-17577.7	-17476.9	-100.816	-3.553726	3.601055	0.04732927	76.08515
51	1	-17380.9	-17279.7	-101.23	-4.196469	4.230476	0.03400687	124.4006
52	0	-17188.9	-17089	-99.9185	-3.226047	3.28953	0.06348288	51.81759
53	1	-17373.2	-17272.8	-100.39	-3.619624	3.647899	0.02827466	129.0165
54	0	-17187.6	-17086.4	-101.215	-3.514545	3.713447	0.1989024	18.66969
55	1	-17372.1	-17270.6	-101.528	-3.217257	3.322526	0.1052684	31.56243
56	0	-17173.7	-17072.6	-101.036	-3.043851	3.197848	0.1539976	20.76557
57	1	-17369.6	-17267.9	-101.716	-3.318012	3.444181	0.1261695	27.29806
58	0	-17174.8	-17075.6	-99.1626	-3.482989	3.539994	0.05700577	62.09888
59	1	-17364.4	-17263.3	-101.145	-3.185475	3.256864	0.07138963	45.62097
60	0	-17186.1	-17084	-102.134	-4.962671	5.065307	0.1026359	49.35221
61	1	-17365.3	-17263.3	-102.039	-3.152289	3.312412	0.1601234	20.68662
62	0	-17175.6	-17074.2	-101.404	-2.964556	3.14648	0.1819241	17.29556
63	1	-17368.9	-17267	-101.923	-2.756067	2.804092	0.04802462	58.38863
64	0	-17173.3	-17072.5	-100.846	-3.78038	3.976723	0.1963434	20.25392
65	1	-17358.9	-17258.8	-100.166	-3.637451	3.664075	0.0266236	137.6251
66	0	-17184.4	-17085	-99.3691	-4.112771	4.165737	0.05296532	78.65027
67	1	-17365.2	-17262.4	-102.77	-4.104264	4.311428	0.2071633	20.81173
68	0	-17188.3	-17089.5	-98.8001	-3.821475	3.862341	0.04086666	94.51082
69	1	-17371.2	-17268.1	-103.143	-4.122514	4.335992	0.2134779	20.3112
