Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-66894.2	-66650.9	-243.325	0.1349457	0.06760605	0.2025518	0.3337717
10	-50816.3	-50602.3	-214.062	0.04327474	0.3056702	0.3489449	0.875984
20	-40079.8	-39889.4	-190.389	-0.1047021	0.6571631	0.552461	1.189519
30	-33510.2	-33339.3	-170.833	0.2568163	0.7239891	0.9808054	0.7381577
40	-27484.9	-27351.8	-133.157	-1.732763	2.186091	0.4533279	4.822318
50	-21751.9	-21629.6	-122.299	-3.052278	3.352836	0.3005574	11.15539
60	-19630	-19515.8	-114.149	-1.843842	2.124538	0.2806958	7.568827
70	-18781.8	-18674.3	-107.559	-4.034091	4.141932	0.1078411	38.40772
80	-18516.5	-18410.2	-106.222	-2.800045	2.989585	0.1895407	15.77279
90	-18465.7	-18362.1	-103.561	-3.365901	3.40674	0.04083951	83.41777
100	-18458	-18354.2	-103.853	-3.907601	3.95847	0.05086894	77.81702
110	-18443.3	-18340.2	-103.09	-3.116436	3.143763	0.0273267	115.0436
120	-18446.4	-18341.2	-105.179	-4.184431	4.302255	0.1178243	36.51416
130	-18441.8	-18338.3	-103.488	-3.481734	3.57811	0.09637619	37.12649
140	-18437.1	-18333.9	-103.224	-3.120023	3.182156	0.06213329	51.21499
150	-18163.1	-18062.4	-100.657	-3.675243	3.693146	0.01790397	206.2753
160	-18168.5	-18068	-100.49	-3.595521	3.605288	0.009766189	369.1601
170	-18160.6	-18058.6	-102	-4.19246	4.245938	0.05347785	79.39619
180	-18162.7	-18058.5	-104.241	-4.357852	4.508121	0.1502696	30.00023
190	-18155.6	-18052.4	-103.224	-3.265565	3.457663	0.1920977	17.9995
200	-18154.1	-18050.3	-103.832	-2.57636	2.679204	0.102844	26.05114
210	-18156.4	-18055.4	-101.078	-3.330893	3.355195	0.02430145	138.0656
220	-18159.4	-18058.7	-100.699	-3.646183	3.654528	0.00834518	437.9208
230	-18149.6	-18049.1	-100.555	-3.646539	3.652468	0.005929207	616.0129
240	-18157.4	-18056	-101.404	-4.185989	4.203065	0.01707535	246.1481
250	-18153.5	-18052.9	-100.646	-3.25751	3.261989	0.004479018	728.2822
260	-18165.9	-18065.3	-100.56	-3.642814	3.654652	0.01183814	308.7185
270	-18159.5	-18058.9	-100.639	-3.457105	3.475122	0.01801702	192.8799
280	-18148.9	-18047.3	-101.557	-4.300132	4.333694	0.0335626	129.1227
290	-18156.3	-18055.6	-100.654	-3.803818	3.819943	0.01612435	236.9052
300	-18157.2	-18056.3	-100.897	-4.04744	4.082522	0.03508202	116.3708
310	-18144.1	-18041.9	-102.189	-4.551764	4.59732	0.04555544	100.917
