Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-66213.4	-65967.7	-245.691	0.09569741	0.1842188	0.2799162	0.6581212
1	1	-63010.6	-62765.1	-245.484	-0.02531103	0.2785022	0.2531912	1.099968
2	0	-50751.5	-50529.6	-221.922	0.2060923	0.1541882	0.3602805	0.4279671
3	1	-46726.6	-46508.8	-217.759	0.009946443	0.5813742	0.5913206	0.9831793
4	0	-36827.3	-36646.9	-180.332	0.2774419	0.4739237	0.7513656	0.6307498
5	1	-36694.5	-36517	-177.487	0.3911848	0.4167394	0.8079242	0.5158149
6	0	-28484.4	-28329.1	-155.259	0.5280984	0.9169792	1.445078	0.6345536
7	1	-28098.6	-27948.2	-150.363	1.006272	0.4230718	1.429344	0.2959903
8	0	-24163.1	-24024.8	-138.255	1.660523	0.2405158	1.901039	0.1265181
9	1	-21040.7	-20919	-121.719	2.057814	0.2417518	2.299566	0.1051293
10	0	-21615	-21482.9	-132.112	2.092729	0.2734135	2.366142	0.1155524
11	1	-17602.9	-17492.1	-110.805	3.072792	0.1580083	3.2308	0.04890688
12	0	-19212.8	-19086.2	-126.547	1.781821	0.3395575	2.121378	0.1600646
13	1	-16912.9	-16805.1	-107.743	3.02963	0.164367	3.193997	0.05146123
14	0	-16896.9	-16790.4	-106.43	3.053832	0.07427435	3.128106	0.02374419
15	1	-16416.1	-16309.3	-106.871	3.0656	0.2162337	3.281834	0.06588808
16	0	-16488.2	-16383.8	-104.334	3.628007	0.07091958	3.698927	0.01917302
17	1	-16370.6	-16262.2	-108.424	3.769555	0.3148966	4.084452	0.07709643
18	0	-16241.3	-16138.5	-102.775	4.474999	0.06915128	4.54415	0.01521765
19	1	-16348.6	-16241.6	-107.005	4.153085	0.1533807	4.306465	0.03561639
20	0	-16194.2	-16093.3	-100.929	3.835224	0.06487648	3.9001	0.01663457
21	1	-16331.9	-16226.5	-105.465	2.73607	0.1028439	2.838914	0.03622648
22	0	-16110.5	-16009.6	-100.884	3.140666	0.05560976	3.196276	0.0173983
23	1	-16278	-16173.1	-104.816	3.88084	0.0634258	3.944266	0.01608051
24	0	-16117.7	-16015.5	-102.187	3.470061	0.2040818	3.674143	0.05554542
25	1	-16223.7	-16121.7	-101.958	3.155437	0.02246273	3.177899	0.007068421
26	0	-16120.5	-16019.7	-100.841	3.922627	0.1049723	4.027599	0.02606325
27	1	-16037.1	-15937.1	-100.041	3.18813	0.02600964	3.214139	0.008092256
28	0	-16123.4	-16021.9	-101.469	3.246398	0.1429672	3.389366	0.04218112
29	1	-16028.2	-15927.5	-100.708	4.373961	0.0487246	4.422686	0.01101697
30	0	-16117	-16014.8	-102.207	3.298762	0.2159756	3.514738	0.06144856
31	1	-16026.5	-15926.9	-99.572	3.587948	0.01260098	3.600549	0.003499739
32	0	-16111	-16010.3	-100.706	3.444321	0.08703882	3.531359	0.0246474
33	1	-16019.8	-15920.5	-99.3169	3.901105	0.003434972	3.90454	0.0008797378
34	0	-16112.8	-16012.3	-100.547	3.19469	0.04540058	3.240091	0.01401213
35	1	-16039.1	-15939.6	-99.477	3.533451	0.02198198	3.555433	0.006182644
36	0	-16086	-15985.6	-100.351	4.296973	0.01783419	4.314807	0.004133254
37	1	-16017.8	-15917.9	-99.8715	3.609231	0.05737587	3.666607	0.01564822
38	0	-16082.7	-15982.7	-100.011	3.787858	0.02691279	3.814771	0.007054891
39	1	-16021.2	-15920.8	-100.428	3.686674	0.1107125	3.797387	0.02915492
40	0	-16083.9	-15983.7	-100.193	3.266031	0.03130583	3.297337	0.009494277
41	1	-16019.6	-15919.8	-99.7502	3.688044	0.05419613	3.74224	0.01448227
42	0	-16079.9	-15980	-99.873	3.782824	0.0242469	3.807071	0.006368914
43	1	-16043	-15941.7	-101.299	3.579829	0.1842614	3.76409	0.04895243
44	0	-16085.1	-15984.7	-100.365	4.153485	0.05134521	4.20483	0.01221101
45	1	-16033.9	-15932.6	-101.32	4.344888	0.1148018	4.45969	0.0257421
46	0	-16083	-15983	-100.048	4.233752	0.02053918	4.254291	0.004827874
47	1	-16035.3	-15934.7	-100.592	3.054261	0.06675963	3.121021	0.02139032
48	0	-16071.3	-15971.7	-99.6498	3.319895	0.0157132	3.335608	0.004710745
49	1	-16026.1	-15926.7	-99.3238	3.884165	0.007867464	3.892033	0.002021428
50	0	-16072.7	-15971.9	-100.827	3.365782	0.143529	3.509311	0.04089949
51	1	-16024.7	-15925	-99.7249	3.221402	0.02902893	3.250431	0.008930794
52	0	-16076.4	-15976.3	-100.091	3.31963	0.06255407	3.382184	0.01849517
53	1	-16040.6	-15938.1	-102.514	5.172788	0.0131033	5.185892	0.00252672
54	0	-16073.7	-15973.7	-99.994	3.586275	0.05877397	3.645049	0.01612433
55	1	-16032.8	-15932.8	-100	3.113334	0.0009490874	3.114283	0.0003047531
56	0	-16073.1	-15970.8	-102.298	3.215306	0.2460074	3.461313	0.07107345
57	1	-16036.6	-15937.2	-99.4201	4.095746	0.003327427	4.099074	0.0008117508
58	0	-16086.1	-15983.6	-102.522	3.18106	0.2593307	3.440391	0.07537827
59	1	-16029.4	-15930.2	-99.1512	3.475659	0.001593501	3.477252	0.0004582643
60	0	-16080.2	-15979.1	-101.129	4.236499	0.09225004	4.328749	0.02131102
61	1	-16031.6	-15932.2	-99.4606	3.717182	0.03763655	3.754818	0.01002354
62	0	-16081.4	-15977.9	-103.479	3.046315	0.3423474	3.388662	0.1010273
63	1	-16017.5	-15917.8	-99.7151	3.531813	0.05418835	3.586002	0.01511108
64	0	-15984.5	-15884.4	-100.104	4.302999	0.04921602	4.352215	0.01130827
65	1	-16035	-15934.9	-100.074	3.180835	0.04132419	3.222159	0.012825
66	0	-15988.7	-15887.4	-101.304	4.954768	0.008316314	4.963084	0.001675634
67	1	-16027.3	-15926.8	-100.534	3.239848	0.09904504	3.338893	0.02966404
68	0	-15987	-15886.8	-100.174	3.102256	0.07769456	3.179951	0.02443263
69	1	-16034.2	-15933.7	-100.533	3.512721	0.104051	3.616772	0.02876902
70	0	-15983.1	-15880.3	-102.767	3.81523	0.3158606	4.131091	0.07645936
71	1	-16035.9	-15933.5	-102.457	2.687235	0.1136455	2.80088	0.04057493
72	0	-15981.9	-15882.5	-99.4722	3.159994	0.008797394	3.168792	0.002776261
73	1	-16027.3	-15926.2	-101.08	3.869905	0.1341637	4.004068	0.03350685
74	0	-15985	-15885.5	-99.4333	3.233605	0.01785018	3.251455	0.005489904
75	1	-16018.6	-15918.6	-100.015	3.797313	0.06604544	3.863358	0.01709534
76	0	-15991.7	-15891.9	-99.7836	4.464677	0.006677281	4.471354	0.001493346
77	1	-16023.3	-15919.8	-103.485	4.405627	0.2507961	4.656424	0.05386025
78	0	-15859.8	-15761.6	-98.1528	4.093088	0.01030703	4.103395	0.00251183
79	1	-16029.2	-15927.8	-101.413	4.298417	0.1214585	4.419875	0.02748007
80	0	-15778.9	-15680.7	-98.1498	3.352957	0.01673268	3.36969	0.004965645
81	1	-16018.8	-15918.4	-100.443	4.321187	0.0402818	4.361469	0.009235834
82	0	-15779.6	-15682	-97.6104	4.093787	0.01137008	4.105157	0.002769707
83	1	-15775.8	-15678.9	-96.9316	4.133479	0.01271838	4.146198	0.00306748
84	0	-15768.5	-15670.3	-98.1798	3.842447	0.08104504	3.923493	0.02065635
85	1	-15777.4	-15677.4	-99.9817	5.325934	0.05052744	5.376461	0.009397899
86	0	-15774.2	-15676.3	-97.8327	4.392738	0.007600937	4.400339	0.001727353
87	1	-15770.8	-15671.6	-99.1719	3.835648	0.2129082	4.048556	0.05258867
88	0	-15783.2	-15682.8	-100.461	4.550171	0.1793382	4.729509	0.03791898
89	1	-15773.7	-15673.7	-100.022	3.742094	0.2935192	4.035613	0.07273225
90	0	-15782.9	-15682.5	-100.423	2.832061	0.15023	2.982291	0.05037404
91	1	-15771.4	-15673.9	-97.4767	3.784782	0.08139671	3.866179	0.02105353
92	0	-15782.9	-15684.5	-98.479	3.417976	0.08202036	3.499996	0.02343441
93	1	-15773.8	-15673.9	-99.906	4.697486	0.1760402	4.873527	0.03612174
94	0	-15772.7	-15674.6	-98.0861	4.490009	0.005810222	4.495819	0.001292361
