Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-66134.2	-65895.6	-238.684	-0.1881228	0.1959352	0.007812345	25.0802
10	-51477.5	-51279.1	-198.461	-0.4172974	0.4239201	0.006622713	64.01004
20	-38299.9	-38132.7	-167.203	-0.7599382	0.7894511	0.02951291	26.74935
30	-29887.8	-29745.6	-142.153	-1.331012	1.400815	0.06980349	20.06798
40	-25282	-25149.6	-132.454	-1.399505	1.446323	0.04681853	30.89211
50	-21016.8	-20897.6	-119.176	-2.453018	2.535701	0.08268284	30.6678
60	-18913.3	-18799.6	-113.742	-2.512708	2.536222	0.02351419	107.8592
70	-18742.7	-18632.1	-110.638	-3.660167	3.678348	0.01818028	202.3262
80	-18577	-18469.5	-107.553	-2.970787	3.01745	0.04666306	64.66463
90	-18305.4	-18200.3	-105.141	-2.99653	3.044996	0.04846637	62.827
100	-18088.3	-17982.2	-106.142	-4.057497	4.150907	0.09341026	44.43738
110	-18019.7	-17913.4	-106.257	-3.872915	4.029968	0.1570533	25.65988
120	-18011.7	-17907	-104.687	-3.083655	3.17646	0.09280527	34.22715
130	-17723.6	-17620.9	-102.701	-3.169928	3.202613	0.03268555	97.98255
140	-17716.1	-17613.3	-102.779	-3.09932	3.163584	0.06426425	49.22774
150	-17694.1	-17586.4	-107.757	-5.429079	5.493097	0.0640178	85.80577
160	-17187.8	-17087	-100.872	-3.735897	3.840574	0.1046772	36.68971
170	-17190	-17089.4	-100.627	-4.336326	4.352931	0.01660484	262.1483
180	-17175.9	-17075.2	-100.669	-3.72536	3.824103	0.09874341	38.72768
190	-17166.7	-17066.2	-100.484	-3.875757	3.973254	0.09749696	40.7526
200	-17169.7	-17069	-100.701	-2.897286	2.914366	0.01708017	170.6286
210	-17164.6	-17063.5	-101.101	-3.978065	4.111366	0.1333014	30.84263
220	-17170	-17066.7	-103.317	-2.532116	2.706456	0.1743393	15.52407
230	-17169.5	-17069.6	-99.8864	-3.956549	3.986706	0.03015734	132.1969
240	-17161.3	-17060.5	-100.828	-3.0818	3.159559	0.07775909	40.63266
250	-17174.7	-17073.5	-101.179	-2.757287	2.766809	0.009522075	290.5679
260	-17163.3	-17062.2	-101.151	-2.804871	2.829577	0.02470563	114.5317
270	-17158.3	-17058.2	-100.136	-3.695243	3.74642	0.05117687	73.20533
280	-17174.5	-17071.9	-102.604	-3.555475	3.792262	0.2367865	16.01553
290	-17181.1	-17077.9	-103.137	-4.869754	4.962496	0.09274242	53.50837
300	-17173.2	-17071.5	-101.677	-3.483546	3.668928	0.1853822	19.79116
310	-17173.1	-17072.5	-100.576	-3.436051	3.519378	0.08332723	42.23563
320	-17164.4	-17064.1	-100.29	-3.784516	3.852241	0.06772525	56.88042
330	-17161.4	-17061.6	-99.8233	-3.917513	3.932089	0.01457581	269.7682
340	-17168.2	-17066.5	-101.736	-4.927471	4.932172	0.004701011	1049.173
350	-17172.1	-17072.3	-99.7303	-3.209761	3.215031	0.00526963	610.1056
360	-17169.4	-17067.5	-101.892	-2.568465	2.572453	0.003988896	644.9036
370	-17168.6	-17068.8	-99.8474	-4.338149	4.34138	0.003230426	1343.903
380	-17166.6	-17067.6	-99.0898	-3.705913	3.70805	0.002137024	1735.147
390	-17162.1	-17062.8	-99.3553	-3.47538	3.478775	0.003395002	1024.676
400	-17165.5	-17066	-99.4736	-3.920172	3.9207	0.0005280454	7424.929
410	-17163.9	-17063.2	-100.664	-4.313411	4.359762	0.0463508	94.06013
420	-17170.2	-17068	-102.194	-4.381435	4.521788	0.1403526	32.21734
430	-17162.5	-17059.9	-102.516	-2.89142	3.098902	0.2074816	14.93579
440	-17166.6	-17064.8	-101.872	-2.927581	3.063534	0.1359537	22.53366
450	-17075.1	-16974.9	-100.163	-4.539657	4.597777	0.05811979	79.10863
460	-17080.2	-16981.1	-99.1709	-3.335094	3.382419	0.04732524	71.47177
470	-17079.4	-16979.5	-99.8259	-3.847569	3.958122	0.1105529	35.80297
480	-17072.8	-16972.1	-100.725	-3.523186	3.709454	0.1862674	19.91467
490	-17069	-16969.7	-99.2351	-3.205619	3.237879	0.03226014	100.3678
500	-17076.6	-16976.1	-100.527	-3.886405	4.043354	0.1569492	25.76219
510	-17081.5	-16981.3	-100.197	-3.789956	3.951473	0.1615171	24.46473
520	-17073.6	-16973.6	-99.964	-3.571458	3.734199	0.1627408	22.94569
530	-17067.2	-16968.4	-98.7238	-4.043096	4.071178	0.02808189	144.9752
540	-17082	-16983.7	-98.2514	-3.655792	3.664764	0.008971767	408.4773
550	-17070.6	-16971.1	-99.4442	-4.086842	4.159669	0.0728263	57.11767
560	-17073.2	-16972.1	-101.106	-4.301316	4.482727	0.1814108	24.71036
570	-17076.3	-16977.1	-99.2755	-4.134583	4.189849	0.0552662	75.81215
580	-17084.5	-16985.9	-98.6164	-4.153774	4.172993	0.01921949	217.123
590	-17070.2	-16970.5	-99.7133	-3.22538	3.322276	0.09689642	34.28688
600	-17066.1	-16967.2	-98.9831	-3.405731	3.44821	0.04247884	81.17476
610	-17073.7	-16973.7	-100.005	-4.487325	4.551271	0.06394587	71.1738
620	-17083.9	-16983.7	-100.125	-3.505821	3.642738	0.1369175	26.60536
630	-17072	-16972.8	-99.2535	-3.639794	3.729182	0.08938784	41.71912
640	-17065.2	-16964.3	-100.896	-3.799737	4.026181	0.2264436	17.78006
650	-17063.7	-16964.7	-99.0183	-4.501241	4.524081	0.02283997	198.0773
660	-17066.6	-16967.4	-99.1813	-3.084693	3.112115	0.02742263	113.4871
670	-17065.1	-16965.5	-99.5831	-4.376286	4.449585	0.07329855	60.70495
680	-17074.1	-16975.8	-98.278	-4.039811	4.055759	0.01594866	254.3009
690	-17076.3	-16978.1	-98.1916	-3.737282	3.758481	0.02119845	177.2998
700	-17069.2	-16970.1	-99.0361	-3.967801	4.046197	0.07839606	51.61225
710	-17064.9	-16965.2	-99.7101	-4.379448	4.46406	0.08461201	52.75918
720	-17064.8	-16966	-98.7905	-3.870449	3.922175	0.05172627	75.82559
730	-17069.8	-16970.5	-99.2259	-3.403273	3.473074	0.06980106	49.75675
740	-17072.9	-16970.9	-101.984	-4.683375	4.865552	0.1821766	26.70788
750	-17075	-16976.6	-98.3996	-3.875926	3.886389	0.01046217	371.4707
760	-17071.6	-16971.3	-100.235	-2.870774	2.92533	0.05455504	53.62162
770	-17076.2	-16976.6	-99.6573	-3.091204	3.1462	0.05499604	57.20775
780	-17069.6	-16970.4	-99.1626	-3.871596	3.93468	0.06308396	62.37212
790	-17068.4	-16969.7	-98.7069	-3.442419	3.461893	0.01947476	177.7631
800	-17071.2	-16969.6	-101.664	-3.309232	3.58572	0.2764879	12.96881
810	-17073.5	-16974.4	-99.0364	-3.640576	3.696379	0.05580322	66.23953
820	-17073.7	-16972.9	-100.849	-2.986564	3.113204	0.1266398	24.58313
830	-17071	-16969.7	-101.263	-3.241799	3.484028	0.2422286	14.38322
840	-17072.5	-16970.3	-102.227	-3.353381	3.683993	0.3306123	11.14294
850	-17066	-16966.8	-99.2825	-3.314414	3.372545	0.05813047	58.01681
860	-17082.9	-16980.8	-102.038	-4.874368	5.018976	0.1446076	34.70754
870	-17072	-16971.8	-100.215	-2.99855	3.09544	0.09688972	31.94807
880	-17064.9	-16963	-101.832	-2.580929	2.660884	0.07995556	33.27954
890	-17085.6	-16985.1	-100.481	-4.725883	4.791743	0.06585992	72.75658
900	-17076	-16974.7	-101.243	-2.742032	2.844391	0.1023592	27.78833
910	-17075.9	-16975.8	-100.042	-4.048036	4.16304	0.115004	36.19908
920	-17071.1	-16972.2	-98.9942	-4.339085	4.343953	0.004867496	892.4409
930	-17072.2	-16973.4	-98.8245	-3.656927	3.699459	0.04253196	86.98069
940	-17067.1	-16965.8	-101.264	-3.133519	3.363077	0.229558	14.65022
