Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-66809.4	-66558.4	-250.955	-0.08955848	0.2162113	0.1266529	1.707118
1	1	-64919.9	-64680.6	-239.293	-0.1724332	0.2560089	0.08357576	3.063196
2	0	-53185.1	-52959.1	-225.969	-0.09794455	0.192297	0.0943525	2.03807
3	1	-48740.6	-48535.8	-204.877	-0.2519214	0.3504765	0.09855509	3.556148
4	0	-37451.6	-37259	-192.592	-0.1273882	0.4528941	0.3255059	1.391354
5	1	-34556.2	-34398.5	-157.681	-0.7008684	0.8049313	0.1040629	7.735047
6	0	-28553.6	-28380.2	-173.365	-0.3457913	0.5903054	0.2445141	2.414198
7	1	-27354.8	-27220.6	-134.181	-1.322419	1.379154	0.05673446	24.30893
8	0	-24305.9	-24160.6	-145.293	-0.8309562	1.546865	0.7159091	2.160701
9	1	-21962.3	-21838.7	-123.644	-2.075085	2.140007	0.06492205	32.96271
10	0	-20490.6	-20368.5	-122.097	-2.392152	2.781091	0.3889395	7.150446
11	1	-19747.4	-19631.5	-115.898	-2.146048	2.208273	0.06222448	35.48881
12	0	-19727	-19609	-118.044	-2.605367	2.893676	0.288309	10.03672
13	1	-19016.3	-18903.1	-113.183	-2.932682	3.016227	0.08354512	36.10298
14	0	-19005	-18891.6	-113.363	-2.741561	2.94946	0.2078982	14.18704
15	1	-18337.4	-18227.7	-109.682	-3.217628	3.255478	0.03784976	86.01052
16	0	-18152.6	-18044.6	-108.062	-3.118443	3.309002	0.1905585	17.36475
17	1	-17165.4	-17062.9	-102.464	-3.101448	3.119012	0.01756309	177.589
18	0	-17468	-17363.3	-104.686	-2.805136	2.92268	0.1175439	24.86459
19	1	-16881	-16778.4	-102.683	-2.664755	2.695262	0.03050727	88.34819
20	0	-17320.2	-17217	-103.189	-3.053214	3.145171	0.09195742	34.20247
21	1	-16856.2	-16755.4	-100.795	-3.166195	3.181535	0.01533983	207.4036
22	0	-17320.6	-17217.5	-103.083	-3.18326	3.279231	0.09597061	34.16912
23	1	-16843.4	-16742.7	-100.676	-3.140759	3.173078	0.03231903	98.17986
24	0	-17193.7	-17091.1	-102.556	-3.546309	3.644163	0.09785321	37.24111
25	1	-16850.8	-16750.1	-100.724	-3.371705	3.412017	0.04031271	84.63874
26	0	-17188.3	-17085	-103.277	-3.458074	3.642757	0.1846833	19.72435
27	1	-16800.1	-16699.2	-100.886	-3.783039	3.894219	0.11118	35.02624
28	0	-17179.3	-17076.5	-102.747	-3.871229	4.005562	0.1343325	29.81825
29	1	-16798.1	-16698.4	-99.7382	-3.864128	3.889551	0.02542365	152.9895
30	0	-17179.8	-17077.5	-102.242	-4.236707	4.270524	0.03381662	126.2847
31	1	-16800.6	-16700.4	-100.145	-3.871493	3.919836	0.04834273	81.08429
32	0	-17075	-16973.7	-101.38	-3.09335	3.136005	0.04265419	73.52162
33	1	-16789.6	-16689.7	-99.9666	-3.918521	3.958841	0.04031946	98.18685
34	0	-17065.7	-16965.1	-100.543	-3.786939	3.802437	0.01549743	245.3592
35	1	-16786.5	-16686.8	-99.736	-3.268976	3.30023	0.03125357	105.5953
36	0	-17068.5	-16967.5	-100.961	-3.250015	3.293513	0.04349785	75.71667
37	1	-16786.1	-16685.6	-100.507	-4.703484	4.713468	0.009983714	472.1157
38	0	-17060.5	-16959.2	-101.268	-2.98235	3.006187	0.02383712	126.1137
39	1	-16783.4	-16684.2	-99.2037	-3.657631	3.677331	0.01970002	186.6664
40	0	-17065.1	-16964.5	-100.528	-3.688789	3.737357	0.04856839	76.95041
41	1	-16787.7	-16686.5	-101.22	-2.724594	2.750744	0.02615069	105.1882
42	0	-17063.5	-16963.5	-100.009	-3.544512	3.547265	0.002752865	1288.572
43	1	-16786.4	-16686.9	-99.5061	-3.581256	3.601435	0.02017864	178.4776
44	0	-17048.4	-16947.7	-100.688	-3.042669	3.05854	0.01587097	192.7128
45	1	-16780.5	-16680.5	-100.019	-3.59287	3.653983	0.06111319	59.79041
46	0	-17055.7	-16954.9	-100.834	-3.806266	3.883431	0.07716478	50.32647
47	1	-16791.8	-16690.1	-101.657	-4.329301	4.457151	0.1278498	34.86241
48	0	-17051.9	-16949.4	-102.453	-4.709537	4.780092	0.0705549	67.74996
49	1	-16779.7	-16676.3	-103.414	-2.840815	3.144592	0.3037764	10.35166
50	0	-16738.7	-16637.4	-101.255	-4.570884	4.714028	0.1431436	32.93216
51	1	-16782.9	-16683.3	-99.632	-3.850404	3.882245	0.03184018	121.9291
52	0	-16724.2	-16618.5	-105.661	-3.569179	4.158359	0.5891801	7.057874
53	1	-16786.8	-16685.3	-101.52	-3.869009	4.044264	0.1752555	23.07639
54	0	-16726.9	-16626	-100.949	-2.940418	3.056744	0.1163261	26.27738
55	1	-16778.2	-16676.9	-101.262	-4.311557	4.426327	0.1147699	38.56696
56	0	-16729.8	-16629.6	-100.173	-3.476244	3.602864	0.1266194	28.45427
57	1	-16778.1	-16678.2	-99.8761	-3.424664	3.483367	0.0587031	59.33873
58	0	-16722.1	-16623.1	-98.9917	-3.893035	3.913853	0.02081774	188.0056
59	1	-16774	-16674.5	-99.506	-3.562914	3.592946	0.03003178	119.6382
60	0	-16726.6	-16627.3	-99.2732	-4.056763	4.089069	0.03230682	126.5699
61	1	-16784	-16684.3	-99.7786	-4.027703	4.066815	0.03911179	103.9792
62	0	-16730.3	-16630.6	-99.7625	-3.684768	3.783606	0.09883739	38.28111
63	1	-16682.4	-16581.6	-100.785	-2.795786	2.830114	0.03432713	82.44538
64	0	-16732.2	-16632.6	-99.6318	-4.047288	4.110591	0.06330345	64.93471
65	1	-16679	-16578.8	-100.203	-3.214314	3.350439	0.1361252	24.61292
66	0	-16729.9	-16627.3	-102.658	-4.117227	4.379265	0.2620385	16.7123
67	1	-16671.7	-16572.6	-99.0386	-4.030549	4.071147	0.04059799	100.2795
68	0	-16726.9	-16627.1	-99.809	-4.061917	4.121968	0.06005068	68.64149
69	1	-16673.2	-16574.1	-99.0691	-3.872455	3.927203	0.05474849	71.73172
70	0	-16728.2	-16628.4	-99.7628	-4.194586	4.250884	0.0562986	75.50604
71	1	-16677.3	-16577.2	-100.091	-3.978708	4.130077	0.1513688	27.28486
72	0	-16731.6	-16629.4	-102.174	-2.715344	2.8888	0.1734557	16.65439
73	1	-16674.1	-16574.3	-99.7797	-3.143389	3.233776	0.09038669	35.77713
74	0	-16733.5	-16633.1	-100.398	-3.068018	3.152685	0.08466711	37.23624
75	1	-16669.4	-16570.8	-98.6363	-3.799115	3.826934	0.0278189	137.566
76	0	-16739.2	-16636.3	-102.897	-4.413985	4.650817	0.2368317	19.63764
77	1	-16684.1	-16584.9	-99.1813	-4.444984	4.471668	0.02668462	167.5747
78	0	-16730.8	-16630.9	-99.897	-3.967934	4.034874	0.06693995	60.27603
79	1	-16672.8	-16573.3	-99.434	-3.196691	3.268277	0.07158586	45.65534
80	0	-16728.3	-16628.8	-99.5217	-4.111257	4.161484	0.05022688	82.85371
81	1	-16676.2	-16577.9	-98.2957	-3.561653	3.583423	0.02177018	164.6024
82	0	-16725.5	-16626	-99.4734	-3.493996	3.56269	0.0686945	51.86281
83	1	-16673.7	-16574	-99.6456	-3.741391	3.864807	0.1234162	31.31522
84	0	-16732.2	-16631.3	-100.864	-2.824443	2.899413	0.07496957	38.67453
85	1	-16675.7	-16577.3	-98.3772	-4.0456	4.066896	0.02129554	190.974
86	0	-16728.2	-16628.8	-99.3837	-4.19397	4.239995	0.04602526	92.12322
87	1	-16664.4	-16565.6	-98.7262	-4.300235	4.328453	0.02821806	153.393
88	0	-16725.6	-16624.2	-101.327	-3.216356	3.450581	0.2342254	14.73188
89	1	-16672.3	-16571.2	-101.044	-4.176134	4.392966	0.2168322	20.25975
90	0	-16724	-16621.9	-102.123	-2.589894	2.718804	0.1289092	21.09084
91	1	-16675.5	-16575	-100.48	-4.260884	4.411222	0.1503382	29.34198
92	0	-16721.1	-16621	-100.117	-3.538901	3.653498	0.1145972	31.88121
93	1	-16671.7	-16571.8	-99.9525	-2.88751	2.911188	0.02367775	122.9504
94	0	-16731.4	-16632.6	-98.7971	-3.701389	3.706944	0.005554231	667.4089
95	1	-16676.3	-16574.3	-101.991	-3.036199	3.351086	0.3148876	10.64217
96	0	-16730.6	-16629.3	-101.303	-4.09547	4.261505	0.1660344	25.6664
97	1	-16676	-16577.1	-98.8782	-3.850533	3.902176	0.05164253	75.56129
98	0	-16730.8	-16632	-98.8375	-3.59729	3.610685	0.01339493	269.5561
99	1	-16680.2	-16579.2	-100.945	-2.764711	2.858633	0.09392123	30.43649
100	0	-16728	-16629.1	-98.9533	-3.994946	3.996406	0.001460183	2736.921
101	1	-16669.5	-16570.1	-99.3801	-3.690842	3.790971	0.1001293	37.86075
102	0	-16724.9	-16625.1	-99.775	-3.117639	3.152326	0.03468775	90.87723
103	1	-16671.8	-16572.9	-98.8976	-3.664111	3.73161	0.06749859	55.28426
104	0	-16722.9	-16623.5	-99.3751	-3.939831	3.983865	0.04403417	90.47212
105	1	-16672.5	-16573.5	-98.9766	-3.551089	3.627262	0.07617315	47.61865
106	0	-16729.5	-16629.5	-100.001	-3.696424	3.804287	0.1078632	35.26956
