Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-66109.5	-65859.4	-250.129	-0.03295734	0.1237659	0.09080853	1.362932
1	1	-64542.7	-64292.3	-250.405	-0.01080287	0.1429262	0.1321234	1.081764
2	0	-51794.7	-51575.4	-219.337	0.2267125	0.09160819	0.3183207	0.2877859
3	1	-50050.2	-49833.2	-217.039	-0.1001595	0.3253536	0.2251941	1.44477
4	0	-39231	-39046.1	-184.89	0.5808317	0.08254231	0.663374	0.124428
5	1	-39944.8	-39756.7	-188.098	-0.3880835	0.772413	0.3843295	2.009768
6	0	-30316.2	-30165.8	-150.374	1.330547	0.06075931	1.391307	0.04367068
7	1	-31211.9	-31046.9	-165.077	0.8394973	0.5080305	1.347528	0.3770093
8	0	-22748.4	-22626.4	-122.048	2.727846	0.0149105	2.742757	0.00543632
9	1	-24306.3	-24177.6	-128.662	1.559778	0.2756095	1.835388	0.1501642
10	0	-20592.1	-20474.3	-117.825	2.835153	0.02295214	2.858105	0.008030543
11	1	-21310.2	-21188.7	-121.468	1.86831	0.3962927	2.264603	0.1749943
12	0	-19853.2	-19737.8	-115.409	2.506772	0.03808698	2.544859	0.01496625
13	1	-20188.2	-20074.9	-113.289	2.56816	0.1580295	2.726189	0.05796718
14	0	-19548.4	-19440.6	-107.791	2.696405	0.01982889	2.716234	0.007300141
15	1	-19899.9	-19788.1	-111.78	2.885249	0.1345266	3.019776	0.04454852
16	0	-19252.4	-19146.8	-105.548	3.626723	0.008469914	3.635193	0.002329977
17	1	-19746.5	-19634.5	-112.074	3.776029	0.06952149	3.845551	0.01807842
18	0	-19114.3	-19010	-104.276	3.500482	0.01262771	3.513109	0.003594455
19	1	-19158.2	-19052.3	-105.892	3.041562	0.0994632	3.141026	0.03166584
20	0	-18516.8	-18413.6	-103.202	4.521071	0.05170283	4.572774	0.01130666
21	1	-19118.9	-19013.6	-105.358	3.271868	0.1175054	3.389373	0.03466877
22	0	-18486.9	-18385.2	-101.707	3.732789	0.06327521	3.796064	0.01666864
23	1	-18646.8	-18544	-102.879	3.036249	0.06341832	3.099668	0.02045971
24	0	-18487.3	-18384.2	-103.078	2.984286	0.1717821	3.156069	0.05442914
25	1	-18639.8	-18536.9	-102.897	3.821801	0.0856842	3.907485	0.02192822
26	0	-18483.1	-18380.7	-102.409	3.62274	0.1506292	3.773369	0.03991902
27	1	-18604.7	-18502.9	-101.763	3.309081	0.03550019	3.344582	0.01061424
28	0	-18486.8	-18385.3	-101.5	3.583552	0.09534523	3.678897	0.0259168
29	1	-18428.7	-18327.8	-100.861	3.286161	0.01903929	3.305201	0.005760402
30	0	-18488.4	-18386.8	-101.534	3.2756	0.07479781	3.350397	0.02232506
31	1	-18420.1	-18319	-101.109	3.957878	0.02588826	3.983766	0.006498438
32	0	-18480.4	-18379.1	-101.263	3.202087	0.05324285	3.25533	0.01635559
33	1	-18428.9	-18327.2	-101.706	4.405612	0.01874332	4.424356	0.004236396
34	0	-18482.4	-18381.5	-100.899	3.789895	0.03099472	3.82089	0.008111911
35	1	-18408.9	-18308.2	-100.718	3.914793	0.01413862	3.928931	0.003598592
36	0	-18492.5	-18389.9	-102.649	4.253856	0.1018634	4.355719	0.02338612
37	1	-18419.3	-18318.6	-100.659	3.731148	0.01043629	3.741585	0.002789271
38	0	-18483.2	-18381.4	-101.812	2.936643	0.06538257	3.002026	0.02177948
39	1	-18412.5	-18311.1	-101.318	3.292317	0.06816536	3.360483	0.02028439
40	0	-18487.7	-18387	-100.754	3.311626	0.05254468	3.36417	0.01561891
41	1	-18415.5	-18313.3	-102.148	4.220339	0.07938364	4.299723	0.0184625
42	0	-18490.9	-18391.2	-99.6469	3.696431	0.01744773	3.713879	0.004697982
43	1	-18381.1	-18280.3	-100.84	3.763692	0.04010302	3.803795	0.0105429
44	0	-18488.9	-18387.3	-101.532	3.967765	0.112936	4.080701	0.02767565
45	1	-18381	-18279.7	-101.226	3.029739	0.03798723	3.067726	0.01238286
46	0	-18486.4	-18385.1	-101.31	3.935949	0.09317761	4.029127	0.02312601
47	1	-18387.1	-18283.8	-103.299	3.395635	0.247612	3.643247	0.06796465
48	0	-18485.3	-18384.9	-100.426	3.636535	0.01436336	3.650899	0.003934198
49	1	-18376.2	-18274	-102.258	3.364651	0.1765114	3.541162	0.0498456
50	0	-18396.1	-18294.4	-101.68	4.111031	0.1170869	4.228118	0.02769244
51	1	-18382.1	-18275.8	-106.287	2.377739	0.3708265	2.748565	0.1349164
52	0	-18382.5	-18280.4	-102.121	2.7747	0.1080491	2.882749	0.03748126
53	1	-18379.1	-18278.1	-101.053	3.218108	0.08055967	3.298668	0.02442188
54	0	-18385.7	-18285.6	-100.117	4.041093	0.01865209	4.059745	0.004594401
55	1	-18374.2	-18273.9	-100.308	3.582387	0.02798459	3.610372	0.007751165
56	0	-18387.5	-18283.7	-103.782	4.536428	0.2027335	4.739161	0.04277836
57	1	-18375.1	-18275.1	-99.9385	3.4103	0.01161469	3.421915	0.003394207
58	0	-18394	-18293.9	-100.072	3.648511	0.04295354	3.691464	0.01163591
59	1	-18378.9	-18278.6	-100.297	3.415182	0.04214187	3.457324	0.01218916
60	0	-18385.1	-18283	-102.065	3.792981	0.2046856	3.997666	0.05120127
61	1	-18384.1	-18282.2	-101.868	3.929018	0.1553459	4.084364	0.0380343
62	0	-18380.8	-18280.5	-100.338	3.725272	0.07447804	3.79975	0.01960078
63	1	-18382.9	-18279.9	-103.034	3.017348	0.2281314	3.24548	0.07029204
64	0	-18386.5	-18285.4	-101.094	3.225787	0.117143	3.34293	0.03504201
65	1	-18376.3	-18274.7	-101.576	3.683529	0.1177369	3.801266	0.03097308
66	0	-18383.4	-18281.4	-101.959	3.875374	0.1844257	4.0598	0.0454273
67	1	-18374.1	-18272.5	-101.633	4.19832	0.06985247	4.268172	0.0163659
68	0	-18379.1	-18278.8	-100.346	3.121022	0.0405757	3.161598	0.01283392
69	1	-18382	-18281.3	-100.703	3.564777	0.04980037	3.614577	0.01377765
70	0	-18378.6	-18277.6	-101.023	4.231607	0.1010185	4.332626	0.02331577
71	1	-18383.8	-18280	-103.737	2.456939	0.07954308	2.536482	0.03135961
72	0	-18386	-18286.2	-99.7478	4.030088	0.0431912	4.073279	0.01060355
73	1	-18379.8	-18277.6	-102.192	2.670827	0.02959614	2.700423	0.01095982
74	0	-18371.9	-18270.7	-101.195	3.996522	0.1449123	4.141435	0.03499085
75	1	-18377.1	-18276.4	-100.772	3.553902	0.07699073	3.630893	0.02120435
76	0	-18389.5	-18288.5	-101.009	3.735885	0.1323883	3.868273	0.03422415
77	1	-18376.5	-18275.8	-100.721	3.313546	0.0584314	3.371978	0.01732852
78	0	-18381.7	-18281.3	-100.344	3.685322	0.06785094	3.753173	0.01807829
79	1	-18383	-18280	-102.921	3.425248	0.2565813	3.681829	0.06968855
80	0	-18383.2	-18282.5	-100.712	4.322676	0.0445077	4.367184	0.0101914
81	1	-18375.6	-18274	-101.591	3.630655	0.133229	3.763884	0.03539669
82	0	-18376.7	-18276.9	-99.7361	3.744343	0.03560661	3.77995	0.009419865
83	1	-18379.4	-18276.2	-103.148	2.600528	0.09986264	2.700391	0.03698081
84	0	-18386.7	-18284.8	-101.917	3.525566	0.2361866	3.761752	0.06278632
85	1	-18380.4	-18279	-101.471	3.205482	0.09392248	3.299404	0.0284665
86	0	-18377.6	-18278.7	-98.9687	3.732634	0.009425306	3.742059	0.002518748
87	1	-18321.3	-18218.9	-102.398	3.44865	0.1973928	3.646043	0.0541389
88	0	-18377.6	-18278.4	-99.1573	3.769431	0.02194007	3.791372	0.005786842
89	1	-18317.4	-18216.9	-100.468	3.370155	0.05774566	3.427901	0.01684578
90	0	-18380.2	-18279.5	-100.665	3.93051	0.1202868	4.050797	0.02969462
91	1	-18321.5	-18220.9	-100.622	3.29431	0.05176971	3.34608	0.01547175
92	0	-18378.5	-18277.8	-100.758	4.57854	0.05651048	4.63505	0.01219199
93	1	-18324	-18223.6	-100.467	4.113442	0.03639249	4.149835	0.008769624
94	0	-18379.5	-18280.4	-99.1165	3.999257	0.008143177	4.0074	0.002032035
95	1	-18333.9	-18231.9	-101.962	2.776357	0.08058297	2.85694	0.02820605
96	0	-18378	-18278.2	-99.7991	4.068051	0.05826056	4.126311	0.01411928
97	1	-18323.6	-18220.5	-103.098	2.863762	0.2393071	3.103069	0.07711951
98	0	-18384.9	-18284.6	-100.283	3.454766	0.1125917	3.567358	0.03156165
99	1	-18321.7	-18219.8	-101.847	2.856308	0.0889353	2.945243	0.03019625
100	0	-18385.2	-18285.2	-100.042	3.77313	0.07310589	3.846236	0.01900713
101	1	-18321.5	-18217.1	-104.376	4.398745	0.2749063	4.673651	0.05882046
102	0	-18386.8	-18284.1	-102.632	5.301797	0.001540457	5.303338	0.0002904694
103	1	-18315.6	-18215.2	-100.44	3.123329	0.02436423	3.147694	0.007740344
104	0	-18381.2	-18279.5	-101.709	3.364889	0.2214009	3.58629	0.06173534
105	1	-18306.1	-18206.3	-99.7776	3.855815	0.01910741	3.874922	0.004931044
106	0	-18387.1	-18287.2	-99.9113	4.392939	0.002525308	4.395465	0.0005745259
107	1	-18316.3	-18215.8	-100.426	3.068512	0.04616329	3.114675	0.01482122
108	0	-18376.9	-18277.2	-99.7408	4.216142	0.01636331	4.232506	0.003866104
109	1	-18309	-18208.7	-100.236	3.090097	0.0181387	3.108236	0.005835689
110	0	-18379.1	-18278.2	-100.888	4.554744	0.05984785	4.614592	0.01296926
111	1	-18314.8	-18213.5	-101.328	3.350586	0.1609965	3.511582	0.04584727
112	0	-18376.6	-18276.9	-99.7183	3.271104	0.03838359	3.309488	0.01159804
113	1	-18313.3	-18212.8	-100.543	3.016696	0.01880777	3.035504	0.006195928
114	0	-18384.8	-18285.6	-99.2106	3.950492	0.01672766	3.96722	0.004216468
115	1	-18316.4	-18216.4	-99.9918	3.321642	0.02461389	3.346256	0.007355649
116	0	-18386.1	-18287	-99.0864	3.676656	0.006371682	3.683028	0.001730012
117	1	-18315.6	-18215	-100.673	3.202835	0.0786284	3.281463	0.02396138
118	0	-18384.1	-18284.4	-99.6825	3.241848	0.01269518	3.254543	0.003900755
119	1	-18315.5	-18215.5	-100.019	3.417971	0.0533285	3.471299	0.01536269
120	0	-18383.9	-18282.4	-101.575	4.025825	0.1503581	4.176183	0.03600372
121	1	-18318	-18218.3	-99.7647	3.29961	0.02138518	3.320996	0.006439388
122	0	-18390.1	-18290.4	-99.7549	3.401087	0.03315683	3.434244	0.009654766
123	1	-18327.8	-18227.9	-99.9632	3.472896	0.07776299	3.550659	0.021901
