Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-65782.2	-65532.9	-249.327	0.1454984	0.04098908	0.1864875	0.2197953
1	1	-66984.2	-66715.9	-268.35	-0.05869718	0.09431287	0.03561569	2.648071
2	0	-48892.4	-48683.5	-208.918	0.2090233	0.1123927	0.321416	0.34968
3	1	-57206	-56956.9	-249.072	-0.1914416	0.1999593	0.008517764	23.47557
4	0	-37539	-37367.2	-171.796	0.6367716	0.07600213	0.7127737	0.1066287
5	1	-44410.5	-44202.9	-207.566	-0.2538905	0.2993078	0.04541732	6.590169
6	0	-27404.3	-27263.7	-140.585	1.672771	0.04761268	1.720384	0.02767561
7	1	-35631.2	-35450.8	-180.375	-0.3639141	0.4194245	0.05551036	7.555788
8	0	-22990.9	-22860.5	-130.434	1.330308	0.01996565	1.350274	0.01478637
9	1	-28313.9	-28169.9	-144.089	-1.037426	1.104809	0.06738288	16.39599
10	0	-20908	-20790.5	-117.422	2.451275	0.03383538	2.485111	0.01361524
11	1	-22510.9	-22382.6	-128.271	-2.23409	2.338212	0.1041215	22.45657
12	0	-19708.9	-19595.5	-113.444	2.75426	0.02457955	2.778839	0.008845256
13	1	-19908.7	-19794.8	-113.908	-2.863373	2.968277	0.1049034	28.29534
14	0	-18900.8	-18788.3	-112.468	2.811036	0.1137993	2.924835	0.03890794
15	1	-19229.8	-19118.5	-111.373	-2.556762	2.627633	0.07087127	37.07614
16	0	-17800.4	-17696.2	-104.251	2.964069	0.0731655	3.037235	0.02408951
17	1	-18669.2	-18560.2	-108.989	-3.006196	3.035983	0.0297871	101.9227
18	0	-17712.1	-17608.6	-103.574	4.011332	0.06909501	4.080427	0.01693328
19	1	-18359.1	-18250.5	-108.585	-3.27075	3.305818	0.03506792	94.26899
20	0	-17661	-17557.1	-103.88	3.885766	0.1447014	4.030468	0.03590188
21	1	-17980.1	-17875	-105.11	-3.423185	3.464448	0.04126274	83.96069
22	0	-17497.8	-17395.9	-101.895	3.060346	0.07174617	3.132092	0.02290679
23	1	-17912.2	-17807.2	-105.05	-2.893226	2.951043	0.05781731	51.04082
24	0	-17494	-17392.9	-101.088	3.660531	0.05036757	3.710899	0.01357288
25	1	-17893.1	-17787.2	-105.923	-3.811897	3.959405	0.1475079	26.84198
26	0	-17494.8	-17391.6	-103.217	2.564914	0.05923313	2.624148	0.02257233
27	1	-17873	-17768.9	-104.11	-3.086054	3.127003	0.04094891	76.36353
28	0	-17486.8	-17385	-101.767	4.057888	0.09844174	4.15633	0.02368477
29	1	-17872.8	-17768.7	-104.095	-3.721816	3.742288	0.02047137	182.806
30	0	-17487.9	-17382.7	-105.225	3.333249	0.4219705	3.75522	0.1123691
31	1	-17870.4	-17765.9	-104.443	-3.567787	3.632242	0.06445475	56.35337
32	0	-17479.7	-17375.5	-104.236	3.261042	0.3450286	3.606071	0.09567994
33	1	-17870.9	-17766.5	-104.416	-2.836132	2.880809	0.04467706	64.48073
34	0	-17478	-17373.8	-104.222	4.076525	0.2719661	4.348491	0.06254264
35	1	-17819.1	-17715.1	-104.026	-4.049799	4.07842	0.02862065	142.4992
36	0	-17478.7	-17377.9	-100.764	3.332924	0.04985522	3.382779	0.01473795
37	1	-17587.1	-17484.3	-102.766	-3.612133	3.627576	0.015443	234.901
38	0	-17475.3	-17374.3	-101.062	3.270855	0.08975212	3.360607	0.02670711
39	1	-17584.7	-17482	-102.606	-3.513868	3.528254	0.01438546	245.2652
40	0	-17471.2	-17370.5	-100.708	3.955364	0.04625786	4.001622	0.01155978
41	1	-17584	-17481.4	-102.602	-3.591372	3.622123	0.03075112	117.7883
42	0	-17473	-17370.4	-102.55	4.684817	0.05468381	4.739501	0.01153788
