Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-67317.9	-67057.7	-260.268	0.1004815	0.0232657	0.1237472	0.1880098
1	1	-65910.3	-65668.9	-241.46	-0.1848003	0.2139863	0.02918598	7.33182
2	0	-52875.2	-52648.1	-227.058	0.2036312	0.02532488	0.228956	0.1106102
3	1	-49878.5	-49683.6	-194.898	-0.4667197	0.4892135	0.0224938	21.74882
4	0	-38294.8	-38102.8	-192.074	0.4593328	0.02506107	0.4843939	0.05173697
5	1	-38090.8	-37919.7	-171.088	-0.4920173	0.5282681	0.03625082	14.57258
6	0	-27573.6	-27432.6	-141.012	1.372067	0.009968244	1.382036	0.007212725
7	1	-27393.7	-27249	-144.781	-1.52658	1.575035	0.04845496	32.50514
8	0	-23594.4	-23464.3	-130.1	1.746279	0.1423733	1.888652	0.07538353
9	1	-23286.5	-23154.3	-132.242	-2.370905	2.456735	0.08582972	28.62336
10	0	-21116.7	-20992.6	-124.128	2.077977	0.09043247	2.16841	0.04170451
11	1	-18680.9	-18571.4	-109.505	-3.1728	3.266816	0.0940164	34.7473
12	0	-18925.9	-18809.7	-116.274	2.00757	0.1912553	2.198825	0.08698069
13	1	-17986.2	-17878.2	-107.996	-4.108539	4.21724	0.1087009	38.79673
14	0	-17989	-17879.3	-109.734	3.770002	0.1238212	3.893823	0.03179939
15	1	-17516.1	-17410.2	-105.868	-4.142681	4.197952	0.05527088	75.95233
16	0	-17505.2	-17398.6	-106.564	3.5332	0.08139606	3.614596	0.02251872
17	1	-17268.3	-17164.4	-103.925	-4.351147	4.371939	0.02079165	210.2738
18	0	-17451.7	-17347.2	-104.569	3.193578	0.0499718	3.24355	0.01540652
19	1	-17261.3	-17158.9	-102.441	-3.658761	3.667734	0.008972701	408.7658
20	0	-17367.2	-17262.4	-104.794	3.177783	0.09124316	3.269027	0.02791141
21	1	-17254.6	-17151	-103.6	-4.413076	4.422397	0.009320873	474.4617
22	0	-16957	-16855.1	-101.912	2.896518	0.04056181	2.93708	0.01381025
