Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-68950.5	-68669.7	-280.766	-0.01567965	0.02056433	0.004884686	4.20996
1	1	-66894.2	-66650.9	-243.325	0.1349457	0.06760605	0.2025518	0.3337717
2	0	-59395.9	-59124.2	-271.72	-0.02682088	0.03230194	0.005481065	5.893371
3	1	-50816.3	-50602.3	-214.062	0.04327474	0.3056702	0.3489449	0.875984
4	0	-48205.6	-47965.2	-240.416	-0.2013506	0.2055668	0.004216216	48.75623
5	1	-40079.8	-39889.4	-190.389	-0.1047021	0.6571631	0.552461	1.189519
6	0	-35228.5	-35034.8	-193.746	-0.5469701	0.5584579	0.01148782	48.61303
7	1	-33510.2	-33339.3	-170.833	0.2568163	0.7239891	0.9808054	0.7381577
8	0	-27418.3	-27279.7	-138.565	-1.758134	1.819088	0.06095415	29.84354
9	1	-27484.9	-27351.8	-133.157	-1.732763	2.186091	0.4533279	4.822318
10	0	-21715.1	-21591.8	-123.333	-2.314138	2.438499	0.124361	19.60823
11	1	-21751.9	-21629.6	-122.299	-3.052278	3.352836	0.3005574	11.15539
12	0	-19671	-19551.8	-119.26	-2.384689	2.509395	0.1247062	20.12246
13	1	-19630	-19515.8	-114.149	-1.843842	2.124538	0.2806958	7.568827
14	0	-18858.6	-18748	-110.584	-3.2391	3.42846	0.18936	18.10551
15	1	-18781.8	-18674.3	-107.559	-4.034091	4.141932	0.1078411	38.40772
16	0	-18600.2	-18491.7	-108.55	-3.892953	4.065884	0.1729301	23.51172
17	1	-18516.5	-18410.2	-106.222	-2.800045	2.989585	0.1895407	15.77279
18	0	-18392.8	-18283.9	-108.894	-2.973292	3.354852	0.3815599	8.792463
19	1	-18465.7	-18362.1	-103.561	-3.365901	3.40674	0.04083951	83.41777
20	0	-18380.5	-18274.1	-106.452	-3.335853	3.511498	0.1756445	19.99208
21	1	-18458	-18354.2	-103.853	-3.907601	3.95847	0.05086894	77.81702
22	0	-18373.3	-18265.9	-107.411	-2.751153	3.008485	0.2573322	11.69106
23	1	-18443.3	-18340.2	-103.09	-3.116436	3.143763	0.0273267	115.0436
24	0	-17849.6	-17743.3	-106.308	-3.607412	4.052945	0.4455338	9.096831
25	1	-18446.4	-18341.2	-105.179	-4.184431	4.302255	0.1178243	36.51416
26	0	-17776.6	-17671.4	-105.232	-3.130819	3.537082	0.4062631	8.706382
