Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-64753.2	-64528.3	-224.876	-0.2789088	0.3064635	0.02755477	11.12198
1	1	-67126.4	-66865.4	-260.941	-0.07068401	0.1863478	0.1156638	1.611116
2	0	-45987.1	-45794.3	-192.869	-0.3855636	0.424451	0.03888738	10.91488
3	1	-52837.8	-52606.5	-231.254	-0.1379387	0.3537836	0.2158449	1.639064
4	0	-34010.6	-33851.5	-159.116	-0.9671499	1.039403	0.07225348	14.38551
5	1	-39415.2	-39210.9	-204.311	0.1694184	0.4162642	0.5856826	0.7107334
6	0	-29207.5	-29061.3	-146.278	-1.190216	1.432289	0.2420732	5.916762
7	1	-32578.4	-32389	-189.363	-0.1509937	0.7900418	0.6390481	1.236279
8	0	-23334.9	-23213.6	-121.391	-2.256754	2.339504	0.08274938	28.27216
9	1	-28957.7	-28797.7	-160.004	0.2965976	0.8323038	1.128901	0.7372688
10	0	-19504.6	-19390.7	-113.911	-3.020279	3.097411	0.07713267	40.15693
11	1	-25338.4	-25203	-135.472	1.574588	0.4250539	1.999642	0.212565
12	0	-19050	-18936.2	-113.838	-2.020573	2.049336	0.02876282	71.24946
13	1	-21814.5	-21693	-121.516	1.623081	0.2723191	1.8954	0.1436737
14	0	-18747.9	-18637.8	-110.095	-3.155057	3.220494	0.065437	49.21518
15	1	-20671.3	-20557.4	-113.855	2.354804	0.1530549	2.507859	0.06103011
16	0	-18326.2	-18222.9	-103.28	-3.353765	3.425798	0.07203231	47.55918
17	1	-19935	-19821.4	-113.658	2.152499	0.1766231	2.329122	0.07583248
18	0	-18321.7	-18218	-103.721	-3.84643	3.941335	0.09490486	41.52933
19	1	-18845	-18735.9	-109.096	3.575887	0.0849984	3.660885	0.02321799
20	0	-18317.4	-18213.3	-104.092	-2.721525	2.819914	0.09838891	28.66089
21	1	-18742.8	-18634.1	-108.76	3.646519	0.08397856	3.730498	0.02251135
22	0	-18319.9	-18214	-105.886	-4.028607	4.297629	0.269022	15.97501
23	1	-18677.9	-18570.2	-107.759	2.577082	0.06009082	2.637173	0.02278607
24	0	-18260.6	-18157.4	-103.217	-3.23949	3.367669	0.1281798	26.273
25	1	-18673.7	-18566.2	-107.49	3.111381	0.1295332	3.240914	0.03996812
26	0	-18231.7	-18128.7	-102.955	-3.847974	3.955511	0.1075368	36.78285
27	1	-18634.6	-18528.3	-106.219	2.982204	0.1059482	3.088152	0.03430795
28	0	-18244.8	-18140.5	-104.362	-2.951226	3.200876	0.2496497	12.82147
29	1	-18635.8	-18529.4	-106.375	2.857822	0.123002	2.980824	0.04126443
30	0	-18238.1	-18135.9	-102.184	-3.683596	3.759986	0.07638951	49.22123
31	1	-18549	-18442.6	-106.458	3.053805	0.2765311	3.330336	0.08303401
32	0	-18233.3	-18131.6	-101.7	-3.307074	3.345951	0.03887662	86.06589
33	1	-18533.2	-18428.4	-104.803	2.984652	0.122487	3.107139	0.03942116
34	0	-18239.9	-18137.8	-102.102	-3.574177	3.652926	0.07874824	46.38739
35	1	-18545.9	-18434.6	-111.279	5.271429	0.1797429	5.451172	0.03297325
36	0	-18239.7	-18134.3	-105.335	-2.723538	3.023336	0.2997984	10.08457
37	1	-18531.5	-18426.5	-104.944	3.227257	0.1714907	3.398747	0.05045704
38	0	-18236.4	-18133.3	-103.161	-4.008515	4.1287	0.1201848	34.35294
39	1	-18530	-18425.7	-104.326	3.822607	0.1025297	3.925137	0.02612129
40	0	-18237.9	-18135.5	-102.42	-3.280322	3.395746	0.1154235	29.41987
41	1	-18538.9	-18432.4	-106.591	4.129594	0.2176989	4.347293	0.05007688
42	0	-18135.8	-18034.1	-101.724	-3.533776	3.617391	0.0836148	43.26256
43	1	-18528.3	-18422.9	-105.382	3.51561	0.2126147	3.728224	0.05702842
44	0	-18141.9	-18039	-102.885	-3.812903	3.975048	0.1621453	24.51534
45	1	-18529.6	-18421.7	-107.886	2.418004	0.3582703	2.776274	0.1290472
46	0	-18134.6	-18033.7	-100.931	-3.519791	3.558626	0.03883491	91.6347
47	1	-18531	-18426.5	-104.49	2.796136	0.08032757	2.876464	0.02792581
48	0	-18143.4	-18041.5	-101.878	-4.383843	4.389183	0.0053397	821.9905
49	1	-18245.3	-18142.8	-102.498	3.580521	0.1013595	3.68188	0.02752928
50	0	-18141.7	-18040.8	-100.949	-3.741982	3.758199	0.01621647	231.752
51	1	-18251.7	-18149.6	-102.098	3.787488	0.04839556	3.835884	0.01261653
52	0	-18129.9	-18029.1	-100.8	-3.732067	3.743529	0.01146212	326.6
53	1	-18247.1	-18145.4	-101.723	3.13069	0.0289348	3.159625	0.00915767
54	0	-18132.1	-18029.3	-102.774	-3.152723	3.312132	0.1594095	20.77751
55	1	-18246.2	-18144.9	-101.248	3.404046	0.01985602	3.423902	0.005799238
56	0	-18133.2	-18031.3	-101.851	-2.953541	2.978055	0.02451388	121.4844
57	1	-18241.7	-18138.9	-102.78	3.253102	0.1510472	3.40415	0.04437148
58	0	-18136.5	-18035.4	-101.057	-3.147771	3.164466	0.0166947	189.5491
59	1	-18241.4	-18139.8	-101.597	3.746023	0.05197627	3.797999	0.01368517
60	0	-18043	-17940.1	-102.932	-2.663878	2.766641	0.1027628	26.9226
61	1	-18235.9	-18134.5	-101.399	3.812816	0.02644739	3.839264	0.006888661
62	0	-18026.6	-17926.6	-99.9837	-3.568835	3.576582	0.00774656	461.6994
63	1	-18241.9	-18139.8	-102.138	3.94982	0.08618477	4.036004	0.02135398
64	0	-18020.3	-17920.1	-100.195	-3.23402	3.239083	0.005063357	639.7107
65	1	-18232.7	-18129.9	-102.829	3.226332	0.1656212	3.391953	0.04882768
66	0	-18021.6	-17921	-100.601	-3.035172	3.036829	0.001656828	1832.918
67	1	-18242.2	-18140	-102.272	3.605218	0.1042711	3.709489	0.0281093
68	0	-18012.5	-17912.7	-99.8119	-3.788596	3.789214	0.0006181175	6130.248
69	1	-18251.6	-18149.9	-101.645	3.578011	0.06522756	3.643238	0.01790373
70	0	-18019	-17919	-99.9211	-3.895247	3.895975	0.0007275308	5355.065
71	1	-18236.3	-18133.8	-102.477	2.998333	0.1102441	3.108577	0.03546448
72	0	-18016.1	-17915.8	-100.297	-3.108523	3.109719	0.001196549	2598.906
73	1	-18208.9	-18107.6	-101.288	3.649353	0.05647511	3.705828	0.01523954
74	0	-18027	-17926.2	-100.811	-4.483186	4.492741	0.009554237	470.2354
75	1	-18210.5	-18109.1	-101.397	3.04763	0.02745523	3.075085	0.008928283
76	0	-18027	-17927.4	-99.6153	-3.695546	3.707749	0.01220305	303.8378
77	1	-18205.3	-18104.3	-101.07	3.578693	0.03359827	3.612291	0.009301097
78	0	-18013.9	-17913	-100.874	-3.612914	3.721545	0.1086315	34.25842
79	1	-18201.6	-18099.3	-102.325	2.81166	0.05050102	2.862161	0.01764437
80	0	-18018.3	-17917.8	-100.507	-3.91078	3.972454	0.06167428	64.41022
81	1	-18215.3	-18113.5	-101.848	3.77117	0.09427704	3.865447	0.02438968
82	0	-18030.2	-17928.9	-101.281	-3.284562	3.415774	0.1312114	26.03261
83	1	-18203.3	-18102.2	-101.065	3.592746	0.04536584	3.638111	0.01246961
84	0	-18019.6	-17919.9	-99.6229	-3.637968	3.649238	0.01127033	323.7917
85	1	-18212	-18110.4	-101.649	3.912264	0.04994692	3.962211	0.01260582
86	0	-18023.4	-17923.4	-100.053	-3.591748	3.64251	0.0507624	71.75606
87	1	-18212.3	-18110.9	-101.385	3.674681	0.04452318	3.719204	0.01197116
88	0	-18026.8	-17925.9	-100.842	-3.483658	3.592319	0.1086617	33.05966
89	1	-18222.3	-18118.7	-103.542	4.78421	0.03318036	4.817391	0.006887621
90	0	-18017.3	-17917.7	-99.618	-3.745169	3.758239	0.01306966	287.5545
91	1	-18220.5	-18113.9	-106.621	2.157609	0.147737	2.305346	0.06408451
92	0	-18017.8	-17918	-99.7657	-3.715948	3.720611	0.004663333	797.8438
93	1	-18205.6	-18103.9	-101.715	3.526275	0.06499619	3.591271	0.01809838
94	0	-18025.2	-17923.3	-101.915	-3.063834	3.225171	0.1613372	19.99025
95	1	-18209.2	-18106.4	-102.801	3.224146	0.1640297	3.388176	0.04841239
96	0	-18027.3	-17924.3	-102.998	-3.731995	3.995722	0.2637272	15.15097
97	1	-18207.2	-18102.4	-104.768	3.015385	0.3307684	3.346154	0.09885034
98	0	-18016.5	-17916.2	-100.269	-3.561058	3.603839	0.04278099	84.23926
99	1	-18220.8	-18119.9	-100.825	4.055617	0.01028764	4.065905	0.002530221
100	0	-18021	-17920.7	-100.273	-4.120204	4.145626	0.02542203	163.0722
101	1	-18202.5	-18101.6	-100.888	3.205212	0.005067052	3.210279	0.001578383
102	0	-18021.6	-17919.9	-101.757	-3.258646	3.414773	0.1561264	21.87184
103	1	-18214.6	-18112.4	-102.17	3.775584	0.1117642	3.887348	0.02875075
104	0	-18030.3	-17929.6	-100.699	-3.83138	3.896427	0.06504682	59.90188
105	1	-18213.9	-18110.9	-103.027	3.206759	0.1952528	3.402011	0.05739333
106	0	-18025.4	-17925.5	-99.8423	-3.856502	3.860136	0.003633131	1062.482
107	1	-18212.2	-18110.1	-102.161	3.795761	0.1057374	3.901499	0.02710175
108	0	-18020.1	-17920.3	-99.825	-3.426112	3.427631	0.001518934	2256.603
109	1	-18208	-18105	-103.057	4.259258	0.116076	4.375334	0.02652964
110	0	-18028.4	-17928.5	-99.8577	-3.303959	3.310785	0.006826274	485.0062
111	1	-18203.2	-18099.7	-103.481	3.658638	0.2177915	3.87643	0.05618353
112	0	-18027.5	-17926.4	-101.078	-2.96693	3.036757	0.06982741	43.48947
113	1	-18203.1	-18100.8	-102.244	4.408759	0.0306757	4.439435	0.006909821
114	0	-18019.8	-17919.1	-100.716	-3.293353	3.380888	0.08753546	38.62307
115	1	-18206.3	-18104.5	-101.842	4.201494	0.04597593	4.24747	0.01082431
116	0	-18013.3	-17912.9	-100.415	-4.483531	4.487766	0.004234428	1059.828
117	1	-18207.5	-18105.1	-102.377	3.678807	0.1416368	3.820443	0.03707339
118	0	-18020.8	-17919.3	-101.521	-4.869536	4.87828	0.008743494	557.9325
119	1	-18203.6	-18102.2	-101.385	3.703713	0.05756093	3.761274	0.01530357
120	0	-18024.4	-17923.4	-100.996	-3.831341	3.980907	0.1495662	26.61635
121	1	-18206.4	-18103.1	-103.311	3.03751	0.1962961	3.233806	0.06070127
122	0	-18019.6	-17920.4	-99.1693	-3.580568	3.581011	0.0004429529	8084.406
123	1	-18208.5	-18106.2	-102.361	4.575287	0.01028189	4.585569	0.002242228
124	0	-18020.8	-17920.2	-100.67	-2.976084	3.027878	0.05179405	58.45995
125	1	-18205.4	-18104	-101.395	3.182407	0.04439317	3.2268	0.01375765
126	0	-18021.3	-17921.8	-99.4875	-3.486382	3.505399	0.01901745	184.3254
127	1	-18203.8	-18100.6	-103.138	4.367306	0.1047866	4.472092	0.02343122
128	0	-18018.2	-17916.5	-101.659	-3.604143	3.795433	0.1912901	19.84124
129	1	-18208.8	-18107.4	-101.383	3.019986	0.02586409	3.045851	0.008491581
130	0	-18015.3	-17915.3	-100.024	-3.639748	3.671235	0.0314867	116.5964
131	1	-18216.4	-18114.3	-102.09	4.285892	0.0402081	4.3261	0.009294307
132	0	-18026.2	-17924.8	-101.434	-4.008635	4.132144	0.1235088	33.45627
133	1	-18201.8	-18097.9	-103.98	4.861718	0.05035513	4.912073	0.0102513
134	0	-18023.9	-17923.5	-100.372	-3.112486	3.143456	0.03096993	101.5002
135	1	-18202.4	-18100	-102.451	3.649179	0.1379071	3.787086	0.0364151
136	0	-18023.2	-17919.3	-103.959	-4.954056	5.095526	0.1414691	36.01864
137	1	-18015.3	-17915	-100.238	3.17023	0.01406106	3.184291	0.004415758
138	0	-18018.1	-17918.1	-99.9646	-3.640643	3.690267	0.04962418	74.3643
139	1	-18020.9	-17920.5	-100.326	3.107369	0.01225005	3.119619	0.003926778
140	0	-18021.4	-17921.6	-99.7978	-3.662475	3.669914	0.007439054	493.3308
141	1	-18021.2	-17918.4	-102.831	4.442505	0.1607669	4.603272	0.03492449
142	0	-18017.4	-17916.3	-101.159	-3.430404	3.546595	0.1161909	30.52386
