Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-65200.6	-64963	-237.62	0.167683	0.03967383	0.2073569	0.1913312
10	-46653.1	-46449.3	-203.77	0.316791	0.03707232	0.3538633	0.1047645
20	-34846.2	-34679.8	-166.369	0.591406	0.1095746	0.7009806	0.1563162
30	-28116.3	-27981.4	-134.907	1.763663	0.06477184	1.828435	0.03542475
40	-23605.2	-23482.1	-123.06	1.598948	0.04707849	1.646026	0.02860129
50	-21027	-20912.3	-114.725	2.227565	0.1271256	2.354691	0.05398824
60	-19886	-19776.8	-109.144	3.227018	0.08928974	3.316308	0.02692444
70	-19694.7	-19586.8	-107.952	2.523179	0.04661099	2.56979	0.01813806
80	-19664.2	-19555.8	-108.429	3.659053	0.146065	3.805118	0.03838647
90	-19634.1	-19525	-109.08	4.000609	0.1498636	4.150473	0.03610759
100	-19325.8	-19219.7	-106.16	3.145242	0.06039847	3.20564	0.01884131
110	-18559.3	-18456.1	-103.169	2.94236	0.03582237	2.978182	0.01202827
120	-18502.5	-18400.2	-102.321	3.289155	0.04155574	3.330711	0.01247654
130	-18451.6	-18349.1	-102.548	2.998739	0.06195209	3.060691	0.02024121
140	-18435.6	-18333.9	-101.672	3.898548	0.02904595	3.927594	0.007395354
150	-18439.2	-18337.9	-101.375	3.86518	0.01437599	3.879556	0.003705576
160	-18372.5	-18270.1	-102.44	4.679199	0.00573478	4.684934	0.00122409
170	-18377.9	-18277.1	-100.772	3.460953	0.02441391	3.485367	0.007004687
180	-18371.2	-18270.1	-101.101	3.320092	0.05519817	3.37529	0.01635361
190	-18361.8	-18260.9	-100.834	4.140447	0.02162146	4.162069	0.005194882
200	-18356.2	-18255.4	-100.752	4.266929	0.006005766	4.272935	0.001405536
210	-18367.8	-18263.9	-103.902	4.900015	0.1140335	5.014049	0.0227428
220	-18359.1	-18257.7	-101.417	3.6831	0.1387131	3.821813	0.03629509
230	-18362.9	-18260.8	-102.149	3.01404	0.1747356	3.188776	0.05479708
240	-18355.3	-18252.7	-102.603	2.639452	0.07301025	2.712463	0.02691659
250	-18356.6	-18252	-104.567	4.698425	0.1916919	4.890117	0.03919987
260	-18361	-18260.2	-100.767	3.884022	0.07077212	3.954794	0.01789527
270	-18361.6	-18256.7	-104.951	4.729031	0.2144655	4.943497	0.04338336
280	-18358.8	-18256.8	-102.025	4.404556	0.07440178	4.478958	0.0166114
290	-18360.4	-18254	-106.474	3.002079	0.5368444	3.538924	0.1516971
300	-18353.8	-18251.7	-102.151	2.748588	0.05739369	2.805982	0.02045405
310	-18361.2	-18257.8	-103.354	4.598988	0.1265844	4.725573	0.02678711
320	-18364.1	-18262.6	-101.544	3.635707	0.1233467	3.759054	0.03281324
330	-18358.4	-18258	-100.401	3.92534	0.02179912	3.947139	0.005522763
340	-18363.7	-18261.7	-101.963	3.611486	0.1638079	3.775294	0.04338944
350	-18359.8	-18258.5	-101.287	3.043324	0.06232612	3.10565	0.02006862
360	-18360	-18258.8	-101.25	4.202795	0.05374857	4.256543	0.01262728
370	-18359.7	-18257	-102.736	4.324782	0.1233192	4.448101	0.02772402
380	-18364.3	-18262.5	-101.839	3.664	0.145012	3.809012	0.03807078
