Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-68721.2	-68442.5	-278.691	-0.02707647	0.03990631	0.01282984	3.11043
1	1	-66209.2	-65935.5	-273.701	0.07585808	0.005572798	0.08143087	0.06843593
2	0	-57083.4	-56814.5	-268.886	0.005163333	0.02101642	0.02617975	0.8027738
3	1	-49988.6	-49749.7	-238.879	0.144956	0.0119515	0.1569075	0.07616912
4	0	-45796.9	-45553.3	-243.579	0.07993072	0.01952627	0.09945699	0.1963288
5	1	-36294.9	-36089.6	-205.285	0.42473	0.01189026	0.4366203	0.02723249
6	0	-36268.3	-36060.1	-208.115	0.2182295	0.004618244	0.2228478	0.02072376
7	1	-29843.3	-29672.1	-171.235	0.6479647	0.04098897	0.6889537	0.05949452
8	0	-28293.5	-28146.9	-146.621	0.8709739	0.002918891	0.8738928	0.003340102
9	1	-23976.3	-23825.6	-150.677	1.498142	0.066718	1.56486	0.04263512
10	0	-24421.2	-24295.5	-125.733	2.168066	0.004185714	2.172251	0.001926902
11	1	-21498	-21378.4	-119.622	2.140813	0.09216339	2.232976	0.04127379
12	0	-22327.8	-22209	-118.761	1.999803	0.004314014	2.004117	0.002152576
13	1	-20388.5	-20273.5	-115.057	2.119772	0.1179939	2.237766	0.05272841
14	0	-19704.6	-19593.4	-111.23	2.783634	0.002237022	2.785871	0.0008029883
15	1	-19037.6	-18926	-111.562	2.00271	0.1290783	2.131788	0.06054929
16	0	-19051.7	-18941.3	-110.415	2.244177	0.006434276	2.250611	0.002858902
17	1	-18561.3	-18454.8	-106.544	3.205754	0.1511137	3.356868	0.04501627
18	0	-18509.2	-18404.6	-104.606	3.01906	0.01287173	3.031932	0.004245389
19	1	-18544.9	-18438.7	-106.202	3.331535	0.1475327	3.479068	0.04240581
20	0	-18347.8	-18243.9	-103.93	3.03704	0.02423136	3.061271	0.007915457
21	1	-18530.6	-18422.6	-107.982	3.207924	0.3034851	3.511409	0.08642829
22	0	-18302.4	-18198.6	-103.84	2.784539	0.01731287	2.801852	0.006179082
23	1	-18505.9	-18399.6	-106.282	3.413709	0.168575	3.582284	0.04705796
24	0	-18292.9	-18190.1	-102.768	3.530613	0.00908779	3.539701	0.002567389
25	1	-18497.2	-18391.4	-105.811	3.090464	0.1478233	3.238287	0.04564861
26	0	-18151.7	-18048.7	-102.986	4.232353	0.007424815	4.239778	0.001751227
27	1	-18047.8	-17943.9	-103.893	3.996176	0.1128849	4.109061	0.02747219
28	0	-18154.4	-18052.1	-102.286	3.052438	0.002072455	3.05451	0.0006784902
29	1	-18024.8	-17922.6	-102.189	3.190214	0.03843709	3.228651	0.011905
30	0	-18148.3	-18046.4	-101.886	3.463739	0.001884578	3.465624	0.0005437918
31	1	-18009.7	-17907.1	-102.621	4.112064	0.0468065	4.15887	0.01125462
32	0	-18156.8	-18055	-101.856	3.434709	0.004547153	3.439256	0.001322133
33	1	-18003.7	-17901.7	-102.021	3.513311	0.04781716	3.561128	0.01342753
34	0	-18107.8	-18006.4	-101.376	3.472231	0.00242048	3.474652	0.0006966108
35	1	-18001.6	-17899.1	-102.54	3.249531	0.08574775	3.335279	0.02570932
36	0	-17765.7	-17665.6	-100.113	3.66141	0.002680892	3.664091	0.0007316663
37	1	-18006.1	-17901.4	-104.703	3.933399	0.2236807	4.157079	0.05380717
38	0	-17712.9	-17612.3	-100.532	3.192446	0.004320072	3.196766	0.001351388
39	1	-18008	-17901.4	-106.627	2.244653	0.213399	2.458052	0.0868163
40	0	-17701.2	-17600.9	-100.324	3.374644	0.01200979	3.386654	0.003546211
41	1	-18004.5	-17901.7	-102.81	3.451128	0.1342655	3.585394	0.03744792
42	0	-17712.1	-17612.2	-99.9028	3.749269	0.00312709	3.752396	0.0008333581
