Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-67052.9	-66815.2	-237.677	0.1875018	0.0514584	0.2389602	0.215343
10	-51959.2	-51763.2	-195.997	0.3377423	0.0536089	0.3913512	0.1369841
20	-38900.8	-38738.9	-161.953	0.8748766	0.04389947	0.9187761	0.04778038
30	-29373.7	-29223.9	-149.787	0.9221437	0.1998751	1.122019	0.1781388
40	-23683.5	-23547.2	-136.262	1.524017	0.07270451	1.596721	0.04553363
50	-20994.6	-20878.4	-116.172	2.555399	0.1507516	2.706151	0.05570701
60	-19538.3	-19423.4	-114.899	1.987551	0.3612208	2.348772	0.1537913
70	-19108.4	-18995.7	-112.63	3.272623	0.3748348	3.647457	0.102766
80	-18768.5	-18659.2	-109.282	3.758227	0.06184438	3.820071	0.01618933
90	-18719.6	-18610.8	-108.791	2.789371	0.164631	2.954002	0.0557315
100	-18623.3	-18516.9	-106.453	3.027726	0.02937427	3.057101	0.009608538
110	-18494.2	-18389.5	-104.757	3.087743	0.03279639	3.12054	0.01050984
120	-18487.9	-18383.1	-104.836	3.024954	0.05765286	3.082607	0.01870263
130	-18484.8	-18380.1	-104.695	3.205984	0.08580164	3.291786	0.02606538
140	-18487.9	-18380.1	-107.819	4.453935	0.1376887	4.591623	0.02998694
150	-18467	-18359.7	-107.38	2.189888	0.05183429	2.241722	0.02312253
160	-18465.1	-18359.8	-105.256	2.865246	0.1613421	3.026588	0.05330827
170	-18465.4	-18361.3	-104.187	3.762642	0.05102994	3.813672	0.01338079
180	-18465.4	-18361.8	-103.581	3.119848	0.03329861	3.153146	0.01056044
190	-18462.7	-18358.3	-104.342	3.697109	0.08346987	3.780579	0.02207859
200	-18459.5	-18354.4	-105.04	3.209401	0.1705319	3.379933	0.05045423
210	-18456.3	-18351.8	-104.447	3.389276	0.1191212	3.508397	0.03395318
220	-18456.2	-18352	-104.161	3.190208	0.1040847	3.294293	0.03159545
230	-18470	-18365.2	-104.768	2.778081	0.08504172	2.863122	0.02970244
240	-18471	-18367.3	-103.672	3.451498	0.05375192	3.50525	0.01533469
250	-18469.6	-18361.6	-107.957	3.518042	0.4011697	3.919211	0.1023598
260	-18440.3	-18333.8	-106.545	2.880197	0.3586151	3.238812	0.1107243
270	-18437.7	-18331.6	-106.101	4.552326	0.128381	4.680707	0.02742769
280	-17951.2	-17850.5	-100.649	4.46869	0.02631532	4.495005	0.005854346
290	-17940.5	-17838.9	-101.634	2.927053	0.09832692	3.02538	0.03250069
300	-17935.9	-17835.7	-100.187	4.031243	0.02613186	4.057375	0.006440583
310	-17930.7	-17829.6	-101.022	4.475874	0.02608999	4.501964	0.005795246
320	-17940.6	-17840.5	-100.066	3.39443	0.01644137	3.410872	0.004820284
330	-17940.2	-17839.8	-100.396	4.037716	0.002857927	4.040574	0.0007073072
340	-17937.2	-17836.6	-100.583	3.204575	0.003209196	3.207785	0.00100044
350	-17931.6	-17828.5	-103.109	4.96914	0.00283738	4.971977	0.0005706744
360	-17938	-17837.6	-100.334	3.49284	0.0009176644	3.493758	0.0002626583
370	-17934	-17833.2	-100.818	3.084772	8.595192e-05	3.084858	2.786252e-05
380	-17929.7	-17829.5	-100.176	3.310597	0.0001680386	3.310765	5.075521e-05
390	-17931	-17830.3	-100.694	3.033748	0.003693702	3.037442	0.001216057
400	-17927.8	-17825.9	-101.907	4.807206	0.01163021	4.818837	0.002413489
410	-17928.3	-17825.3	-103.08	4.326301	0.195752	4.522053	0.0432883
420	-17931.5	-17831.5	-99.9981	3.484761	0.01649926	3.501261	0.004712378
430	-17925.6	-17824.9	-100.694	2.9974	0.02152284	3.018923	0.00712931
440	-17932.6	-17832.2	-100.4	3.912606	0.05340697	3.966013	0.01346616
450	-17933.6	-17833.4	-100.207	3.279575	0.02078417	3.300359	0.006297548
460	-17939.2	-17838.6	-100.572	3.558681	0.05701592	3.615696	0.015769
470	-17947.1	-17845.6	-101.53	3.770685	0.1414367	3.912121	0.03615346
480	-17940.1	-17839	-101.106	3.924019	0.105712	4.029731	0.02623301
490	-17940.8	-17838.6	-102.247	2.9168	0.1412241	3.058024	0.04618149
500	-17938.7	-17835.7	-103.022	3.487717	0.241301	3.729018	0.06470898
510	-17943.2	-17840.5	-102.736	2.762949	0.09434155	2.857291	0.03301783
520	-17930.6	-17829.3	-101.27	3.271012	0.09271291	3.363725	0.02756257
530	-17939.3	-17839	-100.305	3.816108	0.01994543	3.836053	0.005199467
540	-17933.2	-17829.3	-103.858	2.943497	0.3049382	3.248435	0.09387234
550	-17935.3	-17831.6	-103.678	3.766137	0.2799693	4.046106	0.06919476
560	-17820.4	-17719.9	-100.556	3.101896	0.0800927	3.181988	0.02517065
570	-17811.3	-17708.5	-102.733	3.3978	0.3174446	3.715244	0.08544381
580	-17811.7	-17711.4	-100.372	3.469617	0.1306019	3.600219	0.03627609
590	-17810.3	-17710.6	-99.747	3.438601	0.05431111	3.492912	0.01554895
600	-17803.4	-17704.2	-99.2453	3.270202	0.008085286	3.278287	0.002466314
610	-17806.7	-17707.6	-99.0878	3.36688	0.01182985	3.37871	0.003501293
620	-17816	-17716.8	-99.2137	3.444777	0.01362267	3.4584	0.003939009
630	-17807.1	-17706.9	-100.197	3.667336	0.1128697	3.780205	0.02985809
640	-17801.4	-17702.5	-98.8622	3.734714	0.01478688	3.749501	0.003943693
650	-17808	-17708.8	-99.2779	3.344988	0.02279241	3.36778	0.006767785
660	-17798.2	-17699.2	-98.9674	3.396967	0.00645248	3.40342	0.001895881
670	-17802	-17702.2	-99.7752	3.458733	0.0681735	3.526906	0.01932955
680	-17808.1	-17709.2	-98.9917	3.747498	0.005113723	3.752612	0.00136271
690	-17809.9	-17708.4	-101.506	3.879001	0.2008116	4.079813	0.0492208
700	-17800.6	-17701.6	-99.0321	3.989197	0.02231696	4.011514	0.005563226
710	-17802.7	-17702.4	-100.27	3.075081	0.09824643	3.173327	0.03096007
720	-17802.4	-17700	-102.446	5.208461	0.08267232	5.291133	0.01562469
730	-17809.3	-17709.8	-99.5233	4.373425	0.02436853	4.397793	0.005541082
740	-17803.8	-17701.6	-102.224	3.232385	0.2824095	3.514795	0.08034878
750	-17803.2	-17703.4	-99.749	4.390829	0.01646897	4.407298	0.003736749
760	-17796.6	-17696	-100.639	4.537695	0.08032823	4.618023	0.01739451
770	-17798.1	-17699.4	-98.708	3.870385	0.0006666887	3.871052	0.0001722242
780	-17800.7	-17699.1	-101.619	2.878548	0.1708948	3.049443	0.05604131
790	-17795.9	-17695.9	-99.9486	4.423752	0.04146547	4.465218	0.009286326
800	-17800.1	-17700.5	-99.5821	3.433747	0.06087615	3.494624	0.01741994
810	-17799.8	-17700.4	-99.3351	3.708677	0.04734151	3.756018	0.01260417
820	-17810.4	-17708.5	-101.858	2.904635	0.202358	3.106993	0.06512986
830	-17810.4	-17711	-99.3258	3.788872	0.06476847	3.85364	0.01680709
840	-17814.4	-17713.2	-101.174	3.394364	0.2357315	3.630096	0.06493808
850	-17805.5	-17705.7	-99.7563	3.831684	0.1031913	3.934875	0.02622479
860	-17802.2	-17703	-99.1631	4.112076	0.01428305	4.126359	0.003461418
870	-17803.6	-17703.1	-100.44	3.487382	0.1517513	3.639134	0.04169985
880	-17795.9	-17696.5	-99.4444	3.494848	0.07320062	3.568049	0.02051559
890	-17801.6	-17700.7	-100.848	4.051425	0.1439338	4.195359	0.03430788
900	-17802.7	-17702.3	-100.451	3.969145	0.1462938	4.115439	0.03554756
910	-17808.4	-17706.3	-102.133	4.990065	0.08338571	5.07345	0.0164357
920	-17801.3	-17701.1	-100.145	3.763582	0.1153316	3.878913	0.02973297
930	-17794.4	-17695.5	-98.8793	3.567632	0.01523165	3.582864	0.004251249
940	-17811.7	-17710.6	-101.156	2.801756	0.0813346	2.883091	0.02821091
950	-17814.7	-17708.9	-105.737	4.427595	0.4552089	4.882804	0.09322695
960	-17799.7	-17700.1	-99.529	4.177053	0.04571798	4.222771	0.01082653
970	-17799.7	-17700.6	-99.1217	3.914193	0.02619076	3.940384	0.006646755
980	-17801.8	-17701.8	-99.983	3.380133	0.1012504	3.481383	0.02908339
990	-17804.9	-17704.1	-100.827	3.105559	0.1305471	3.236106	0.04034079
1000	-17804	-17704.8	-99.1271	3.667454	0.02118348	3.688637	0.005742903
1010	-17804.1	-17704.2	-99.8481	3.429431	0.07926843	3.5087	0.02259197
1020	-17810.3	-17709.4	-100.917	4.184808	0.1180917	4.3029	0.02744468
1030	-17800.2	-17700.5	-99.6843	3.92614	0.05418548	3.980325	0.01361333
1040	-17807.4	-17708	-99.3824	3.424376	0.05316973	3.477546	0.01528944
1050	-17819	-17717.5	-101.459	2.985112	0.1779286	3.163041	0.05625239
1060	-17798.4	-17699.1	-99.3122	3.494686	0.05255902	3.547245	0.01481685
1070	-17808.5	-17709.5	-99.024	3.979958	0.01572746	3.995686	0.003936111
1080	-17801.4	-17701.3	-100.083	3.918943	0.08854681	4.007489	0.02209533
1090	-17810	-17709.4	-100.599	4.359725	0.09999125	4.459716	0.02242099
1100	-17804.4	-17703.3	-101.081	3.021107	0.1550753	3.176183	0.04882444
1110	-17807.2	-17706.1	-101.125	4.707042	0.08122302	4.788265	0.01696293
1120	-17802.7	-17702.1	-100.618	4.484503	0.06649621	4.550999	0.01461134
1130	-17819.1	-17716.8	-102.284	4.789537	0.1193003	4.908837	0.02430317
1140	-17798.6	-17697.7	-100.949	3.667067	0.17373	3.840797	0.04523279
1150	-17797	-17696	-101.065	4.241384	0.1382767	4.37966	0.03157247
1160	-17805.7	-17703.5	-102.198	4.504111	0.1745681	4.678679	0.03731141
1170	-17810	-17707.7	-102.335	2.920134	0.2542114	3.174346	0.08008308
1180	-17807	-17708	-99.0345	3.755664	0.01491235	3.770576	0.003954926
1190	-17807	-17704.8	-102.123	3.503284	0.2859021	3.789186	0.07545211
1200	-17805.5	-17705.4	-100.085	3.114666	0.05654751	3.171214	0.0178315
1210	-17793.4	-17693.7	-99.6675	4.272668	0.01832378	4.290992	0.004270289
1220	-17802.9	-17700.8	-102.056	3.662144	0.2561115	3.918256	0.06536365
1230	-17809.5	-17707	-102.518	3.682194	0.3179767	4.00017	0.07949078
1240	-17797	-17697.3	-99.6092	3.598391	0.09670231	3.695093	0.02617047
1250	-17806.4	-17705	-101.328	3.728644	0.2173553	3.945999	0.05508243
1260	-17798.2	-17699	-99.1712	3.248713	0.002812552	3.251525	0.0008649948
1270	-17799.4	-17700.1	-99.3015	4.017883	0.03266418	4.050547	0.00806414
1280	-17807.7	-17707.7	-99.9876	3.155226	0.07539885	3.230624	0.02333878
1290	-17813.4	-17710.1	-103.238	2.981164	0.3538478	3.335012	0.1061009
1300	-17810	-17710.7	-99.3577	4.199756	0.003870866	4.203627	0.0009208395
1310	-17807.9	-17706.4	-101.511	3.801237	0.2103015	4.011538	0.05242415
1320	-17813.8	-17713.6	-100.194	3.412262	0.1028854	3.515147	0.02926917
1330	-17814.5	-17714.1	-100.447	3.393161	0.1259986	3.51916	0.03580359
1340	-17810.4	-17710.2	-100.229	4.262979	0.07283462	4.335814	0.01679837
1350	-17806.2	-17704.2	-101.943	3.18088	0.2462954	3.427175	0.07186543
1360	-17799.8	-17700.8	-99.0681	3.541974	0.02792164	3.569895	0.007821418
1370	-17806.1	-17705.5	-100.594	4.666901	0.04955982	4.71646	0.01050784
1380	-17806	-17705	-100.937	4.19052	0.1656975	4.356218	0.03803702
1390	-17803.6	-17704.6	-99.0869	3.858695	0.0439912	3.902686	0.01127203
1400	-17806.7	-17706.6	-100.026	4.42839	0.02592278	4.454313	0.005819703
1410	-17799.7	-17699.1	-100.643	4.084543	0.1114518	4.195994	0.02656148
1420	-17805.3	-17704.3	-100.978	4.029567	0.1656272	4.195194	0.03948022
1430	-17799.7	-17700.9	-98.8143	3.696347	0.01806691	3.714414	0.004863999
1440	-17805.8	-17706.8	-99.0052	3.944424	0.0259454	3.97037	0.006534756
1450	-17807.7	-17706.8	-100.866	3.203864	0.1859293	3.389793	0.05484974
1460	-17804	-17704.1	-99.8743	2.985301	0.0210904	3.006391	0.007015188
1470	-17799.5	-17699.8	-99.6884	3.504072	0.08314277	3.587214	0.02317753
1480	-17803.2	-17701.4	-101.811	3.07508	0.2345295	3.30961	0.07086319
1490	-17794.7	-17695.4	-99.2366	3.595711	0.05494381	3.650655	0.0150504
1500	-17798	-17696.8	-101.164	3.115788	0.1882307	3.304019	0.05697022
1510	-17806.4	-17703.9	-102.481	2.515243	0.07929182	2.594535	0.03056109
1520	-17802.7	-17700.5	-102.224	4.447303	0.1929951	4.640298	0.04159109
1530	-17806.2	-17701.1	-105.095	2.997009	0.5432913	3.540301	0.1534591
1540	-17799.2	-17699.7	-99.5023	3.496422	0.08048295	3.576905	0.02250072
1550	-17798.4	-17698.7	-99.7079	3.659252	0.09940411	3.758656	0.02644672
1560	-17798.1	-17697.2	-100.928	3.331985	0.1868039	3.518788	0.05308757
1570	-17803.6	-17704.6	-99.0766	3.501069	0.02392774	3.524996	0.006788018
1580	-17809.7	-17710.1	-99.6178	3.243956	0.05925192	3.303208	0.01793769
1590	-17804.3	-17705.8	-98.5444	3.717319	0.01159669	3.728916	0.003109935
1600	-17809	-17703.7	-105.34	2.139834	0.1794989	2.319333	0.07739245
1610	-17803.4	-17703.7	-99.7397	3.76446	0.09351256	3.857972	0.02423878
1620	-17802.1	-17701.9	-100.23	3.390172	0.1194304	3.509602	0.03402962
1630	-17806.3	-17706.6	-99.693	4.207147	0.05356491	4.260712	0.01257182
1640	-17799	-17700.3	-98.6668	3.663986	0.006973629	3.67096	0.001899675
