Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-66537.9	-66274.7	-263.226	0.06511115	0.1504291	0.2155402	0.6979165
1	1	-67714.4	-67464.1	-250.238	0.1094115	0.06084573	0.1702572	0.3573754
2	0	-49040.2	-48819.7	-220.499	-0.1197135	0.3254157	0.2057022	1.581975
3	1	-50243.4	-50023.4	-220.026	0.1876321	0.1079561	0.2955882	0.3652246
4	0	-36775.8	-36588.2	-187.594	0.270919	0.368255	0.639174	0.576142
5	1	-38641.6	-38464.3	-177.247	0.5216668	0.3441937	0.8658606	0.3975163
6	0	-28369.9	-28207.5	-162.48	0.24665	0.7906501	1.0373	0.7622192
7	1	-29594.1	-29432.1	-161.996	0.6390044	0.2508297	0.889834	0.2818836
8	0	-23096	-22958.1	-137.896	1.206336	0.6222689	1.828605	0.3402971
9	1	-24039.5	-23889.8	-149.708	1.048284	0.4245714	1.472855	0.2882642
10	0	-20133.9	-20008.3	-125.551	2.071273	0.3949553	2.466228	0.1601455
11	1	-20012.8	-19889	-123.819	1.863483	0.4073775	2.27086	0.1793935
12	0	-18382.7	-18260.3	-122.366	2.939708	0.3221476	3.261856	0.09876204
13	1	-17761.5	-17645.9	-115.544	2.710109	0.08839389	2.798502	0.03158614
14	0	-17626.7	-17507.5	-119.174	2.529917	0.2784264	2.808344	0.09914258
15	1	-17319.9	-17205.9	-114.063	2.894044	0.106873	3.000917	0.03561345
16	0	-17377.9	-17259.6	-118.367	2.43129	0.3246963	2.755986	0.1178149
17	1	-17126.5	-17014.1	-112.463	3.069047	0.03567022	3.104717	0.01148904
18	0	-17363	-17248.3	-114.694	2.45745	0.22881	2.68626	0.08517792
19	1	-17108.2	-16996.1	-112.082	2.738267	0.0614777	2.799745	0.02195832
20	0	-17235.7	-17122.4	-113.38	2.591956	0.1564887	2.748445	0.05693717
21	1	-17073.7	-16962.5	-111.2	2.568221	0.1333501	2.701571	0.04936019
22	0	-17171.7	-17058.6	-113.128	3.43221	0.08555843	3.517769	0.02432179
23	1	-17038.8	-16926.9	-111.918	3.192925	0.2232139	3.416138	0.06534099
24	0	-16756	-16654	-102.01	3.81442	0.09556618	3.909986	0.02444157
25	1	-16978.1	-16866.6	-111.447	3.329003	0.1908845	3.519888	0.05423027
26	0	-16756.6	-16653.3	-103.336	4.426708	0.08733502	4.514043	0.0193474
