Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-68157.3	-67891.6	-265.685	0.1136197	0.01827816	0.1318978	0.1385782
10	-52583.7	-52346.7	-237.004	0.2326181	0.0273902	0.2600083	0.1053436
20	-39966.5	-39770.5	-195.987	0.5391293	0.02132728	0.5604566	0.03805341
30	-30411	-30242.6	-168.379	0.9530244	0.1437777	1.096802	0.1310881
40	-24712.6	-24579.1	-133.539	2.437311	0.05687172	2.494183	0.02280174
50	-20668.6	-20547.3	-121.321	1.929761	0.08179975	2.01156	0.04066483
60	-18192.1	-18075.6	-116.504	2.325867	0.09642902	2.422296	0.03980894
70	-17578	-17464.6	-113.369	2.928875	0.0197734	2.948648	0.006705918
80	-17311.4	-17196.7	-114.684	2.055835	0.01837195	2.074207	0.008857338
90	-17195.9	-17083.6	-112.277	2.782214	0.00439291	2.786607	0.001576437
100	-17164.9	-17052.5	-112.417	2.499575	0.004642315	2.504218	0.001853799
110	-17021.2	-16915.4	-105.89	2.813377	0.001680202	2.815057	0.0005968626
120	-16990.5	-16885.4	-105.129	3.309099	0.00127592	3.310375	0.0003854307
130	-16809.6	-16707.2	-102.429	3.326365	0.00150133	3.327867	0.0004511389
140	-16766	-16663.7	-102.334	3.614929	0.0006864424	3.615616	0.0001898549
150	-16766.7	-16664.3	-102.401	3.312556	0.0006447268	3.3132	0.0001945934
160	-16756.1	-16653.8	-102.299	3.234004	0.003012259	3.237016	0.0009305667
170	-16721.7	-16619.7	-102.001	3.363276	0.001902999	3.365179	0.0005654969
180	-16714.4	-16611.4	-103.016	4.412843	0.003834645	4.416678	0.0008682194
190	-16719.3	-16615.7	-103.577	4.559486	0.0094627	4.568948	0.002071089
200	-16458.6	-16356.5	-102.107	2.639538	0.009958747	2.649496	0.003758732
210	-16396.4	-16296.6	-99.7836	3.805139	0.00888895	3.814028	0.002330594
220	-16403.5	-16303.4	-100.098	3.289536	0.01338922	3.302926	0.004053746
230	-16403	-16302.5	-100.455	3.307385	0.03710436	3.34449	0.01109418
240	-16259.6	-16159.5	-100.143	3.98723	0.04384942	4.03108	0.01087783
250	-16262.6	-16161.2	-101.377	2.757533	0.009751509	2.767285	0.003523854
260	-16258.9	-16159.3	-99.5592	3.439516	0.009587772	3.449104	0.002779787
270	-16264.3	-16164.8	-99.4769	3.841521	0.009107467	3.850629	0.00236519
280	-16258.6	-16157	-101.576	4.437982	0.09858027	4.536562	0.02173017
290	-16265.5	-16163.3	-102.16	2.818585	0.1490061	2.967592	0.05021113
300	-16270.6	-16170.8	-99.8342	3.87596	0.0288259	3.904786	0.007382197
310	-16258.8	-16158.3	-100.519	3.38213	0.1020248	3.484155	0.02928251
320	-16271.8	-16170.8	-101.005	4.509663	0.04654075	4.556204	0.01021481
330	-16048.6	-15947.6	-100.954	3.215354	0.2087295	3.424083	0.06095924
340	-16050.5	-15947.8	-102.683	3.535357	0.3774662	3.912823	0.09646901
350	-16040.8	-15942.2	-98.5922	3.755137	0.03420311	3.78934	0.009026139
360	-16037.9	-15938	-99.9205	4.526883	0.07361314	4.600496	0.01600113
370	-16037.2	-15937.9	-99.2536	4.0146	0.07865956	4.09326	0.01921685
380	-16042.1	-15940.7	-101.414	4.003904	0.2558109	4.259715	0.06005353
390	-16037.9	-15938	-99.9346	3.455361	0.1706224	3.625983	0.0470555
400	-16039.1	-15939.8	-99.2862	4.249354	0.08633374	4.335687	0.01991235
410	-16033.3	-15933.9	-99.398	3.868169	0.1215649	3.989733	0.03046942
420	-16035.8	-15932	-103.853	5.416899	0.1595587	5.576458	0.02861292
430	-16036.1	-15937.4	-98.6902	4.058071	0.05720121	4.115272	0.01389974
440	-16029.7	-15932.2	-97.4732	3.694758	0.006459327	3.701218	0.00174519
450	-16028.4	-15930.9	-97.5603	3.805294	0.006314513	3.811608	0.001656653
460	-16040.8	-15942.6	-98.1861	3.21383	0.0007864046	3.214616	0.0002446341
470	-16034.2	-15934.2	-99.931	2.753111	0.01180796	2.764919	0.004270633
480	-16037.7	-15938.9	-98.7443	3.167234	0.04141385	3.208648	0.01290695
490	-16027.9	-15930	-97.903	3.619212	0.03125769	3.65047	0.008562648
500	-16036.9	-15936.4	-100.486	3.811463	0.2572429	4.068705	0.06322475
510	-16031.9	-15934	-97.8888	3.792576	0.0423765	3.834952	0.01105007
520	-16044.1	-15944.1	-100.013	3.582959	0.2440304	3.826989	0.06376565
530	-16037.8	-15937.5	-100.374	2.761179	0.1023093	2.863488	0.03572892
540	-16044.6	-15946.2	-98.4923	3.505364	0.06583996	3.571204	0.01843635
550	-16050.2	-15948.9	-101.283	2.845284	0.2181545	3.063439	0.07121229
560	-16045	-15944.9	-100.115	3.205704	0.1975609	3.403265	0.0580504
570	-16040.2	-15940.8	-99.3515	3.48648	0.1445336	3.631014	0.03980529
580	-16037.4	-15939.8	-97.5808	3.920385	0.003475652	3.92386	0.0008857736
590	-16036.8	-15937.6	-99.2232	4.528849	0.07208342	4.600932	0.01566713
600	-16041.3	-15943.1	-98.2199	3.315312	0.04290192	3.358214	0.01277522
610	-16037.2	-15937	-100.208	4.297417	0.1747354	4.472152	0.03907189
620	-16032.5	-15934.4	-98.1568	4.251629	0.01758467	4.269213	0.004118948
630	-16033.2	-15933.9	-99.3232	2.93508	0.02977113	2.964851	0.01004136
640	-16037.9	-15939.3	-98.6549	4.404987	0.03624032	4.441227	0.008159979
650	-16038.2	-15939.6	-98.6062	4.281693	0.06245976	4.344152	0.01437789
