Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-69516.3	-69225.7	-290.587	-0.002650546	0.03390495	0.0312544	1.084806
10	-59887.2	-59617.8	-269.426	-0.03715788	0.07394685	0.03678897	2.010028
20	-47279.9	-47046.8	-233.109	-0.0751553	0.2056581	0.1305028	1.57589
30	-34666.5	-34479.9	-186.569	0.1243475	0.5577862	0.6821337	0.817708
40	-27924.6	-27763.4	-161.191	0.4813063	0.5309761	1.012282	0.5245336
50	-22717.8	-22586.1	-131.727	1.808633	0.233911	2.042544	0.1145194
60	-20308.5	-20179.3	-129.197	1.729409	0.489142	2.218551	0.2204782
70	-18770	-18644.4	-125.676	1.561239	0.5952493	2.156488	0.2760272
80	-18035.3	-17925.4	-109.839	3.34463	0.2844958	3.629126	0.07839239
90	-17996.7	-17886.3	-110.39	3.098546	0.3868173	3.485363	0.1109834
100	-17970.7	-17863.8	-106.993	3.397793	0.1051462	3.502939	0.03001656
110	-17964.4	-17857.1	-107.262	2.758537	0.1320085	2.890546	0.04566907
120	-17883.6	-17778.2	-105.398	3.631947	0.126219	3.758166	0.03358527
130	-17652.3	-17547.5	-104.813	4.615384	0.05614107	4.671525	0.01201772
140	-17647.9	-17545.1	-102.755	3.070063	0.06242934	3.132493	0.0199296
150	-17655.6	-17553.2	-102.478	3.130944	0.04725383	3.178198	0.01486812
160	-17652.6	-17549.1	-103.494	3.781996	0.1425185	3.924514	0.03631494
170	-17251.2	-17149	-102.232	4.681691	0.03793662	4.719628	0.008038053
180	-17245.8	-17144.3	-101.462	3.379452	0.1195258	3.498978	0.03416021
190	-17248.9	-17145.6	-103.321	2.687089	0.1712435	2.858332	0.05991027
200	-17246.6	-17144.2	-102.419	3.699734	0.2108913	3.910625	0.05392778
210	-17244.6	-17143.3	-101.266	3.12746	0.08628499	3.213745	0.02684874
220	-17245.5	-17144	-101.531	2.998269	0.08397376	3.082242	0.02724437
230	-17252.3	-17148.3	-104.044	4.576901	0.1760539	4.752955	0.03704094
240	-17246.1	-17144.3	-101.784	3.16445	0.1453863	3.309837	0.04392551
250	-17252.3	-17151.9	-100.404	3.449914	0.0363746	3.486288	0.01043362
260	-17248.6	-17148.3	-100.344	3.2656	0.02300964	3.28861	0.006996767
270	-17249.8	-17149.6	-100.207	3.313436	0.008709457	3.322146	0.002621636
280	-17255.4	-17155.3	-100.098	3.628674	0.007678173	3.636353	0.002111504
290	-17246.6	-17145.9	-100.703	4.053084	0.01638088	4.069465	0.004025316
300	-17256.6	-17155.5	-101.125	3.846324	0.08246162	3.928786	0.02098909
310	-17253.1	-17152.1	-100.989	4.340669	0.01143712	4.352106	0.00262795
320	-17249.9	-17148.7	-101.236	4.136686	0.06687468	4.20356	0.01590906
330	-17234.2	-17131.6	-102.64	3.474087	0.229809	3.703896	0.0620452
340	-17239.8	-17138.4	-101.416	3.69214	0.1325235	3.824664	0.03464971
350	-17229.5	-17127.5	-102.009	3.905688	0.1465495	4.052237	0.03616508
360	-17242	-17138	-103.955	3.132792	0.3151676	3.447959	0.091407
