Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-69144.5	-68868.9	-275.596	-0.05878615	0.06278854	0.004002394	15.68774
1	1	-67690.4	-67424.3	-266.085	-0.0009660012	0.08503861	0.08407261	1.01149
2	0	-58413.7	-58154.5	-259.207	-0.08764035	0.09503112	0.007390769	12.85808
3	1	-52193.8	-51956	-237.858	0.06787766	0.09564811	0.1635258	0.5849115
4	0	-45542	-45324.3	-217.693	-0.2461407	0.25373	0.007589302	33.43259
5	1	-41084.9	-40875.5	-209.428	-0.001032833	0.3287618	0.327729	1.003151
6	0	-33336.5	-33155.8	-180.726	-0.4610338	0.4672103	0.006176499	75.64323
7	1	-32978.5	-32800.7	-177.817	-0.1444394	0.9208688	0.7764294	1.18603
8	0	-27197.9	-27064	-133.949	-1.349188	1.366799	0.01761131	77.60917
9	1	-28776.9	-28620.5	-156.399	0.2632613	1.185003	1.448265	0.8182229
10	0	-21826	-21705.7	-120.287	-2.602956	2.614234	0.01127816	231.7962
11	1	-22963.4	-22836.1	-127.324	1.879573	0.2210129	2.100586	0.1052149
12	0	-19609	-19494.7	-114.321	-2.750517	2.753189	0.002671882	1030.43
13	1	-19809.3	-19690.1	-119.122	2.803211	0.1551646	2.958376	0.05244924
14	0	-18519.3	-18412.2	-107.073	-3.657852	3.660915	0.003063492	1195.014
15	1	-19112.6	-18995.5	-117.171	2.187021	0.238872	2.425893	0.09846767
16	0	-18235.2	-18129.8	-105.315	-3.0459	3.054657	0.008756826	348.8316
17	1	-18962.4	-18846.8	-115.562	2.192279	0.1413443	2.333623	0.0605686
18	0	-17768.8	-17664.1	-104.706	-3.475745	3.51842	0.04267479	82.44726
19	1	-18669.7	-18553.8	-115.913	3.419314	0.1429055	3.562219	0.04011698
20	0	-17681.4	-17576.4	-104.931	-3.556597	3.66082	0.1042221	35.12517
21	1	-18087.7	-17980.1	-107.563	2.32966	0.07178462	2.401444	0.02989227
22	0	-17371.7	-17268.9	-102.841	-3.171126	3.268777	0.0976512	33.47401
23	1	-17844.9	-17740.6	-104.247	3.599072	0.03340477	3.632477	0.009196142
24	0	-17353	-17250.4	-102.529	-3.704947	3.792931	0.08798412	43.10927
25	1	-17320.4	-17218.3	-102.117	2.978279	0.005932702	2.984212	0.00198803
26	0	-17337.2	-17235.2	-102.048	-4.075724	4.108982	0.03325862	123.5464
27	1	-17240.4	-17139.1	-101.281	3.540724	0.008475605	3.5492	0.002388032
28	0	-17336.7	-17234.4	-102.294	-2.877671	2.905555	0.02788432	104.2003
29	1	-17193.2	-17091.8	-101.406	3.10149	0.01335546	3.114845	0.004287681
30	0	-17329.3	-17227.3	-102.013	-4.235734	4.261065	0.02533046	168.219
31	1	-16926.6	-16826.3	-100.361	4.236601	0.004556395	4.241157	0.001074328
32	0	-17309.2	-17207.9	-101.303	-4.065483	4.080703	0.01522033	268.1087
33	1	-16908.7	-16808.2	-100.465	4.315719	0.001925805	4.317645	0.0004460314
34	0	-17312.8	-17212	-100.825	-3.357201	3.380967	0.02376691	142.2552
35	1	-16903.8	-16804	-99.7457	3.525181	0.003795756	3.528977	0.001075597
36	0	-17323	-17222.2	-100.83	-3.411764	3.42865	0.01688568	203.0508
37	1	-16905	-16804.9	-100.139	3.150528	0.009396974	3.159925	0.002973796
38	0	-17317.7	-17217	-100.757	-3.395072	3.399907	0.00483449	703.2607
39	1	-16892.5	-16792.7	-99.8078	3.385022	0.02538129	3.410403	0.007442312
40	0	-17320.6	-17219.8	-100.734	-3.39261	3.395818	0.00320892	1058.243
41	1	-16892.1	-16790.4	-101.699	2.720607	0.05011149	2.770719	0.0180861
42	0	-17308.6	-17208.1	-100.473	-3.79581	3.805161	0.009350806	406.934
43	1	-16892.7	-16791.1	-101.54	3.808622	0.1682792	3.976901	0.04231416
44	0	-17206.8	-17106.2	-100.584	-3.205929	3.210845	0.004915419	653.219
45	1	-16886.1	-16785.8	-100.312	4.323313	0.05290519	4.376218	0.01208925
46	0	-17176.2	-17075	-101.236	-2.886963	2.899162	0.01219916	237.6526
47	1	-16889.1	-16788.7	-100.357	3.297024	0.08229997	3.379324	0.02435397
48	0	-17172.1	-17072.2	-99.9391	-3.786107	3.788043	0.001935963	1956.671
49	1	-16893.3	-16793.7	-99.6421	3.619758	0.04125593	3.661014	0.01126899
50	0	-17163.7	-17063.3	-100.395	-3.228845	3.248346	0.01950094	166.5738
51	1	-16891.5	-16790.9	-100.67	3.281541	0.1277336	3.409275	0.03746649
52	0	-17171.9	-17071.3	-100.565	-3.158876	3.161874	0.002998095	1054.628
53	1	-16889.9	-16790.2	-99.666	3.66363	0.05666063	3.720291	0.01523016
54	0	-16963	-16862.6	-100.379	-4.467515	4.471206	0.003691727	1211.142
55	1	-16894.6	-16793.2	-101.462	4.783793	0.02400315	4.807796	0.004992547
56	0	-16974.9	-16875.2	-99.7278	-3.312799	3.323801	0.01100201	302.1086
57	1	-16894.9	-16792.1	-102.748	3.672239	0.2949995	3.967238	0.07435891
58	0	-16962.2	-16862.9	-99.3482	-3.610774	3.614952	0.004178523	865.1269
59	1	-16891.9	-16790.9	-100.904	4.557836	0.05213848	4.609975	0.01130993
60	0	-16963.7	-16862.4	-101.285	-2.734454	2.73807	0.003616032	757.203
61	1	-16898.7	-16798.6	-100.172	4.12028	0.05948081	4.17976	0.01423068
62	0	-16960.3	-16860.8	-99.4956	-3.438121	3.440163	0.002042102	1684.619
63	1	-16891.5	-16790.6	-100.919	4.023465	0.1213639	4.144829	0.02928079
64	0	-16972.6	-16872.2	-100.385	-4.430315	4.441743	0.01142814	388.667
65	1	-16892.7	-16790.5	-102.197	2.69246	0.09938462	2.791844	0.0355982
66	0	-16964.1	-16863.2	-100.889	-4.410404	4.468053	0.05764921	77.50416
67	1	-16890.9	-16790.7	-100.119	3.927617	0.07210822	3.999725	0.01802829
68	0	-16961.3	-16859.7	-101.656	-3.506092	3.731292	0.2251994	16.56884
69	1	-16885.4	-16785.6	-99.7661	4.084578	0.03139717	4.115975	0.007628125
70	0	-16960.3	-16857.4	-102.91	-3.249981	3.554841	0.3048605	11.66055
71	1	-16886.1	-16785.9	-100.18	3.842639	0.09067472	3.933313	0.02305301
72	0	-16972.2	-16869.7	-102.583	-4.393593	4.582223	0.1886292	24.29222
73	1	-16884.9	-16784.8	-100.157	3.150907	0.0541275	3.205035	0.01688827
74	0	-16967.7	-16867.3	-100.339	-3.390405	3.488353	0.09794879	35.61405
75	1	-16887.6	-16787.1	-100.49	3.460001	0.1199473	3.579948	0.03350533
76	0	-16973.2	-16872.7	-100.424	-3.997289	4.079752	0.08246256	49.47399
