Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-63214.5	-62997.3	-217.186	0.2531974	0.02943852	0.282636	0.104157
1	1	-65200.6	-64963	-237.62	0.167683	0.03967383	0.2073569	0.1913312
2	0	-45966.4	-45765.8	-200.613	0.2681294	0.02883773	0.2969672	0.09710746
3	1	-46653.1	-46449.3	-203.77	0.316791	0.03707232	0.3538633	0.1047645
4	0	-31524.2	-31350.1	-174.102	0.7689275	0.04214347	0.811071	0.05196028
5	1	-34846.2	-34679.8	-166.369	0.591406	0.1095746	0.7009806	0.1563162
6	0	-26029.2	-25887.8	-141.328	1.383934	0.05047832	1.434412	0.03519095
7	1	-28116.3	-27981.4	-134.907	1.763663	0.06477184	1.828435	0.03542475
8	0	-22215.9	-22093.2	-122.795	2.82087	0.02812648	2.848997	0.009872416
9	1	-23605.2	-23482.1	-123.06	1.598948	0.04707849	1.646026	0.02860129
10	0	-20530.6	-20412.2	-118.472	2.713386	0.07251356	2.785899	0.02602878
11	1	-21027	-20912.3	-114.725	2.227565	0.1271256	2.354691	0.05398824
12	0	-19492.8	-19375.2	-117.676	2.107736	0.2715215	2.379258	0.1141203
13	1	-19886	-19776.8	-109.144	3.227018	0.08928974	3.316308	0.02692444
14	0	-19217.5	-19100.4	-117.101	2.032766	0.3708363	2.403602	0.1542835
15	1	-19694.7	-19586.8	-107.952	2.523179	0.04661099	2.56979	0.01813806
16	0	-19172.5	-19059.4	-113.096	3.444599	0.1264079	3.571007	0.03539838
17	1	-19664.2	-19555.8	-108.429	3.659053	0.146065	3.805118	0.03838647
18	0	-18763.1	-18658.5	-104.594	3.292876	0.1143446	3.40722	0.0335595
19	1	-19634.1	-19525	-109.08	4.000609	0.1498636	4.150473	0.03610759
20	0	-18730.2	-18626	-104.218	3.664776	0.08343676	3.748213	0.02226041
21	1	-19325.8	-19219.7	-106.16	3.145242	0.06039847	3.20564	0.01884131
22	0	-18711.7	-18608.3	-103.427	3.39074	0.07636977	3.46711	0.02202692
23	1	-18559.3	-18456.1	-103.169	2.94236	0.03582237	2.978182	0.01202827
24	0	-18694.4	-18591.5	-102.844	3.152072	0.03380015	3.185873	0.01060939
25	1	-18502.5	-18400.2	-102.321	3.289155	0.04155574	3.330711	0.01247654
26	0	-18692.1	-18589.7	-102.444	3.114475	0.01096986	3.125445	0.003509854
27	1	-18451.6	-18349.1	-102.548	2.998739	0.06195209	3.060691	0.02024121
28	0	-18690.5	-18588.1	-102.433	3.069359	0.01171112	3.08107	0.00380099
