Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-69516.3	-69225.7	-290.587	-0.002650546	0.03390495	0.0312544	1.084806
1	1	-67276.1	-67011.2	-264.919	0.0176519	0.1333253	0.1509772	0.8830823
2	0	-59887.2	-59617.8	-269.426	-0.03715788	0.07394685	0.03678897	2.010028
3	1	-54447.4	-54207	-240.399	0.04839023	0.1608396	0.2092298	0.7687221
4	0	-47279.9	-47046.8	-233.109	-0.0751553	0.2056581	0.1305028	1.57589
5	1	-38569.4	-38352.4	-216.95	-0.03233198	0.2632258	0.2308938	1.14003
6	0	-34666.5	-34479.9	-186.569	0.1243475	0.5577862	0.6821337	0.817708
7	1	-28940.9	-28767	-173.909	-0.4584472	1.087302	0.6288544	1.72902
8	0	-27924.6	-27763.4	-161.191	0.4813063	0.5309761	1.012282	0.5245336
9	1	-23472	-23327.6	-144.466	-1.056419	1.818374	0.7619552	2.386458
10	0	-22717.8	-22586.1	-131.727	1.808633	0.233911	2.042544	0.1145194
11	1	-20813.9	-20682.1	-131.755	-2.085852	2.284493	0.1986409	11.50062
12	0	-20308.5	-20179.3	-129.197	1.729409	0.489142	2.218551	0.2204782
13	1	-19186.9	-19072	-114.866	-2.716405	2.961253	0.2448482	12.09424
14	0	-18770	-18644.4	-125.676	1.561239	0.5952493	2.156488	0.2760272
15	1	-17900.2	-17789.2	-110.969	-4.206943	4.366	0.1590569	27.4493
16	0	-18035.3	-17925.4	-109.839	3.34463	0.2844958	3.629126	0.07839239
17	1	-17805.3	-17698.1	-107.18	-3.547315	3.626667	0.07935214	45.70346
18	0	-17996.7	-17886.3	-110.39	3.098546	0.3868173	3.485363	0.1109834
19	1	-17789.7	-17682.7	-107.006	-2.577332	2.639154	0.06182215	42.68947
20	0	-17970.7	-17863.8	-106.993	3.397793	0.1051462	3.502939	0.03001656
21	1	-17770.3	-17664.6	-105.71	-3.359958	3.400826	0.04086829	83.21429
22	0	-17964.4	-17857.1	-107.262	2.758537	0.1320085	2.890546	0.04566907
23	1	-17739.2	-17634.3	-104.942	-3.232194	3.277632	0.0454378	72.13447
24	0	-17883.6	-17778.2	-105.398	3.631947	0.126219	3.758166	0.03358527
25	1	-17730.5	-17624.8	-105.724	-2.699807	2.763485	0.06367829	43.3976
26	0	-17652.3	-17547.5	-104.813	4.615384	0.05614107	4.671525	0.01201772
27	1	-17727.5	-17621.3	-106.191	-3.429011	3.57466	0.1456485	24.54305
28	0	-17647.9	-17545.1	-102.755	3.070063	0.06242934	3.132493	0.0199296
29	1	-17727.7	-17620.4	-107.334	-4.272053	4.376873	0.1048191	41.75642
30	0	-17655.6	-17553.2	-102.478	3.130944	0.04725383	3.178198	0.01486812
31	1	-17667.6	-17563.5	-104.076	-3.444408	3.506914	0.06250581	56.10541
32	0	-17652.6	-17549.1	-103.494	3.781996	0.1425185	3.924514	0.03631494
33	1	-17672.3	-17567	-105.299	-2.993081	3.166331	0.1732499	18.27609
34	0	-17251.2	-17149	-102.232	4.681691	0.03793662	4.719628	0.008038053
35	1	-17675.9	-17570.3	-105.599	-2.651925	2.782114	0.1301892	21.36979
36	0	-17245.8	-17144.3	-101.462	3.379452	0.1195258	3.498978	0.03416021
37	1	-17662.5	-17558.3	-104.231	-3.460623	3.564469	0.1038461	34.32455
38	0	-17248.9	-17145.6	-103.321	2.687089	0.1712435	2.858332	0.05991027
39	1	-17665.3	-17560.9	-104.439	-2.820033	2.894153	0.07412057	39.04656
40	0	-17246.6	-17144.2	-102.419	3.699734	0.2108913	3.910625	0.05392778
41	1	-17652	-17547.6	-104.405	-4.103254	4.163057	0.05980297	69.61287
42	0	-17244.6	-17143.3	-101.266	3.12746	0.08628499	3.213745	0.02684874
43	1	-17613.1	-17509.6	-103.494	-3.884461	3.944548	0.06008728	65.64697
44	0	-17245.5	-17144	-101.531	2.998269	0.08397376	3.082242	0.02724437
45	1	-17573.4	-17469.5	-103.962	-3.204668	3.378889	0.1742205	19.39432
46	0	-17252.3	-17148.3	-104.044	4.576901	0.1760539	4.752955	0.03704094
47	1	-17570.4	-17467.9	-102.464	-3.04479	3.060698	0.0159077	192.4035
48	0	-17246.1	-17144.3	-101.784	3.16445	0.1453863	3.309837	0.04392551
49	1	-17573.9	-17471.1	-102.812	-3.474551	3.572694	0.09814307	36.40292
50	0	-17252.3	-17151.9	-100.404	3.449914	0.0363746	3.486288	0.01043362
51	1	-17574.9	-17470.6	-104.378	-4.396317	4.505974	0.1096567	41.09166
52	0	-17248.6	-17148.3	-100.344	3.2656	0.02300964	3.28861	0.006996767
53	1	-17572.4	-17468.8	-103.592	-3.643039	3.807606	0.1645678	23.137
54	0	-17249.8	-17149.6	-100.207	3.313436	0.008709457	3.322146	0.002621636
55	1	-17571	-17466.8	-104.139	-4.479553	4.558066	0.07851323	58.05475
56	0	-17255.4	-17155.3	-100.098	3.628674	0.007678173	3.636353	0.002111504
57	1	-17567.7	-17464.9	-102.777	-3.625068	3.716104	0.09103653	40.81992
58	0	-17246.6	-17145.9	-100.703	4.053084	0.01638088	4.069465	0.004025316
59	1	-17564.9	-17461.1	-103.77	-2.931884	3.103871	0.1719865	18.04718
60	0	-17256.6	-17155.5	-101.125	3.846324	0.08246162	3.928786	0.02098909
61	1	-17571.1	-17466.5	-104.685	-2.528518	2.659988	0.13147	20.23266
62	0	-17253.1	-17152.1	-100.989	4.340669	0.01143712	4.352106	0.00262795
63	1	-17565.5	-17463.1	-102.387	-3.714734	3.781555	0.06682091	56.59239
64	0	-17249.9	-17148.7	-101.236	4.136686	0.06687468	4.20356	0.01590906
65	1	-17560.8	-17458.7	-102.142	-3.550799	3.60012	0.04932055	72.99431
66	0	-17234.2	-17131.6	-102.64	3.474087	0.229809	3.703896	0.0620452
67	1	-17564.8	-17462.5	-102.304	-3.049778	3.090896	0.04111782	75.17168
68	0	-17239.8	-17138.4	-101.416	3.69214	0.1325235	3.824664	0.03464971
69	1	-17561.3	-17457.6	-103.694	-3.505741	3.695248	0.1895072	19.49925
70	0	-17229.5	-17127.5	-102.009	3.905688	0.1465495	4.052237	0.03616508
71	1	-17567.3	-17465.3	-102.037	-3.846745	3.885353	0.03860771	100.6367
72	0	-17242	-17138	-103.955	3.132792	0.3151676	3.447959	0.091407
73	1	-17570.5	-17468.8	-101.727	-3.258022	3.275145	0.01712292	191.2726
74	0	-17234.2	-17132.1	-102.113	3.312557	0.1808252	3.493382	0.05176223
75	1	-17465.5	-17364.6	-100.935	-3.164821	3.168546	0.003724961	850.6253
76	0	-17234.2	-17133.6	-100.615	3.25242	0.04962896	3.302049	0.01502975
77	1	-17468.2	-17364.6	-103.623	-4.892845	4.90449	0.01164541	421.1524
78	0	-17230.4	-17129	-101.428	2.816602	0.02203992	2.838642	0.007764249
79	1	-17470	-17369	-101.08	-3.236089	3.25777	0.02168091	150.2598
80	0	-17243.7	-17139.9	-103.796	2.447281	0.1235429	2.570824	0.04805575
81	1	-17457.7	-17356.4	-101.296	-3.415795	3.453612	0.03781634	91.3259
82	0	-17245.2	-17144	-101.147	3.826722	0.1031368	3.929858	0.02624442
83	1	-17462.8	-17361.1	-101.64	-3.439105	3.505251	0.06614554	52.993
84	0	-17116.9	-17016.9	-100.042	3.948045	0.04406911	3.992114	0.01103904
85	1	-17463.4	-17359.5	-103.963	-4.494737	4.603451	0.1087136	42.34476
86	0	-17126.5	-17025.8	-100.683	3.171569	0.04167668	3.213245	0.01297028
87	1	-17467.1	-17363.3	-103.798	-4.789606	4.823959	0.03435327	140.4221
88	0	-16998.2	-16894.9	-103.316	2.564476	0.1494856	2.713961	0.05508022
89	1	-17458.5	-17356.8	-101.675	-3.90781	3.958808	0.05099856	77.62588
90	0	-16990.2	-16890.2	-100.017	3.400876	0.03519297	3.436069	0.01024222
91	1	-17453.8	-17352.1	-101.623	-2.978262	2.983307	0.005045179	591.3184
92	0	-16993.1	-16892.7	-100.474	3.036383	0.0212655	3.057649	0.006954853
93	1	-17470.5	-17368.6	-101.915	-4.130938	4.177857	0.04691928	89.04351
94	0	-16992.9	-16891.5	-101.388	2.738624	0.04518901	2.783813	0.01623278
95	1	-17464.8	-17361.8	-103.007	-4.640903	4.657588	0.01668581	279.1346
96	0	-16980.2	-16880.8	-99.4499	4.240796	0.00243132	4.243228	0.0005729883
97	1	-17456.5	-17353.4	-103.07	-2.880033	3.048388	0.1683552	18.10688
98	0	-16980.4	-16877.4	-103.027	2.876796	0.2689503	3.145746	0.08549651
99	1	-17458.5	-17354.5	-104.016	-4.896581	4.945557	0.04897558	100.9801
100	0	-16986.5	-16886.6	-99.9602	3.273779	0.03251852	3.306298	0.009835326
101	1	-17429.2	-17328.2	-100.923	-4.065966	4.068171	0.002204939	1845.027
102	0	-16922.1	-16823	-99.11	3.436968	0.01763051	3.454598	0.00510349
103	1	-17423.3	-17321.1	-102.185	-4.381181	4.435176	0.05399486	82.14071
104	0	-16923.4	-16823.4	-99.993	3.305267	0.0932567	3.398523	0.02744036
105	1	-17418.6	-17317.4	-101.117	-4.190566	4.202477	0.01191075	352.8306
106	0	-16915	-16815.3	-99.6931	3.402834	0.07912952	3.481964	0.02272554
107	1	-17427.3	-17326	-101.293	-3.114279	3.165864	0.05158524	61.37151
108	0	-16928.1	-16828.7	-99.4561	3.903401	0.05576133	3.959163	0.01408412
109	1	-17419.6	-17318.8	-100.794	-3.981424	4.009243	0.02781904	144.1187
110	0	-16915.2	-16813.7	-101.558	3.764035	0.2261273	3.990163	0.05667121
111	1	-17417.7	-17316.6	-101.06	-3.576533	3.651416	0.07488311	48.76154
112	0	-16918.3	-16818.2	-100.058	3.513064	0.1113367	3.624401	0.03071865
113	1	-17428.6	-17324.6	-104.043	-2.703607	2.957405	0.2537976	11.65261
114	0	-16918.5	-16818.5	-100.023	2.909261	0.01674965	2.92601	0.005724398
115	1	-17418.9	-17318.6	-100.391	-3.553389	3.571686	0.01829743	195.2015
116	0	-16931.6	-16832.5	-99.0489	3.971761	0.005041429	3.976802	0.001267709
117	1	-17431	-17326.1	-104.919	-4.819055	5.00741	0.1883549	26.58498
118	0	-16920.5	-16821.6	-98.8978	3.808499	0.01029504	3.818794	0.002695888
119	1	-17421.7	-17320.7	-100.973	-4.105603	4.154027	0.04842383	85.78477
120	0	-16912.4	-16811.8	-100.59	3.677272	0.1474514	3.824723	0.03855218
121	1	-17061.4	-16962	-99.4081	-3.586589	3.670374	0.08378458	43.80727
122	0	-16910.4	-16809.1	-101.228	3.790345	0.1838721	3.974217	0.04626624
123	1	-17058.5	-16958.8	-99.6357	-4.118447	4.165764	0.04731697	88.03954
124	0	-16921.3	-16821.4	-99.9227	3.497472	0.08855033	3.586022	0.02469319
125	1	-17060.4	-16960.9	-99.4682	-3.862335	3.896639	0.03430398	113.5915
126	0	-16919.7	-16820	-99.7241	3.345464	0.05957973	3.405043	0.01749749
127	1	-17065.4	-16965.5	-99.8431	-4.083207	4.151609	0.06840116	60.695
128	0	-16923.8	-16823	-100.747	3.334746	0.1566668	3.491413	0.04487203
129	1	-17062.6	-16962.2	-100.455	-4.213612	4.302659	0.08904724	48.31884
130	0	-16922.4	-16821.5	-100.883	4.650812	0.05718406	4.707996	0.01214616
131	1	-16993.9	-16893.7	-100.241	-3.308789	3.41861	0.1098206	31.12903
132	0	-16924.2	-16825.2	-99.0266	3.612722	0.03079285	3.643515	0.008451413
