Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-66153.9	-65912.6	-241.276	0.1321	0.04944175	0.1815418	0.2723437
10	-46959.6	-46756.3	-203.367	0.3604426	0.03024349	0.3906861	0.07741124
20	-36080.6	-35922	-158.665	1.000427	0.007356122	1.007783	0.00729931
30	-27644.1	-27505	-139.08	1.667668	0.005085643	1.672754	0.003040282
40	-23191	-23059.2	-131.731	1.757174	0.00637654	1.76355	0.00361574
50	-20057.5	-19944	-113.516	2.799809	0.003017101	2.802826	0.001076449
60	-18908	-18799.7	-108.294	3.241816	0.002570949	3.244387	0.0007924298
70	-18595.5	-18488.2	-107.3	3.284761	0.003710762	3.288471	0.001128415
80	-18257	-18150.2	-106.779	3.605411	0.00931738	3.614729	0.002577615
90	-18042.6	-17936.5	-106.125	3.545747	0.02508662	3.570834	0.007025424
100	-18007.8	-17901.7	-106.123	2.920515	0.04269776	2.963213	0.01440928
110	-17995.8	-17889.4	-106.342	3.338683	0.07917044	3.417853	0.02316379
120	-17992.3	-17886.4	-105.932	3.432293	0.06637609	3.498669	0.01897181
130	-17748.1	-17644.9	-103.153	2.987886	0.03566161	3.023547	0.01179463
140	-17611.1	-17509.2	-101.936	3.925413	0.02447845	3.949891	0.006197248
150	-17612	-17510.5	-101.508	3.537648	0.03968645	3.577335	0.01109386
160	-17582.5	-17480.6	-101.836	3.753683	0.06545962	3.819143	0.01713987
170	-17583.7	-17482	-101.655	3.461147	0.0571156	3.518263	0.01623403
180	-17587.1	-17484.4	-102.636	3.270828	0.1319985	3.402826	0.03879084
190	-17567.9	-17466.1	-101.727	3.869327	0.05914759	3.928475	0.01505612
200	-17574	-17469.7	-104.324	2.715094	0.2310842	2.946178	0.07843523
210	-17583.1	-17480.2	-102.888	3.913241	0.1677665	4.081008	0.04110909
220	-17580.9	-17479.8	-101.07	3.072353	0.02395427	3.096307	0.007736399
230	-17570.4	-17469.8	-100.585	3.454833	0.008352907	3.463185	0.002411914
240	-17563.1	-17462.2	-100.909	3.573166	0.03770977	3.610876	0.01044339
250	-17560.9	-17458.8	-102.061	3.162752	0.1118318	3.274584	0.03415146
260	-17559.6	-17458.5	-101.058	3.422213	0.02610813	3.448321	0.007571258
270	-17567.3	-17466.3	-100.936	3.623313	0.0123105	3.635624	0.003386077
280	-17436.8	-17336.7	-100.079	3.633656	0.01538866	3.649044	0.004217174
290	-17391.1	-17290.2	-100.955	3.055617	0.0724678	3.128085	0.02316683
300	-17382.7	-17278	-104.781	3.425828	0.4322471	3.858075	0.112037
310	-17379.4	-17277.7	-101.707	4.135664	0.12411	4.259774	0.02913536
320	-17381.1	-17279.5	-101.517	3.493599	0.16523	3.658829	0.04515926
330	-17375.7	-17274.4	-101.303	3.944563	0.1156965	4.060259	0.02849485
340	-17384.6	-17282.1	-102.6	2.937999	0.2059502	3.143949	0.06550684
350	-17377.3	-17271.3	-106.009	4.118918	0.4508296	4.569747	0.09865527
360	-17234	-17132.6	-101.404	3.839884	0.1759797	4.015864	0.04382112
370	-17239.2	-17135.3	-103.898	4.28709	0.2913015	4.578391	0.06362529
380	-17232.4	-17131.9	-100.538	3.705991	0.09855394	3.804545	0.02590426
390	-17235.1	-17135.5	-99.5857	3.402518	0.01123278	3.413751	0.00329045
400	-17242.6	-17142.3	-100.303	4.54787	0.01235793	4.560228	0.002709938
410	-17240	-17139.6	-100.332	3.131795	0.06473356	3.196528	0.02025121
420	-17236.6	-17134.6	-101.953	2.644814	0.08193376	2.726747	0.03004817
430	-17233.4	-17134.2	-99.1211	3.643687	0.01217678	3.655863	0.003330753
440	-17230.8	-17130.3	-100.462	2.973135	0.03521072	3.008346	0.01170435
450	-17230.6	-17129.5	-101.121	4.079337	0.1253302	4.204667	0.0298074
460	-17239.1	-17138.4	-100.726	4.550489	0.005796849	4.556286	0.001272275
470	-17232.9	-17131.3	-101.65	4.537147	0.09943857	4.636585	0.02144651
480	-17235.1	-17134.9	-100.165	2.969554	0.009916688	2.97947	0.003328339
490	-17230.3	-17130.6	-99.6628	3.651587	0.04496082	3.696548	0.01216292
500	-17240.1	-17140.5	-99.6233	3.49743	0.03090476	3.528335	0.008759022
510	-17226.8	-17127.6	-99.215	3.718274	0.01513719	3.733411	0.00405452
520	-17239.8	-17138.6	-101.248	4.710236	0.05026054	4.760496	0.01055784
530	-17234.4	-17135.1	-99.3265	4.212949	0.007020521	4.21997	0.001663642
540	-17236.5	-17136.8	-99.742	3.561548	0.05057207	3.61212	0.01400066
550	-17241.2	-17141.6	-99.6167	3.547946	0.05247524	3.600421	0.01457475
560	-17233.8	-17134.6	-99.2401	3.301576	0.003659669	3.305236	0.001107234
570	-17229.8	-17130.2	-99.641	3.266078	0.0353296	3.301408	0.01070137
580	-17227.4	-17126.7	-100.695	3.204026	0.1379102	3.341936	0.04126655
590	-17230.8	-17129.6	-101.156	3.628822	0.2061193	3.834942	0.05374771
600	-17229.1	-17128.5	-100.525	4.165568	0.1071353	4.272704	0.02507435
610	-17233.5	-17132.9	-100.618	3.140887	0.1336527	3.27454	0.04081573
620	-17228	-17128	-99.9878	4.572652	0.009427003	4.582079	0.002057364
630	-17231.3	-17131	-100.296	3.900445	0.1123292	4.012775	0.02799291
640	-17235.2	-17135.3	-99.8812	4.042549	0.05273297	4.095282	0.01287652
650	-17229.2	-17129.2	-99.9207	3.739803	0.08372323	3.823527	0.02189686
660	-17234.3	-17133.1	-101.214	4.821381	0.02670531	4.848086	0.005508423
670	-17238	-17138.2	-99.8399	4.327361	0.02822959	4.355591	0.00648123
680	-17252.9	-17146.1	-106.806	4.977776	0.3492863	5.327062	0.06556829
690	-17242.4	-17142.7	-99.6797	3.807244	0.0510854	3.85833	0.01324029
700	-17232.9	-17133.4	-99.4584	3.621183	0.04618929	3.667372	0.01259465
710	-17231.8	-17132.5	-99.2945	4.265532	0.01073926	4.276272	0.002511362
720	-17237.8	-17135.2	-102.588	2.638536	0.1741421	2.812679	0.06191326
730	-17229.3	-17129.5	-99.7781	3.450629	0.07600561	3.526635	0.02155188
740	-17228.7	-17127.9	-100.788	3.321819	0.1503694	3.472188	0.0433068
750	-17240	-17140.9	-99.1421	3.942661	0.008001732	3.950663	0.002025415
760	-17222	-17121.1	-100.833	2.865554	0.04459445	2.910149	0.01532377
770	-17230.8	-17131.4	-99.4099	3.682406	0.02093116	3.703337	0.005651972
780	-17232.7	-17132.7	-99.9955	3.242767	0.06513191	3.307898	0.01968981
790	-17238.3	-17138.5	-99.7652	4.080597	0.02895206	4.10955	0.007045068
800	-17232.5	-17132.2	-100.262	4.534752	0.005181299	4.539934	0.001141272
810	-17235	-17132.5	-102.499	5.03737	0.06100388	5.098374	0.01196536
820	-17230.8	-17130.6	-100.181	2.996326	0.01087349	3.0072	0.003615819
830	-17232	-17131.7	-100.27	3.390659	0.07323569	3.463895	0.02114258
840	-17236.4	-17134.2	-102.215	3.579132	0.2455386	3.824671	0.06419862
850	-17238.8	-17138	-100.743	3.600644	0.1393056	3.739949	0.03724798
860	-17241.1	-17141.1	-100.034	3.282027	0.05635691	3.338384	0.01688149
870	-17240.1	-17136.9	-103.188	4.549825	0.224746	4.774571	0.04707145
880	-17230.6	-17129.7	-100.903	2.788539	0.02471913	2.813258	0.008786656
890	-17231.1	-17130.4	-100.76	3.960272	0.1305756	4.090848	0.03191897
900	-17238.6	-17137.6	-100.974	4.374935	0.09085346	4.465789	0.02034433
910	-17235.9	-17134.2	-101.677	4.468527	0.1301637	4.59869	0.02830452
920	-17233	-17133.2	-99.821	3.352809	0.05035134	3.40316	0.01479547
930	-17237.4	-17137.6	-99.8213	3.681076	0.07677267	3.757848	0.02042996
940	-17236.5	-17136.6	-99.8913	4.155887	0.03211611	4.188003	0.007668597
950	-17237.3	-17135.1	-102.236	3.873516	0.2508857	4.124401	0.06082959
960	-17236.5	-17136	-100.528	4.482683	0.03376287	4.516446	0.007475541
970	-17244.2	-17142.6	-101.57	2.72929	0.07789846	2.807188	0.02774964
980	-17244.9	-17138.8	-106.115	2.180581	0.3175143	2.498095	0.1271026
990	-17243.8	-17141.2	-102.619	3.801451	0.2961953	4.097646	0.07228426
1000	-17230.5	-17130.8	-99.7493	4.448308	0.01367906	4.461987	0.003065687
1010	-16962.5	-16863.3	-99.1679	3.063765	0.05881565	3.122581	0.01883559
1020	-16959	-16860.9	-98.1394	3.571047	0.04639606	3.617443	0.01282565
1030	-16961.4	-16863	-98.3608	3.328714	0.03706319	3.365777	0.01101178
1040	-16959.7	-16861.1	-98.564	4.307533	0.04058698	4.34812	0.009334375
1050	-16967.7	-16869.8	-97.8579	3.958725	0.02623737	3.984962	0.006584094
1060	-16962.6	-16864.3	-98.3372	3.420681	0.03610907	3.45679	0.01044584
1070	-16963.1	-16861.9	-101.189	2.643861	0.09551433	2.739375	0.03486719
1080	-16972	-16871.8	-100.192	3.550746	0.2119389	3.762685	0.05632651
1090	-16961.3	-16862.2	-99.1311	4.838897	0.002598924	4.841496	0.0005368019
1100	-16965.7	-16867.5	-98.18	3.658577	0.06007533	3.718652	0.01615513
1110	-16967.1	-16869.3	-97.8463	3.565061	0.01170972	3.576771	0.003273825
1120	-16962.8	-16864.3	-98.4954	4.318573	0.04681013	4.365383	0.01072303
1130	-16965.1	-16864.8	-100.248	3.560325	0.2232878	3.783613	0.05901444
1140	-16960.8	-16861.1	-99.641	2.984481	0.06658187	3.051063	0.02182252
1150	-16959.4	-16861.2	-98.1973	4.147942	0.03830247	4.186244	0.009149603
1160	-16959.1	-16860.8	-98.2256	3.620804	0.05859456	3.679399	0.01592504
1170	-16970.4	-16867.1	-103.287	5.038032	0.2610825	5.299115	0.04926908
1180	-16967.3	-16868.1	-99.1654	4.356461	0.07902047	4.435482	0.01781553
1190	-16953.5	-16854.5	-98.9387	4.426941	0.0459638	4.472905	0.01027605
