Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-68359.6	-68096.5	-263.115	-0.1136244	0.1213282	0.007703825	15.74908
10	-53505.2	-53265	-240.129	-0.1653832	0.1868298	0.02144659	8.711399
20	-41140.4	-40906.1	-234.244	-0.1301456	0.1531088	0.02296327	6.667554
30	-32940	-32755.2	-184.738	-0.2851536	0.5562613	0.2711078	2.051809
40	-28517.2	-28353.9	-163.311	-0.5560887	1.001682	0.4455932	2.247974
50	-24254.8	-24108.2	-146.612	-1.082311	1.305987	0.2236757	5.838753
60	-20580	-20455.4	-124.566	-2.079974	2.341482	0.2615083	8.953757
70	-19623.9	-19499.9	-123.938	-1.476382	1.766497	0.2901147	6.088961
80	-19181.5	-19060.4	-121.041	-2.891675	3.118711	0.2270357	13.73665
90	-18564.1	-18446.6	-117.476	-2.117738	2.312052	0.1943146	11.8985
100	-18038.2	-17926.6	-111.608	-3.676479	3.80469	0.1282106	29.6753
110	-18002.2	-17894.4	-107.851	-2.78122	2.968444	0.1872241	15.85503
120	-17953.5	-17845	-108.559	-3.235573	3.496253	0.2606801	13.41205
130	-17938.1	-17831.8	-106.399	-3.018633	3.096103	0.07746999	39.96519
140	-17866.2	-17760.2	-106.024	-2.824732	2.89958	0.07484741	38.73988
150	-17825.1	-17717.6	-107.499	-3.868287	4.098785	0.2304981	17.78229
160	-17735.3	-17630.1	-105.181	-3.280578	3.428676	0.1480974	23.1515
170	-17733.7	-17628.3	-105.337	-2.75521	2.88495	0.12974	22.23639
180	-17724.2	-17619.7	-104.469	-2.823813	2.878259	0.05444641	52.86408
190	-17539.1	-17436.6	-102.459	-3.833152	3.917932	0.08478011	46.21287
200	-17542.8	-17441.1	-101.663	-3.192417	3.246969	0.05455123	59.52145
210	-17554.7	-17450.4	-104.285	-2.756963	2.977639	0.2206767	13.49322
220	-17548.3	-17446.1	-102.207	-3.926134	3.990268	0.0641339	62.21777
230	-17552.4	-17450.8	-101.659	-3.828504	3.863788	0.03528351	109.5069
240	-17478.5	-17376.7	-101.797	-3.969497	4.020359	0.05086158	79.04511
250	-17474.5	-17371.5	-103.023	-3.071274	3.249385	0.1781106	18.24364
260	-17477.6	-17375.2	-102.403	-3.606751	3.738071	0.1313209	28.46516
270	-17470	-17367.6	-102.344	-2.867587	2.918594	0.05100761	57.2188
280	-17479	-17376.3	-102.695	-4.062554	4.176123	0.1135691	36.77166
290	-17477.1	-17374.6	-102.556	-3.252351	3.408677	0.1563261	21.80491
300	-17129	-17028.6	-100.422	-3.417961	3.505971	0.08800957	39.83625
310	-17124	-17021.7	-102.389	-4.139133	4.336449	0.1973157	21.97721
320	-17128.5	-17026.3	-102.17	-3.793163	4.013601	0.2204381	18.20738
330	-17121.1	-17020.4	-100.736	-3.865854	3.982022	0.1161682	34.27807
340	-17122.5	-17022	-100.477	-3.197317	3.276687	0.07936993	41.28374
350	-17115.5	-17015.9	-99.6165	-3.968631	3.997581	0.02894943	138.0884
360	-17129.5	-17029.1	-100.389	-3.455249	3.539013	0.08376426	42.24968
370	-17120	-17019.5	-100.525	-3.480254	3.583495	0.1032407	34.7101
380	-17127.4	-17024.5	-102.882	-3.092618	3.393896	0.3012778	11.265
390	-17120.4	-17018.9	-101.564	-3.68016	3.8929	0.2127403	18.29884
400	-17136.2	-17032.9	-103.305	-3.633237	3.969477	0.3362402	11.80548
410	-17115.8	-17016.5	-99.3392	-3.417606	3.428793	0.01118775	306.4775
420	-17116.4	-17016.2	-100.165	-3.739491	3.821776	0.08228498	46.44561
430	-17132.7	-17032.9	-99.8586	-3.387314	3.420206	0.0328922	103.9823
440	-16794.4	-16694.5	-99.9437	-3.923116	4.064714	0.1415985	28.70592
450	-16775.8	-16676.5	-99.301	-3.736776	3.840013	0.1032371	37.19605
460	-16777.3	-16677.1	-100.212	-4.115678	4.269456	0.1537776	27.76384
470	-16788.8	-16688.7	-100.086	-2.821461	2.83827	0.01680865	168.8577
480	-16775.7	-16676.5	-99.1869	-3.670461	3.794843	0.1243815	30.5097
490	-16787.1	-16688.6	-98.5393	-4.286876	4.310502	0.02362584	182.4486
500	-16776.9	-16677.5	-99.3793	-3.696863	3.830264	0.1334007	28.71246
510	-16778.9	-16680.7	-98.1676	-3.668929	3.672548	0.003619087	1014.772
520	-16784.2	-16685.7	-98.5353	-3.263426	3.264403	0.0009767431	3342.13
530	-16783.5	-16684.4	-99.1061	-3.40818	3.473214	0.06503453	53.4057
540	-16782.1	-16683	-99.1352	-4.148924	4.223147	0.07422334	56.89783
550	-16780.5	-16681.6	-98.972	-3.179537	3.199133	0.01959588	163.2553
560	-16784.5	-16685.8	-98.7401	-3.88895	3.930488	0.04153784	94.62427
570	-16783.6	-16685.2	-98.3853	-4.040642	4.041846	0.001204361	3356.01
580	-16788.6	-16689.8	-98.783	-3.228922	3.22903	0.0001080723	29878.42
590	-16789.1	-16688.8	-100.307	-2.763816	2.765092	0.001276205	2166.651
600	-16789.3	-16690.5	-98.7932	-4.154102	4.185849	0.03174739	131.8486
610	-16781	-16681.2	-99.7855	-3.264628	3.400791	0.1361626	24.97595
620	-16781	-16679.8	-101.262	-2.56868	2.576058	0.007377585	349.1736
630	-16784.8	-16684.6	-100.213	-3.82185	3.992352	0.1705017	23.41533
640	-16779.7	-16679.6	-100.041	-4.183796	4.306346	0.1225504	35.13939
650	-16774.2	-16673.7	-100.462	-2.742586	2.760713	0.01812735	152.2954
660	-16782.6	-16683.4	-99.1431	-3.852055	3.924449	0.07239406	54.20954
