Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-68812.7	-68539.4	-273.324	-0.02208165	0.03728053	0.01519889	2.452847
1	1	-66841.6	-66571	-270.616	0.01486036	0.08457029	0.09943065	0.8505455
2	0	-55438.7	-55184	-254.759	-0.07636871	0.0888484	0.01247969	7.119442
3	1	-54921.4	-54680.4	-240.944	-0.05583262	0.2043359	0.1485033	1.375969
4	0	-43986.3	-43762.6	-223.655	-0.237869	0.2451164	0.007247392	33.82132
5	1	-43448.8	-43247.5	-201.278	0.3075875	0.3992802	0.7068677	0.5648585
6	0	-34613.8	-34441.6	-172.215	-0.7304851	0.7402838	0.00979873	75.54896
7	1	-34285.1	-34110.4	-174.674	0.4349744	0.3569414	0.7919158	0.4507315
8	0	-27418.7	-27276.1	-142.649	-1.245688	1.256737	0.0110483	113.7494
9	1	-26997	-26854.1	-142.91	0.9889861	0.6290731	1.618059	0.3887825
10	0	-22419	-22284	-134.958	-2.004322	2.02817	0.02384794	85.04589
11	1	-23982.2	-23849.5	-132.735	1.412904	0.3565983	1.769502	0.2015246
12	0	-20951.8	-20834.8	-117.011	-2.962923	3.007761	0.04483717	67.08186
13	1	-21272.3	-21158.3	-114.001	2.187349	0.09423143	2.281581	0.04130094
14	0	-19445.2	-19332.9	-112.309	-2.856745	2.931395	0.07464955	39.26876
15	1	-19940.8	-19831.6	-109.236	2.860886	0.03387412	2.89476	0.01170187
16	0	-18718.9	-18607.8	-111.106	-2.533861	2.713439	0.1795785	15.11005
17	1	-19029.9	-18922.4	-107.581	3.193419	0.1141131	3.307532	0.03450099
18	0	-18518.5	-18408.6	-109.954	-2.217197	2.47135	0.2541534	9.723852
19	1	-17809.3	-17705.8	-103.507	2.663117	0.04478154	2.707899	0.01653737
20	0	-18120.5	-18013.5	-107.011	-2.675242	2.966846	0.2916041	10.17422
21	1	-17664.2	-17562.2	-101.982	3.956782	0.07113924	4.027921	0.01766153
22	0	-18068.5	-17962.2	-106.315	-2.595866	2.86262	0.2667543	10.7313
23	1	-17646.6	-17543.1	-103.516	2.698872	0.1359353	2.834807	0.04795224
24	0	-18041.6	-17936.2	-105.386	-3.292766	3.579519	0.2867529	12.48294
25	1	-17640.8	-17538.5	-102.317	3.807643	0.1311614	3.938805	0.0332998
26	0	-18033	-17928.2	-104.826	-2.993771	3.237457	0.2436862	13.28535
27	1	-17641.7	-17540.3	-101.397	3.07607	0.0600755	3.136146	0.01915584
28	0	-18009.6	-17906.9	-102.736	-3.509114	3.624019	0.1149046	31.53936
29	1	-17632.7	-17529.6	-103.1	4.43269	0.121944	4.554634	0.0267736
30	0	-18007.9	-17903.5	-104.356	-2.989797	3.235093	0.2452961	13.18852
31	1	-17641.2	-17540.2	-100.976	3.791044	0.06889149	3.859935	0.01784784
32	0	-18008.1	-17904.7	-103.379	-4.020209	4.154217	0.1340084	30.99968
33	1	-17627.1	-17526.7	-100.342	3.584558	0.02652415	3.611082	0.007345207
34	0	-18004.3	-17900.7	-103.638	-4.102647	4.246073	0.1434264	29.60454
35	1	-17621.2	-17517.6	-103.542	5.071221	0.05253187	5.123753	0.01025262
36	0	-17997.9	-17896.2	-101.671	-3.617972	3.661357	0.04338448	84.39323
37	1	-17620.6	-17519.9	-100.625	4.097507	0.04435959	4.141867	0.01071005
38	0	-17998.2	-17895.4	-102.719	-4.376452	4.412115	0.03566305	123.7167
39	1	-17624.4	-17524.2	-100.19	3.971591	0.01859913	3.99019	0.004661214
40	0	-17996.1	-17893.3	-102.87	-4.300873	4.353378	0.05250446	82.91443
41	1	-17622.2	-17521.3	-100.958	4.044323	0.06152044	4.105843	0.01498363
42	0	-17991.9	-17890.7	-101.193	-3.379745	3.417666	0.03792107	90.12578
