Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-66269.1	-66016.9	-252.214	-0.1093356	0.1848092	0.07547355	2.448661
1	1	-65075.5	-64811	-264.483	-0.06638776	0.1128942	0.04650641	2.427497
2	0	-48291.5	-48077.5	-214.016	-0.2390937	0.2903836	0.05128983	5.661621
3	1	-54126.5	-53881.2	-245.377	-0.1174862	0.1956961	0.07820997	2.502189
4	0	-37036.9	-36862.4	-174.495	-0.7003484	0.8083356	0.1079872	7.485477
5	1	-43393.6	-43166.1	-227.428	-0.1401364	0.2506133	0.110477	2.268467
6	0	-28416	-28267.8	-148.283	-1.205459	1.304022	0.09856241	13.23042
7	1	-34953.9	-34759.2	-194.693	-0.1555531	0.4569191	0.301366	1.51616
8	0	-23350	-23213.4	-136.624	-1.282915	1.649842	0.3669275	4.496371
9	1	-27613.5	-27457	-156.448	-0.6974411	1.22506	0.5276185	2.321866
10	0	-20277	-20144.6	-132.414	-2.181998	2.537893	0.3558951	7.131014
11	1	-23856.2	-23714.7	-141.542	-1.440498	1.598659	0.1581607	10.10782
12	0	-18189.9	-18081.8	-108.113	-2.386253	2.533077	0.1468247	17.25239
13	1	-21806.1	-21673.2	-132.892	-1.615829	1.71481	0.09898134	17.32458
14	0	-17131.2	-17026.6	-104.625	-3.119212	3.293471	0.1742593	18.89983
15	1	-19315.1	-19190.1	-124.93	-1.855995	1.944442	0.08844754	21.98413
16	0	-16959	-16854.1	-104.832	-4.591497	4.662129	0.07063188	66.00601
17	1	-18155.8	-18044.1	-111.616	-2.304387	2.3664	0.06201305	38.15972
18	0	-16905.6	-16802.3	-103.329	-3.429312	3.628795	0.1994839	18.19092
19	1	-17100.3	-16996.1	-104.185	-4.111521	4.153017	0.04149616	100.082
20	0	-16485	-16384.3	-100.743	-3.103281	3.192273	0.08899171	35.87158
21	1	-17028.3	-16924.9	-103.392	-4.390343	4.412909	0.02256601	195.5556
22	0	-16468.7	-16369.4	-99.2468	-3.59716	3.618497	0.02133764	169.5828
23	1	-17014.3	-16912.2	-102.065	-3.577504	3.605771	0.02826762	127.5583
24	0	-16460.9	-16361.3	-99.622	-4.171777	4.203997	0.03222003	130.4777
25	1	-16979.1	-16876.6	-102.494	-3.460995	3.575507	0.1145122	31.22381
26	0	-16458.2	-16357.1	-101.043	-4.222265	4.361922	0.1396568	31.23316
27	1	-16808.6	-16706.5	-102.087	-3.083638	3.205465	0.1218269	26.31164
28	0	-16466.7	-16363.4	-103.281	-2.409697	2.505187	0.09548944	26.23522
29	1	-16804.2	-16703.4	-100.837	-3.487487	3.551475	0.06398761	55.50253
30	0	-16446.5	-16346.5	-99.9482	-3.411859	3.500093	0.08823412	39.66824
31	1	-16794.7	-16694.4	-100.263	-3.538723	3.563625	0.02490137	143.1096
32	0	-16441.1	-16341.6	-99.5651	-3.372732	3.425362	0.05262937	65.0846
33	1	-16793.6	-16693.2	-100.354	-3.360883	3.382872	0.02198906	153.8434
34	0	-16435.3	-16335.5	-99.766	-3.914077	3.999613	0.08553627	46.75927
35	1	-16788.1	-16687.4	-100.682	-4.232875	4.249999	0.01712447	248.1828
36	0	-16440.3	-16340.2	-100.124	-4.363289	4.426086	0.06279727	70.48214
37	1	-16790.8	-16689.9	-100.901	-3.067746	3.106075	0.03832846	81.03835
38	0	-16444.3	-16344.7	-99.5671	-3.449058	3.528016	0.0789576	44.68241
39	1	-16582.5	-16480.8	-101.68	-4.570964	4.688383	0.1174186	39.92878
40	0	-16442.4	-16341	-101.419	-3.278584	3.505221	0.2266372	15.46622
41	1	-16583.9	-16483.1	-100.789	-3.823881	3.985925	0.1620443	24.59775
42	0	-16446.1	-16344.9	-101.201	-4.608403	4.71024	0.1018378	46.25236
43	1	-16576	-16476.6	-99.4773	-4.318752	4.337197	0.01844531	235.1381
44	0	-16435.9	-16336.4	-99.4703	-3.94436	4.0249	0.08053964	49.97415
45	1	-16572	-16470.9	-101.066	-4.819816	4.859575	0.03975812	122.2285
46	0	-16441.5	-16339.7	-101.848	-4.755555	4.873973	0.1184183	41.15896
47	1	-16576.9	-16475.4	-101.523	-3.998134	4.203078	0.2049436	20.50847
48	0	-16440.3	-16339	-101.278	-2.694817	2.750929	0.05611206	49.02563
49	1	-16582.4	-16480.9	-101.518	-3.614763	3.850031	0.2352677	16.36447
50	0	-16436.8	-16337.9	-98.8829	-3.699423	3.73736	0.0379375	98.51362
51	1	-16464.4	-16365.5	-98.8328	-3.963452	3.99882	0.03536793	113.0634
52	0	-16435.4	-16335.9	-99.5302	-3.76149	3.846847	0.08535654	45.06798
53	1	-16469	-16369.9	-99.133	-3.791264	3.87684	0.08557565	45.30307
54	0	-16444.1	-16344.3	-99.8406	-4.228451	4.302685	0.07423401	57.96111
55	1	-16458.5	-16359	-99.4878	-3.931358	4.027041	0.09568264	42.08748
56	0	-16438.1	-16336.2	-101.889	-2.617537	2.71436	0.09682296	28.03426
57	1	-16462.1	-16362.1	-99.9843	-4.792586	4.795401	0.002814454	1703.848
58	0	-16440.9	-16341.7	-99.1879	-3.315501	3.371929	0.05642748	59.75685
59	1	-16459.1	-16359.6	-99.5571	-3.944313	4.04924	0.1049268	38.59111
60	0	-16442.4	-16343.5	-98.9492	-3.945216	4.009932	0.06471523	61.96272
61	1	-16482.4	-16381.4	-100.975	-3.669563	3.884527	0.2149634	18.07064
62	0	-16447.3	-16347.8	-99.5396	-3.639165	3.739486	0.1003203	37.27545
63	1	-16462.1	-16362.8	-99.2803	-3.570113	3.669062	0.09894938	37.08019
64	0	-16438.9	-16339.6	-99.2776	-3.650001	3.725861	0.07585971	49.11514
65	1	-16465.2	-16365.4	-99.78	-3.737753	3.858903	0.1211497	31.85236
66	0	-16437	-16335.9	-101.112	-2.872403	3.000143	0.1277405	23.48623
67	1	-16469.5	-16368.6	-100.956	-3.115891	3.295509	0.1796174	18.34738
68	0	-16435.1	-16335.4	-99.6857	-3.92109	4.033724	0.1126345	35.81252
69	1	-16466.8	-16368	-98.7207	-3.63926	3.671685	0.03242491	113.2365
70	0	-16444.2	-16344.8	-99.3241	-4.201437	4.275326	0.07388859	57.86179
71	1	-16457.6	-16359.1	-98.5111	-3.660134	3.676035	0.01590099	231.1827
72	0	-16443.4	-16344.8	-98.5405	-3.410133	3.427884	0.01775078	193.1117
73	1	-16456.9	-16358.1	-98.8047	-4.069905	4.075969	0.00606356	672.2072
74	0	-16446.9	-16347.9	-99.0178	-3.487431	3.560616	0.07318506	48.65223
75	1	-16469.3	-16370.9	-98.4104	-3.897972	3.903465	0.0054932	710.5995
76	0	-16305.3	-16206.1	-99.2452	-4.087627	4.231923	0.1442956	29.32814
77	1	-16474.8	-16376.3	-98.4362	-3.908585	3.918932	0.01034701	378.7501
78	0	-16298.3	-16200.1	-98.1956	-3.494145	3.538464	0.04431941	79.84005
79	1	-16472	-16373.1	-98.8338	-4.260025	4.271577	0.01155162	369.7817
80	0	-16285	-16185.8	-99.2258	-3.756685	3.918843	0.1621578	24.16685
81	1	-16473.2	-16374.7	-98.4523	-3.67668	3.685278	0.00859737	428.6518
82	0	-16276.9	-16179.3	-97.5629	-3.899396	3.912364	0.01296714	301.7136
83	1	-16462.1	-16363.1	-98.9916	-3.882887	3.932631	0.04974384	79.05765
84	0	-16282.4	-16184.9	-97.5601	-3.717365	3.728566	0.01120147	332.8639
85	1	-16456.4	-16356	-100.404	-2.909304	2.999294	0.08999001	33.32918
86	0	-16276.3	-16177.3	-99.0135	-3.026819	3.097204	0.07038498	44.00376
87	1	-16460.4	-16361.6	-98.7635	-3.531578	3.560663	0.02908566	122.4199
88	0	-16288.5	-16190.3	-98.2638	-4.04907	4.135974	0.08690472	47.59206
89	1	-16476.4	-16377.4	-99.0196	-3.660565	3.70306	0.04249552	87.14
90	0	-16279.1	-16180.9	-98.1949	-3.807388	3.886643	0.07925456	49.03999
91	1	-16472.3	-16371.5	-100.735	-4.901196	4.928807	0.02761124	178.5073
92	0	-16272.8	-16175	-97.7762	-3.301263	3.304627	0.003364076	982.3285
93	1	-16473.5	-16372.7	-100.721	-4.439577	4.543426	0.103849	43.75032
94	0	-16284.5	-16184.3	-100.198	-2.687826	2.729486	0.04166017	65.51789
95	1	-16458	-16358.5	-99.579	-3.639801	3.742493	0.102692	36.44385
96	0	-16276.5	-16178.4	-98.0821	-3.67089	3.732871	0.06198172	60.22536
97	1	-16460.6	-16359.4	-101.206	-4.372027	4.533547	0.1615204	28.06795
98	0	-16282.8	-16185	-97.7912	-3.865993	3.895956	0.02996341	130.0238
99	1	-16460.2	-16361	-99.1851	-3.52368	3.568985	0.04530552	78.77594
100	0	-16288.9	-16184.6	-104.279	-2.194699	2.378462	0.1837631	12.94309
101	1	-16456.6	-16354.9	-101.641	-3.851079	4.097946	0.2468663	16.59986
102	0	-16278.1	-16180.1	-98.0618	-4.407583	4.410655	0.003072069	1435.728
103	1	-16460.1	-16360.9	-99.204	-3.878525	3.932932	0.05440713	72.28707
104	0	-16269.5	-16171.7	-97.8133	-3.747796	3.782984	0.03518789	107.5081
105	1	-16467.8	-16366.2	-101.636	-4.496469	4.666035	0.1695664	27.51745
106	0	-16275.4	-16177.6	-97.837	-3.427198	3.447598	0.02039902	169.008
107	1	-16461.4	-16360.8	-100.589	-4.906025	4.9402	0.0341756	144.5534
108	0	-16290.5	-16190.3	-100.276	-3.348356	3.584135	0.2357789	15.20125
109	1	-16469.3	-16369	-100.337	-3.981874	4.148489	0.1666145	24.89872
110	0	-16274.5	-16174.7	-99.7785	-5.195675	5.200194	0.004519214	1150.686
111	1	-16447	-16348.1	-98.9398	-4.07364	4.121895	0.04825555	85.41806
112	0	-16281.9	-16182.3	-99.6684	-4.027737	4.21298	0.1852422	22.74309
113	1	-16446.5	-16346.6	-99.9507	-3.25504	3.38801	0.1329698	25.47954
114	0	-16280.1	-16181.7	-98.3653	-3.674202	3.765969	0.09176702	41.03838
115	1	-16458.3	-16355.7	-102.603	-2.452006	2.55123	0.09922456	25.71168
116	0	-16274.6	-16176	-98.5574	-4.742977	4.758749	0.01577253	301.7112
117	1	-16451.3	-16352	-99.3342	-3.356943	3.442248	0.08530507	40.35221
118	0	-16277	-16177.9	-99.1222	-4.22255	4.342993	0.1204435	36.05835
119	1	-16433.9	-16335.2	-98.6393	-3.373548	3.386239	0.01269153	266.811
120	0	-16280.6	-16179.8	-100.816	-3.718873	4.03587	0.3169969	12.73158
121	1	-16446.6	-16346.7	-99.8782	-4.646405	4.692575	0.04616936	101.6383
122	0	-16290.9	-16191.9	-98.9733	-2.891338	2.908815	0.01747764	166.4307
123	1	-16460.4	-16359.8	-100.626	-3.701502	3.921346	0.2198441	17.83694
124	0	-16272.9	-16175.5	-97.3883	-3.441466	3.447825	0.006358494	542.2392
125	1	-16451	-16348.8	-102.178	-5.479827	5.488183	0.008355343	656.8471
126	0	-16279.9	-16182.4	-97.547	-3.698517	3.73082	0.03230302	115.4945
127	1	-16450.9	-16350.3	-100.555	-3.102121	3.271927	0.1698053	19.26869
128	0	-16282.6	-16185.2	-97.3264	-3.854872	3.856297	0.001424914	2706.337
129	1	-16449.9	-16348.9	-100.962	-3.611834	3.852963	0.2411289	15.97885
130	0	-16281	-16183.5	-97.4849	-3.890457	3.900277	0.009820048	397.175
131	1	-16436	-16337.7	-98.2313	-3.720962	3.737934	0.01697141	220.2489
132	0	-16282.6	-16183.8	-98.8041	-3.706663	3.831502	0.1248391	30.69154
133	1	-16434.4	-16334.4	-99.9612	-4.879526	4.910087	0.03056129	160.6636
134	0	-16277.5	-16179	-98.5672	-3.972769	4.069973	0.09720393	41.87045
135	1	-16433.1	-16332	-101.069	-4.922947	5.032422	0.1094745	45.96889
136	0	-16285.1	-16185.2	-99.9168	-2.735416	2.741674	0.006257916	438.1129
137	1	-16433	-16334.5	-98.5238	-3.55138	3.598918	0.04753832	75.70563
138	0	-16282.8	-16184.3	-98.4436	-4.075571	4.150323	0.0747521	55.52116
139	1	-16427.8	-16328.4	-99.4467	-4.246829	4.335711	0.08888145	48.78083
140	0	-16275.1	-16177.5	-97.593	-3.654027	3.661797	0.007769908	471.2793
141	1	-16422.3	-16322.3	-99.9993	-4.380419	4.489935	0.1095165	40.99781
142	0	-16283.9	-16183.1	-100.803	-3.463322	3.740859	0.2775368	13.47879
143	1	-16417.9	-16319.5	-98.4171	-3.524608	3.553054	0.02844678	124.9018
144	0	-16283.1	-16184.8	-98.3098	-3.349704	3.40413	0.0544255	62.5466
145	1	-16427.2	-16326.7	-100.461	-3.335173	3.522657	0.1874842	18.78909
146	0	-16272.8	-16175.1	-97.643	-4.271292	4.276319	0.005027179	850.6399
147	1	-16427	-16328.1	-98.8512	-3.796898	3.850217	0.05331919	72.21072
148	0	-16280.3	-16180.4	-99.9977	-3.524876	3.757071	0.2321951	16.18066
149	1	-16441.4	-16342.5	-98.9134	-4.352731	4.368587	0.01585577	275.5203
150	0	-16275	-16176.2	-98.8728	-4.023507	4.140933	0.1174256	35.26432
151	1	-16435.7	-16336.5	-99.2626	-3.270183	3.339112	0.06892887	48.44286
152	0	-16278.4	-16179.5	-98.925	-3.490099	3.626041	0.1359419	26.67345
153	1	-16435.5	-16337	-98.4465	-3.415154	3.423802	0.008648578	395.8804
154	0	-16286.4	-16188.1	-98.3323	-4.319217	4.361792	0.04257483	102.45
155	1	-16430.5	-16330.3	-100.215	-2.882823	2.927986	0.04516272	64.83192
156	0	-16273.1	-16174.8	-98.3675	-3.232692	3.262508	0.02981586	109.4219
157	1	-16429.2	-16328.7	-100.436	-3.750433	3.936699	0.1862665	21.13476
158	0	-16278.1	-16179.1	-99.0278	-3.033154	3.06297	0.02981579	102.7298
159	1	-16432.4	-16332.5	-99.837	-3.189355	3.283015	0.09366015	35.05242
160	0	-16281.1	-16182.7	-98.3979	-3.331224	3.358116	0.02689162	124.8759
161	1	-16432.7	-16331.8	-100.954	-3.123123	3.321767	0.1986439	16.72222
162	0	-16282.1	-16182.8	-99.2398	-3.208205	3.3019	0.09369505	35.24093
163	1	-16427.5	-16328.6	-98.9275	-3.523516	3.585153	0.06163608	58.16646
164	0	-16283.8	-16184.3	-99.4804	-2.913486	2.948465	0.03497957	84.29107
165	1	-16428.2	-16328.9	-99.3171	-3.939632	4.034158	0.09452524	42.6781
166	0	-16280.4	-16182	-98.3785	-3.935034	4.004108	0.06907383	57.96852
167	1	-16432.4	-16334.1	-98.2832	-3.840539	3.858781	0.01824245	211.5276
168	0	-16278.9	-16180.4	-98.4945	-4.419298	4.44029	0.02099183	211.5246
169	1	-16438.3	-16337	-101.271	-4.187313	4.409594	0.2222812	19.83791
170	0	-16280.9	-16181.8	-99.1113	-4.078885	4.188565	0.10968	38.18897
171	1	-16437.5	-16336.4	-101.08	-4.967547	5.036531	0.0689842	73.00992
172	0	-16287.2	-16189.5	-97.7125	-3.782711	3.798992	0.01628185	233.3268
173	1	-16427.2	-16328.6	-98.5755	-3.665633	3.725479	0.05984608	62.25101
174	0	-16282.8	-16183.2	-99.6296	-3.007634	3.108969	0.1013347	30.68021
175	1	-16428.5	-16324	-104.502	-2.617693	3.098754	0.4810606	6.441504
176	0	-16287.4	-16188.7	-98.6717	-3.05819	3.068052	0.009862949	311.0685
177	1	-16423.6	-16325.1	-98.518	-3.992218	4.030073	0.03785552	106.4593
178	0	-16286.2	-16185.2	-101	-2.891097	3.108972	0.2178746	14.26955
179	1	-16427.3	-16329	-98.2763	-3.809824	3.829801	0.01997632	191.717
180	0	-16280.8	-16179.5	-101.283	-2.799683	3.007463	0.20778	14.47426
181	1	-16434.1	-16333.1	-101.044	-3.729538	3.977229	0.2476908	16.05724
182	0	-16279.1	-16181.2	-97.897	-3.570801	3.62178	0.05097844	71.04532
183	1	-16424.6	-16326.1	-98.4934	-4.027217	4.051587	0.02436999	166.2531
184	0	-16267.8	-16169.1	-98.7681	-3.690412	3.821465	0.1310533	29.15962
185	1	-16428.7	-16329.7	-98.9992	-3.807688	3.88028	0.07259201	53.45327
186	0	-16272.1	-16173.6	-98.5144	-3.716734	3.819691	0.1029563	37.10011
187	1	-16434	-16334.7	-99.3535	-3.141601	3.188164	0.04656357	68.46908
188	0	-16269.3	-16169.8	-99.5016	-4.055857	4.22684	0.1709822	24.72093
189	1	-16437.5	-16336.7	-100.836	-3.034482	3.197525	0.1630432	19.61152
190	0	-16268.6	-16169.9	-98.746	-4.727628	4.755712	0.02808422	169.3375
191	1	-16428	-16328.8	-99.1272	-4.329009	4.375443	0.04643421	94.22887
192	0	-16265.8	-16168.2	-97.5712	-3.961391	3.97644	0.01504907	264.2316
193	1	-16435	-16334.9	-100.001	-4.57682	4.648443	0.07162233	64.90214
194	0	-16269.9	-16171.8	-98.1188	-3.252835	3.270771	0.01793609	182.357
195	1	-16432.8	-16334.1	-98.703	-4.046709	4.079169	0.03245985	125.6681
196	0	-16274.9	-16176.4	-98.5847	-3.057688	3.096673	0.03898466	79.43311
197	1	-16433.7	-16333.3	-100.358	-2.89367	2.991651	0.09798081	30.53303
198	0	-16275.4	-16175.8	-99.5505	-4.357888	4.517671	0.159783	28.27379
199	1	-16429.8	-16330.8	-99.0087	-4.177847	4.241107	0.06326013	67.04235
200	0	-16278.2	-16178.6	-99.5761	-4.672374	4.777329	0.1049546	45.51804
201	1	-16430.3	-16331.9	-98.4566	-3.680728	3.712055	0.03132658	118.4954
202	0	-16270.3	-16171.2	-99.1522	-4.191581	4.348834	0.1572526	27.65508
203	1	-16429.2	-16331	-98.2246	-3.719415	3.747756	0.0283408	132.2389
204	0	-16284.9	-16184.5	-100.417	-4.622982	4.804936	0.1819542	26.4074
205	1	-16433.6	-16335.1	-98.4735	-4.051992	4.078848	0.02685581	151.8795
206	0	-16275.4	-16177.9	-97.4179	-3.795396	3.796628	0.001231714	3082.394
207	1	-16433.9	-16334.6	-99.3256	-4.296182	4.36083	0.0646476	67.4554
