Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	0	-67017.4	-66765.8	-251.552	0.1107144	0.003920611	0.114635	0.03420083
1	1	-69166.3	-68899.4	-266.918	0.0005784528	0.01906782	0.01964627	0.9705566
2	0	-52507.1	-52287.6	-219.531	0.2897529	0.003153339	0.2929062	0.0107657
3	1	-58150.9	-57894.8	-256.043	-0.06536453	0.1109388	0.04557423	2.434243
4	0	-39015.2	-38844.4	-170.799	0.7801099	0.001495067	0.781605	0.001912816
5	1	-47792.2	-47566.7	-225.539	-0.03381348	0.1809369	0.1471234	1.229831
6	0	-30750.2	-30598.9	-151.239	1.48583	0.0004991727	1.486329	0.0003358426
7	1	-41149.7	-40949.8	-199.924	-0.09752632	0.4016227	0.3040964	1.320709
8	0	-25057.2	-24919.1	-138.103	1.198001	0.000482951	1.198484	0.0004029683
9	1	-33743.8	-33568.5	-175.318	-0.2243045	0.7603001	0.5359956	1.418482
10	0	-21057.9	-20940.4	-117.452	3.253104	0.0001286889	3.253233	3.955723e-05
11	1	-25437.8	-25301	-136.804	-1.987381	2.293322	0.3059413	7.495955
12	0	-19229.9	-19118.9	-110.987	2.242338	0.0002447061	2.242583	0.000109118
13	1	-21321.9	-21200.5	-121.414	-1.998157	2.130483	0.1323269	16.10015
14	0	-18424.4	-18317.5	-106.942	2.691463	0.0002550517	2.691718	9.475425e-05
15	1	-19029.1	-18918.9	-110.249	-2.517014	2.567016	0.05000155	51.33872
16	0	-17827.9	-17725.4	-102.56	3.601262	6.750215e-05	3.601329	1.874368e-05
17	1	-18279.4	-18172	-107.388	-3.220016	3.252014	0.03199856	101.63
18	0	-17678.7	-17576.7	-102.025	3.441989	8.864167e-05	3.442078	2.575237e-05
19	1	-18078.4	-17972	-106.419	-3.5629	3.620632	0.05773229	62.71416
20	0	-17633.7	-17531.8	-101.87	3.164939	0.0002129196	3.165152	6.726995e-05
21	1	-17806.7	-17701.6	-105.065	-3.384152	3.434648	0.05049603	68.01817
