Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-66335.7	-66089.1	-246.664	0.1263377	0.0220922	0.1484299	0.1488393
10	-49564.6	-49347.9	-216.731	0.2969465	0.02901548	0.325962	0.08901492
20	-37541.5	-37357	-184.455	0.6100744	0.1433336	0.753408	0.1902469
30	-31768.2	-31606.5	-161.684	1.010205	0.1332181	1.143423	0.1165082
40	-27403.4	-27260.7	-142.706	1.123233	0.1280544	1.251288	0.1023381
50	-22979.9	-22855.2	-124.718	1.884873	0.1106393	1.995512	0.05544408
60	-19926.6	-19814.2	-112.415	2.409846	0.07700451	2.48685	0.03096468
70	-19201.7	-19092.8	-108.933	2.75918	0.05864917	2.81783	0.0208136
80	-18262.2	-18157.3	-104.911	4.302253	0.1115209	4.413774	0.02526657
90	-18223.9	-18120.8	-103.16	3.566033	0.1491878	3.715221	0.04015582
100	-18222.6	-18119.2	-103.389	2.719588	0.0799872	2.799575	0.02857119
110	-18075	-17972.2	-102.793	4.17527	0.1239579	4.299228	0.02883258
120	-18069.8	-17967.8	-101.983	3.083749	0.101173	3.184922	0.03176623
130	-18021.5	-17919.9	-101.627	3.417703	0.1154543	3.533157	0.03267738
140	-18010.6	-17908.4	-102.162	3.726254	0.1914652	3.917719	0.04887159
150	-18010.2	-17905.9	-104.374	4.762155	0.172057	4.934212	0.0348702
160	-18013.8	-17913	-100.779	3.728527	0.06425541	3.792782	0.0169415
170	-18007.2	-17905.8	-101.415	3.971937	0.09325556	4.065193	0.02294001
180	-18005.1	-17904.8	-100.303	3.727924	0.02785483	3.755779	0.007416526
190	-18008.8	-17908.8	-99.9586	3.832905	0.02048071	3.853385	0.005314993
200	-18016.2	-17916.3	-99.9563	3.664937	0.03648962	3.701427	0.009858257
210	-18005.2	-17904.7	-100.501	3.791119	0.06203473	3.853154	0.01609973
220	-18021.9	-17921.4	-100.494	3.310673	0.04688256	3.357556	0.0139633
230	-18013.1	-17912.6	-100.474	4.117632	0.01272652	4.130359	0.003081215
240	-18007.2	-17907.2	-100.009	3.513314	0.03283917	3.546154	0.009260504
250	-18016.9	-17916.1	-100.875	3.58468	0.082467	3.667147	0.02248805
260	-18013.6	-17909.6	-103.98	3.64037	0.3330322	3.973402	0.08381537
270	-18010.3	-17907.3	-102.996	2.843664	0.1920792	3.035743	0.06327256
280	-18014.1	-17913.1	-100.97	4.006014	0.04284224	4.048856	0.01058132
290	-18007.8	-17905	-102.775	4.529197	0.1315217	4.660719	0.0282192
300	-17995	-17894.3	-100.723	3.937475	0.06858046	4.006056	0.0171192
310	-17998.2	-17897.4	-100.781	3.886086	0.06761154	3.953697	0.01710084
320	-17994.6	-17894	-100.653	3.82831	0.06364321	3.891953	0.01635251
330	-17998.5	-17898.4	-100.09	3.617746	0.01595941	3.633706	0.004392047
340	-18003.9	-17903.6	-100.314	4.245657	0.003683596	4.24934	0.0008668629
350	-17996.3	-17895.6	-100.736	4.526535	0.004898857	4.531434	0.001081083
360	-17997.9	-17897.4	-100.487	3.178401	0.05495576	3.233356	0.0169965
