Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-65759.9	-65499.8	-260.11	0.09453539	0.02007863	0.114614	0.1751848
10	-52881.6	-52641.8	-239.722	0.07901184	0.0778777	0.1568895	0.4963855
20	-39211.5	-39009.3	-202.235	0.2312406	0.1715263	0.4027669	0.4258699
30	-30794.7	-30620.4	-174.357	0.1697191	1.024664	1.194383	0.8579023
40	-25327.3	-25167.8	-159.468	-0.1812432	1.211407	1.030164	1.175936
50	-23155.5	-23013	-142.473	0.8166783	0.8472205	1.663899	0.5091779
60	-20459.1	-20330	-129.077	1.953891	0.2814727	2.235363	0.1259181
70	-19038.1	-18925.5	-112.594	2.564738	0.2592272	2.823965	0.09179546
80	-18916.4	-18804	-112.329	2.156632	0.1489816	2.305614	0.06461691
90	-18452.2	-18342.1	-110.083	2.323957	0.2064964	2.530454	0.08160449
100	-18135.1	-18025.4	-109.682	3.96585	0.2330817	4.198932	0.05550975
110	-17918.9	-17813	-105.825	3.120389	0.06144312	3.181832	0.01931061
120	-17864	-17756.8	-107.253	3.958269	0.09775111	4.05602	0.02410025
130	-17865.3	-17759.4	-105.839	3.299963	0.08077874	3.380742	0.02389379
140	-17865.8	-17759.5	-106.282	2.983979	0.1308068	3.114786	0.04199544
150	-17859.5	-17752.5	-107.002	3.22328	0.1928012	3.416082	0.05643929
160	-17562.7	-17459.5	-103.237	4.000959	0.1440018	4.144961	0.03474142
170	-17565.3	-17461	-104.291	3.382075	0.2807509	3.662826	0.07664873
180	-17556	-17453.1	-102.883	3.588685	0.1632672	3.751952	0.04351526
190	-17234.3	-17134.2	-100.118	3.735324	0.04840778	3.783732	0.01279366
200	-17230.5	-17130.4	-100.178	3.48488	0.06792286	3.552803	0.01911811
210	-17236.8	-17136.6	-100.224	3.582767	0.09013481	3.672901	0.02454049
220	-17219.1	-17117.5	-101.525	3.654579	0.2125333	3.867112	0.05495918
230	-17230	-17129.3	-100.682	3.357943	0.1327488	3.490691	0.03802937
240	-17226.4	-17126.9	-99.4673	3.9633	0.03530508	3.998605	0.008829348
250	-17218.9	-17117.6	-101.352	3.777327	0.2014871	3.978814	0.05063998
260	-17226.9	-17124	-102.964	5.112054	0.09407238	5.206126	0.01806955
270	-17220.4	-17121.5	-98.85	3.485713	0.003601794	3.489315	0.001032235
280	-17225.4	-17124.5	-100.828	4.876027	0.006242847	4.88227	0.001278677
290	-17225.6	-17126.4	-99.2048	3.232289	0.01690177	3.249191	0.005201841
300	-17230.6	-17128.8	-101.786	4.50908	0.1560573	4.665137	0.03345181
310	-17226.5	-17127.1	-99.3836	3.377402	0.05623725	3.433639	0.01637832
320	-17230.7	-17130.9	-99.881	4.193991	0.06680929	4.260801	0.01567999
330	-17228.4	-17129.1	-99.3309	3.302438	0.03907376	3.341512	0.01169344
340	-17220.6	-17121.9	-98.724	3.921006	0.007998454	3.929005	0.002035746
