Iteration	Posterior	Likelihood	Prior	diversification	extinction_rate	speciation_rate	turnover
0	-63010.6	-62765.1	-245.484	-0.02531103	0.2785022	0.2531912	1.099968
10	-46726.6	-46508.8	-217.759	0.009946443	0.5813742	0.5913206	0.9831793
20	-36694.5	-36517	-177.487	0.3911848	0.4167394	0.8079242	0.5158149
30	-28098.6	-27948.2	-150.363	1.006272	0.4230718	1.429344	0.2959903
40	-21040.7	-20919	-121.719	2.057814	0.2417518	2.299566	0.1051293
50	-17602.9	-17492.1	-110.805	3.072792	0.1580083	3.2308	0.04890688
60	-16912.9	-16805.1	-107.743	3.02963	0.164367	3.193997	0.05146123
70	-16416.1	-16309.3	-106.871	3.0656	0.2162337	3.281834	0.06588808
80	-16370.6	-16262.2	-108.424	3.769555	0.3148966	4.084452	0.07709643
90	-16348.6	-16241.6	-107.005	4.153085	0.1533807	4.306465	0.03561639
100	-16331.9	-16226.5	-105.465	2.73607	0.1028439	2.838914	0.03622648
110	-16278	-16173.1	-104.816	3.88084	0.0634258	3.944266	0.01608051
120	-16223.7	-16121.7	-101.958	3.155437	0.02246273	3.177899	0.007068421
130	-16037.1	-15937.1	-100.041	3.18813	0.02600964	3.214139	0.008092256
140	-16028.2	-15927.5	-100.708	4.373961	0.0487246	4.422686	0.01101697
150	-16026.5	-15926.9	-99.572	3.587948	0.01260098	3.600549	0.003499739
160	-16019.8	-15920.5	-99.3169	3.901105	0.003434972	3.90454	0.0008797378
170	-16039.1	-15939.6	-99.477	3.533451	0.02198198	3.555433	0.006182644
180	-16017.8	-15917.9	-99.8715	3.609231	0.05737587	3.666607	0.01564822
190	-16021.2	-15920.8	-100.428	3.686674	0.1107125	3.797387	0.02915492
200	-16019.6	-15919.8	-99.7502	3.688044	0.05419613	3.74224	0.01448227
210	-16043	-15941.7	-101.299	3.579829	0.1842614	3.76409	0.04895243
220	-16033.9	-15932.6	-101.32	4.344888	0.1148018	4.45969	0.0257421
230	-16035.3	-15934.7	-100.592	3.054261	0.06675963	3.121021	0.02139032
240	-16026.1	-15926.7	-99.3238	3.884165	0.007867464	3.892033	0.002021428
250	-16024.7	-15925	-99.7249	3.221402	0.02902893	3.250431	0.008930794
260	-16040.6	-15938.1	-102.514	5.172788	0.0131033	5.185892	0.00252672
270	-16032.8	-15932.8	-100	3.113334	0.0009490874	3.114283	0.0003047531
280	-16036.6	-15937.2	-99.4201	4.095746	0.003327427	4.099074	0.0008117508
290	-16029.4	-15930.2	-99.1512	3.475659	0.001593501	3.477252	0.0004582643
300	-16031.6	-15932.2	-99.4606	3.717182	0.03763655	3.754818	0.01002354
310	-16017.5	-15917.8	-99.7151	3.531813	0.05418835	3.586002	0.01511108
320	-16035	-15934.9	-100.074	3.180835	0.04132419	3.222159	0.012825
330	-16027.3	-15926.8	-100.534	3.239848	0.09904504	3.338893	0.02966404
340	-16034.2	-15933.7	-100.533	3.512721	0.104051	3.616772	0.02876902
350	-16035.9	-15933.5	-102.457	2.687235	0.1136455	2.80088	0.04057493
360	-16027.3	-15926.2	-101.08	3.869905	0.1341637	4.004068	0.03350685
370	-16018.6	-15918.6	-100.015	3.797313	0.06604544	3.863358	0.01709534
380	-16023.3	-15919.8	-103.485	4.405627	0.2507961	4.656424	0.05386025
390	-16029.2	-15927.8	-101.413	4.298417	0.1214585	4.419875	0.02748007
400	-16018.8	-15918.4	-100.443	4.321187	0.0402818	4.361469	0.009235834
410	-15775.8	-15678.9	-96.9316	4.133479	0.01271838	4.146198	0.00306748
420	-15777.4	-15677.4	-99.9817	5.325934	0.05052744	5.376461	0.009397899
430	-15770.8	-15671.6	-99.1719	3.835648	0.2129082	4.048556	0.05258867
440	-15773.7	-15673.7	-100.022	3.742094	0.2935192	4.035613	0.07273225
450	-15771.4	-15673.9	-97.4767	3.784782	0.08139671	3.866179	0.02105353
460	-15773.8	-15673.9	-99.906	4.697486	0.1760402	4.873527	0.03612174
470	-15771.9	-15674.9	-97.0006	3.461146	0.03663702	3.497783	0.01047436
480	-15782.2	-15685.3	-96.9491	4.123023	0.03144774	4.154471	0.007569613
490	-15768.4	-15668.4	-100.041	4.347518	0.233635	4.581153	0.05099916
500	-15777.4	-15680.2	-97.1715	3.367761	0.007839443	3.3756	0.002322385
510	-15764.3	-15664.7	-99.6497	2.811299	0.1098974	2.921197	0.03762067
520	-15764	-15666.8	-97.2405	4.317607	0.02736939	4.344976	0.006299089
530	-15763.5	-15664.9	-98.6395	3.774277	0.1812333	3.95551	0.04581793
540	-15768.4	-15667.4	-100.963	2.780828	0.2764124	3.05724	0.09041239
550	-15761.9	-15663.6	-98.2412	4.008043	0.15694	4.164983	0.03768082
560	-15769.3	-15671.3	-97.9805	4.818812	0.02439424	4.843206	0.005036797
570	-15775.2	-15677	-98.2436	3.640647	0.1515522	3.792199	0.03996419
580	-15771	-15674	-97.0667	3.796009	0.06585528	3.861865	0.01705272
590	-15767.8	-15670	-97.7256	4.620826	0.05132501	4.672151	0.01098531
600	-15762.1	-15663.4	-98.6797	4.259549	0.168947	4.428496	0.03814997
610	-15769.6	-15672.6	-97.0244	3.928768	0.05203763	3.980806	0.01307214
620	-15771.8	-15674.1	-97.698	3.559548	0.09059682	3.650145	0.02482006
630	-15765.6	-15668.6	-97.0161	4.013448	0.02818102	4.041629	0.006972689
640	-15777.6	-15679.4	-98.1146	4.575356	0.06734735	4.642703	0.01450606
650	-15768.3	-15671.4	-96.8881	3.737529	0.02047642	3.758006	0.005448747
660	-15769.2	-15671.6	-97.585	3.625922	0.06024968	3.686171	0.01634478
670	-15762.1	-15664.7	-97.3574	3.70206	0.05369561	3.755755	0.01429689
680	-15766.1	-15668	-98.1014	4.444278	0.06733233	4.51161	0.01492423
690	-15762.9	-15664.9	-98.0332	4.261802	0.09064942	4.352451	0.02082721
700	-15772	-15672.7	-99.2878	5.271231	0.009342771	5.280573	0.001769272
710	-15762.7	-15665.1	-97.6083	3.666148	0.09025276	3.7564	0.02402639
720	-15763.8	-15667.1	-96.7337	4.285836	0.01403315	4.299869	0.003263622
730	-15756.1	-15658.1	-97.9865	3.428169	0.1166156	3.544785	0.03289779
740	-15758.3	-15660.9	-97.4328	4.449215	0.03926025	4.488475	0.008746903
750	-15768.4	-15671.2	-97.1955	3.957299	0.05333513	4.010634	0.01329843
760	-15773.3	-15673.6	-99.7063	3.837945	0.2750153	4.112961	0.06686553
770	-15766.2	-15667.8	-98.3285	3.622015	0.1577956	3.779811	0.04174696
780	-15768.5	-15668.7	-99.7975	3.067582	0.2080047	3.275587	0.06350149
790	-15765.7	-15668.2	-97.4955	3.673156	0.0683059	3.741461	0.01825648
800	-15770.4	-15672.5	-97.8472	3.741802	0.1178794	3.859681	0.03054122
810	-15767.2	-15668.5	-98.7495	2.970561	0.08093186	3.051493	0.02652205
820	-15761	-15663.2	-97.808	3.28343	0.07028212	3.353712	0.02095652
830	-15767.8	-15669	-98.7881	3.144388	0.1251521	3.26954	0.03827819
840	-15767.9	-15671.4	-96.5319	3.855678	0.002840942	3.858519	0.0007362778
850	-15766.2	-15668.9	-97.2421	4.047462	0.05212106	4.099583	0.01271375
860	-15767.7	-15667.7	-100.019	2.808794	0.1402163	2.949011	0.0475469
870	-15764	-15665.2	-98.8059	2.896226	0.02008545	2.916312	0.006887277
880	-15771.7	-15672.8	-98.9209	3.670189	0.1597943	3.829983	0.04172194
890	-15764.4	-15665.1	-99.3411	4.281804	0.1465856	4.42839	0.03310133
900	-15776.6	-15679	-97.6368	4.091002	0.02437189	4.115374	0.005922158
910	-15768.6	-15670.7	-97.8332	3.610628	0.04990396	3.660532	0.01363298
920	-15758.1	-15658.5	-99.6886	3.033713	0.1534738	3.187187	0.04815337
930	-15762.6	-15664.5	-98.099	3.391863	0.06586024	3.457723	0.01904729
940	-15767.9	-15669.8	-98.1351	3.850255	0.0715411	3.921796	0.01824192
950	-15765.3	-15666.9	-98.3621	3.862721	0.1053179	3.968038	0.02654155
960	-15780.5	-15681.8	-98.6907	3.16051	0.09457954	3.255089	0.0290559
970	-15783.8	-15684.8	-98.9645	5.02194	0.02253639	5.044477	0.004467538
980	-15770.3	-15673.1	-97.2164	4.330971	0.006888926	4.33786	0.001588093
990	-15766.7	-15668.2	-98.4821	3.137353	0.06417749	3.201531	0.02004587
1000	-15767.9	-15668.9	-98.9858	3.603973	0.1699242	3.773897	0.04502618
1010	-15767.7	-15670.5	-97.2297	4.032081	0.009527661	4.041609	0.002357393
1020	-15771.1	-15671.5	-99.5918	5.010426	0.04854787	5.058974	0.009596385
1030	-15767	-15669.2	-97.8212	3.565774	0.05659386	3.622368	0.01562344
1040	-15769.5	-15671	-98.5188	3.728433	0.1377106	3.866144	0.03561962
1050	-15762.8	-15664.3	-98.5318	3.185752	0.07566152	3.261413	0.023199
1060	-15769.7	-15672.6	-97.1617	3.74988	0.005955982	3.755836	0.001585794
1070	-15767.3	-15669.3	-98.0525	3.506131	0.06254871	3.56868	0.01752713
1080	-15768.1	-15670.8	-97.2886	3.61062	0.002847106	3.613467	0.0007879153
1090	-15763.4	-15665.3	-98.1437	3.646545	0.09227876	3.738823	0.02468123
1100	-15773.8	-15675.9	-97.8512	3.554938	0.05443972	3.609377	0.01508286
1110	-15773.9	-15675.5	-98.3452	4.030091	0.09593899	4.12603	0.02325213
1120	-15763.1	-15665.7	-97.4362	4.54148	0.007087074	4.548567	0.001558089
1130	-15763.5	-15666.4	-97.1427	4.073565	0.005370328	4.078936	0.0013166
1140	-15774.2	-15675.8	-98.356	3.97245	0.1019937	4.074444	0.02503254
1150	-15775.2	-15674.4	-100.842	4.934082	0.1528827	5.086964	0.03005382
1160	-15773.4	-15675.8	-97.6219	3.380568	0.003715795	3.384284	0.001097956
1170	-15761.1	-15663.8	-97.2461	3.958817	0.005773757	3.964591	0.001456331
1180	-15760.1	-15662.2	-97.9364	3.477921	0.0450163	3.522938	0.01277806
1190	-15758.1	-15660.4	-97.7659	3.591275	0.04636504	3.63764	0.01274591
1200	-15764.3	-15664.4	-99.8742	3.322763	0.2233658	3.546128	0.06298863
1210	-15760	-15662.7	-97.2568	3.580494	0.01578363	3.596278	0.004388879
1220	-15762.7	-15663.5	-99.2651	5.148715	0.004750612	5.153466	0.0009218286
1230	-15761.6	-15664	-97.5329	4.059385	0.04082539	4.10021	0.0099569
1240	-15761.6	-15664.2	-97.4422	4.347417	0.02150845	4.368926	0.004923051
1250	-15759.6	-15662.5	-97.0826	3.619134	0.01504251	3.634177	0.004139181
1260	-15763.8	-15666.7	-97.15	3.775805	0.01544639	3.791251	0.004074219
1270	-15771.5	-15672.9	-98.5936	3.141458	0.06808639	3.209544	0.02121373
1280	-15771.3	-15673.7	-97.6108	3.466838	0.04000646	3.506844	0.01140811
1290	-15769.4	-15668.7	-100.763	4.807873	0.1795353	4.987408	0.03599771
1300	-15772.1	-15673.9	-98.1971	3.656737	0.1073035	3.76404	0.02850753
1310	-15765.9	-15667.4	-98.4115	3.243861	0.07399258	3.317854	0.02230134
1320	-15774.2	-15676.5	-97.6858	4.469068	0.01058951	4.479658	0.00236391
1330	-15774.8	-15677.4	-97.3867	3.990849	0.04038892	4.031238	0.01001899
1340	-15773	-15675.1	-97.91	3.211663	0.01511198	3.226775	0.004683307
1350	-15764.4	-15665.8	-98.6219	4.135851	0.09556223	4.231413	0.022584
1360	-15767.8	-15670	-97.7652	4.290471	0.03483247	4.325303	0.008053186
